date,score,regime
2025-07-18,-0.2563404577314727,BALANCED
2025-07-19,-0.4969185490215906,BALANCED
2025-07-20,-0.42918799144312636,BALANCED
2025-07-21,-0.11878019654397781,BALANCED
2025-07-22,-0.02580365673211016,BALANCED
2025-07-23,-0.5124418773498812,WEAK_RISK_ON_ALTS
2025-07-24,-0.490382492773003,WEAK_RISK_ON_ALTS
2025-07-25,-0.37587449148376373,WEAK_RISK_ON_ALTS
2025-07-26,0.3606602629379415,BALANCED
2025-07-27,-0.36556451928029043,BALANCED
2025-07-28,-0.4170302327701514,BALANCED
2025-07-29,-0.25431368619030337,BALANCED
2025-07-30,-0.8140606737038647,WEAK_RISK_ON_ALTS
2025-07-31,-0.4143688276238878,WEAK_RISK_ON_ALTS
2025-08-01,-0.13202637571692344,WEAK_RISK_ON_ALTS
2025-08-02,-0.4236249344344185,WEAK_RISK_ON_ALTS
2025-08-03,-0.3731665030585762,WEAK_RISK_ON_ALTS
2025-08-04,-0.10106068385216693,BALANCED
2025-08-05,-0.24996768824520174,BALANCED
2025-08-06,-0.5732175634928336,WEAK_RISK_ON_ALTS
2025-08-07,0.5684446289475038,WEAK_RISK_ON_MAJORS
2025-08-08,0.22078521322549552,WEAK_RISK_ON_MAJORS
2025-08-09,0.05255904324036319,WEAK_RISK_ON_MAJORS
2025-08-10,0.35896864221523056,WEAK_RISK_ON_MAJORS
2025-08-11,-0.2842355368353216,BALANCED
2025-08-12,-0.23309328286819583,BALANCED
2025-08-13,-0.0968085129264235,BALANCED
2025-08-14,0.05334727717723732,BALANCED
2025-08-15,-0.599255139743043,WEAK_RISK_ON_ALTS
2025-08-16,-0.1859987649902501,WEAK_RISK_ON_ALTS
2025-08-17,-0.23289703986876883,WEAK_RISK_ON_ALTS
2025-08-18,-0.44870339605125303,WEAK_RISK_ON_ALTS
2025-08-19,-0.9544082638646091,WEAK_RISK_ON_ALTS
2025-08-20,0.1647253622311272,BALANCED
2025-08-21,-0.2469951256955978,BALANCED
2025-08-22,-0.5647349080776777,WEAK_RISK_ON_ALTS
2025-08-23,0.15760203854736485,BALANCED
2025-08-24,-0.4657019481638176,BALANCED
2025-08-25,-0.9907190055815851,WEAK_RISK_ON_ALTS
2025-08-26,-0.6123233508094641,WEAK_RISK_ON_ALTS
2025-08-27,-0.3681918711000727,WEAK_RISK_ON_ALTS
2025-08-28,-0.41814276736880385,WEAK_RISK_ON_ALTS
2025-08-29,-0.29453141874762306,WEAK_RISK_ON_ALTS
2025-08-30,-0.5167623698161894,WEAK_RISK_ON_ALTS
2025-08-31,-0.30491457057556953,WEAK_RISK_ON_ALTS
2025-09-01,-0.5623528912735212,WEAK_RISK_ON_ALTS
2025-09-02,-0.25180096806118785,WEAK_RISK_ON_ALTS
2025-09-03,0.11927630602425231,BALANCED
2025-09-04,-0.14503185678110525,BALANCED
2025-09-05,-0.22595780312128336,BALANCED
2025-09-06,0.21591273167508593,BALANCED
2025-09-07,-0.2549010506409788,BALANCED
2025-09-08,0.0999882078107927,BALANCED
2025-09-09,0.09927612283160282,BALANCED
2025-09-10,0.014703027290555365,BALANCED
2025-09-11,0.18245803282584394,BALANCED
2025-09-12,0.5124476348283651,WEAK_RISK_ON_MAJORS
2025-09-13,0.15117295759687419,WEAK_RISK_ON_MAJORS
2025-09-14,-0.179786052519487,BALANCED
2025-09-15,-0.3072240334797708,BALANCED
2025-09-16,-0.4651666862454233,BALANCED
2025-09-17,-0.12129889035948062,BALANCED
2025-09-18,0.22706943490723158,BALANCED
2025-09-19,-0.04558056781896762,BALANCED
2025-09-20,-0.12290569014543315,BALANCED
2025-09-21,-0.22479115116810486,BALANCED
2025-09-22,-0.6613862926342501,WEAK_RISK_ON_ALTS
2025-09-23,-0.5895831862290816,WEAK_RISK_ON_ALTS
2025-09-24,-0.38981353607289787,WEAK_RISK_ON_ALTS
2025-09-25,-0.4391893613761869,WEAK_RISK_ON_ALTS
2025-09-26,-0.4271017352137219,WEAK_RISK_ON_ALTS
2025-09-27,-0.05839736273093238,BALANCED
2025-09-28,-0.36311641790696086,BALANCED
2025-09-29,-0.06946429538911451,BALANCED
2025-09-30,-0.4263751019555004,BALANCED
2025-10-01,-0.4542010623000755,BALANCED
2025-10-02,-0.1542641313280016,BALANCED
2025-10-03,0.09000989570595827,BALANCED
2025-10-04,-0.36128923645026445,BALANCED
2025-10-05,-0.44123899965040503,BALANCED
2025-10-06,-0.1695247779391852,BALANCED
2025-10-07,0.08507746794925965,BALANCED
2025-10-08,-0.40781944928973524,BALANCED
2025-10-09,-0.048401142872248365,BALANCED
2025-10-10,-1.4161039094245609,WEAK_RISK_ON_ALTS
2025-10-11,-0.006827449429144147,BALANCED
2025-10-12,-0.31730314707840473,BALANCED
2025-10-13,0.22395781271046686,BALANCED
2025-10-14,-0.23250805951688974,BALANCED
2025-10-15,-0.4369433023640941,BALANCED
2025-10-16,-0.23658338810125068,BALANCED
2025-10-17,0.20297378802878083,BALANCED
2025-10-18,0.2720372976610074,BALANCED
2025-10-19,0.3093846864370532,BALANCED
2025-10-20,0.6324410498903641,WEAK_RISK_ON_MAJORS
2025-10-21,0.436860023427029,WEAK_RISK_ON_MAJORS
2025-10-22,0.06993142546582971,WEAK_RISK_ON_MAJORS
2025-10-23,0.12131815170826553,BALANCED
2025-10-24,0.5315979995740611,WEAK_RISK_ON_MAJORS
2025-10-25,0.43084395876259013,WEAK_RISK_ON_MAJORS
2025-10-26,0.4480289494899513,WEAK_RISK_ON_MAJORS
2025-10-27,0.38532393765354506,WEAK_RISK_ON_MAJORS
2025-10-28,0.22854036697907326,WEAK_RISK_ON_MAJORS
2025-10-29,-0.11253313661575155,BALANCED
2025-10-30,-0.050959783058013824,BALANCED
2025-10-31,-0.23268940614154004,BALANCED
2025-11-01,0.24285853872433183,BALANCED
2025-11-02,0.030449190121009728,BALANCED
2025-11-03,-0.022313664718290903,BALANCED
2025-11-04,0.05371508189875364,BALANCED
2025-11-05,-0.002256467322797842,BALANCED
2025-11-06,-0.09360507424849748,BALANCED
2025-11-07,0.017663155001168062,BALANCED
2025-11-08,0.6415120937991547,WEAK_RISK_ON_MAJORS
2025-11-09,-0.21045640741367816,BALANCED
2025-11-10,0.26246038534079075,BALANCED
2025-11-11,-0.23133432223369899,BALANCED
2025-11-12,0.27787213822285706,BALANCED
2025-11-13,-0.10983209049283088,BALANCED
2025-11-14,-0.2887228131024698,BALANCED
2025-11-15,-0.4115169179055367,BALANCED
2025-11-16,-0.07592140808938617,BALANCED
2025-11-17,-0.27491434733517284,BALANCED
2025-11-18,-0.35149785580292703,BALANCED
2025-11-19,-0.15694941072106797,BALANCED
2025-11-20,-0.41180440027412213,BALANCED
2025-11-21,-0.3521005836134708,BALANCED
2025-11-22,0.8512726994657484,WEAK_RISK_ON_MAJORS
2025-11-23,-0.09689023404105696,BALANCED
2025-11-24,0.45913547754432815,BALANCED
2025-11-25,0.07829910119884345,BALANCED
2025-11-26,-0.1158086456238259,BALANCED
2025-11-27,0.16215783279759538,BALANCED
2025-11-28,-0.18738031197518404,BALANCED
2025-11-29,-0.2547746329871104,BALANCED
2025-11-30,-0.26652687449979146,BALANCED
2025-12-01,0.05383494735898886,BALANCED
2025-12-02,-0.028381017633106985,BALANCED
2025-12-03,0.42457363007534693,BALANCED
2025-12-04,0.22018438061666706,BALANCED
2025-12-05,-0.30265455789042395,BALANCED
2025-12-06,-0.2503043180923311,BALANCED
2025-12-07,-0.024914372054772618,BALANCED
2025-12-08,0.03413560430811821,BALANCED
2025-12-09,0.35895586015269754,BALANCED
2025-12-10,0.05295405048080001,BALANCED
2025-12-11,0.29618490452362806,BALANCED
2025-12-12,0.029963265657511708,BALANCED
2025-12-13,-0.20866280948325497,BALANCED
2025-12-14,0.34311409101341744,BALANCED
2025-12-15,-0.4057591473918896,BALANCED
2025-12-16,-0.18556427305133763,BALANCED
2025-12-17,0.035004977417101193,BALANCED
2025-12-18,-0.005103982051576514,BALANCED
2025-12-19,-0.0359404321277023,BALANCED
2025-12-20,0.3166487153522505,BALANCED
2025-12-21,0.31112345984112144,BALANCED
2025-12-22,0.45715074800715727,BALANCED
2025-12-23,0.21613383174921366,BALANCED
2025-12-24,0.18705605373422687,BALANCED
2025-12-25,0.5419922963164193,WEAK_RISK_ON_MAJORS
2025-12-26,0.2677501018303529,WEAK_RISK_ON_MAJORS
2025-12-27,0.4379231528127327,WEAK_RISK_ON_MAJORS
2025-12-28,0.1874386727643715,BALANCED
2025-12-29,0.12253693164100374,BALANCED
2025-12-30,0.15777621889404705,BALANCED
2025-12-31,0.1306008505053543,BALANCED
