date,regime,score,pnl,cost,funding,r_ls_gross,r_ls_net,alt_turnover,major_turnover,alt_gross,major_gross,total_gross
2025-03-18,BALANCED,0.43509364676542356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19,BALANCED,-0.017180259789708843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20,BALANCED,0.34289219215439254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21,BALANCED,-0.30971959974393837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22,BALANCED,-0.1580113347885736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23,BALANCED,0.055347928675831964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,BALANCED,0.37298083122185577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25,BALANCED,0.15683938982287499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26,BALANCED,0.10589202944036694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-27,BALANCED,-0.01242308501130683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-28,BALANCED,0.04251087931471553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-29,BALANCED,-0.05213492812887252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-30,BALANCED,0.00522886871464396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-31,BALANCED,0.17782432157092948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,BALANCED,0.3683414231509727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,BALANCED,0.4129138932233355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03,BALANCED,0.35882138163378946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,BALANCED,0.2482121691191412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-05,BALANCED,0.45655909031801345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-06,BALANCED,0.17459425453558491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-07,BALANCED,0.10317296300391686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-08,WEAK_RISK_ON_MAJORS,0.8991564868620024,0.0,0.0005596625947448011,0.0,0.0,-0.0005596625947448011,0.27983129737240053,0.27983129737240053,0.27983129737240053,0.27983129737240053,0.5596625947448011
2025-04-09,WEAK_RISK_ON_MAJORS,0.33479178171728624,0.00015545069002844726,0.00017966259474480107,0.006550360966717494,0.00015545069002844726,-0.006574572871433848,0.09983129737240053,0.07983129737240052,0.20000000000000004,0.2,0.4
2025-04-10,WEAK_RISK_ON_MAJORS,0.7276288367337289,-0.003088770430599821,0.00011105153469349158,0.0016463100000000002,-0.003088770430599821,-0.004846131965293312,0.06552576734674578,0.045525767346745794,0.2455257673467458,0.2455257673467458,0.4910515346934916
2025-04-11,WEAK_RISK_ON_MAJORS,0.7896309339799104,-0.0008238505593759458,0.000024800838898472644,0.0026652681385674975,-0.0008238505593759458,-0.003513919536841916,0.012400419449236331,0.01240041944923631,0.2579261867959821,0.2579261867959821,0.5158523735919642
2025-04-12,WEAK_RISK_ON_MAJORS,0.5689236987255432,0.005442811627849459,0.00010966136807625782,0.0026571168874441886,0.005442811627849459,0.0026760333723290126,0.06551992102538434,0.04414144705087347,0.21378473974510867,0.21378473974510864,0.4275694794902173
2025-04-13,WEAK_RISK_ON_MAJORS,0.2940607010474778,-0.0035646300625502307,0.000027569479490217255,0.0016876915602067985,-0.0035646300625502307,-0.005279891102247246,0.013784739745108625,0.013784739745108632,0.20000000000000004,0.2,0.4
2025-04-14,BALANCED,-0.0015948289582460437,0.008466277790700723,0.0004,0.00434331,0.008466277790700723,0.0037229677907007234,0.20000000000000004,0.2,0.0,0.0,0.0
2025-04-15,BALANCED,0.346602475693046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16,BALANCED,0.04135448916359125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-17,BALANCED,0.2578453169315529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-18,BALANCED,0.47140244720222496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-19,BALANCED,0.3715549874154041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-20,BALANCED,0.22171568573894082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,BALANCED,0.17683395912307381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-22,WEAK_RISK_ON_MAJORS,0.7475573051081781,0.0,0.0004990229220432713,0.0,0.0,-0.0004990229220432713,0.24951146102163563,0.24951146102163563,0.24951146102163563,0.24951146102163563,0.49902292204327126
2025-04-23,WEAK_RISK_ON_MAJORS,1.1394317459067653,5.165068674987255e-6,0.00018170092242159847,-0.003977936271921834,5.165068674987255e-6,0.0038014004181752222,0.10332603426188101,0.07837488815971744,0.32788634918135307,0.32788634918135307,0.6557726983627061
2025-04-24,WEAK_RISK_ON_MAJORS,0.7196025046611083,-0.004276022621712943,0.00016793169649826278,-0.0040794799849271,-0.004276022621712943,-0.0003644743332841052,0.08396584824913139,0.08396584824913139,0.24392050093222167,0.24392050093222167,0.48784100186444335
2025-04-25,WEAK_RISK_ON_MAJORS,0.8226178696025527,-0.0023791250885709793,0.00004120614597657779,-0.00560379300034172,-0.0023791250885709793,0.0031834617657941627,0.020603072988288895,0.020603072988288895,0.26452357392051057,0.26452357392051057,0.5290471478410211
2025-04-26,WEAK_RISK_ON_MAJORS,0.7894218310722843,0.0003858018847235907,0.000013278415412107391,-0.01138051836370995,0.0003858018847235907,0.011753041833021434,0.006639207706053696,0.006639207706053696,0.2578843662144569,0.2578843662144569,0.5157687324289137
2025-04-27,WEAK_RISK_ON_MAJORS,0.452145948414097,-0.0011766700895064397,0.0001157687324289137,-0.0010041243567292307,-0.0011766700895064397,-0.0002883144652061228,0.05788436621445684,0.05788436621445686,0.20000000000000004,0.2,0.4
2025-04-28,BALANCED,0.19781954079731093,0.0011374465616421463,0.0004,-0.00035846999999999995,0.0011374465616421463,0.0010959165616421461,0.20000000000000004,0.2,0.0,0.0,0.0
2025-04-29,WEAK_RISK_ON_MAJORS,0.5786197720645356,0.0,0.0004314479088258143,0.0,0.0,-0.0004314479088258143,0.21572395441290718,0.21572395441290715,0.21572395441290718,0.21572395441290715,0.4314479088258143
2025-04-30,WEAK_RISK_ON_MAJORS,0.21904953502257687,0.0008562638920518982,0.000031447908825814267,-0.0014737721255603786,0.0008562638920518982,0.0022985881087864623,0.01572395441290713,0.015723954412907137,0.20000000000000004,0.2,0.4
2025-05-01,WEAK_RISK_ON_MAJORS,0.7837152663632738,0.0009304158150596869,0.00013348610654530954,0.00011711999999999964,0.0009304158150596869,0.0006798097085143778,0.07674305327265477,0.056743053272654775,0.2567430532726548,0.2567430532726548,0.5134861065453096
2025-05-02,WEAK_RISK_ON_MAJORS,0.5445634618134026,0.003133133947729757,0.0000956607218199485,-0.014781198225860619,0.003133133947729757,0.017818671451770428,0.04783036090997426,0.04783036090997425,0.20891269236268054,0.20891269236268054,0.41782538472536107
2025-05-03,WEAK_RISK_ON_MAJORS,0.4909469790211726,0.00094287150490163,0.00003782538472536103,-0.014936954580527732,0.00094287150490163,0.015842000700704,0.028912692362680507,0.008912692362680524,0.20000000000000004,0.2,0.4
2025-05-04,WEAK_RISK_ON_MAJORS,0.3813045616494193,0.0022631857152570845,0.0,-0.0025740300000000015,0.0022631857152570845,0.004837215715257086,0.0,0.0,0.20000000000000004,0.2,0.4
2025-05-05,BALANCED,0.17283359895200992,-0.0003082562186273478,0.0004,-0.0008181899999999999,-0.0003082562186273478,0.00010993378137265212,0.20000000000000004,0.2,0.0,0.0,0.0
2025-05-06,BALANCED,0.4775194570743934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-07,BALANCED,0.24535412776009996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-08,BALANCED,0.40187656303273744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-09,WEAK_RISK_ON_MAJORS,0.813432627216174,0.0,0.0005253730508864697,0.0,0.0,-0.0005253730508864697,0.26268652544323484,0.26268652544323484,0.26268652544323484,0.26268652544323484,0.5253730508864697
2025-05-10,WEAK_RISK_ON_MAJORS,0.3875622577542128,-0.009100486710137497,0.00012537305088646967,0.006630457454386419,-0.009100486710137497,-0.015856317215410386,0.06268652544323482,0.06268652544323483,0.20000000000000004,0.2,0.4
2025-05-11,WEAK_RISK_ON_MAJORS,0.33314024374081197,-0.009443058102119739,0.0,0.0025507800000000003,-0.009443058102119739,-0.01199383810211974,0.0,0.0,0.20000000000000004,0.2,0.4
2025-05-12,BALANCED,-0.024367948549862732,-0.00035701035864525114,0.0004,0.0018442800000000004,-0.00035701035864525114,-0.0026012903586452515,0.20000000000000004,0.2,0.0,0.0,0.0
2025-05-13,BALANCED,0.25349783044121504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14,BALANCED,0.3696296953393162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15,BALANCED,0.07114268310399476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16,BALANCED,0.13862678273527282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17,BALANCED,-0.048548527275528865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-18,BALANCED,0.05274993637413013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,BALANCED,0.028992195161547954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,BALANCED,0.22794521991622332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-22,BALANCED,0.2986210350604774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-23,WEAK_RISK_ON_MAJORS,0.6330802820373329,0.0,0.00045323211281493326,0.0,0.0,-0.00045323211281493326,0.22661605640746663,0.2266160564074666,0.22661605640746663,0.2266160564074666,0.45323211281493325
2025-05-24,BALANCED,-0.04095863812892735,0.0018552498469710244,0.00045323211281493326,0.0006634638283441398,0.0018552498469710244,0.0007385539058119514,0.22661605640746663,0.2266160564074666,0.0,0.0,0.0
2025-05-25,BALANCED,0.3738397758263221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-26,BALANCED,0.3123946889837579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-27,BALANCED,0.28332198261544844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-28,BALANCED,0.22153421089975125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-29,BALANCED,-0.03420942084012929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-30,BALANCED,-0.3141544908502046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-31,BALANCED,0.2370459924265319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,BALANCED,0.47660484653734364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,BALANCED,0.34449032130588064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,BALANCED,0.36924720584495924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04,BALANCED,0.15085892561612893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05,BALANCED,0.0925896665026148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06,BALANCED,0.052698702715170125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07,BALANCED,0.35623719262334186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-08,WEAK_RISK_ON_MAJORS,0.5632424450443372,0.0,0.0004252969780177349,0.0,0.0,-0.0004252969780177349,0.21264848900886746,0.21264848900886746,0.21264848900886746,0.21264848900886746,0.4252969780177349
2025-06-09,WEAK_RISK_ON_MAJORS,0.2621842580895051,0.00007516360976932538,0.000025296978017734873,-0.0030367480121400326,0.00007516360976932538,0.0030866146438916233,0.012648489008867426,0.012648489008867447,0.20000000000000004,0.2,0.4
2025-06-10,WEAK_RISK_ON_MAJORS,0.6291215871133407,-8.832980546765595e-6,0.00005164863484533627,0.0008002200000000004,-8.832980546765595e-6,-0.0008607016153921023,0.025824317422668136,0.025824317422668136,0.22582431742266817,0.22582431742266815,0.45164863484533635
2025-06-11,WEAK_RISK_ON_MAJORS,0.6662718371711108,-0.0071937984736669125,0.000014860100023108031,0.001882697334352785,-0.0071937984736669125,-0.009091355908042806,0.007430050011554001,0.007430050011554029,0.23325436743422218,0.23325436743422218,0.46650873486844435
2025-06-12,BALANCED,-0.10846335548945095,0.0009335406965555152,0.00046650873486844434,-0.0010964238168429325,0.0009335406965555152,0.0015634557785300033,0.23325436743422218,0.23325436743422218,0.0,0.0,0.0
2025-06-13,BALANCED,-0.10239471566505165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-14,BALANCED,0.20619711117535328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-15,BALANCED,0.0353255230655828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-16,BALANCED,0.22836791791765948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-17,BALANCED,0.3474374076996398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18,BALANCED,-0.1639382295769318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19,BALANCED,-0.025686776986386217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20,BALANCED,-0.3590062631823178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,BALANCED,-0.02360885519091648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-22,BALANCED,-0.05535016498633294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-23,BALANCED,0.19519503971385765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-24,WEAK_RISK_ON_MAJORS,1.1230861010859015,0.0,0.0006492344404343607,0.0,0.0,-0.0006492344404343607,0.32461722021718037,0.3246172202171803,0.32461722021718037,0.3246172202171803,0.6492344404343606
2025-06-25,WEAK_RISK_ON_MAJORS,0.5061525148838413,-0.0012150953918274728,0.00024677343448082414,-0.004179235709103055,-0.0012150953918274728,0.002717366882794758,0.12338671724041209,0.12338671724041206,0.20123050297676828,0.20123050297676826,0.4024610059535365
2025-06-26,BALANCED,-0.10273086403904928,0.0026813374351573292,0.0004024610059535365,-0.0012583949503652205,0.0026813374351573292,0.003537271379569013,0.20123050297676828,0.20123050297676826,0.0,0.0,0.0
2025-06-27,BALANCED,0.28289791193388764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-28,WEAK_RISK_ON_MAJORS,0.5772730651418803,0.0,0.00043090922605675214,0.0,0.0,-0.00043090922605675214,0.21545461302837607,0.21545461302837607,0.21545461302837607,0.21545461302837607,0.43090922605675214
2025-06-29,WEAK_RISK_ON_MAJORS,0.4648373521761996,-0.0013473482130197262,0.00003090922605675209,-0.0008504855394682117,-0.0013473482130197262,-0.0005277718996082665,0.015454613028376037,0.015454613028376057,0.20000000000000004,0.2,0.4
2025-06-30,WEAK_RISK_ON_MAJORS,0.3681803001888123,-0.0025785734115201155,0.0,-0.00240297,-0.0025785734115201155,-0.0001756034115201156,0.0,0.0,0.20000000000000004,0.2,0.4
2025-07-01,WEAK_RISK_ON_MAJORS,0.20462146790201496,0.0013003878047783686,0.0,-0.0019801500000000004,0.0013003878047783686,0.003280537804778369,0.0,0.0,0.20000000000000004,0.2,0.4
2025-07-02,BALANCED,-0.06504798592495872,0.004272414401628253,0.0004,0.00247668,0.004272414401628253,0.0013957344016282524,0.20000000000000004,0.2,0.0,0.0,0.0
2025-07-03,WEAK_RISK_ON_MAJORS,0.7309093717432995,0.0,0.0004923637486973199,0.0,0.0,-0.0004923637486973199,0.2461818743486599,0.2461818743486599,0.2461818743486599,0.2461818743486599,0.4923637486973198
2025-07-04,WEAK_RISK_ON_MAJORS,0.05983182058774496,-0.0001687853402196405,0.00009236374869731975,0.0005684585660584913,-0.0001687853402196405,-0.0008296076549754516,0.04618187434865986,0.04618187434865989,0.20000000000000004,0.2,0.4
2025-07-05,BALANCED,-0.21128843641214387,0.0031785258794966176,0.0004,0.003348630000000001,0.0031785258794966176,-0.0005701041205033834,0.20000000000000004,0.2,0.0,0.0,0.0
2025-07-06,BALANCED,0.3356024126260522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,BALANCED,0.4537183859253195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-08,BALANCED,-0.22029427715482786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-09,BALANCED,0.20909897092744373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-10,BALANCED,0.24696451580083742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-11,BALANCED,0.45763018521211773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-12,BALANCED,0.11815080286085787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-13,BALANCED,-0.0905488164385275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,BALANCED,0.25468382626988656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-15,BALANCED,0.09070459919727539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,BALANCED,-0.05032519840956989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17,BALANCED,-0.29557173182845264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18,BALANCED,-0.2563404577314727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-19,BALANCED,-0.4969185490215906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-20,BALANCED,-0.42918799144312636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-22,BALANCED,-0.02580365673211016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-23,WEAK_RISK_ON_ALTS,-0.5124418773498812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-24,WEAK_RISK_ON_ALTS,-0.490382492773003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-25,WEAK_RISK_ON_ALTS,-0.37587449148376373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-26,BALANCED,0.3606602629379415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-27,BALANCED,-0.36556451928029043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-28,BALANCED,-0.4170302327701514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-29,BALANCED,-0.25431368619030337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-30,WEAK_RISK_ON_ALTS,-0.8140606737038647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31,WEAK_RISK_ON_ALTS,-0.4143688276238878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,WEAK_RISK_ON_ALTS,-0.13202637571692344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02,WEAK_RISK_ON_ALTS,-0.4236249344344185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-03,WEAK_RISK_ON_ALTS,-0.3731665030585762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04,BALANCED,-0.10106068385216693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-05,BALANCED,-0.24996768824520174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-06,WEAK_RISK_ON_ALTS,-0.5732175634928336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-07,WEAK_RISK_ON_MAJORS,0.5684446289475038,0.0,0.00042737785157900154,0.0,0.0,-0.00042737785157900154,0.2136889257895008,0.21368892578950077,0.2136889257895008,0.21368892578950077,0.42737785157900154
2025-08-08,WEAK_RISK_ON_MAJORS,0.22078521322549552,-0.005325722564305746,0.000027377851579001514,-0.004164337732446922,-0.005325722564305746,-0.0011887626834378249,0.013688925789500754,0.013688925789500761,0.20000000000000004,0.2,0.4
2025-08-09,WEAK_RISK_ON_MAJORS,0.05255904324036319,-0.005340001670652366,0.0,0.0020058000000000007,-0.005340001670652366,-0.007345801670652366,0.0,0.0,0.20000000000000004,0.2,0.4
2025-08-10,WEAK_RISK_ON_MAJORS,0.35896864221523056,-0.003658499108482153,0.0,0.003528570000000001,-0.003658499108482153,-0.007187069108482154,0.0,0.0,0.20000000000000004,0.2,0.4
2025-08-11,BALANCED,-0.2842355368353216,0.004825365498013417,0.0004,0.0031753500000000004,0.004825365498013417,0.0012500154980134162,0.20000000000000004,0.2,0.0,0.0,0.0
2025-08-12,BALANCED,-0.23309328286819583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-13,BALANCED,-0.0968085129264235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-14,BALANCED,0.05334727717723732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-15,WEAK_RISK_ON_ALTS,-0.599255139743043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-16,WEAK_RISK_ON_ALTS,-0.1859987649902501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-17,WEAK_RISK_ON_ALTS,-0.23289703986876883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18,WEAK_RISK_ON_ALTS,-0.44870339605125303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19,WEAK_RISK_ON_ALTS,-0.9544082638646091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,BALANCED,0.1647253622311272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21,BALANCED,-0.2469951256955978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,WEAK_RISK_ON_ALTS,-0.5647349080776777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-23,BALANCED,0.15760203854736485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-24,BALANCED,-0.4657019481638176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25,WEAK_RISK_ON_ALTS,-0.9907190055815851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-26,WEAK_RISK_ON_ALTS,-0.6123233508094641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,WEAK_RISK_ON_ALTS,-0.3681918711000727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-28,WEAK_RISK_ON_ALTS,-0.41814276736880385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-29,WEAK_RISK_ON_ALTS,-0.29453141874762306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-30,WEAK_RISK_ON_ALTS,-0.5167623698161894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-31,WEAK_RISK_ON_ALTS,-0.30491457057556953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,WEAK_RISK_ON_ALTS,-0.5623528912735212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02,WEAK_RISK_ON_ALTS,-0.25180096806118785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,BALANCED,0.11927630602425231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-04,BALANCED,-0.14503185678110525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-05,BALANCED,-0.22595780312128336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06,BALANCED,0.21591273167508593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-07,BALANCED,-0.2549010506409788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-08,BALANCED,0.0999882078107927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-09,BALANCED,0.09927612283160282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-10,BALANCED,0.014703027290555365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,BALANCED,0.18245803282584394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,WEAK_RISK_ON_MAJORS,0.5124476348283651,0.0,0.000404979053931346,0.0,0.0,-0.000404979053931346,0.20248952696567304,0.20248952696567302,0.20248952696567304,0.20248952696567302,0.40497905393134603
2025-09-13,WEAK_RISK_ON_MAJORS,0.15117295759687419,-0.0025124867324218597,4.9790539313460114e-6,-0.0044910759654297515,-0.0025124867324218597,0.001973610179076546,0.0024895269656730057,0.0024895269656730057,0.20000000000000004,0.2,0.4
