label,count,mean_y,median_y,std_y,hit_rate
Red,21,-0.0006601044328192871,-0.000304350728003148,0.03595819884009184,0.5238095238095238
Orange,21,-0.015243621893297987,-0.011464951912885294,0.04159141216730538,0.6666666666666666
Yellow,21,0.00852908454000945,0.019322231598064475,0.04546462054719121,0.38095238095238093
YellowGreen,21,0.02281428652881996,0.033785175575955145,0.057674627552122305,0.23809523809523808
Green,21,0.007877557077990824,0.02091179433981855,0.0715473979692061,0.38095238095238093
