date_iso,btc_1d,btc_7d,alt_7d_avg,spread7,avg_alt_funding,btc_funding,funding_spread,funding_heating,funding_risk,oi_change_3d,breadth_3d,regime_score,bucket
2025-02-01T00:00:00+00:00,-2.28964,-2.339671,0.469998,-2.809669,0.006407,0.005933,0.000473,0.000191,0.381268,-1.193814,0.553191,22.46204,RED
2025-02-02T00:00:00+00:00,-1.667871,-3.932642,4.141639,-8.074281,0.002051,0.004513,-0.002462,-0.000278,0,-3.656576,0.085106,15.364096,RED
2025-02-03T00:00:00+00:00,-3.08565,-4.859896,-14.5129,9.653005,-0.014933,0.000032,-0.014965,-0.001345,0,-4.177412,0.104167,82.57665,GREEN
2025-02-04T00:00:00+00:00,3.995707,-0.482166,-9.538538,9.056372,-0.004478,0.005942,-0.01042,-0.001577,0,-7.717573,0.125,99.375,GREEN
2025-02-05T00:00:00+00:00,-3.300015,-3.153267,-14.069506,10.916239,-0.000517,0.005719,-0.006236,-0.001531,0,-6.687035,0.170213,99.148936,GREEN
2025-02-06T00:00:00+00:00,-1.564999,-6.880219,-17.324114,10.443896,-0.00331,0.005654,-0.008965,-0.001666,0,-6.724637,0.148936,74.550973,GREEN
2025-02-07T00:00:00+00:00,0.054391,-7.774363,-24.555533,16.78117,-0.004164,0.0039,-0.008065,-0.001841,0,-0.655233,0.083333,85.554154,GREEN
2025-02-08T00:00:00+00:00,-0.079642,-5.688417,-24.517521,18.829104,-0.000973,0.003598,-0.004571,-0.001732,0,-0.879777,0.020833,99.895833,GREEN
2025-02-09T00:00:00+00:00,-0.000226,-4.088958,-14.717872,10.628914,-0.000387,0.005318,-0.005705,-0.002379,0,-0.355822,0.148936,92.56837,GREEN
2025-02-10T00:00:00+00:00,-0.010003,-1.045153,-5.4341,4.388947,0.002518,0.007492,-0.004975,-0.002809,0,1.996255,0.297872,98.360919,GREEN
2025-02-11T00:00:00+00:00,0.881839,-4.008086,-8.39766,4.389574,0.010864,0.004729,0.006135,-0.002509,0,4.647667,0.276596,66.516887,YELLOWGREEN
2025-02-12T00:00:00+00:00,-1.704317,-2.424072,-2.891105,0.467032,0.009009,0.006868,0.002141,-0.002132,0,5.132376,0.531915,50.165247,YELLOW
2025-02-13T00:00:00+00:00,2.189484,1.297644,3.869946,-2.572302,-0.037699,0.007512,-0.045211,-0.002815,0,1.949721,0.75,12.94487,RED
2025-02-14T00:00:00+00:00,-1.302713,-0.076323,6.475147,-6.55147,0.002796,0.005125,-0.00233,-0.001962,0,0.397919,0.8125,0,RED
2025-02-15T00:00:00+00:00,0.959819,0.963173,11.16722,-10.204047,-0.002217,0.005965,-0.008181,-0.001916,0,-1.703979,0.916667,0,RED
2025-02-16T00:00:00+00:00,0.083569,1.047776,3.537741,-2.489965,-0.005648,0.00586,-0.011508,-0.001686,0,-1.326895,0.531915,7.771045,RED
2025-02-17T00:00:00+00:00,-1.455984,-0.413502,2.483996,-2.897498,-0.007278,0.006855,-0.014133,-0.001761,0,-0.288473,0.702128,0,RED
2025-02-18T00:00:00+00:00,-0.388137,-1.667171,1.645559,-3.31273,-0.01122,0.009258,-0.020479,-0.002456,0,3.226965,0.659574,13.362684,RED
2025-02-19T00:00:00+00:00,-0.292626,-0.254947,-1.933359,1.678413,-0.008088,0.006207,-0.014295,-0.00264,0,2.419572,0.255319,98.541936,GREEN
2025-02-20T00:00:00+00:00,1.108927,-1.309655,-2.436668,1.127012,-0.014753,0.001905,-0.016658,-0.002932,0,5.705034,0.425532,61.775872,YELLOWGREEN
2025-02-21T00:00:00+00:00,1.894721,1.887554,2.947787,-1.060233,-0.000775,0.010105,-0.01088,-0.004065,0,-3.138133,0.458333,38.351677,ORANGE
2025-02-22T00:00:00+00:00,-2.286098,-1.388191,-3.30463,1.916439,0.000349,0.007695,-0.007346,-0.00477,0,-4.78794,0.291667,71.533942,GREEN
2025-02-23T00:00:00+00:00,0.446245,-1.030848,0.705956,-1.736803,0.000977,0.007407,-0.006429,-0.001318,0,-8.634477,0.574468,19.074368,RED
2025-02-24T00:00:00+00:00,-0.245113,0.185248,0.631945,-0.446697,-0.001576,0.009031,-0.010608,-0.002137,0,-2.229513,0.446809,7.792605,RED
2025-02-25T00:00:00+00:00,-5.118682,-4.572527,-8.864715,4.292188,-0.004038,0.008664,-0.012702,-0.002266,0,-2.249057,0.106383,65.109508,YELLOWGREEN
2025-02-26T00:00:00+00:00,-2.889596,-7.058023,-2.610357,-4.447666,0.002016,0.008454,-0.006437,-0.001885,0,-9.465492,0.680851,36.094608,ORANGE
2025-02-27T00:00:00+00:00,-5.470804,-13.106285,-4.259583,-8.846701,0.002927,0.007746,-0.004819,-0.001116,0,-10.72838,0.673469,35.383563,ORANGE
2025-02-28T00:00:00+00:00,0.964277,-13.899748,-7.838399,-6.061349,0.001478,0.005355,-0.003877,0.00051,1,-11.527814,0.591837,27.273402,RED
2025-03-01T00:00:00+00:00,-0.315484,-12.163349,-5.774797,-6.388552,0.002316,0.001511,0.000805,0.001694,1,-3.839874,0.591837,25.787707,RED
2025-03-02T00:00:00+00:00,1.851397,-10.934594,-10.869306,-0.065288,0.004193,0.001026,0.003168,0.00327,1,5.551811,0.416667,34.900777,ORANGE
2025-03-03T00:00:00+00:00,9.599735,-2.144695,-0.312095,-1.8326,0.000867,0.006496,-0.005629,0.004383,1,-1.726033,0.604167,20.244461,RED
2025-03-04T00:00:00+00:00,-8.632173,-5.768314,-4.906657,-0.861657,-0.005231,0.002047,-0.007278,0.004861,1,-7.640991,0.395833,33.031638,ORANGE
2025-03-05T00:00:00+00:00,1.377179,-1.628023,-6.742103,5.114081,-0.001294,0.00374,-0.005034,0.002991,1,-10.0624,0.270833,86.145833,GREEN
2025-03-06T00:00:00+00:00,3.771899,7.990413,-2.968411,10.958824,-0.000734,0.005508,-0.006242,0.003624,1,0.34093,0.145833,59.575109,YELLOWGREEN
2025-03-07T00:00:00+00:00,-0.66518,6.247562,-2.928169,9.175731,0.000897,0.004047,-0.00315,0.004327,1,2.828755,0.166667,60.716601,YELLOWGREEN
2025-03-08T00:00:00+00:00,-3.586683,2.760993,-4.543787,7.304779,-0.001594,0.001296,-0.002891,0.004251,1,-4.090343,0.229167,80.433329,GREEN
2025-03-09T00:00:00+00:00,-0.726436,0.160138,-5.316433,5.476571,-0.007447,0.004112,-0.011559,0.003448,1,-5.914715,0.25,86.25,GREEN
2025-03-10T00:00:00+00:00,-6.25918,-14.332882,-24.215973,9.883091,-0.003318,0.0034,-0.006718,0.002476,1,-5.955104,0.145833,48.26236,YELLOW
2025-03-11T00:00:00+00:00,-2.436125,-8.523423,-13.587228,5.063805,-0.001037,0.003737,-0.004774,0.001442,1,-2.879878,0.208333,46.358915,YELLOW
2025-03-12T00:00:00+00:00,5.096429,-5.167399,-10.55334,5.385941,-0.000284,0.003764,-0.004048,0.00009,0.180289,0.450193,0.208333,64.039142,YELLOWGREEN
2025-03-13T00:00:00+00:00,1.310567,-7.416703,-12.824271,5.407569,-0.000609,0.003446,-0.004055,-0.000094,0,3.377792,0.208333,60.855142,YELLOWGREEN
2025-03-14T00:00:00+00:00,-3.320463,-9.891513,-14.818323,4.92681,-0.003224,0.001724,-0.004949,0.000019,0.038679,6.025773,0.3125,55.802654,YELLOWGREEN
2025-03-15T00:00:00+00:00,3.542352,-3.228672,-7.929916,4.701244,-0.002495,0.000833,-0.003328,0.000035,0.069705,5.481518,0.270833,71.624094,GREEN
2025-03-16T00:00:00+00:00,0.500147,-2.033007,-4.86948,2.836473,-0.002394,0.00072,-0.003114,-0.000027,0,1.945467,0.354167,71.325342,GREEN
2025-03-17T00:00:00+00:00,-2.110484,2.302727,10.599306,-8.296579,0.002003,0.00191,0.000093,-0.000342,0,-0.137581,0.270833,0,RED
2025-03-18T00:00:00+00:00,1.773075,6.716375,8.940931,-2.224556,-0.000001,0.004489,-0.00449,-0.0006,0,-2.014579,0.645833,41.251426,ORANGE
2025-03-19T00:00:00+00:00,-1.540683,-0.023041,2.986205,-3.009245,0.003564,0.001993,0.001571,0.000394,0.787501,8.032022,0.708333,0,RED
2025-03-20T00:00:00+00:00,4.87486,3.494334,8.059474,-4.56514,0.002234,0.004275,-0.002041,0.00077,1,-0.739029,0.75,11.982213,RED
2025-03-21T00:00:00+00:00,-2.931043,3.911204,7.37537,-3.464166,-0.000308,0.002802,-0.00311,0.001132,1,8.529536,0.666667,18.129285,RED
2025-03-22T00:00:00+00:00,-0.310084,0.045043,1.408256,-1.363212,0.00148,0.001316,0.000164,0.001703,1,-0.338916,0.416667,0,RED
2025-03-23T00:00:00+00:00,-0.257381,-0.709054,-0.796171,0.087117,0.002539,0.000889,0.00165,0.00191,1,11.326052,0.541667,35.987064,ORANGE
2025-03-24T00:00:00+00:00,2.380143,3.845864,4.537488,-0.691625,0.004796,-0.001268,0.006064,0.002344,1,9.015909,0.5,30.651126,ORANGE
2025-03-25T00:00:00+00:00,1.795153,3.868391,5.521705,-1.653313,0.003584,-0.000286,0.003871,0.002619,1,8.764923,0.604167,26.043095,RED
2025-03-26T00:00:00+00:00,0.22084,5.726687,8.36094,-2.634253,0.004835,0.00207,0.002765,0.002756,1,0.249113,0.604167,26.776539,RED
2025-03-27T00:00:00+00:00,-0.639539,0.167498,0.845938,-0.67844,0.00309,0.000248,0.002843,0.002731,1,-4.978108,0.44898,0,RED
2025-03-28T00:00:00+00:00,0.306363,3.508245,5.467147,-1.958902,-0.000063,0.006476,-0.006539,0.002709,1,0.448033,0.604167,25.108433,RED
2025-03-29T00:00:00+00:00,-3.287736,0.416543,-0.741551,1.158094,-0.003454,0.003649,-0.007103,0.001619,1,-0.981952,0.270833,82.372334,GREEN
2025-03-30T00:00:00+00:00,-1.991829,-1.329624,-5.547703,4.218079,-0.002758,0.002364,-0.005122,0.001231,1,-2.76804,0.191489,86.542553,GREEN
2025-03-31T00:00:00+00:00,-0.390414,-3.99979,-7.870808,3.871018,-0.003671,0.004363,-0.008034,0.000901,1,-7.74533,0.212766,52.562228,YELLOW
2025-04-01T00:00:00+00:00,0.1915,-5.512151,-11.143776,5.631625,-0.016829,0.003155,-0.019984,-0.000317,0,1.935404,0.191489,65.922221,YELLOWGREEN
2025-04-02T00:00:00+00:00,3.300641,-2.608525,-9.288326,6.679801,-0.014066,0.003882,-0.017948,-0.001582,0,-2.686758,0.148936,91.91826,GREEN
2025-04-03T00:00:00+00:00,-3.180716,-5.099344,-14.682832,9.583487,-0.005126,0.007275,-0.012402,-0.003056,0,0.657192,0.085106,80.841651,GREEN
2025-04-04T00:00:00+00:00,0.772559,-4.658273,-14.856521,10.198249,-0.002384,0.007886,-0.01027,-0.004123,0,-2.916973,0.06383,86.160969,GREEN
2025-04-05T00:00:00+00:00,0.827305,-0.601547,-8.126972,7.525425,-0.002059,0.006375,-0.008433,-0.004976,0,1.100774,0.085106,99.409352,GREEN
2025-04-06T00:00:00+00:00,-0.305445,1.108759,-4.182457,5.291216,-0.009412,0.0048,-0.014212,-0.005967,0,-1.415069,0.170213,99.148936,GREEN
2025-04-07T00:00:00+00:00,-6.440989,-5.03288,-13.473776,8.440897,-0.022495,0.004043,-0.026538,-0.006864,0,-4.880107,0.085106,77.521424,GREEN
2025-04-08T00:00:00+00:00,1.237425,-4.041493,-11.522601,7.481108,-0.016132,0.006797,-0.022929,-0.007222,0,-3.022862,0.148936,80.098943,GREEN
2025-04-09T00:00:00+00:00,-3.599681,-10.451372,-18.291576,7.840204,-0.000912,0.005634,-0.006546,-0.007139,0,7.324348,0.106383,61.420235,YELLOWGREEN
2025-04-10T00:00:00+00:00,8.244668,0.116021,-1.301761,1.417782,-0.011492,0.004248,-0.01574,-0.007278,0,1.519735,0.510638,97.218848,GREEN
2025-04-11T00:00:00+00:00,-3.662229,-4.289874,-5.406245,1.116371,-0.005747,0.002928,-0.008675,-0.005705,0,10.649752,0.340426,51.835362,YELLOW
2025-04-12T00:00:00+00:00,4.828024,-0.4922,-2.342216,1.850017,-0.006689,0.00372,-0.010409,-0.004348,0,5.829534,0.304348,97.603831,GREEN
2025-04-13T00:00:00+00:00,2.236128,2.044612,3.146986,-1.102374,-0.014241,0.006214,-0.020455,-0.003828,0,7.734743,0.565217,37.032088,ORANGE
2025-04-14T00:00:00+00:00,-1.997861,6.890723,11.875576,-4.984853,-0.00567,0.002735,-0.008405,-0.003027,0,-0.098198,0.617021,34.859725,ORANGE
2025-04-15T00:00:00+00:00,1.103616,6.749442,9.721708,-2.972266,-0.004526,0.003481,-0.008007,-0.002446,0,-9.930894,0.510638,40.10836,ORANGE
2025-04-16T00:00:00+00:00,-1.025703,9.59975,10.438635,-0.838885,-0.004133,0.001703,-0.005836,-0.001175,0,-5.847053,0.361702,46.735206,YELLOW
2025-04-17T00:00:00+00:00,0.537062,1.795655,-0.73263,2.528285,-0.000596,0.002494,-0.00309,0.000998,1,-2.190883,0.255319,59.677034,YELLOWGREEN
2025-04-18T00:00:00+00:00,0.981061,6.702004,3.255703,3.446302,0.000512,0.003642,-0.00313,0.002779,1,7.592251,0.234043,43.759997,ORANGE
2025-04-19T00:00:00+00:00,-0.585368,1.191839,-0.351938,1.543777,0.001726,0.003433,-0.001707,0.003092,1,8.260107,0.565217,55.004963,YELLOWGREEN
2025-04-20T00:00:00+00:00,0.820658,-0.209173,-2.214281,2.005109,0.001819,0.002193,-0.000374,0.004246,1,1.713742,0.404255,85.221662,GREEN
2025-04-21T00:00:00+00:00,-0.062844,1.761161,0.974769,0.786393,0.003015,0.001628,0.001387,0.004183,1,2.381059,0.425532,42.452949,ORANGE
2025-04-22T00:00:00+00:00,2.796277,3.464831,0.763278,2.701552,0.00237,-0.006062,0.008432,0.004748,1,18.281911,0.170213,46.898014,YELLOW
2025-04-23T00:00:00+00:00,7.002831,11.857625,14.493569,-2.635944,0.003021,0.000999,0.002023,0.006275,1,15.509165,0.659574,28.171074,RED
2025-04-24T00:00:00+00:00,0.031297,11.294911,16.619648,-5.324737,0.000789,0.000507,0.000282,0.006616,1,11.71522,0.723404,24.269259,RED
2025-04-25T00:00:00+00:00,0.285626,10.528447,18.476422,-7.947975,0.005598,-0.003377,0.008975,0.007444,1,0.176994,0.702128,21.382261,RED
2025-04-26T00:00:00+00:00,0.959061,12.245532,20.347471,-8.101939,0.004878,0.002037,0.002841,0.007459,1,1.060652,0.680851,22.910478,RED
2025-04-27T00:00:00+00:00,-0.136163,11.180286,18.169242,-6.988956,0.004514,0.002906,0.001608,0.006521,1,-3.556655,0.553191,24.316402,RED
2025-04-28T00:00:00+00:00,-0.881966,10.269011,15.710167,-5.441157,0.000425,0.000922,-0.000497,0.005663,1,-5.538344,0.404255,26.648553,RED
2025-04-29T00:00:00+00:00,1.301863,8.66596,19.174634,-10.508674,0.003397,0.001371,0.002026,0.005608,1,-5.22953,0.744681,13.568292,RED
2025-04-30T00:00:00+00:00,-0.814734,0.726888,6.018624,-5.291736,0.004027,0.004096,-0.000069,0.004855,1,-2.364589,0.531915,0,RED
2025-05-01T00:00:00+00:00,-0.021862,0.673359,4.327102,-3.653743,0.005346,-0.004345,0.009691,0.004767,1,4.0034,0.404255,0,RED
2025-05-02T00:00:00+00:00,2.325224,2.720842,4.048672,-1.32783,0.004948,-0.004046,0.008994,0.003853,1,7.042363,0.276596,26.929961,RED
2025-05-03T00:00:00+00:00,0.444505,2.197307,2.233676,-0.036369,0.002165,0.001737,0.000428,0.002649,1,4.400527,0.319149,34.968438,ORANGE
2025-05-04T00:00:00+00:00,-0.96298,1.35117,-1.8052,3.15637,0.000206,0.003124,-0.002918,0.002055,1,-5.386918,0.234043,75.234781,GREEN
2025-05-05T00:00:00+00:00,-1.664095,0.551419,-1.501298,2.052717,0.002127,0.004185,-0.002058,0.000654,1,-4.792455,0.297872,86.010638,GREEN
2025-05-06T00:00:00+00:00,0.458199,-0.285995,-4.396128,4.110133,0.000726,0.003491,-0.002765,-0.00006,0,1.170852,0.340426,98.122245,GREEN
2025-05-07T00:00:00+00:00,2.211623,2.756496,-2.395115,5.151611,0.002589,0.001528,0.001061,-0.000322,0,3.666343,0.170213,79.735997,GREEN
2025-05-08T00:00:00+00:00,0.177546,2.961445,-2.457207,5.418653,0.006813,0.004898,0.001914,-0.000333,0,7.070892,0.191489,78.467164,GREEN
2025-05-09T00:00:00+00:00,6.235185,6.895718,7.09905,-0.203332,0.01106,0.00781,0.00325,-0.000459,0,1.605151,0.680851,45.863599,YELLOW
2025-05-10T00:00:00+00:00,-0.110341,6.305236,11.541076,-5.23584,0.012148,0.008551,0.003597,-0.000291,0,1.813112,0.744681,32.166898,ORANGE
2025-05-11T00:00:00+00:00,1.620336,9.078139,23.939526,-14.861387,0.009197,0.009676,-0.000479,-0.001214,0,-0.599726,0.87234,18.357098,RED
2025-05-12T00:00:00+00:00,-0.608633,10.2489,24.116503,-13.867603,0.010746,0.009374,0.001371,-0.001624,0,1.659626,0.791667,23.243555,RED
2025-05-13T00:00:00+00:00,-1.074322,8.567019,24.224636,-15.657617,0.009605,0.007271,0.002333,-0.001449,0,2.186487,0.895833,14.73538,RED
2025-05-14T00:00:00+00:00,1.271093,7.568008,28.683744,-21.115736,0.007898,0.004824,0.003074,-0.000989,0,-1.334096,0.916667,0,RED
2025-05-15T00:00:00+00:00,-0.566365,6.769215,22.866563,-16.097348,0.002801,0.004661,-0.001859,-0.000427,0,-0.416804,0.893617,5.904055,RED
2025-05-16T00:00:00+00:00,0.110455,0.613697,5.44201,-4.828313,0.005845,0.004044,0.001801,0.000081,0.162366,-1.179175,0.446809,0,RED
2025-05-17T00:00:00+00:00,-0.147351,0.576418,0.365743,0.210674,0.003509,0.004438,-0.000929,0.000009,0.018058,-0.497465,0.319149,54.259462,YELLOW
2025-05-18T00:00:00+00:00,-0.331869,-1.355732,-10.100115,8.744383,0.00561,0.007385,-0.001775,-0.000296,0,4.808666,0.085106,99.213818,GREEN
2025-05-19T00:00:00+00:00,2.730557,1.958358,-4.501769,6.460127,0.003656,0.006536,-0.002879,-0.000664,0,7.583044,0.170213,98.011479,GREEN
2025-05-20T00:00:00+00:00,-0.378402,2.675613,-5.704567,8.38018,0.005321,0.004849,0.000472,-0.001003,0,12.784735,0.12766,97.443992,GREEN
2025-05-21T00:00:00+00:00,1.095627,2.497713,-8.057219,10.554932,0.007949,0.010051,-0.002102,-0.000576,0,11.421217,0.085106,97.861286,GREEN
2025-05-22T00:00:00+00:00,2.696163,5.860777,-1.247813,7.10859,0.011589,0.008474,0.003116,-0.000108,0,11.742712,0.106383,67.918382,YELLOWGREEN
2025-05-23T00:00:00+00:00,1.727514,7.570719,6.087231,1.483488,0.008641,0.008291,0.00035,-0.000302,0,3.079765,0.510638,50.250259,YELLOW
2025-05-24T00:00:00+00:00,-3.893577,3.53493,1.344115,2.190815,0.005319,0.00517,0.000149,-0.000748,0,-4.013125,0.255319,59.049848,YELLOWGREEN
2025-05-25T00:00:00+00:00,0.573321,4.475238,5.716584,-1.241346,0.00326,0.005432,-0.002172,-0.000773,0,-5.501411,0.404255,43.356738,ORANGE
2025-05-26T00:00:00+00:00,0.955609,2.670146,2.501356,0.16879,0.006717,0.007965,-0.001248,-0.001154,0,1.546326,0.276596,49.438241,YELLOW
2025-05-27T00:00:00+00:00,0.473908,3.548537,3.297069,0.251468,0.007565,0.004058,0.003507,-0.000833,0,3.638399,0.361702,48.826486,YELLOW
2025-05-28T00:00:00+00:00,-0.282743,2.136724,3.672324,-1.5356,0.004794,0.005201,-0.000407,-0.00058,0,2.834313,0.595745,34.62389,ORANGE
2025-05-29T00:00:00+00:00,-1.127982,-1.666589,0.048172,-1.714761,0.004741,0.006471,-0.001731,-0.000216,0,-1.225913,0.489362,30.415066,ORANGE
2025-05-30T00:00:00+00:00,-1.940656,-5.212372,-5.880231,0.667859,0.000096,0.007091,-0.006995,-0.000433,0,-7.38094,0.234043,50.964872,YELLOW
2025-05-31T00:00:00+00:00,-1.640257,-2.989973,-8.402167,5.412195,-0.001344,0.006185,-0.007529,-0.000623,0,-7.868411,0.191489,79.201053,GREEN
2025-06-01T00:00:00+00:00,0.650497,-2.915531,-7.74398,4.828449,0.001469,0.005402,-0.003934,-0.001063,0,-5.574848,0.255319,76.315831,GREEN
2025-06-02T00:00:00+00:00,0.976715,-2.895234,-7.460938,4.565704,0.00532,0.006227,-0.000907,-0.001027,0,0.539193,0.212766,75.169524,GREEN
2025-06-03T00:00:00+00:00,0.165298,-3.193496,-5.375802,2.182306,0.005452,0.004288,0.001164,-0.00083,0,-1.214544,0.340426,59.683634,YELLOWGREEN
2025-06-04T00:00:00+00:00,-0.425241,-3.331834,-7.120925,3.789091,0.003747,0.003779,-0.000032,-0.000707,0,-3.294564,0.276596,67.565318,YELLOWGREEN
2025-06-05T00:00:00+00:00,-0.589522,-2.805376,-9.046791,6.241416,0.000127,0.004983,-0.004856,-0.000735,0,-2.345085,0.212766,86.003052,GREEN
2025-06-06T00:00:00+00:00,-3.016975,-3.872204,-11.329404,7.4572,-0.00066,-0.00293,0.00227,-0.001019,0,0.378166,0.170213,81.20943,GREEN
2025-06-07T00:00:00+00:00,2.714206,0.38345,-1.995494,2.378944,0.003782,0.00039,0.003392,-0.000897,0,2.52877,0.255319,98.344089,GREEN
2025-06-08T00:00:00+00:00,1.217994,0.949442,0.128161,0.821281,0.003725,-0.001881,0.005605,-0.000588,0,1.864684,0.468085,61.781609,YELLOWGREEN
2025-06-09T00:00:00+00:00,0.010213,-0.016799,-1.242075,1.225275,0.003792,0.00133,0.002462,0.000258,0.516914,8.110594,0.276596,91.547305,GREEN
2025-06-10T00:00:00+00:00,4.323238,4.133582,1.560631,2.572951,0.008388,0.008386,0.000003,0.000906,1,4.832084,0.340426,45.44473,YELLOW
2025-06-11T00:00:00+00:00,-0.044297,4.531966,5.709687,-1.177721,0.008187,0.006772,0.001415,0.001526,1,2.742432,0.617021,29.673321,RED
2025-06-12T00:00:00+00:00,-1.390725,3.689486,6.268575,-2.579089,0.002772,0.005474,-0.002703,0.001499,1,-7.672772,0.531915,23.192959,RED
2025-06-13T00:00:00+00:00,-2.485046,4.258199,7.939842,-3.681644,0.00187,0.003565,-0.001695,0.001306,1,-7.019593,0.361702,21.284852,RED
2025-06-14T00:00:00+00:00,0.062593,1.566726,2.904243,-1.337517,0.005821,0.001724,0.004098,0.001405,1,-6.579117,0.212766,22.216878,RED
2025-06-15T00:00:00+00:00,-0.530582,-0.187874,-1.577333,1.389459,0.007058,0.006613,0.000445,0.001851,1,-2.316091,0.195652,86.521739,GREEN
2025-06-16T00:00:00+00:00,0.067867,-0.130335,1.019755,-1.15009,0.009874,0.002635,0.007239,0.002161,1,3.167151,0.217391,0,RED
2025-06-17T00:00:00+00:00,1.323277,-3.002227,-4.388779,1.386552,0.008883,0.004764,0.004119,0.002007,1,1.772698,0.26087,43.757487,ORANGE
2025-06-18T00:00:00+00:00,-2.120449,-5.016941,-10.684301,5.66736,0.003278,0.004418,-0.001139,0.001303,1,-0.058239,0.130435,55.671485,YELLOWGREEN
2025-06-19T00:00:00+00:00,0.037513,-3.641224,-8.416861,4.775637,0.001607,0.00433,-0.002723,0.000571,1,-4.245399,0.12766,58.714824,YELLOWGREEN
2025-06-20T00:00:00+00:00,-0.0306,-1.215879,-6.046479,4.8306,0.002102,0.006521,-0.004419,-0.000027,0,-0.828528,0.148936,99.255319,GREEN
2025-06-21T00:00:00+00:00,-1.337794,-2.598373,-7.315288,4.716915,0.00192,0.004608,-0.002688,-0.000499,0,-2.243897,0.191489,79.286484,GREEN
2025-06-22T00:00:00+00:00,-1.701554,-3.745003,-9.939069,6.194067,0.00361,0.004643,-0.001033,-0.000326,0,-2.268676,0.173913,76.688995,GREEN
2025-06-23T00:00:00+00:00,-0.669722,-4.454487,-13.093466,8.638979,0.004325,0.000596,0.003729,0.000088,0.176357,-1.536182,0.043478,79.894028,GREEN
2025-06-24T00:00:00+00:00,4.619655,-1.346078,-5.554722,4.208644,0.004973,0.001266,0.003707,-0.000138,0,2.511481,0.434783,97.449365,GREEN
2025-06-25T00:00:00+00:00,0.440184,1.234813,-1.398262,2.633075,0.005716,-0.000123,0.005839,-0.000133,0,8.192353,0.255319,83.005252,GREEN
2025-06-26T00:00:00+00:00,1.19127,2.402378,-2.553942,4.956321,0.005366,0.001158,0.004208,-0.000533,0,6.614503,0.106383,82.84642,GREEN
2025-06-27T00:00:00+00:00,-0.237338,2.190609,-4.063139,6.253747,0.004231,0.000022,0.00421,-0.000565,0,1.877266,0.06383,96.957532,GREEN
2025-06-28T00:00:00+00:00,0.088708,3.668125,0.856421,2.811705,0.00518,0.003619,0.00156,-0.000093,0,-3.152701,0.282609,61.358868,YELLOWGREEN
2025-06-29T00:00:00+00:00,0.235966,5.711485,7.904135,-2.19265,0.006832,0.004892,0.001941,0.0004,0.799437,-0.610808,0.608696,30.566318,ORANGE
2025-06-30T00:00:00+00:00,0.992281,7.480258,12.912205,-5.431947,0.005422,0.004046,0.001376,0.000911,1,0.967987,0.723404,21.636548,RED
2025-07-01T00:00:00+00:00,-1.165919,1.536489,0.436429,1.10006,0.005338,0.004408,0.00093,0.001297,1,-2.771767,0.382979,47.50996,YELLOW
2025-07-02T00:00:00+00:00,-1.418239,-0.342218,-4.659411,4.317193,0.008779,0.002018,0.006761,0.001603,1,3.285652,0.148936,86.508895,GREEN
2025-07-03T00:00:00+00:00,3.040376,1.478866,1.862487,-0.383621,0.010011,0.004767,0.005244,0.001407,1,7.304224,0.744681,28.360509,RED
2025-07-04T00:00:00+00:00,0.714693,2.447274,5.645248,-3.197974,-0.006704,0.005586,-0.012289,0.000627,1,6.294292,0.782609,10.872556,RED
2025-07-05T00:00:00+00:00,-1.424527,0.898381,1.545024,-0.646644,-0.005867,0.003662,-0.009529,-0.000411,0,-3.140212,0.347826,36.27774,ORANGE
2025-07-06T00:00:00+00:00,0.163435,0.82537,-0.209669,1.035039,-0.004121,0.004653,-0.008774,-0.000908,0,-3.551479,0.369565,69.027387,YELLOWGREEN
2025-07-07T00:00:00+00:00,0.921967,0.755172,-1.637739,2.392912,0.00277,0.00604,-0.00327,-0.001287,0,0.761809,0.304348,98.36399,GREEN
2025-07-08T00:00:00+00:00,-0.83732,1.090159,0.092588,0.997571,0.003163,0.004332,-0.001169,-0.001558,0,1.621504,0.282609,63.580906,YELLOWGREEN
2025-07-09T00:00:00+00:00,0.602466,3.162281,5.874558,-2.712277,0.004471,0.005247,-0.000776,-0.001927,0,6.368713,0.652174,31.493401,ORANGE
2025-07-10T00:00:00+00:00,2.179228,2.300114,14.064033,-11.763919,0.004486,0.004132,0.000354,-0.002268,0,10.259171,0.708333,0,RED
2025-07-11T00:00:00+00:00,4.088943,5.727481,24.974857,-19.247376,-0.007335,0.009872,-0.017207,-0.003356,0,12.994988,0.723404,0,RED
2025-07-12T00:00:00+00:00,1.459596,8.820858,42.222151,-33.401293,0.00839,0.008211,0.000179,-0.004075,0,4.693949,0.617021,0,RED
2025-07-13T00:00:00+00:00,-0.129341,8.502776,31.782282,-23.279506,0.005661,0.007426,-0.001766,-0.004501,0,4.489885,0.680851,0.296441,RED
2025-07-14T00:00:00+00:00,1.446614,9.066832,27.618964,-18.552131,0.012456,0.012468,-0.000012,-0.003087,0,5.272965,0.659574,11.812385,RED
2025-07-15T00:00:00+00:00,0.601186,10.649013,20.327316,-9.678303,0.012031,0.011967,0.000064,-0.001839,0,4.543796,0.680851,30.768181,ORANGE
2025-07-16T00:00:00+00:00,-1.798726,8.008029,20.48187,-12.473841,0.016445,0.012862,0.003583,-0.000572,0,2.066664,0.791667,19.773795,RED
2025-07-17T00:00:00+00:00,0.909232,6.665586,16.535454,-9.869868,0.018434,0.011561,0.006873,0.000309,0.617552,-1.015252,0.791667,13.647296,RED
