label,count,mean_y,median_y,std_y,hit_rate
Red,20,0.0010550472806199745,-0.010420498268682063,0.034826620430093026,0.65
Orange,9,-0.001748883254130894,0.009209139025074963,0.07090442615587174,0.3333333333333333
Yellow,9,0.03917645391621381,0.038588660685531476,0.037477310181227914,0.2222222222222222
YellowGreen,8,-0.005500954769074971,0.006152366374058575,0.0772578458132752,0.375
Green,4,-0.014671685943037586,-0.009034622502372261,0.10065646201393717,0.5
