label,count,mean_y,median_y,std_y,hit_rate
Red,20,0.0007690089145343489,-0.006041243197821771,0.039177751439209894,0.6
Orange,15,-0.008141102348520555,-0.0031455602610780285,0.03257588369299076,0.6
Yellow,8,0.027546346848816863,0.035292749082035994,0.04163332152184792,0.25
YellowGreen,7,0.035430003634322506,0.030605156187689716,0.03941940799016721,0.2857142857142857
Green,4,0.009537584951896081,0.02402997699334616,0.06611180485292445,0.25
