date,regime,score,pnl,cost,funding,r_ls_net,alt_turnover,major_turnover,alt_gross,major_gross,total_gross,equity_curve
2025-03-07,WEAK_RISK_ON_ALTS,-0.3786421492748875,0.0,0.0,-0.030043278688524584,0.030043278688524584,0.0,0.0,0.0,0.0,0.0,0.1670427858106324
2025-03-08,WEAK_RISK_ON_ALTS,-0.6138549480664259,0.0,0.0,-0.009717944262295082,0.009717944262295082,0.0,0.0,0.0,0.0,0.0,0.1686660982925586
2025-03-09,WEAK_RISK_ON_ALTS,-0.23547970096108697,0.0,0.0,-0.013198524590163933,0.013198524590163933,0.0,0.0,0.0,0.0,0.0,0.17089224193839997
2025-03-10,BALANCED,-0.04327312004315706,0.0,0.0,-0.05033273114754097,0.05033273114754097,0.0,0.0,0.0,0.0,0.0,0.17949371520708599
2025-03-11,BALANCED,-0.013472907888929516,0.0,0.0,-0.055377344262295077,0.055377344262295077,0.0,0.0,0.0,0.0,0.0,0.18943360046702715
2025-03-12,WEAK_RISK_ON_MAJORS,0.7319618435444033,0.0,0.00016951293170627257,-0.01959515409836066,0.01942564116665439,0.11300862113751506,0.22601724227503012,0.11300862113751503,0.22601724227503012,0.33902586341254515,0.19311346961460701
2025-03-13,WEAK_RISK_ON_MAJORS,0.21714983619877076,0.004168202213199695,0.000031376047567950805,-0.008612764705882354,0.012749590871514099,0.025546095329699398,0.037205999806202206,0.09440562123441396,0.1888112424688279,0.28321686370324184,0.19557558734397182
2025-03-14,WEAK_RISK_ON_MAJORS,1.3158073676593633,-0.006000847305181554,0.00011866399894272487,-0.007162719869706841,0.001043208565582562,0.07910933262848323,0.15821866525696648,0.17351495386289725,0.3470299077257944,0.5205448615886916,0.19577961347190787
2025-03-15,WEAK_RISK_ON_MAJORS,0.5160652585729449,0.012790863024943502,0.00013145541124306214,-0.02692663192182411,0.039586039535524545,0.10808635302219892,0.1548244694639254,0.09610271913093449,0.192205438261869,0.28830815739280347,0.20352975299105652
2025-03-16,WEAK_RISK_ON_MAJORS,0.22947805034145333,0.002324886143852352,0.00014415407869640176,-0.02169002931596091,0.02387076138111686,0.0961027191309345,0.192205438261869,0.0,0.0,0.0,0.20838816315866368
2025-03-17,BALANCED,-0.29032456684714647,0.0,0.0,-0.022744172638436477,0.022744172638436477,0.0,0.0,0.0,0.0,0.0,0.213127779517351
2025-03-18,BALANCED,0.3658730050296855,0.0,0.0,-0.022053631067961176,0.022053631067961176,0.0,0.0,0.0,0.0,0.0,0.21782802093716042
2025-03-19,BALANCED,-0.064916251803986,0.0,0.0,-0.01919053398058252,0.01919053398058252,0.0,0.0,0.0,0.0,0.0,0.22200825697487803
2025-03-20,BALANCED,0.11768217376147999,0.0,0.0,-0.008692848387096774,0.008692848387096774,0.0,0.0,0.0,0.0,0.0,0.22393814109344426
2025-03-21,BALANCED,-0.05176304500645859,0.0,0.0,-0.018864134615384626,0.018864134615384626,0.0,0.0,0.0,0.0,0.0,0.22816254033254998
2025-03-22,BALANCED,-0.3513835840219952,0.0,0.0,-0.032113528662420385,0.032113528662420385,0.0,0.0,0.0,0.0,0.0,0.23548964461120997
2025-03-24,BALANCED,0.13399177067021978,0.0,0.0,-0.00762679746835443,0.00762679746835443,0.0,0.0,0.0,0.0,0.0,0.2372856764365544
2025-03-25,WEAK_RISK_ON_MAJORS,0.6802880860428169,0.0,0.00023605761720856339,0.0010177854889589929,-0.0012538431061675562,0.15737174480570892,0.31474348961141785,0.15737174480570892,0.31474348961141785,0.4721152344171268,0.2369881574269621
2025-03-26,WEAK_RISK_ON_MAJORS,0.1423244406392699,0.0009481740256255019,0.00004342860563609437,-0.006315990566037736,0.007220735986027144,0.03878038832743754,0.048076822944751185,0.13333333333333333,0.26666666666666666,0.4,0.23869938634355725
2025-03-27,BALANCED,-0.1797842044412954,-0.0035817497274491473,0.0002,-0.009192721874999999,0.005410972147550852,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.2399909820746997
2025-03-28,BALANCED,-0.1083979222601153,0.0,0.0,-0.05395857763975155,0.05395857763975155,0.0,0.0,0.0,0.0,0.0,0.2529405541138176
2025-03-29,BALANCED,-0.31299772535589165,0.0,0.0,-0.017859177018633536,0.017859177018633536,0.0,0.0,0.0,0.0,0.0,0.25745786424492756
2025-03-30,BALANCED,-0.2758489229319833,0.0,0.0,-0.026002555900621123,0.026002555900621123,0.0,0.0,0.0,0.0,0.0,0.26415242675201084
2025-03-31,BALANCED,0.12611420989890773,0.0,0.0,-0.0259416149068323,0.0259416149068323,0.0,0.0,0.0,0.0,0.0,0.27100496728351675
2025-04-01,BALANCED,0.21348254023546176,0.0,0.0,-0.02015113846153846,0.02015113846153846,0.0,0.0,0.0,0.0,0.0,0.2764660259030116
2025-04-02,BALANCED,0.4738468212416098,0.0,0.0,-0.012291655384615383,0.012291655384615383,0.0,0.0,0.0,0.0,0.0,0.27986425101896556
2025-04-03,BALANCED,0.1276119371162131,0.0,0.0,-0.03258203374233129,0.03258203374233129,0.0,0.0,0.0,0.0,0.0,0.28898279748893774
2025-04-04,WEAK_RISK_ON_MAJORS,0.5238373427022718,0.0,0.00020476746854045433,-0.02699291411042945,0.026788146641888996,0.13651164569363622,0.27302329138727244,0.13651164569363622,0.27302329138727244,0.40953493708090866,0.2967241110450547
2025-04-05,WEAK_RISK_ON_MAJORS,0.585063153216795,0.0018570248803748911,0.00020476746854045433,-0.013674966257668713,0.01532722366950315,0.13651164569363622,0.27302329138727244,0.0,0.0,0.0,0.3012720678631768
2025-04-06,WEAK_RISK_ON_MAJORS,0.8880955754428898,0.0,0.00027761911508857794,-0.029505486238532105,0.029227867123443527,0.18507941005905196,0.3701588201181039,0.18507941005905196,0.3701588201181039,0.5552382301771559,0.3100776078306868
2025-04-07,WEAK_RISK_ON_MAJORS,1.3163386291729366,-0.032649289288847784,0.00009157078945378822,-0.026975642201834862,-0.005765217876466708,0.06894343124623058,0.11419814766134584,0.24217848388972488,0.48435696777944975,0.7265354516691747,0.30828994286292927
2025-04-08,WEAK_RISK_ON_MAJORS,1.138606224930439,0.006910527679967216,0.00036326772583458733,-0.017892128440366972,0.0244393883944996,0.24217848388972488,0.48435696777944975,0.0,0.0,0.0,0.3158243605146745
2025-04-09,WEAK_RISK_ON_MAJORS,0.3243956920501744,0.0,0.0002,-0.031050512195121945,0.030850512195121946,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.4,0.325567703800249
2025-04-10,WEAK_RISK_ON_MAJORS,1.3322729629631074,0.027358890476435277,0.00018152751601064812,0.0011709969512195136,0.026006366009205115,0.14111557523113427,0.22193945679016197,0.24430306172841432,0.48860612345682863,0.732909185185243,0.33403453666605476
2025-04-11,WEAK_RISK_ON_MAJORS,0.3481512022109357,-0.016215957124740648,0.00017831075191593188,-0.04488888109756098,0.028494613220904397,0.1346820470417018,0.22193945679016197,0.13333333333333336,0.26666666666666666,0.4,0.343552721590778
2025-04-12,WEAK_RISK_ON_MAJORS,0.7717546020784274,0.011369653548235235,0.00006347494522218856,-0.029761677811550154,0.0410678564145632,0.054481996556796454,0.07246789388758068,0.16956728027712367,0.33913456055424734,0.508701840831371,0.35766169543190046
2025-04-13,WEAK_RISK_ON_MAJORS,0.9704088405172928,0.012397809807571157,0.00025435092041568554,-0.020923694864048333,0.0330671537512038,0.16956728027712367,0.33913456055424734,0.0,0.0,0.0,0.3694885497056633
2025-04-14,BALANCED,0.0,0.0,0.0,-0.02174742598187311,0.02174742598187311,0.0,0.0,0.0,0.0,0.0,0.37752397459153686
2025-04-15,BALANCED,0.0,0.0,0.0,-0.045435343373493996,0.045435343373493996,0.0,0.0,0.0,0.0,0.0,0.39467690600882954
2025-04-16,BALANCED,0.0,0.0,0.0,-0.03749941441441441,0.03749941441441441,0.0,0.0,0.0,0.0,0.0,0.40947705886705354
2025-04-17,BALANCED,0.0,0.0,0.0,-0.03337026268656716,0.03337026268656716,0.0,0.0,0.0,0.0,0.0,0.42314141588557
2025-04-18,BALANCED,0.0,0.0,0.0,-0.048763925373134356,0.048763925373134356,0.0,0.0,0.0,0.0,0.0,0.4437754523120964
2025-04-19,BALANCED,0.0,0.0,0.0,-0.06332162500000008,0.06332162500000008,0.0,0.0,0.0,0.0,0.0,0.47187603508760845
2025-04-20,BALANCED,0.0,0.0,0.0,-0.04016834821428571,0.04016834821428571,0.0,0.0,0.0,0.0,0.0,0.49083051597898397
2025-04-21,BALANCED,0.0,0.0,0.0,-0.040707741071428605,0.040707741071428605,0.0,0.0,0.0,0.0,0.0,0.5108111175334121
2025-04-22,BALANCED,0.0,0.0,0.0,-0.024682727002967357,0.024682727002967357,0.0,0.0,0.0,0.0,0.0,0.5234193288975699
2025-04-23,BALANCED,0.0,0.0,0.0,0.0026388938053097384,-0.0026388938053097384,0.0,0.0,0.0,0.0,0.0,0.5220380808729628
2025-04-24,BALANCED,0.0,0.0,0.0,0.0095331592920354,-0.0095331592920354,0.0,0.0,0.0,0.0,0.0,0.5170614086914924
2025-04-25,BALANCED,0.0,0.0,0.0,0.004624805309734516,-0.004624805309734516,0.0,0.0,0.0,0.0,0.0,0.5146701003431172
2025-04-26,BALANCED,0.0,0.0,0.0,0.011130929203539827,-0.011130929203539827,0.0,0.0,0.0,0.0,0.0,0.5089413438930193
2025-04-27,BALANCED,0.0,0.0,0.0,0.009929318584070798,-0.009929318584070798,0.0,0.0,0.0,0.0,0.0,0.5038879031489003
2025-04-28,BALANCED,0.0,0.0,0.0,0.0036393008849557535,-0.0036393008849557535,0.0,0.0,0.0,0.0,0.0,0.502054103457052
2025-04-29,BALANCED,0.0,0.0,0.0,0.010148120234604107,-0.010148120234604107,0.0,0.0,0.0,0.0,0.0,0.4969591980508935
2025-04-30,BALANCED,0.0,0.0,0.0,-0.011439017595307917,0.011439017595307917,0.0,0.0,0.0,0.0,0.0,0.5026439230615477
2025-05-01,BALANCED,0.0,0.0,0.0,0.006395843023255816,-0.006395843023255816,0.0,0.0,0.0,0.0,0.0,0.4994290914330526
2025-05-02,BALANCED,0.0,0.0,0.0,0.0012049855491329505,-0.0012049855491329505,0.0,0.0,0.0,0.0,0.0,0.49882728659505915
2025-05-03,BALANCED,0.0,0.0,0.0,0.0012450000000000037,-0.0012450000000000037,0.0,0.0,0.0,0.0,0.0,0.49820624662324825
2025-05-04,BALANCED,0.0,0.0,0.0,-0.02523515273775216,0.02523515273775216,0.0,0.0,0.0,0.0,0.0,0.5107785573516881
2025-05-05,BALANCED,0.0,0.0,0.0,-0.00631278674351585,0.00631278674351585,0.0,0.0,0.0,0.0,0.0,0.51400299345741
2025-05-06,BALANCED,0.0,0.0,0.0,-0.024959412103746397,0.024959412103746397,0.0,0.0,0.0,0.0,0.0,0.5268322059936728
2025-05-07,BALANCED,0.0,0.0,0.0,-0.010316048571428569,0.010316048571428569,0.0,0.0,0.0,0.0,0.0,0.5322670326196964
2025-05-08,BALANCED,0.0,0.0,0.0,-0.010653247863247863,0.010653247863247863,0.0,0.0,0.0,0.0,0.0,0.5379374052476296
2025-05-09,BALANCED,0.0,0.0,0.0,0.01564809401709402,-0.01564809401709402,0.0,0.0,0.0,0.0,0.0,0.5295197101550031
2025-05-10,BALANCED,0.0,0.0,0.0,0.023151434659090916,-0.023151434659090916,0.0,0.0,0.0,0.0,0.0,0.5172605691846488
2025-05-11,BALANCED,0.0,0.0,0.0,0.02330739204545455,-0.02330739204545455,0.0,0.0,0.0,0.0,0.0,0.5052045743090072
2025-05-12,BALANCED,0.0,0.0,0.0,0.015522017045454549,-0.015522017045454549,0.0,0.0,0.0,0.0,0.0,0.4973627802951412
2025-05-13,BALANCED,0.0,0.0,0.0,0.019356722379603404,-0.019356722379603404,0.0,0.0,0.0,0.0,0.0,0.48773546703502046
2025-05-14,BALANCED,0.0,0.0,0.0,0.020676261971830992,-0.020676261971830992,0.0,0.0,0.0,0.0,0.0,0.477650920745651
2025-05-15,BALANCED,0.0,0.0,0.0,0.013447656338028174,-0.013447656338028174,0.0,0.0,0.0,0.0,0.0,0.4712276353139208
2025-05-16,BALANCED,0.0,0.0,0.0,0.006367137640449442,-0.006367137640449442,0.0,0.0,0.0,0.0,0.0,0.4682272640998935
2025-05-17,BALANCED,0.0,0.0,0.0,0.008393773109243701,-0.008393773109243701,0.0,0.0,0.0,0.0,0.0,0.4642970706814771
2025-05-18,BALANCED,0.0,0.0,0.0,0.0025719831932773133,-0.0025719831932773133,0.0,0.0,0.0,0.0,0.0,0.46310290641899643
2025-05-19,BALANCED,0.0,0.0,0.0,0.012044722689075634,-0.012044722689075634,0.0,0.0,0.0,0.0,0.0,0.45752496033467466
2025-05-20,BALANCED,0.0,0.0,0.0,0.010870966386554628,-0.010870966386554628,0.0,0.0,0.0,0.0,0.0,0.4525512218698667
2025-05-21,BALANCED,0.0,0.0,0.0,0.0113877731092437,-0.0113877731092437,0.0,0.0,0.0,0.0,0.0,0.44739767123490165
2025-05-22,BALANCED,0.0,0.0,0.0,0.016573265363128496,-0.016573265363128496,0.0,0.0,0.0,0.0,0.0,0.4399828309066799
2025-05-23,BALANCED,0.0,0.0,0.0,0.01964957381615599,-0.01964957381615599,0.0,0.0,0.0,0.0,0.0,0.4313373557929378
2025-05-24,BALANCED,0.0,0.0,0.0,0.0056005333333333344,-0.0056005333333333344,0.0,0.0,0.0,0.0,0.0,0.4289216365539076
2025-05-26,BALANCED,0.0,0.0,0.0,0.005026233333333335,-0.005026233333333335,0.0,0.0,0.0,0.0,0.0,0.42676577632687246
2025-05-27,BALANCED,0.0,0.0,0.0,0.00016118559556787,-0.00016118559556787,0.0,0.0,0.0,0.0,0.0,0.4266969878310472
2025-05-28,BALANCED,0.0,0.0,0.0,0.009896767313019392,-0.009896767313019392,0.0,0.0,0.0,0.0,0.0,0.42247406702931706
2025-05-29,BALANCED,0.0,0.0,0.0,0.007884768595041322,-0.007884768595041322,0.0,0.0,0.0,0.0,0.0,0.4191429567733849
2025-05-30,BALANCED,0.0,0.0,0.0,-0.006586837912087911,0.006586837912087911,0.0,0.0,0.0,0.0,0.0,0.4219037834916445
2025-05-31,BALANCED,0.0,0.0,0.0,-0.03700672602739726,0.03700672602739726,0.0,0.0,0.0,0.0,0.0,0.43751706121724204
2025-06-01,BALANCED,0.0,0.0,0.0,-0.023728586301369856,0.023728586301369856,0.0,0.0,0.0,0.0,0.0,0.4478987225626571
2025-06-02,BALANCED,0.0,0.0,0.0,-0.000026506849315068768,0.000026506849315068768,0.0,0.0,0.0,0.0,0.0,0.44791059494660446
2025-06-03,BALANCED,0.0,0.0,0.0,0.005535698630136991,-0.005535698630136991,0.0,0.0,0.0,0.0,0.0,0.4454310968797347
2025-06-04,BALANCED,0.0,0.0,0.0,-0.00010686065573770328,0.00010686065573770328,0.0,0.0,0.0,0.0,0.0,0.44547869593883327
2025-06-05,BALANCED,0.0,0.0,0.0,-0.0073556321525885555,0.0073556321525885555,0.0,0.0,0.0,0.0,0.0,0.44875547335797417
2025-06-06,BALANCED,0.0,0.0,0.0,-0.03218408967391305,0.03218408967391305,0.0,0.0,0.0,0.0,0.0,0.46319825975418644
2025-06-07,BALANCED,0.0,0.0,0.0,-0.013163942934782609,0.013163942934782609,0.0,0.0,0.0,0.0,0.0,0.46929577521308113
2025-06-08,BALANCED,0.0,0.0,0.0,0.0014674728260869593,-0.0014674728260869593,0.0,0.0,0.0,0.0,0.0,0.46860709641555853
2025-06-09,BALANCED,0.0,0.0,0.0,-0.004015964673913041,0.004015964673913041,0.0,0.0,0.0,0.0,0.0,0.4704890059607084
2025-06-10,BALANCED,0.0,0.0,0.0,0.013954182065217396,-0.013954182065217396,0.0,0.0,0.0,0.0,0.0,0.46392371671184957
2025-06-11,BALANCED,0.0,0.0,0.0,0.007620543243243244,-0.007620543243243244,0.0,0.0,0.0,0.0,0.0,0.46038836596708077
2025-06-12,BALANCED,0.0,0.0,0.0,-0.00968303225806451,0.00968303225806451,0.0,0.0,0.0,0.0,0.0,0.46484632136597764
2025-06-13,BALANCED,0.0,0.0,0.0,-0.031971620967741934,0.031971620967741934,0.0,0.0,0.0,0.0,0.0,0.4797082117609398
2025-06-14,BALANCED,0.0,0.0,0.0,-0.01179057908847185,0.01179057908847185,0.0,0.0,0.0,0.0,0.0,0.48536424937109657
2025-06-15,BALANCED,0.0,0.0,0.0,-0.015531032171581763,0.015531032171581763,0.0,0.0,0.0,0.0,0.0,0.4929024571430147
2025-06-16,BALANCED,0.0,0.0,0.0,-0.02182297319034855,0.02182297319034855,0.0,0.0,0.0,0.0,0.0,0.5036590542507037
2025-06-17,BALANCED,0.0,0.0,0.0,-0.017585179624664878,0.017585179624664878,0.0,0.0,0.0,0.0,0.0,0.5125159891892911
2025-06-18,BALANCED,0.0,0.0,0.0,-0.009034844919786093,0.009034844919786093,0.0,0.0,0.0,0.0,0.0,0.5171464916705271
2025-06-19,BALANCED,0.0,0.0,0.0,-0.01778855585106383,0.01778855585106383,0.0,0.0,0.0,0.0,0.0,0.5263457809207899
2025-06-20,BALANCED,0.0,0.0,0.0,-0.014744283819628657,0.014744283819628657,0.0,0.0,0.0,0.0,0.0,0.53410637250195
2025-06-21,BALANCED,0.0,0.0,0.0,-0.02659815119363395,0.02659815119363395,0.0,0.0,0.0,0.0,0.0,0.5483126145512403
2025-06-22,BALANCED,0.0,0.0,0.0,-0.015649320954907155,0.015649320954907155,0.0,0.0,0.0,0.0,0.0,0.5568933346399769
2025-06-23,BALANCED,0.0,0.0,0.0,-0.007035907161803712,0.007035907161803712,0.0,0.0,0.0,0.0,0.0,0.5608115844415311
2025-06-24,BALANCED,0.0,0.0,0.0,0.0046639973474801085,-0.0046639973474801085,0.0,0.0,0.0,0.0,0.0,0.5581959606992597
2025-06-25,BALANCED,0.0,0.0,0.0,-0.0017807222222222215,0.0017807222222222215,0.0,0.0,0.0,0.0,0.0,0.5591899526508315
2025-06-26,BALANCED,0.0,0.0,0.0,-0.017614073684210522,0.017614073684210522,0.0,0.0,0.0,0.0,0.0,0.5690395656802935
2025-06-27,BALANCED,0.0,0.0,0.0,-0.03340814960629922,0.03340814960629922,0.0,0.0,0.0,0.0,0.0,0.5880501246224442
2025-06-28,BALANCED,0.3456508341473811,0.0,0.0,0.000714157480314965,-0.000714157480314965,0.0,0.0,0.0,0.0,0.0,0.587630164227145
2025-06-29,WEAK_RISK_ON_MAJORS,0.7874154351303999,0.0,0.00025748308702608006,-0.007300031496062992,0.007042548409036912,0.17165539135072003,0.34331078270144,0.17165539135072003,0.34331078270144,0.51496617405216,0.5917685781053249
2025-06-30,WEAK_RISK_ON_MAJORS,0.9727383713941489,0.008408987045385022,0.00025748308702608006,0.005062566929133863,0.003088937029225079,0.17165539135072003,0.34331078270144,0.0,0.0,0.0,0.5935965139789663
2025-07-01,WEAK_RISK_ON_MAJORS,0.4713278877013547,0.0,0.0002,-0.0155263937007874,0.0153263937007874,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.4,0.602694207851623
2025-07-02,BALANCED,0.00008247552330053164,-0.006689184441968943,0.0002,-0.017979425196850394,0.01109024075488145,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.60937823171827
2025-07-03,WEAK_RISK_ON_MAJORS,0.8754636224059179,0.0,0.0002750927244811836,-0.005675181102362201,0.005400088377881017,0.1833951496541224,0.3667902993082448,0.1833951496541224,0.3667902993082448,0.5501854489623672,0.6126689280251055
2025-07-04,WEAK_RISK_ON_MAJORS,0.14591431532336502,0.003050771752371581,0.00007980935264033457,-0.025133897905759178,0.028104860305490423,0.05949507263909099,0.10012363264157814,0.13333333333333333,0.26666666666666666,0.4,0.6298879026607658
2025-07-05,BALANCED,-0.19793561466866813,-0.006284853565318691,0.0002,-0.0327185859375,0.026233732372181313,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.6464122133236428
2025-07-06,WEAK_RISK_ON_MAJORS,0.5073711214864879,0.0,0.00020147422429729755,-0.011779289062499997,0.011577814838202699,0.13431614953153173,0.2686322990630634,0.13431614953153173,0.2686322990630634,0.4029484485945951,0.6538962542386567
2025-07-07,WEAK_RISK_ON_MAJORS,0.18980099158700997,0.0037166866421852887,2.200042953470318e-6,-0.0033892343749999995,0.007103720974231818,0.0024344535105438924,0.0019656323963967437,0.13333333333333333,0.26666666666666666,0.4,0.6585413507748634
2025-07-08,BALANCED,0.015650669877330957,-0.0025036957792712554,0.0002,-0.006303997402597403,0.0036003016233261474,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.6609122982690856
2025-07-09,BALANCED,0.22900329313276355,0.0,0.0,-0.005376794805194804,0.005376794805194804,0.0,0.0,0.0,0.0,0.0,0.6644658880811082
2025-07-10,WEAK_RISK_ON_MAJORS,0.5645872171506441,0.0,0.00021291744343012882,0.01026200518134715,-0.01047492262477728,0.14194496228675255,0.2838899245735051,0.14194496228675255,0.2838899245735051,0.4258348868602576,0.6575056593166547
2025-07-11,WEAK_RISK_ON_MAJORS,0.3366062661585614,0.014323409974035639,0.00021291744343012882,0.009597763496143958,0.004512729034461552,0.14194496228675255,0.2838899245735051,0.0,0.0,0.0,0.6604728041957758
2025-07-12,BALANCED,-0.23249899720714806,0.0,0.0,0.008328061696658095,-0.008328061696658095,0.0,0.0,0.0,0.0,0.0,0.6549723459334685
2025-07-13,BALANCED,0.0976646856782208,0.0,0.0,0.005886200514138818,-0.005886200514138818,0.0,0.0,0.0,0.0,0.0,0.6511170473740883
2025-07-14,BALANCED,0.08827292835195215,0.0,0.0,0.012781203084832908,-0.012781203084832908,0.0,0.0,0.0,0.0,0.0,0.6427949881596033
2025-07-15,BALANCED,-0.45750177465766606,0.0,0.0,0.014356735218508998,-0.014356735218508998,0.0,0.0,0.0,0.0,0.0,0.6335665507148113
2025-07-16,BALANCED,-0.43151209870737767,0.0,0.0,0.02198337244897959,-0.02198337244897959,0.0,0.0,0.0,0.0,0.0,0.6196386212592322
2025-07-17,WEAK_RISK_ON_ALTS,-0.6375640575617445,0.0,0.0,0.02024463520408163,-0.02024463520408163,0.0,0.0,0.0,0.0,0.0,0.6070942634134789
2025-07-18,WEAK_RISK_ON_ALTS,-0.4943343006397264,0.0,0.0,0.01795558778625955,-0.01795558778625955,0.0,0.0,0.0,0.0,0.0,0.5961935290722237
2025-07-19,WEAK_RISK_ON_ALTS,-0.7398045814380596,0.0,0.0,0.01956759541984733,-0.01956759541984733,0.0,0.0,0.0,0.0,0.0,0.5845274553034074
2025-07-20,WEAK_RISK_ON_ALTS,-0.28946869546923437,0.0,0.0,0.003973557251908399,-0.003973557251908399,0.0,0.0,0.0,0.0,0.0,0.582204801994447
2025-07-21,BALANCED,0.39639107218334607,0.0,0.0,0.017929969465648853,-0.017929969465648853,0.0,0.0,0.0,0.0,0.0,0.5717658876719325
2025-07-22,WEAK_RISK_ON_ALTS,-0.617309227335376,0.0,0.0,0.01697593401015228,-0.01697593401015228,0.0,0.0,0.0,0.0,0.0,0.5620596276935577
2025-07-23,WEAK_RISK_ON_ALTS,-0.6439436683658784,0.0,0.0,0.02667419543147208,-0.02667419543147208,0.0,0.0,0.0,0.0,0.0,0.5470671393403193
2025-07-24,WEAK_RISK_ON_ALTS,-0.3264802450988757,0.0,0.0,0.0033542954545454557,-0.0033542954545454557,0.0,0.0,0.0,0.0,0.0,0.5452321145214988
2025-07-25,WEAK_RISK_ON_ALTS,-0.3650453869127878,0.0,0.0,-0.013789878787878788,0.013789878787878788,0.0,0.0,0.0,0.0,0.0,0.5527507992920091
2025-07-26,WEAK_RISK_ON_ALTS,-0.28449947508426665,0.0,0.0,0.006817439698492463,-0.006817439698492463,0.0,0.0,0.0,0.0,0.0,0.5489824540495423
2025-07-28,BALANCED,-0.13984318312239336,0.0,0.0,0.014544987437185929,-0.014544987437185929,0.0,0.0,0.0,0.0,0.0,0.5409975111521562
2025-07-29,WEAK_RISK_ON_ALTS,-0.8205604732075287,0.0,0.0,-0.0006119849246231154,0.0006119849246231154,0.0,0.0,0.0,0.0,0.0,0.5413285934732399
2025-07-30,BALANCED,0.10140299654026472,0.0,0.0,0.005657857855361596,-0.005657857855361596,0.0,0.0,0.0,0.0,0.0,0.5382658332383256
2025-07-31,WEAK_RISK_ON_ALTS,-0.8183093048975676,0.0,0.0,0.006137432835820895,-0.006137432835820895,0.0,0.0,0.0,0.0,0.0,0.5349622628390082
2025-08-01,WEAK_RISK_ON_ALTS,-0.8944826468136078,0.0,0.0,-0.009454626237623762,0.009454626237623762,0.0,0.0,0.0,0.0,0.0,0.5400201310853845
2025-08-02,WEAK_RISK_ON_ALTS,-0.7388325445151929,0.0,0.0,0.0025273886138613855,-0.0025273886138613855,0.0,0.0,0.0,0.0,0.0,0.5386552903548234
2025-08-03,WEAK_RISK_ON_ALTS,-0.4747110147130732,0.0,0.0,-0.0037320445544554454,0.0037320445544554454,0.0,0.0,0.0,0.0,0.0,0.5406655758979207
2025-08-04,BALANCED,-0.05349906371263853,0.0,0.0,0.0022291188118811877,-0.0022291188118811877,0.0,0.0,0.0,0.0,0.0,0.5394603680917501
2025-08-05,BALANCED,-0.19059365367793224,0.0,0.0,0.006611665841584159,-0.006611665841584159,0.0,0.0,0.0,0.0,0.0,0.5358936364031495
2025-08-06,WEAK_RISK_ON_ALTS,-0.5729865386259455,0.0,0.0,-0.011495379310344828,0.011495379310344828,0.0,0.0,0.0,0.0,0.0,0.5420539370236036
2025-08-07,BALANCED,0.2248277567448076,0.0,0.0,-0.0040053103448275855,0.0040053103448275855,0.0,0.0,0.0,0.0,0.0,0.5442250312650188
2025-08-08,BALANCED,-0.0068464003546537325,0.0,0.0,0.021162762836185817,-0.021162762836185817,0.0,0.0,0.0,0.0,0.0,0.5327077259988414
2025-08-09,BALANCED,-0.18631398890714557,0.0,0.0,0.02019822249388753,-0.02019822249388753,0.0,0.0,0.0,0.0,0.0,0.521947976824904
2025-08-10,BALANCED,0.16265575843211633,0.0,0.0,0.025479755501222494,-0.025479755501222494,0.0,0.0,0.0,0.0,0.0,0.5086488699910477
2025-08-11,BALANCED,-0.43015795634784465,0.0,0.0,0.02008583618581907,-0.02008583618581907,0.0,0.0,0.0,0.0,0.0,0.4984322321123056
2025-08-12,BALANCED,-0.3902723781678699,0.0,0.0,0.006547965770171149,-0.006547965770171149,0.0,0.0,0.0,0.0,0.0,0.4951685149176842
2025-08-13,BALANCED,-0.01892124381876148,0.0,0.0,0.017733315403422982,-0.017733315403422982,0.0,0.0,0.0,0.0,0.0,0.4863875354648044
2025-08-14,BALANCED,0.4235435894384406,0.0,0.0,0.006640299270072994,-0.006640299270072994,0.0,0.0,0.0,0.0,0.0,0.48315777666808485
2025-08-15,WEAK_RISK_ON_ALTS,-0.5200596420413238,0.0,0.0,-0.005627452554744525,0.005627452554744525,0.0,0.0,0.0,0.0,0.0,0.4858767241327404
2025-08-16,WEAK_RISK_ON_ALTS,-0.13736677536596567,0.0,0.0,0.008339279126213593,-0.008339279126213593,0.0,0.0,0.0,0.0,0.0,0.4818248625092672
2025-08-17,WEAK_RISK_ON_ALTS,-0.2846946640600621,0.0,0.0,0.00943174514563107,-0.00943174514563107,0.0,0.0,0.0,0.0,0.0,0.4772804132012511
2025-08-18,WEAK_RISK_ON_ALTS,-0.7895657855547743,0.0,0.0,0.0033893956310679617,-0.0033893956310679617,0.0,0.0,0.0,0.0,0.0,0.47566272105395246
2025-08-19,WEAK_RISK_ON_ALTS,-0.6410858384591696,0.0,0.0,-0.004003336561743341,0.004003336561743341,0.0,0.0,0.0,0.0,0.0,0.47756695901620605
2025-08-20,WEAK_RISK_ON_ALTS,-0.2825786597166794,0.0,0.0,-0.024092476997578695,0.024092476997578695,0.0,0.0,0.0,0.0,0.0,0.4890727299911076
