date,funding_mean_dec,F_tk_apr_original,F_tk_apr_environment,F_tk_apr_original_pct,F_tk_apr_environment_pct
2023-08-24 00:00:00+00:00,-2.8503680555555552e-05,-0.03121153020833333,0.08077176250000001,-3.1212,8.0772
2023-08-25 00:00:00+00:00,-6.4478472222222215e-06,-0.0070603927083333325,0.08521031458333335,-0.706,8.521
2023-08-26 00:00:00+00:00,-3.050326388888889e-05,-0.03340107395833333,0.06104853125,-3.3401,6.1049
2023-08-27 00:00:00+00:00,-6.39204861111111e-05,-0.06999293229166666,0.06768712083333334,-6.9993,6.7687
2023-08-28 00:00:00+00:00,-7.489444444444445e-05,-0.08200941666666668,0.09470487708333333,-8.2009,9.4705
2023-08-29 00:00:00+00:00,1.722479166666667e-05,0.018861146875000002,0.10950000000000001,1.8861,10.95
2023-08-30 00:00:00+00:00,-6.97026388888889e-05,-0.07632438958333335,0.09662036666666668,-7.6324,9.662
2023-08-31 00:00:00+00:00,-0.00011106062500000001,-0.121611384375,0.08447681666666669,-12.1611,8.4477
2023-09-01 00:00:00+00:00,-3.7812013888888896e-05,-0.04140415520833334,0.05355721041666667,-4.1404,5.3557
2023-09-02 00:00:00+00:00,-0.00010698631944444444,-0.11715001979166667,0.05867724791666667,-11.715,5.8677
2023-09-03 00:00:00+00:00,-1.1050000000000001e-05,-0.012099750000000001,0.03572863333333333,-1.21,3.5729
2023-09-04 00:00:00+00:00,-6.1264583333333355e-06,-0.006708471875000003,0.07163961458333333,-0.6708,7.164
2023-09-05 00:00:00+00:00,-5.358472222222223e-06,-0.005867527083333334,0.04202640416666667,-0.5868,4.2026
2023-09-06 00:00:00+00:00,-2.4148611111111113e-05,-0.026442729166666668,0.09474761250000002,-2.6443,9.4748
2023-09-07 00:00:00+00:00,-4.284229166666667e-05,-0.046912309375,0.09738047916666669,-4.6912,9.738
2023-09-08 00:00:00+00:00,-8.729416666666665e-05,-0.09558711249999999,0.09204615625000001,-9.5587,9.2046
2023-09-09 00:00:00+00:00,-8.380062499999999e-05,-0.09176168437499999,0.04221559583333333,-9.1762,4.2216
2023-09-10 00:00:00+00:00,-0.00015938847222222223,-0.17453037708333335,0.016288429166666663,-17.453,1.6288
2023-09-11 00:00:00+00:00,-4.623020833333333e-05,-0.050622078125,0.03928053958333332,-5.0622,3.9281
2023-09-12 00:00:00+00:00,-0.0002630577083333333,-0.288048190625,0.008548756250000001,-28.8048,0.8549
2023-09-13 00:00:00+00:00,-0.00018192180555555556,-0.19920437708333336,0.03073969166666667,-19.9204,3.074
2023-09-14 00:00:00+00:00,-0.00012941173611111112,-0.1417058510416667,0.04484922291666667,-14.1706,4.4849
2023-09-15 00:00:00+00:00,-0.00010472833333333335,-0.11467752500000002,0.10549914375000001,-11.4678,10.5499
2023-09-16 00:00:00+00:00,-0.0001577036111111111,-0.17268545416666667,0.09275060625000002,-17.2685,9.2751
2023-09-17 00:00:00+00:00,-5.16911111111111e-05,-0.05660176666666665,0.05279436041666667,-5.6602,5.2794
2023-09-18 00:00:00+00:00,-7.62684722222222e-05,-0.08351397708333332,0.028368712500000004,-8.3514,2.8369
2023-09-19 00:00:00+00:00,-1.930041379310345e-05,-0.021133953103448275,0.08546355,-2.1134,8.5464
2023-09-20 00:00:00+00:00,-2.1218275862068963e-05,-0.023234012068965516,0.08999430000000001,-2.3234,8.9994
2023-09-21 00:00:00+00:00,-4.6237172413793106e-05,-0.05062970379310345,0.09411240000000001,-5.063,9.4112
2023-09-22 00:00:00+00:00,1.5030137931034485e-05,0.01645800103448276,0.09711360000000004,1.6458,9.7114
2023-09-23 00:00:00+00:00,3.233841379310345e-05,0.03541056310344828,0.09188340000000002,3.5411,9.1883
2023-09-24 00:00:00+00:00,2.100744827586207e-05,0.023003155862068966,0.09031020000000002,2.3003,9.031
2023-09-25 00:00:00+00:00,4.1284827586206895e-06,0.004520688620689655,0.08123430000000001,0.4521,8.1234
2023-09-26 00:00:00+00:00,-4.577662068965517e-05,-0.05012539965517241,0.09978420000000002,-5.0125,9.9784
2023-09-27 00:00:00+00:00,-0.00018081406896551725,-0.1979914055172414,0.07875584999999999,-19.7991,7.8756
2023-09-28 00:00:00+00:00,1.5863013698630185e-06,0.0017370000000000052,0.10069812364864866,0.1737,10.0698
2023-09-29 00:00:00+00:00,2.9623698630136988e-05,0.03243795,0.10355385405405408,3.2438,10.3554
2023-09-30 00:00:00+00:00,-0.00011716979452054795,-0.128300925,0.0932359945945946,-12.8301,9.3236
2023-10-01 00:00:00+00:00,2.2660205479452053e-05,0.024812925,0.10950000000000004,2.4813,10.95
2023-10-02 00:00:00+00:00,2.8326849315068493e-05,0.0310179,0.09997009662162164,3.1018,9.997
2023-10-03 00:00:00+00:00,-6.454383561643837e-06,-0.0070675500000000014,0.0462670054054054,-0.7068,4.6267
2023-10-04 00:00:00+00:00,4.591575342465754e-06,0.005027775,0.050423270270270264,0.5028,5.0423
2023-10-05 00:00:00+00:00,2.6529041095890413e-05,0.029049300000000004,0.06705143716216216,2.9049,6.7051
2023-10-06 00:00:00+00:00,5.452876712328768e-06,0.005970900000000001,0.057189630405405395,0.5971,5.719
2023-10-07 00:00:00+00:00,5.2742945205479455e-05,0.05775352500000001,0.10207249662162166,5.7754,10.2072
2023-10-08 00:00:00+00:00,-4.165034246575343e-05,-0.045607125000000005,0.08060161824324324,-4.5607,8.0602
2023-10-09 00:00:00+00:00,-6.658020547945206e-05,-0.072905325,0.01096598108108108,-7.2905,1.0966
2023-10-10 00:00:00+00:00,-5.588561643835613e-06,-0.006119474999999997,0.043484669594594585,-0.6119,4.3485
2023-10-11 00:00:00+00:00,6.2815068493150705e-06,0.006878250000000002,0.08077459864864867,0.6878,8.0775
2023-10-12 00:00:00+00:00,1.1839319727891159e-05,0.012964055102040819,0.06501745,1.2964,6.5017
2023-10-13 00:00:00+00:00,-3.591115646258504e-05,-0.039322716326530616,0.015297150000000002,-3.9323,1.5297
2023-10-14 00:00:00+00:00,3.1439455782312942e-06,0.003442620408163267,0.061191082000000015,0.3443,6.1191
2023-10-15 00:00:00+00:00,1.0972108843537415e-05,0.012014459183673469,0.06991852400000001,1.2014,6.9919
2023-10-16 00:00:00+00:00,6.37278911564626e-06,0.006978204081632655,0.05749947199999999,0.6978,5.7499
2023-10-17 00:00:00+00:00,-1.1399319727891165e-06,-0.0012482255102040825,0.049015557999999994,-0.1248,4.9016
2023-10-18 00:00:00+00:00,-3.404993243243243e-05,-0.03728467601351351,0.0247376777027027,-3.7285,2.4738
2023-10-19 00:00:00+00:00,-1.9327567567567566e-05,-0.021163686486486484,0.03468708445945945,-2.1164,3.4687
2023-10-20 00:00:00+00:00,-2.2105100671140938e-05,-0.024205085234899327,0.051300603999999986,-2.4205,5.1301
2023-10-21 00:00:00+00:00,2.4827666666666673e-05,0.027186295000000006,0.08719701118421055,2.7186,8.7197
2023-10-22 00:00:00+00:00,-2.439466666666663e-06,-0.002671215999999996,0.10258089671052635,-0.2671,10.2581
2023-10-23 00:00:00+00:00,4.430506666666667e-05,0.048514048000000004,0.10950000000000004,4.8514,10.95
2023-10-24 00:00:00+00:00,4.624733333333334e-05,0.050640830000000005,0.10950000000000004,5.0641,10.95
2023-10-25 00:00:00+00:00,1.0610855263157894e-05,0.011618886513157895,0.10950000000000004,1.1619,10.95
2023-10-26 00:00:00+00:00,7.743105263157894e-05,0.08478700263157894,0.10950000000000004,8.4787,10.95
2023-10-27 00:00:00+00:00,9.752424836601308e-05,0.10678905196078432,0.10950000000000004,10.6789,10.95
2023-10-28 00:00:00+00:00,9.139980392156863e-05,0.10008278529411765,0.10950000000000004,10.0083,10.95
2023-10-29 00:00:00+00:00,0.00010036111111111111,0.10989541666666666,0.10950000000000004,10.9895,10.95
2023-10-30 00:00:00+00:00,9.492960784313726e-05,0.10394792058823529,0.10950000000000004,10.3948,10.95
2023-10-31 00:00:00+00:00,9.579175324675325e-05,0.10489196980519482,0.10950000000000006,10.4892,10.95
2023-11-01 00:00:00+00:00,0.00023116006493506495,0.2531202711038961,0.1895887211538462,25.312,18.9589
2023-11-02 00:00:00+00:00,0.00010001954838709678,0.10952140548387097,0.10950000000000004,10.9521,10.95
2023-11-03 00:00:00+00:00,0.00011551566878980891,0.12648965732484077,0.10950000000000004,12.649,10.95
2023-11-04 00:00:00+00:00,6.579070063694267e-05,0.07204081719745223,0.11253883291139244,7.2041,11.2539
2023-11-05 00:00:00+00:00,0.00010434949044585988,0.11426269203821657,0.12074523417721522,11.4263,12.0745
2023-11-06 00:00:00+00:00,0.00014834197452229302,0.16243446210191084,0.1436129924050633,16.2434,14.3613
2023-11-07 00:00:00+00:00,9.383265822784811e-05,0.10274676075949368,0.10950000000000001,10.2747,10.95
2023-11-08 00:00:00+00:00,0.00010632100628930817,0.11642150188679246,0.1141675388888889,11.6422,11.4168
2023-11-09 00:00:00+00:00,6.15462893081761e-05,0.06739318679245283,0.10950000000000001,6.7393,10.95
2023-11-10 00:00:00+00:00,0.00015012681250000003,0.16438885968750003,0.187009575,16.4389,18.701
2023-11-11 00:00:00+00:00,0.000295508375,0.323581670625,0.307988870625,32.3582,30.7989
2023-11-12 00:00:00+00:00,0.0003194646875,0.3498138328125,0.31204899375,34.9814,31.2049
2023-11-13 00:00:00+00:00,0.0001500859375,0.16434410156249998,0.12374800312500003,16.4344,12.3748
2023-11-14 00:00:00+00:00,0.00011628534161490683,0.12733244906832297,0.10950000000000001,12.7332,10.95
2023-11-15 00:00:00+00:00,0.0001464292546583851,0.16034003385093168,0.11686232037037039,16.034,11.6862
2023-11-16 00:00:00+00:00,0.00010681652173913044,0.11696409130434783,0.10950000000000001,11.6964,10.95
2023-11-17 00:00:00+00:00,9.263024691358025e-05,0.10143012037037037,0.1095,10.143,10.95
2023-11-18 00:00:00+00:00,9.56137037037037e-05,0.10469700555555556,0.1095,10.4697,10.95
2023-11-19 00:00:00+00:00,8.029117283950617e-05,0.08791883425925925,0.1095,8.7919,10.95
2023-11-20 00:00:00+00:00,4.609722222222222e-05,0.050476458333333335,0.1095,5.0476,10.95
2023-11-21 00:00:00+00:00,8.29925925925926e-05,0.0908768888888889,0.1095,9.0877,10.95
2023-11-22 00:00:00+00:00,8.797840490797547e-05,0.09633635337423313,0.1095,9.6336,10.95
2023-11-23 00:00:00+00:00,7.676263803680982e-05,0.08405508865030675,0.1095,8.4055,10.95
2023-11-24 00:00:00+00:00,0.0001031239263803681,0.11292069938650307,0.1095,11.2921,10.95
2023-11-25 00:00:00+00:00,7.165386503067484e-05,0.07846098220858895,0.1095,7.8461,10.95
2023-11-26 00:00:00+00:00,4.903335365853659e-05,0.053691522256097565,0.1095,5.3692,10.95
2023-11-27 00:00:00+00:00,8.133409638554218e-05,0.08906083554216869,0.10949999999999999,8.9061,10.95
2023-11-28 00:00:00+00:00,8.80305389221557e-05,0.09639344011976049,0.10949999999999999,9.6393,10.95
2023-11-29 00:00:00+00:00,7.26311377245509e-05,0.07953109580838323,0.10949999999999999,7.9531,10.95
2023-11-30 00:00:00+00:00,8.374874251497005e-05,0.0917048730538922,0.10949999999999999,9.1705,10.95
2023-12-01 00:00:00+00:00,8.720832335329341e-05,0.09549311407185629,0.10949999999999999,9.5493,10.95
2023-12-02 00:00:00+00:00,0.00017213191616766466,0.1884844482035928,0.16115063470588237,18.8484,16.1151
2023-12-03 00:00:00+00:00,0.00016769089820359282,0.18362153353293414,0.15797758235294118,18.3622,15.7978
2023-12-04 00:00:00+00:00,0.00019556365269461079,0.2141421997005988,0.19800047647058824,21.4142,19.8
2023-12-05 00:00:00+00:00,0.00023895269461077844,0.26165320059880237,0.25124221058823526,26.1653,25.1242
2023-12-06 00:00:00+00:00,0.00012216784431137725,0.1337737895209581,0.12155491941176473,13.3774,12.1555
2023-12-07 00:00:00+00:00,0.0002923211377245509,0.32009164580838323,0.3232235170588235,32.0092,32.3224
2023-12-08 00:00:00+00:00,0.00034047601190476194,0.3728212330357143,0.3750342410714286,37.2821,37.5034
2023-12-09 00:00:00+00:00,0.00022263160714285717,0.2437816098214286,0.22866715535714294,24.3782,22.8667
2023-12-10 00:00:00+00:00,0.00025725321428571427,0.2816922696428571,0.27095775000000005,28.1692,27.0958
2023-12-11 00:00:00+00:00,0.00010307011904761904,0.11286178035714285,0.10949999999999999,11.2862,10.95
2023-12-12 00:00:00+00:00,0.00018688303571428574,0.20463692410714288,0.1785710357142857,20.4637,17.8571
2023-12-13 00:00:00+00:00,0.0001426717261904762,0.15622554017857143,0.12532509642857145,15.6226,12.5325
2023-12-14 00:00:00+00:00,0.0002654636904761905,0.2906827410714286,0.2554402964285714,29.0683,25.544
2023-12-15 00:00:00+00:00,0.00012667414201183433,0.13870818550295858,0.1404378723529412,13.8708,14.0438
2023-12-16 00:00:00+00:00,0.00012627420118343198,0.13827025029585802,0.18699495352941176,13.827,18.6995
2023-12-17 00:00:00+00:00,0.00016544911242603552,0.18116677810650889,0.1515240388235294,18.1167,15.1524
2023-12-18 00:00:00+00:00,7.122982352941177e-05,0.0779966567647059,0.10949999999999997,7.7997,10.95
2023-12-19 00:00:00+00:00,0.00010130852941176471,0.11093283970588236,0.11010021279069766,11.0933,11.01
2023-12-20 00:00:00+00:00,0.00020943017647058826,0.22932604323529415,0.2110993203488372,22.9326,21.1099
2023-12-21 00:00:00+00:00,0.00031438058823529414,0.3442467441176471,0.35331091744186044,34.4247,35.3311
