date,r_btc,r_basket,r_ls,cost,r_ls_net,equity_curve
2025-01-30,0.023746844710855086,0.02191866227812028,0.0018281824327348074,0.0,0.0018281824327348074,1.0147989285619026
2025-01-31,0.010244355642907044,0.0450516342089484,-0.03480727856604136,0.0,-0.03480727856604136,0.9794765395669282
2025-02-01,-0.02289639968370427,-0.010875776282677628,-0.012020623401026644,0.0001,-0.012120623401026643,0.9676046733006967
2025-02-02,-0.016678712065968604,-0.0587378230676529,0.042059111001684295,0.0,0.042059111001684295,1.0083012656607993
2025-02-03,-0.0308564951411483,-0.10756238514880412,0.07670589000765582,0.0,0.07670589000765582,1.0856439116391567
2025-02-04,0.0399570708411936,0.03404756284783404,0.005909507993359556,0.0,0.005909507993359556,1.0920595330129306
2025-02-05,-0.033000148295620035,-0.06348140132679335,0.030481253031173314,0.0,0.030481253031173314,1.1253468759638028
2025-02-06,-0.01564998790964922,-0.0308958601354483,0.015245872225799078,0.0,0.015245872225799078,1.1425037706444492
2025-02-07,0.0005439050939168855,-0.032220925700183846,0.03276483079410073,0.0,0.03276483079410073,1.1799377133712365
2025-02-08,-0.0007964206566111187,0.009092979761400211,-0.00988940041801133,0.0,-0.00988940041801133,1.1682688368553957
2025-02-09,-2.2647903057393393e-06,0.01877511313316106,-0.0187773779234668,0.0,-0.0187773779234668,1.146331811389553
2025-02-10,-0.00010003259641677698,-0.010745820069277483,0.010645787472860706,0.0,0.010645787472860706,1.1585354162269856
2025-02-11,0.008818389373592916,0.028719731947577154,-0.019901342573984238,0.0,-0.019901342573984238,1.135479006024559
2025-02-12,-0.017043167930165692,0.017464635795383255,-0.034507803725548944,0.0,-0.034507803725548944,1.0962961193501821
2025-02-13,0.021894836911899418,0.045171175912464806,-0.023276339000565388,0.0,-0.023276339000565388,1.070778359231183
2025-02-14,-0.013027128109943664,-0.009567541145427318,-0.003459586964516346,0.0,-0.003459586964516346,1.0670739083777006
2025-02-15,0.009598192987589016,0.02107902404333443,-0.011480831055745416,0.0,-0.011480831055745416,1.0548230131116223
2025-02-16,0.0008356906138937692,-0.007804496906768587,0.008640187520662356,0.0,0.008640187520662356,1.0639368817460169
2025-02-17,-0.014559843628242475,-0.023511487598337235,0.00895164397009476,0.0,0.00895164397009476,1.07346086591806
2025-02-18,-0.0038813702046928134,-0.007810583532640548,0.003929213327947735,0.0,0.003929213327947735,1.0776787226594557
2025-02-19,-0.0029262575740679475,-0.02910703905626245,0.026180781482194503,0.0,0.026180781482194503,1.1058931938054135
2025-02-20,0.011089273188617854,0.03454048864066713,-0.023451215452049277,0.0,-0.023451215452049277,1.0799586542505277
2025-02-21,0.018947214057701167,0.01814980078186227,0.0007974132758388972,0.0,0.0007974132758388972,1.0808198276187841
2025-02-22,-0.02286098058299446,-0.037117150429809447,0.014256169846814985,0.0,0.014256169846814985,1.0962281786551227
2025-02-23,0.004462454218815859,0.01703359525781467,-0.012571141038998812,0.0,-0.012571141038998812,1.0824473396103242
2025-02-24,-0.002451127478150239,-0.002356096060365934,-9.503141778430518e-05,0.0,-9.503141778430518e-05,1.0823444731049643
2025-02-25,-0.051186816965203774,-0.11373981807653952,0.06255300111133574,0.0,0.06255300111133574,1.1500483681339473
2025-02-26,-0.02889596234165903,0.015740653262786786,-0.04463661560444582,0.0,-0.04463661560444582,1.0987141011990322
2025-02-27,-0.05470804215649505,-0.009671540346897715,-0.04503650180959734,0.0,-0.04503650180959734,1.0492318615921519
2025-02-28,0.00964277359532062,0.003769640060118095,0.005873133535202525,0.0,0.005873133535202525,1.0553941404246716
2025-03-01,-0.0031548371249103813,-0.0007633505583677835,-0.0023914865665425975,0.00010000000000000009,-0.0024914865665425978,1.0527646401013957
2025-03-02,0.01851397292625223,0.033201126502332125,-0.014687153576079894,0.0,-0.014687153576079894,1.03730252415276
2025-03-03,0.09599734858159392,0.17165527133980255,-0.07565792275820862,0.0,-0.07565792275820862,0.9588223699035157
2025-03-04,-0.08632173094175011,-0.15171862625595642,0.06539689531420631,0.0,0.06539689531420631,1.021526376053015
2025-03-05,0.013771785889272525,0.013757911868411096,1.3874020861429429e-05,0.0,1.3874020861429429e-05,1.021540548731267
2025-03-06,0.03771899323034544,0.032697600375864236,0.0050213928544812075,0.0,0.0050213928544812075,1.026670105143229
2025-03-07,-0.006651798711629353,-0.00880329500914133,0.002151496297511976,0.0,0.002151496297511976,1.028878982073211
2025-03-08,-0.03586682950592812,-0.04186202154110202,0.005995192035173895,0.0,0.005995192035173895,1.035047309151694
2025-03-09,-0.0072643584555524,-0.022417849135226778,0.015153490679674378,0.0,0.015153490679674378,1.0507318889039463
2025-03-10,-0.06259180046256474,-0.07796209716184138,0.015370296699276642,0.0,0.015370296699276642,1.0668819497877913
2025-03-11,-0.024361245917513652,-0.05200712497683747,0.027645879059323815,0.0,0.027645879059323815,1.0963768391422002
2025-03-12,0.050964288157419935,0.04193377796706322,0.009030510190356715,0.0,0.009030510190356715,1.1062776813605448
2025-03-13,0.013105669673419973,0.021113260489275025,-0.008007590815855052,0.0,-0.008007590815855052,1.0974190623594968
2025-03-14,-0.033204629042709044,-0.020134170539000053,-0.013070458503708991,0.0,-0.013070458503708991,1.0830752920437479
2025-03-15,0.03542352137586624,0.03565608460469978,-0.00023256322883354053,0.0,-0.00023256322883354053,1.0828234085567603
2025-03-16,0.00500146680380098,0.022518375977141753,-0.017516909173340773,0.0,-0.017516909173340773,1.0638556892583042
2025-03-17,-0.02110484284098013,-0.031254573613843144,0.010149730772863012,0.0,0.010149730772863012,1.0746535380854547
2025-03-18,0.017730748634636084,0.033856290864407446,-0.01612554222977136,0.0,-0.01612554222977136,1.0573241670746845
2025-03-19,-0.015406832915503599,-0.011126445451680195,-0.004280387463823403,0.0,-0.004280387463823403,1.0527984099647405
2025-03-20,0.0487486001646702,0.04876724129578312,-1.864113111292587e-05,0.0,-1.864113111292587e-05,1.0527787846115448
2025-03-21,-0.0293104253455182,-0.03311785440446308,0.0038074290589448848,0.0,0.0038074290589448848,1.0567871651487155
2025-03-22,-0.0031008431945065418,-0.020726522764958986,0.017625679570452444,0.0,0.017625679570452444,1.0754137570957936
2025-03-23,-0.0025738076190472414,-0.001354916990871822,-0.0012188906281754195,0.0,-0.0012188906281754195,1.0741029453458586
2025-03-24,0.023801430469765128,0.014965578855649442,0.008835851614115686,0.0,0.008835851614115686,1.0835935595892192
2025-03-25,0.017951528988820797,0.031960867118522085,-0.014009338129701288,0.0,-0.014009338129701288,1.0684131310177671
2025-03-26,0.0022083961106582617,0.01118377749830526,-0.008975381387646999,0.0,-0.008975381387646999,1.0588237156873126
2025-03-27,-0.0063953911315695056,-0.013453704711736108,0.007058313580166602,0.0,0.007058313580166602,1.0662972254987506
2025-03-28,0.0030636316712566725,0.012334060589091525,-0.009270428917834852,0.0,-0.009270428917834852,1.05641219286448
2025-03-29,-0.03287736017998477,-0.0574507923064355,0.02457343212645073,0.0,0.02457343212645073,1.0823718661833903
2025-03-30,-0.01991829273037571,-0.03973859890611952,0.01982030617574381,0.0,0.01982030617574381,1.1038248079671564
2025-03-31,-0.0039041445631627925,-0.004550644769086464,0.0006465002059236717,0.0,0.0006465002059236717,1.104538430932811
2025-04-01,0.001915000878034645,-0.01132371603183764,0.013238716909872284,2.2898349882893855e-19,0.013238716909872284,1.1191611025360049
2025-04-02,0.03300640933811416,0.030047322023396335,0.0029590873147178273,0.0,0.0029590873147178273,1.1224727979576448
2025-04-03,-0.03180715842401194,-0.04453857514375247,0.012731416719740533,0.0,0.012731416719740533,1.1367634669050166
2025-04-04,0.0077255914482110555,0.00878237910269062,-0.0010567876544795643,0.0,-0.0010567876544795643,1.135562149307128
2025-04-05,0.008273053038823308,0.0047082932068626465,0.0035647598319606616,0.0,0.0035647598319606616,1.1396101556436729
2025-04-06,-0.00305445462054843,-0.00993993266532244,0.00688547804477401,0.0,0.00688547804477401,1.1474569163499588
2025-04-07,-0.06440989155693222,-0.11120583134355798,0.04679593978662576,0.0,0.04679593978662576,1.2011532411152188
2025-04-08,0.012374253002926494,0.027328820072317593,-0.014954567069391099,0.0,-0.014954567069391099,1.1831905144103447
2025-04-09,-0.03599680964085705,-0.03902931221049099,0.0030325025696339367,0.0,0.0030325025696339367,1.1867785426856605
2025-04-10,0.08244667805893258,0.11751501610010832,-0.03506833804117575,0.0,-0.03506833804117575,1.1451601915707459
2025-04-11,-0.03662228869242723,-0.03641944790603392,-0.00020284078639330738,0.0,-0.00020284078639330738,1.1449279063769413
2025-04-12,0.04828023526703795,0.022082045521041736,0.026198189745996216,0.0,0.026198189745996216,1.1749229449136906
2025-04-13,0.02236127781260877,0.04162602396604336,-0.01926474615343459,0.0,-0.01926474615343459,1.1522883526300827
2025-04-14,-0.01997860898873105,-0.1131894736125468,0.09321086462381575,0.0,0.09321086462381575,1.259694146274685
2025-04-15,0.011036164356275968,-0.04292345564251694,0.05395961999879291,0.0,0.05395961999879291,1.3276667637223707
2025-04-16,-0.010257034909942009,0.007889003397533845,-0.018146038307475854,0.0,-0.018146038307475854,1.303574871768302
2025-04-17,0.005370616430659725,-0.012120821381587543,0.017491437812247268,0.0,0.017491437812247268,1.3263762705714455
2025-04-18,0.009810611827305804,0.006087008015700291,0.0037236038116055126,0.0,0.0037236038116055126,1.3313151703081685
2025-04-19,-0.005853680505621295,0.004467016002586201,-0.010320696508207496,0.0,-0.010320696508207496,1.3175750704786453
2025-04-20,0.008206579353063681,0.009923241938330888,-0.001716662585267207,0.0,-0.001716662585267207,1.3153132386518738
2025-04-21,-0.000628439937643166,-0.010519418618906285,0.009890978681263119,0.0,0.009890978681263119,1.3283229738545625
2025-04-22,0.02796277215686449,0.00028500574713038367,0.027677766409734107,0.0,0.027677766409734107,1.3650879868415924
2025-04-23,0.07002830815051597,0.08484800620723798,-0.014819698056722008,0.0,-0.014819698056722008,1.3448577950557414
2025-04-24,0.00031296882828080186,0.014260106795691533,-0.013947137967410731,0.0,-0.013947137967410731,1.3261008778415513
2025-04-25,0.002856264387879559,0.02835299838872122,-0.02549673400084166,0.0,-0.02549673400084166,1.2922896365009426
2025-04-26,0.009590612417023747,0.006856298470255418,0.002734313946768329,0.0,0.002734313946768329,1.2958231620772913
2025-04-27,-0.0013616270744124526,0.00454278466383623,-0.005904411738248683,0.0,-0.005904411738248683,1.2881720885884276
2025-04-28,-0.008819660687918618,-0.0022485842607263065,-0.006571076427192311,0.0,-0.006571076427192311,1.279707411342937
2025-04-29,0.01301862547425392,0.004603423058217494,0.008415202416036426,0.0,0.008415202416036426,1.2904764082426898
2025-04-30,-0.008147343476467617,-0.021039913440390877,0.01289256996392326,0.0,0.01289256996392326,1.307113965622751
2025-05-01,-0.00021861816875068385,-0.014769537084539344,0.01455091891578866,0.00010000000000000006,0.01445091891578866,1.3260029635536603
2025-05-02,0.023252235327595905,0.019247904824068372,0.0040043305035275326,0.0,0.0040043305035275326,1.331312717668386
2025-05-03,0.004445053306148861,-0.00027915193431132904,0.0047242052404601895,0.0,0.0047242052404601895,1.3376021121858863
2025-05-04,-0.009629799590416765,-0.02039743474189137,0.010767635151474605,0.0,0.010767635151474605,1.3520049237077456
2025-05-05,-0.016640952934134923,-0.021820089091872108,0.005179136157737185,0.0,0.005179136157737185,1.359007141293559
2025-05-06,0.004581985690131907,-0.004895765023238708,0.009477750713370614,0.0,0.009477750713370614,1.3718874721964296
2025-05-07,0.022116233565811383,0.023289336608149736,-0.0011731030423383533,0.0,-0.0011731030423383533,1.3702781068290502
2025-05-08,0.0017754644824494736,-0.0044668331253435506,0.006242297607793024,0.0,0.006242297607793024,1.3788317905773202
2025-05-09,0.0623518541216479,0.11180482206718959,-0.04945296794554169,0.0,-0.04945296794554169,1.3106444662356063
2025-05-10,-0.0011034071380034982,0.024974422414643455,-0.026077829552646953,0.0,-0.026077829552646953,1.2764657032409943
2025-05-11,0.016203357406392005,0.06248218435653061,-0.0462788269501386,0.0,-0.0462788269501386,1.2173923678529173
2025-05-12,-0.006086326397470643,-0.03841037527807314,0.032324048880602495,0.0,0.032324048880602495,1.2567434182582673
2025-05-13,-0.010743221014506421,0.019293071413649464,-0.030036292428155885,0.0,-0.030036292428155885,1.2189955054403019
2025-05-14,0.01271092780228944,0.014154179558039768,-0.0014432517557503282,0.0,-0.0014432517557503282,1.2172361880368234
2025-05-15,-0.005663651466510711,-0.0314497796594478,0.02578612819293709,0.0,0.02578612819293709,1.248623996422623
2025-05-16,0.0011045537682159434,-0.03555715616363606,0.036661709931852006,0.0,0.036661709931852006,1.2944006871934188
2025-05-17,-0.0014735138071797493,-0.0016843974153607504,0.00021088360818100104,0.0,0.00021088360818100104,1.2946736550807663
2025-05-18,-0.00331868732874141,-0.0209777101440466,0.01765902281530519,0.0,0.01765902281530519,1.3175363266942122
2025-05-19,0.027305573791290394,0.024823105132588674,0.0024824686587017197,0.0,0.0024824686587017197,1.3208070693319316
2025-05-20,-0.003784018351072893,-0.013722436443611263,0.00993841809253837,0.0,0.00993841809253837,1.3339338022065326
2025-05-21,0.010956267675633846,-0.0015161091462556626,0.012472376821889508,0.0,0.012472376821889508,1.3505711272431082
2025-05-22,0.026961627429285207,0.02697841551290126,-1.6788083616051802e-05,0.0,-1.6788083616051802e-05,1.3505484537420946
2025-05-23,0.01727514066540481,0.031351137795591996,-0.014075997130187187,0.0,-0.014075997130187187,1.3315381375830422
2025-05-24,-0.0389357697362529,-0.06036802474717679,0.02143225501092389,0.0,0.02143225501092389,1.3600760025044925
2025-05-25,0.005733205324353063,-0.0008049809808542085,0.006538186305207272,0.0,0.006538186305207272,1.3689684327981082
2025-05-26,0.009556093866045723,0.0027795227030129608,0.006776571163032762,0.0,0.006776571163032762,1.37824534480291
2025-05-27,0.004739079328180296,-0.009686024122998172,0.014425103451178468,0.0,0.014425103451178468,1.398126676482797
2025-05-28,-0.00282743320466905,0.014623499092733661,-0.01745093229740271,0.0,-0.01745093229740271,1.3737280625083033
2025-05-29,-0.011279820696354359,-0.007276143830269846,-0.004003676866084513,0.0,-0.004003676866084513,1.3682280992441478
2025-05-30,-0.019406555486743637,-0.02517288528881366,0.005766329802070022,0.0,0.005766329802070022,1.376117753708849
2025-05-31,-0.016402574190579222,-0.058520159368156896,0.042117585177577674,0.0,0.042117585177577674,1.4340765104150583
2025-06-01,0.006504969572125763,0.008763852071827517,-0.002258882499701754,8.326672684688674e-20,-0.002258882499701754,1.4308371000824485
2025-06-02,0.00976714924241917,0.004565801168981055,0.005201348073438116,0.0,0.005201348073438116,1.438279381876366
2025-06-03,0.0016529815927306402,0.0089036588800242,-0.007250677287293559,0.0,-0.007250677287293559,1.4278508822294123
2025-06-04,-0.004252408511071004,-0.002264637329124464,-0.00198777118194654,0.0,-0.00198777118194654,1.4250126413935997
2025-06-05,-0.00589521803177917,-0.01835684549564963,0.012461627463870459,0.0,0.012461627463870459,1.4427706180619528
2025-06-06,-0.030169749282839997,-0.05038979528522917,0.02022004600238917,0.0,0.02022004600238917,1.471943506330061
2025-06-07,0.0271420646701952,0.0371200003385603,-0.0099779356683651,0.0,-0.0099779356683651,1.4572565487164317
2025-06-08,0.012179944291476064,0.017317213570353495,-0.005137269278877431,0.0,-0.005137269278877431,1.4497702294172679
2025-06-09,0.00010212570269452215,0.003565131060498673,-0.003463005357804151,0.0,-0.003463005357804151,1.444749667345211
2025-06-10,0.04323238046873712,0.04045453381626512,0.0027778466524720005,0.0,0.0027778466524720005,1.4487629603723058
2025-06-11,-0.00044296790111297835,0.02225778145377505,-0.022700749354888028,0.0,-0.022700749354888028,1.4158749555342485
2025-06-12,-0.013907253675847775,-0.021951496282932973,0.008044242607085198,0.0,0.008044242607085198,1.427264597177862
2025-06-13,-0.02485045695612742,-0.04179517881945635,0.016944721863328932,0.0,0.016944721863328932,1.451449198802417
2025-06-14,0.0006259281657732263,-0.017717658025198348,0.018343586190971574,0.0,0.018343586190971574,1.4780739822824658
2025-06-15,-0.005305816372828787,-0.02070949835098574,0.015403681978156954,0.0,0.015403681978156954,1.5008417638457328
2025-06-16,0.0006786664964373301,0.01622754059431887,-0.01554887409788154,0.0,-0.01554887409788154,1.477505364218853
2025-06-17,0.013232768561933117,0.012003572782202866,0.0012291957797302515,0.0,0.0012291957797302515,1.4793215075770796
2025-06-18,-0.021204490390798636,-0.03265178826633674,0.011447297875538102,0.0,0.011447297875538102,1.4962557415280044
2025-06-19,0.0003751334523636185,-0.007228161250548258,0.007603294702911876,0.0,0.007603294702911876,1.5076322148817658
2025-06-20,-0.00030599888887106186,0.006226561179278626,-0.006532560068149688,0.0,-0.006532560068149688,1.497783516877373
2025-06-21,-0.013377936611296048,-0.031588316579640986,0.018210379968344938,0.0,0.018210379968344938,1.5250587238300337
2025-06-22,-0.017015538492878735,-0.039896212075126905,0.02288067358224817,0.0,0.02288067358224817,1.5599530946837488
2025-06-23,-0.006697217937676414,-0.02121264851815463,0.014515430580478217,0.0,0.014515430580478217,1.582596485538433
2025-06-24,0.04619655352975993,0.08285061374628871,-0.03665406021652878,0.0,-0.03665406021652878,1.5245878986590402
2025-06-25,0.0044018364941798005,0.005436984109052679,-0.0010351476148728785,0.0,-0.0010351476148728785,1.5230097251320793
2025-06-26,0.011912700295830136,-0.009587528147530833,0.02150022844336097,0.0,0.02150022844336097,1.5557547821438795
2025-06-27,-0.0023733812029841372,-0.020631308675537443,0.018257927472553306,0.0,0.018257927472553306,1.5841596401213405
2025-06-28,0.0008870771102422736,0.017547765249261136,-0.016660688139018862,0.0,-0.016660688139018862,1.5577664503948585
2025-06-29,0.002359660412734277,0.012464613476039953,-0.010104953063305677,0.0,-0.010104953063305677,1.542025293530026
2025-06-30,0.009922809056944537,0.022428600140603994,-0.012505791083659457,0.0,-0.012505791083659457,1.5227410473634209
2025-07-01,-0.011659194254814764,-0.006898742401275445,-0.004760451853539319,0.00010000000000000003,-0.004860451853539319,1.5153398378173029
2025-07-02,-0.014182392115701381,-0.03499124192734128,0.0208088498116399,0.0,0.0208088498116399,1.5468723169160379
2025-07-03,0.03040376029844971,0.050285961204964875,-0.019882200906515164,0.0,-0.019882200906515164,1.5161170907343866
2025-07-04,0.007146929285528403,0.01124053419897877,-0.004093604913450366,0.0,-0.004093604913450366,1.5099107063623902
2025-07-05,-0.014245269074844358,-0.02833559903591271,0.014090329961068352,0.0,0.014090329961068352,1.5311858464267862
2025-07-06,0.0016343493351749228,0.005713180490727145,-0.004078831155552222,0.0,-0.004078831155552222,1.5249403978914402
2025-07-07,0.009219668804942183,0.017193579331309994,-0.007973910526367811,0.0,-0.007973910526367811,1.5127806596006101
2025-07-08,-0.0083732024448685,-0.006537641253937321,-0.0018355611909311783,0.0,-0.0018355611909311783,1.5100038581314559
2025-07-09,0.006024661137622678,0.0177359088178639,-0.011711247680241222,0.0,-0.011711247680241222,1.4923198289507587
2025-07-10,0.021792281843868055,0.04566993886235469,-0.023877657018486632,0.0,-0.023877657018486632,1.4566867279131859
2025-07-11,0.04088943441471771,0.05870388041813866,-0.017814446003420956,0.0,-0.017814446003420956,1.4307366608548764
2025-07-12,0.01459596050592138,0.03486744551766897,-0.020271485011747588,0.0,-0.020271485011747588,1.401733504078599
2025-07-13,-0.0012934109416288253,0.00309939580495563,-0.004392806746584455,0.0,-0.004392806746584455,1.395575959684969
2025-07-14,0.014466141158864687,0.06081088302707116,-0.046344741868206474,0.0,-0.046344741868206474,1.3308983520758946
2025-07-15,0.006011857730355619,0.01323179754998204,-0.007219939819626422,0.0,-0.007219939819626422,1.3212893460678665
2025-07-16,-0.017987260614893752,0.0012894882733009527,-0.019276748888194705,0.0,-0.019276748888194705,1.2958191831350692
2025-07-17,0.009092319977646923,0.012237133647693643,-0.0031448136700467193,0.0,-0.0031448136700467193,1.2917440732540373
2025-07-18,0.005871269512696342,0.07093692320219504,-0.0650656536894987,0.0,-0.0650656536894987,1.2076959007282277
2025-07-19,-0.012193177669899469,-0.02798281586606,0.01578963819616053,0.0,0.01578963819616053,1.2267649820517128
2025-07-20,-0.0007400700492072865,0.02370237420790953,-0.024442444257116818,0.0,-0.024442444257116818,1.196779847361331
2025-07-21,-0.00546816660258409,0.02532048343912996,-0.03078865004171405,0.0,-0.03078865004171405,1.159932611463947
2025-07-22,0.0019235449287162698,0.006458612561824041,-0.004535067633107771,0.0,-0.004535067633107771,1.1546722386211108
2025-07-23,0.021052723296370646,0.01127727513800625,0.009775448158364395,0.0,0.009775448158364395,1.1659596772296539
2025-07-24,-0.011060239457067356,-0.06802997876749557,0.056969739310428216,0.0,0.056969739310428216,1.2323840960878982
2025-07-25,-0.0023149531527343337,-0.003947478359653355,0.001632525206919021,0.0,0.001632525206919021,1.2343959941893676
2025-07-26,-0.006874493569503426,0.029644879263974088,-0.03651937283347752,0.0,-0.03651937283347752,1.189316626653415
2025-07-27,0.003562456125260516,0.018274359969356977,-0.014711903844096461,0.0,-0.014711903844096461,1.1718195148019048
2025-07-28,0.012371798659216893,0.03152222300751671,-0.01915042434829982,0.0,-0.01915042434829982,1.1493786738338296
2025-07-29,-0.011854169388334723,-0.0516910171204509,0.039836847732116175,0.0,0.039836847732116175,1.1951662970498895
2025-07-30,-0.0012710922904479727,-0.00987702977205145,0.008605937481603477,0.0,0.008605937481603477,1.2054518234824203
2025-07-31,-0.0001702798916839443,-0.007299849745895072,0.007129569854211128,0.0,0.007129569854211128,1.2140461764638244
2025-08-01,-0.01810387650268086,-0.02831695766219237,0.01021308115951151,2.7755575615628914e-20,0.01021308115951151,1.2264453285954442
2025-08-02,-0.02130853286831491,-0.033829375719266815,0.012520842850951903,0.0,0.012520842850951903,1.241801457820072
2025-08-03,-0.006002606811719935,-0.029819303681552237,0.0238166968698323,0.0,0.0238166968698323,1.2713770667134885
2025-08-04,0.014608047348158903,0.04721914627889315,-0.032611098930734245,0.0,-0.032611098930734245,1.2299160634126283
2025-08-05,0.00822752882096589,0.040193020856626356,-0.031965492035660466,0.0,-0.031965492035660466,1.190601191283081
2025-08-06,-0.00877491376563122,-0.03635296054533284,0.027578046779701618,0.0,0.027578046779701618,1.2234356466322542
2025-08-07,0.007831022243575125,0.013368237939520097,-0.005537215695944972,0.0,-0.005537215695944972,1.2166612195667434
2025-08-08,0.02122530220159735,0.051428329975969224,-0.030203027774371873,0.0,-0.030203027774371873,1.179914366960168
2025-08-09,-0.006598714044681042,0.017753654399843843,-0.024352368444524885,0.0,-0.024352368444524885,1.1511806575629655
2025-08-10,-0.0015278532459491734,0.0078561049779473,-0.009383958223896474,0.0,-0.009383958223896474,1.140378026364237
2025-08-11,0.02366182517106208,-0.0032628530776710914,0.02692467824873317,0.0,0.02692467824873317,1.1710823378060193
2025-08-12,-0.004134637993707724,-0.023366938357205002,0.019232300363497278,0.0,0.019232300363497278,1.1936049450770914
2025-08-13,0.012029043872721079,0.05285914636918402,-0.04083010249646294,0.0,-0.04083010249646294,1.1448699328293088
2025-08-14,0.027939999641370283,0.018615763672168575,0.009324235969201709,0.0,0.009324235969201709,1.1555449702370533
2025-08-15,-0.041723505823612395,-0.0449201463293377,0.0031966405057253025,0.0,0.0031966405057253025,1.1592388320951001
2025-08-16,-0.009001296677927928,-0.010026746784116948,0.00102545010618902,0.0,0.00102545010618902,1.1604275736785705
2025-08-17,0.0013757023870593077,0.015434741979321463,-0.014059039592262155,0.0,-0.014059039592262155,1.1441130764762708
2025-08-18,0.0003542120248538616,0.025699491514036533,-0.025345279489182672,0.0,-0.025345279489182672,1.1151152107857512
2025-08-19,-0.010944300346511282,-0.01804835619041524,0.007104055843903959,0.0,0.007104055843903959,1.1230370515155599
2025-08-20,-0.029917213588978364,-0.057769875838093177,0.027852662249114812,0.0,0.027852662249114812,1.1543166232046647
2025-08-21,0.01307035245591548,0.0429335658301514,-0.02986321337423592,0.0,-0.02986321337423592,1.1198450195844762
2025-08-22,-0.016087169442138394,-0.029770019468733488,0.013682850026595094,0.0,0.013682850026595094,1.13516769104048
2025-08-23,0.03931746834601957,0.08049112315880928,-0.041173654812789715,0.0,-0.041173654812789715,1.0884286883749479
2025-08-24,-0.012618440409482456,-0.015266461422130274,0.0026480210126478172,0.0,0.0026480210126478172,1.0913108704125334
2025-08-25,-0.016994064450052804,-0.008268349335952451,-0.008725715114100353,0.0,-0.008725715114100353,1.0817884026563926
2025-08-26,-0.02834397559269386,-0.06666153955639212,0.03831756396369826,0.0,0.03831756396369826,1.123239898970366
