label,count,mean_y,median_y,std_y,hit_rate
Red,14,-0.0028874724151399184,-0.0060508661722251875,0.027371373099721683,0.6428571428571429
Orange,10,0.002257347407691751,-0.0030003131114508703,0.030764409953396753,0.5
Yellow,10,0.0069958040387261165,0.014424241225077308,0.037249842441722705,0.3
YellowGreen,7,0.0356445198197775,0.052660741239955705,0.03266598233924684,0.2857142857142857
Green,4,0.0032696989669223206,0.00496240397967409,0.0506136422166554,0.5
