funding_return,apr_simple,pos_frac,neg_frac,zero_frac,stdev,top10_share,max_drawdown,n_prints,window_days,symbol,rank_apr,quality_score,rank_quality
0.00054272,0.02829897142857143,0.7727272727272727,0.22727272727272727,0.0,3.931194473914453e-05,0.7933882011204094,0.00010612000000000001,22,7,AAVEUSDT,34,-0.3679794786324236,35
0.00147172,0.017905926666666665,0.7252747252747253,0.27472527472527475,0.0,4.876730025100101e-05,0.3252847805063714,0.00045742000000000016,91,30,AAVEUSDT,37,-0.211752224287139,39
0.04611697,0.04611697,0.7844748858447489,0.2146118721461187,0.0009132420091324201,5.5214039710628534e-05,0.017978119549820697,0.000710409999999999,1095,365,AAVEUSDT,26,-0.0954486078498411,14
-0.0022212499999999993,-0.11582232142857139,0.2727272727272727,0.7272727272727273,0.0,0.0001376698643217003,1.0000000000000002,0.002262809999999999,22,7,FILUSDT,77,-0.6812759260086214,81
-0.0067462600000000005,-0.08207949666666667,0.34065934065934067,0.6593406593406593,0.0,0.00013278876979310519,0.525414289167008,0.007087519999999998,91,30,FILUSDT,76,-0.42971446699978133,79
0.008369980000000003,0.008369980000000003,0.6885844748858447,0.31141552511415527,0.0,0.0002402578013106615,0.016385356452212143,0.030695370000000024,1095,365,FILUSDT,53,-0.1914418093680483,59
0.0012031400000000001,0.06273515714285716,0.8181818181818182,0.18181818181818182,0.0,7.90157224076532e-05,0.6430620040384294,0.00022342,22,7,RSRUSDT,23,-0.33478524829052153,30
0.0034742,0.042269433333333335,0.7362637362637363,0.26373626373626374,0.0,8.305545051243593e-05,0.18541454985055583,0.0005375399999999998,91,30,RSRUSDT,25,-0.17151775233081432,29
0.03074001,0.03074001,0.7123287671232876,0.2876712328767123,0.0,9.57591871019171e-05,0.01703939200723015,0.008308810000000014,1095,365,RSRUSDT,39,-0.13346827462378516,35
-0.00181267,-0.09451779285714286,0.4186046511627907,0.5813953488372093,0.0,0.00010332522863027261,0.6800408024481469,0.0018606300000000007,43,7,LRCUSDT,73,-0.49986563963748554,46
-0.01260469,-0.15335706166666668,0.35911602209944754,0.6408839779005525,0.0,0.00014862590053304288,0.21491695608816752,0.012954920000000007,181,30,LRCUSDT,83,-0.3263955103138309,69
-0.3582786,-0.3582786,0.385207100591716,0.6142011834319526,0.000591715976331361,0.0008552807860441136,0.01950083327060565,0.3584737999999994,1690,365,LRCUSDT,95,-0.5094219569359315,92
0.0014436600000000003,0.07527655714285716,0.8636363636363636,0.13636363636363635,0.0,5.901108431388825e-05,0.6180660712630179,0.00016098000000000002,22,7,BELUSDT,19,-0.29541010897180225,23
0.0041076600000000026,0.04997653000000003,0.9230769230769231,0.07692307692307693,0.0,0.00026598511496255716,0.12894773490408865,0.00342135,91,30,BELUSDT,22,-0.1434030843853392,24
0.006373460000000011,0.0063734600000000105,0.85662100456621,0.14337899543378996,0.0,0.0005337251745775355,0.01154662144701798,0.04435494,1095,365,BELUSDT,55,-0.2362238376184643,69
-0.11610297,-6.053940578571429,0.046511627906976744,0.9534883720930233,0.0,0.0030718935267490728,1.0,0.116085,43,7,AXSUSDT,99,-1.365190568576412,99
-0.5723871100000001,-6.964043171666668,0.009287925696594427,0.9907120743034056,0.0,0.002354360019153658,1.0000000000000002,0.57248711,323,30,AXSUSDT,100,-1.3865754162367907,100
-0.6193162500000001,-0.6193162500000001,0.4239457831325301,0.5760542168674698,0.0,0.0013864087404516412,0.021748581611878724,0.6188450199999992,1328,365,AXSUSDT,98,-0.6844466718350756,98
-0.00109889,-0.05729926428571429,0.3181818181818182,0.6818181818181818,0.0,0.00010330230722043974,1.0,0.0012934099999999998,22,7,ZENUSDT,67,-0.6382011903280675,69
-7.183000000000005e-05,-0.0008739316666666672,0.5824175824175825,0.4175824175824176,0.0,7.997569805063378e-05,0.3459162115836888,0.0015799899999999999,91,30,ZENUSDT,51,-0.2748043862795156,58
0.024205920000000006,0.024205920000000006,0.7470319634703196,0.25296803652968036,0.0,0.00012909394792063128,0.01638884876366708,0.02565940999999998,1095,365,ZENUSDT,44,-0.1334315129055811,34
0.0020942100000000004,0.10919809285714287,1.0,0.0,0.0,6.74140662053284e-06,0.23875351564551783,0.0,43,7,SKLUSDT,10,-0.0830889138699171,1
-0.00926628,-0.11273973999999999,0.850828729281768,0.14917127071823205,0.0,0.00040853884967872556,0.06809104044471619,0.01569683,181,30,SKLUSDT,80,-0.18950285975464462,30
-0.42122317,-0.42122317,0.6092105263157894,0.3907894736842105,0.0,0.001312667989170316,0.016686540336207086,0.4458301700000002,1520,365,SKLUSDT,97,-0.5940754593853986,95
-0.0005164599999999999,-0.026929699999999997,0.5,0.5,0.0,9.919647962628478e-05,0.9851445808533756,0.00069818,22,7,GRTUSDT,49,-0.5697110867451078,53
-0.00079885,-0.009719341666666667,0.5384615384615384,0.46153846153846156,0.0,9.43802177490325e-05,0.33296041766554796,0.00207083,91,30,GRTUSDT,57,-0.28923686091779094,62
0.020644020000000006,0.020644020000000006,0.6840182648401827,0.31598173515981737,0.0,0.00010674232528156671,0.017479000292074096,0.0056228699999999986,1095,365,GRTUSDT,48,-0.14686708619140412,43
-0.00259108,-0.1351063142857143,0.22727272727272727,0.7727272727272727,0.0,0.0001593326345201776,1.0,0.00284667,22,7,1INCHUSDT,80,-0.7137961200547482,86
-0.00374615,-0.045578158333333334,0.6043956043956044,0.3956043956043956,0.0,0.00021235543239802703,0.22052029558540412,0.00730836,91,30,1INCHUSDT,69,-0.2644257473118393,55
0.023135300000000008,0.023135300000000008,0.7223744292237443,0.2776255707762557,0.0,0.0001417319433878442,0.014950603952072547,0.014032749999999997,1095,365,1INCHUSDT,46,-0.1454890096521442,42
0.00101056,0.05269348571428572,0.8636363636363636,0.13636363636363635,0.0,3.4762319559503286e-05,0.7772172195660889,7.430000000000002e-06,22,7,CHZUSDT,28,-0.32876001052017134,27
0.0037197099999999998,0.045256471666666666,0.8351648351648352,0.16483516483516483,0.0,5.7200229193001635e-05,0.21949367199743625,0.00034310000000000005,91,30,CHZUSDT,23,-0.14271236548637517,23
-0.01189322,-0.011893220000000001,0.6009132420091324,0.39908675799086757,0.0,0.00013430035875569625,0.019937444274843247,0.02720231,1095,365,CHZUSDT,64,-0.1849889482295102,56
-0.0060659799999999995,-0.3162975285714285,0.0,1.0,0.0,0.0002544477285049373,0.0,0.006006019999999999,22,7,SANDUSDT,89,-0.5366875409722656,50
-0.012878859999999997,-0.15669279666666663,0.2087912087912088,0.7912087912087912,0.0,0.00020500211367432462,0.7865620815631561,0.013493229999999998,91,30,SANDUSDT,84,-0.5807800221143349,88
0.027352750000000002,0.027352750000000002,0.708675799086758,0.291324200913242,0.0,0.0001137124284054757,0.01629042546067258,0.013493229999999995,1095,365,SANDUSDT,41,-0.14068887955494624,38
-0.0054421700000000005,-0.2837702928571429,0.3181818181818182,0.6818181818181818,0.0,0.00052034227194743,1.0,0.0033175399999999995,22,7,ANKRUSDT,88,-0.9740427739217643,93
-0.047523569999999994,-0.5782034349999999,0.7252747252747253,0.27472527472527475,0.0,0.002428160063142142,0.17132088401576148,0.05271136000000001,91,30,ANKRUSDT,90,-0.8129772667345421,95
-0.006373309999999986,-0.006373309999999985,0.8155251141552512,0.18447488584474886,0.0,0.000739875235714203,0.012435894518245259,0.05271136,1095,365,ANKRUSDT,62,-0.3217248309153043,81
0.0021999999999999997,0.11471428571428571,1.0,0.0,0.0,1.3552527156068805e-20,0.45454545454545464,0.0,22,7,SFPUSDT,5,-0.1488528571428572,4
0.008817229999999999,0.10727629833333333,0.989010989010989,0.01098901098901099,0.0,1.4715081359542144e-05,0.11337392875809063,3.1400000000000004e-06,91,30,SFPUSDT,6,-0.04416964172463017,3
0.08946343000000001,0.08946343,0.9315068493150684,0.0684931506849315,0.0,6.302686096863828e-05,0.010283177102737472,0.0006485300000000013,1095,365,SFPUSDT,3,-0.046967090038260585,2
0.0012944300000000003,0.06749527857142858,0.8837209302325582,0.11627906976744186,0.0,5.9347135293998064e-05,0.26315789473684215,0.0005576499999999998,43,7,RVNUSDT,21,-0.17200911291284882,10
0.0006752200000000007,0.008215176666666676,0.7790055248618785,0.22099447513812154,0.0,0.00010880458794699923,0.07415855990009357,0.00396812,181,30,RVNUSDT,42,-0.12839299449811145,18
-0.15552959,-0.15552959,0.6817835365853658,0.31821646341463417,0.0,0.0005386198449653793,0.013624732292577716,0.18013285000000331,2624,365,RVNUSDT,83,-0.29792308818434043,76
0.0021999999999999997,0.11471428571428571,1.0,0.0,0.0,1.3552527156068805e-20,0.45454545454545464,0.0,22,7,COTIUSDT,5,-0.1488528571428572,4
0.00909093,0.110606315,1.0,0.0,0.0,6.721532572319978e-07,0.10999974700058189,0.0,91,30,COTIUSDT,5,-0.03538582066642422,1
0.05159578000000001,0.05159578,0.8584474885844748,0.1415525114155251,0.0,0.00027081856230070354,0.013573024107359366,0.014016129999999932,1095,365,COTIUSDT,18,-0.14462895126379777,41
0.0019513900000000001,0.10175105000000001,1.0,0.0,0.0,2.4477474891542953e-05,0.5124552242247833,0.0,22,7,CHRUSDT,13,-0.18767145949311587,13
0.00843401,0.10261378833333333,0.978021978021978,0.02197802197802198,0.0,2.812899773087905e-05,0.11663807089961777,9.693999999999979e-05,91,30,CHRUSDT,8,-0.052750828578126546,5
0.062018640000000014,0.06201864000000001,0.8666666666666667,0.13333333333333333,0.0,0.00013571807343844812,0.011274802451367546,0.012508989999999963,1095,365,CHRUSDT,10,-0.09418436706204925,13
-0.00283308,-0.14772488571428571,0.13636363636363635,0.8636363636363636,0.0,0.0001105287232740659,1.0,0.00284251,22,7,MANAUSDT,82,-0.7048856246458337,84
-0.00564763,-0.06871283166666667,0.34065934065934067,0.6593406593406593,0.0,0.00012806080889808154,0.5366275107459659,0.006535639999999999,91,30,MANAUSDT,73,-0.4319308554760113,80
0.011195070000000001,0.011195070000000003,0.6401826484018265,0.3598173515981735,0.0,0.00011634115903138869,0.018134546365229397,0.010691550000000003,1095,365,MANAUSDT,52,-0.1649737259506028,52
0.0019912400000000005,0.10382894285714288,0.9545454545454546,0.045454545454545456,0.0,3.5418800080939406e-05,0.4854133294500267,6.886000000000001e-05,22,7,ALICEUSDT,12,-0.20247846989471718,14
0.006812100000000002,0.08288055000000003,0.9120879120879121,0.08791208791208792,0.0,7.679176978556162e-05,0.12517336511067825,0.0004946200000000003,91,30,ALICEUSDT,13,-0.09142116183159849,11
-0.029805019999999995,-0.02980501999999999,0.8666666666666667,0.13333333333333333,0.0,0.0007742047581324792,0.010996131890684812,0.09557041,1095,365,ALICEUSDT,72,-0.3165170522253767,79
-0.0029064000000000004,-0.15154800000000002,0.18181818181818182,0.8181818181818182,0.0,0.00011696719683542558,1.0000000000000002,0.00293825,22,7,HBARUSDT,83,-0.695073783999721,82
-0.0038000499999999997,-0.04623394166666666,0.4065934065934066,0.5934065934065934,0.0,0.00011160904644332992,0.4553651117465985,0.00454098,91,30,HBARUSDT,71,-0.37843260156770986,77
0.01664732,0.01664732,0.634703196347032,0.365296803652968,0.0,9.036555668307928e-05,0.01997391007865526,0.006220250000000035,1095,365,HBARUSDT,50,-0.15832285053738995,50
0.0021999999999999997,0.11471428571428571,1.0,0.0,0.0,1.3552527156068805e-20,0.45454545454545464,0.0,22,7,ONEUSDT,5,-0.1488528571428572,4
0.0087607,0.10658851666666666,0.978021978021978,0.02197802197802198,0.0,2.2585174198211965e-05,0.112792470876984,6.581000000000035e-05,91,30,ONEUSDT,7,-0.04985871451538901,4
0.08908914000000001,0.08908914000000001,0.9315068493150684,0.0684931506849315,0.0,5.399035830545428e-05,0.010415443936946149,0.0006907699999999985,1095,365,ONEUSDT,4,-0.04387950056170822,1
0.00133302,0.06950747142857143,0.8636363636363636,0.13636363636363635,0.0,0.00010794470287379735,0.5568331783480986,0.00040053000000000007,22,7,DENTUSDT,20,-0.314401375004593,24
0.0055108000000000015,0.06704806666666668,0.8571428571428571,0.14285714285714285,0.0,0.00010320022655858731,0.1344230562426067,0.00040052999999999964,91,30,DENTUSDT,15,-0.120306021324623,14
0.07649620000000001,0.07649620000000001,0.8922374429223744,0.10776255707762557,0.0,8.757772632203181e-05,0.014581643950971522,0.0014568600000000043,1095,365,DENTUSDT,5,-0.06999144704398733,5
0.0011558100000000004,0.06026723571428573,0.9090909090909091,0.09090909090909091,0.0,0.0001530105168514529,0.5314315170775517,0.00061614,22,7,CELRUSDT,24,-0.327157926320714,26
0.007594670000000003,0.09240181833333337,0.967032967032967,0.03296703296703297,0.0,8.026136288752952e-05,0.11940840300813645,0.0006161400000000003,91,30,CELRUSDT,11,-0.07228256104670952,8
0.07237416000000002,0.07237416000000002,0.8748858447488584,0.12511415525114156,0.0,9.687544424412316e-05,0.015622172787060264,0.003061429999999976,1095,365,CELRUSDT,7,-0.07932767165408196,7
0.0021999999999999997,0.11471428571428571,1.0,0.0,0.0,1.3552527156068805e-20,0.45454545454545464,0.0,22,7,HOTUSDT,5,-0.1488528571428572,4
0.008228909999999999,0.10011840499999998,0.978021978021978,0.02197802197802198,0.0,5.503259478400768e-05,0.11436531254324438,0.0003492399999999998,91,30,HOTUSDT,9,-0.05970945291962992,7
0.07354378,0.07354378,0.8894977168949771,0.11050228310502283,0.0,9.549533243462515e-05,0.0109165395617577,0.003492389999999984,1095,365,HOTUSDT,6,-0.07246240465269506,6
0.0010973800000000002,0.05722052857142858,0.7727272727272727,0.22727272727272727,0.0,7.264641747464789e-05,0.7012229327947942,0.00016301999999999994,22,7,MTLUSDT,27,-0.3639388986190709,34
-0.011503520000000007,-0.1399594933333334,0.7802197802197802,0.21978021978021978,0.0,0.0012019066141833782,0.16167416834807796,0.01542031,91,30,MTLUSDT,82,-0.47054467278323664,82
-0.05325157999999999,-0.05325157999999999,0.7159817351598173,0.28401826484018267,0.0,0.0006279435146628183,0.014214875469161963,0.06252530999999989,1095,365,MTLUSDT,77,-0.31679818231823886,80
0.0021999999999999997,0.11471428571428571,1.0,0.0,0.0,1.3552527156068805e-20,0.45454545454545464,0.0,22,7,OGNUSDT,5,-0.1488528571428572,4
0.00270156,0.03286898,0.8241758241758241,0.17582417582417584,0.0,0.0001827549784748644,0.1380813050340301,0.0021160399999999996,91,30,OGNUSDT,31,-0.15545503208323758,27
-0.05141246,-0.05141246000000001,0.7150684931506849,0.28493150684931506,0.0,0.00036606220671076386,0.013560217467919572,0.07018807999999972,1095,365,OGNUSDT,76,-0.2260121903005784,68
-0.0025970299999999997,-0.13541656428571427,0.6363636363636364,0.36363636363636365,0.0,0.00033500784448598923,0.8198417528910528,0.00313012,22,7,GTCUSDT,81,-0.6598639591292992,77
-0.003747649999999999,-0.045596408333333324,0.7472527472527473,0.25274725274725274,0.0,0.00029100978167727635,0.17913514607875572,0.004383079999999999,91,30,GTCUSDT,70,-0.22608969480025623,43
0.05100468000000001,0.05100468000000002,0.8383561643835616,0.16164383561643836,0.0,0.00020365254202597824,0.08571958258301332,0.006616979999999932,1095,365,GTCUSDT,19,-0.15177185331747323,47
-0.00133993,-0.06986777857142858,0.13636363636363635,0.8636363636363636,0.0,5.821652496258265e-05,1.0,0.00140679,22,7,1000SHIBUSDT,71,-0.6622642063066735,78
-0.0007245700000000001,-0.008815601666666667,0.4945054945054945,0.5054945054945055,0.0,8.766802676376707e-05,0.32515143928284596,0.00252564,91,30,1000SHIBUSDT,56,-0.29923935005660396,65
-0.003977250000000002,-0.003977250000000002,0.5652968036529681,0.434703196347032,0.0,0.00011249839661704581,0.020977109568268006,0.013809529999999988,1095,365,1000SHIBUSDT,60,-0.1894426769343853,57
0.0028122899999999994,0.14664083571428568,1.0,0.0,0.0,4.685122675171372e-05,0.573301473176664,0.0,22,7,BTCDOMUSDT,2,-0.22519786930354993,17
0.011076500000000001,0.13476408333333334,1.0,0.0,0.0,5.290825769026825e-05,0.22942626280864892,0.0,91,30,BTCDOMUSDT,2,-0.08947365073533962,10
0.26950982,0.26950982,0.9981735159817352,0.0018264840182648401,0.0,0.0003231443673889575,0.057086440532606496,0.006374119999999997,1095,365,BTCDOMUSDT,1,-0.12885273137516606,32
0.0019504800000000005,0.10170360000000003,0.9545454545454546,0.045454545454545456,0.0,5.197474033660825e-05,0.4761904761904762,0.00014952,22,7,IOTXUSDT,14,-0.21269874661495158,15
0.0068404300000000015,0.08322523166666669,0.9010989010989011,0.0989010989010989,0.0,6.322759489218884e-05,0.12849935878819962,0.00020019999999999977,91,30,IOTXUSDT,12,-0.09226773142547055,12
0.007957280000000008,0.007957280000000008,0.7671232876712328,0.2328767123287671,0.0,0.0001973186585838317,0.013802099669974253,0.03559920000000004,1095,365,IOTXUSDT,54,-0.14977903054389152,45
-0.030668060000000007,-1.599120271428572,0.0,1.0,0.0,0.0016555495478326602,0.0,0.02991402,22,7,C98USDT,96,-1.0059912027142857,95
-0.05302432,-0.6451292266666666,0.4945054945054945,0.5054945054945055,0.0,0.0013481924956032048,0.22856515935562904,0.054526240000000004,91,30,C98USDT,91,-0.6337354322873012,90
-0.0038653499999999896,-0.0038653499999999896,0.7926940639269406,0.20730593607305936,0.0,0.00043972923949645173,0.012186481438648252,0.05452623999999999,1095,365,C98USDT,59,-0.22502381601122495,67
0.0028871499999999994,0.15054424999999996,1.0,0.0,0.0,0.00010789697521495766,0.6049806903001231,0.0,22,7,ATAUSDT,1,-0.28444151034165643,20
0.00975705,0.118710775,0.945054945054945,0.054945054945054944,0.0,0.0001231089006204638,0.30005949224415013,0.00063981,91,30,ATAUSDT,3,-0.15112435637396382,26
0.03602334000000001,0.03602334000000001,0.8100456621004566,0.18995433789954339,0.0,0.00020781198230412077,0.07214995250273004,0.03217948000000001,1095,365,ATAUSDT,35,-0.15822916456337058,49
0.0004802600000000001,0.02504212857142858,0.7209302325581395,0.27906976744186046,0.0,4.142468835881162e-05,0.4917291162644322,0.0001248,43,7,MASKUSDT,36,-0.2872474880786717,22
0.0031900599999999998,0.038812396666666665,0.7624309392265194,0.23756906077348067,0.0,4.4048014466740674e-05,0.09403710704243892,0.0003336800000000007,181,30,MASKUSDT,26,-0.12162204636109321,15
-0.16503952999999996,-0.16503952999999996,0.7199537750385208,0.2800462249614792,0.0,0.00045173311093900734,0.016566141712448572,0.19614319000000072,2596,365,MASKUSDT,86,-0.2562495731697767,74
-4.4929999999999924e-05,-0.0023427785714285674,0.7727272727272727,0.22727272727272727,0.0,0.00016952048824771536,0.7795690542268233,0.00103932,22,7,DYDXUSDT,43,-0.4678752095759327,43
0.004912590000000002,0.05976984500000002,0.8571428571428571,0.14285714285714285,0.0,0.00010848897417278474,0.1402005428565019,0.001039319999999999,91,30,DYDXUSDT,18,-0.12379584308599895,16
0.06623599000000001,0.06623599000000001,0.8401826484018264,0.1598173515981735,0.0,8.929898283545126e-05,0.011850530210497411,0.0018284500000000023,1095,365,DYDXUSDT,9,-0.08696800914501168,11
-0.0018489499999999998,-0.0964095357142857,0.4090909090909091,0.5909090909090909,0.0,0.00022279127537973872,1.0,0.00182388,22,7,1000XECUSDT,74,-0.7041676809298643,83
0.0002873900000000003,0.0034965783333333372,0.6263736263736264,0.37362637362637363,0.0,0.00015099649621807935,0.2020945074754758,0.0023657800000000014,91,30,1000XECUSDT,47,-0.23307759977372022,46
0.045701170000000006,0.04570117,0.806392694063927,0.19360730593607306,0.0,0.0001317809998753568,0.012366151863764576,0.0031385399999999952,1095,365,1000XECUSDT,27,-0.11323223237757177,23
-0.0008710500000000001,-0.04541903571428572,0.45454545454545453,0.5454545454545454,0.0,0.00016667341524360428,1.0,0.0012398499999999998,22,7,GALAUSDT,58,-0.6437709019987269,72
2.360000000000296e-06,2.8713333333336933e-05,0.6263736263736264,0.37362637362637363,0.0,0.00013160105550010952,0.21000947142716136,0.0018764699999999992,91,30,GALAUSDT,50,-0.23018486896417512,45
0.046220800000000006,0.046220800000000006,0.771689497716895,0.228310502283105,0.0,9.431408716541191e-05,0.014193779150473929,0.0035395399999999314,1095,365,GALAUSDT,23,-0.11228403340975013,21
0.0006345300000000001,0.03308620714285715,0.7727272727272727,0.22727272727272727,0.0,0.00011699652543138418,0.6833541756356902,0.00037029999999999995,22,7,CELOUSDT,32,-0.3937577788900023,37
0.00022322000000000037,0.002715843333333338,0.6703296703296703,0.32967032967032966,0.0,0.0001572572707345801,0.1761062554703005,0.0029470399999999993,91,30,CELOUSDT,48,-0.2117918697877941,40
0.02150905000000001,0.02150905000000001,0.782648401826484,0.217351598173516,0.0,0.00022444738350011834,0.012460747089076022,0.017869710000000063,1095,365,CELOUSDT,47,-0.15348918693123922,48
-0.0006829199999999998,-0.03560939999999999,0.3181818181818182,0.6818181818181818,0.0,8.723208363254905e-05,1.0000000000000002,0.0008922600000000001,22,7,ARUSDT,52,-0.6251302359802181,64
0.0010299800000000002,0.012531423333333335,0.5604395604395604,0.43956043956043955,0.0,8.246804330687073e-05,0.266819643262137,0.00132154,91,30,ARUSDT,40,-0.2565330274870971,52
0.024565740000000003,0.024565740000000003,0.7123287671232876,0.2876712328767123,0.0,0.00012451944099614774,0.015989794673447615,0.01947447999999993,1095,365,ARUSDT,43,-0.14316127501423256,40
0.0023377899999999993,0.12189904999999997,1.0,0.0,0.0,2.8701504773089336e-05,0.48669469883950245,0.0,22,7,CTSIUSDT,3,-0.18234767195095652,12
0.009221440000000001,0.11219418666666667,1.0,0.0,0.0,1.4484301563707908e-05,0.12338528472776486,0.0,91,30,CTSIUSDT,4,-0.043731925859873275,2
0.05226954000000002,0.052269540000000024,0.9077625570776255,0.09223744292237443,0.0,0.00033273400346140277,0.011921857395184334,0.014421490000000006,1095,365,CTSIUSDT,16,-0.1492833139127507,44
-0.0095853,-0.4998049285714285,0.13636363636363635,0.8636363636363636,0.0,0.0006213043788362971,1.0,0.00955071,22,7,ARPAUSDT,92,-1.116959466881377,96
-0.12513765000000002,-1.5225080750000002,0.24175824175824176,0.7582417582417582,0.0,0.002258585722477264,0.4779383650684407,0.12709042,91,30,ARPAUSDT,97,-1.0682177327054487,98
-0.12354623000000002,-0.12354623000000002,0.7488584474885844,0.2511415525114155,0.0,0.0008346932017562018,0.013332496052581229,0.15066296,1095,365,ARPAUSDT,81,-0.3780870748772854,83
-0.00095135,-0.049606107142857146,0.3181818181818182,0.6818181818181818,0.0,7.163988461149809e-05,1.0,0.00106487,22,7,ENSUSDT,61,-0.6127985038444906,59
-0.0023313099999999996,-0.028364271666666663,0.43956043956043955,0.5604395604395604,0.0,7.849793657027915e-05,0.4872284646244617,0.0029574899999999997,91,30,ENSUSDT,62,-0.3684331409083994,75
0.03912241,0.03912241,0.7388127853881279,0.26118721461187216,0.0,8.115993946991743e-05,0.01787043581218142,0.0029574899999999515,1095,365,ENSUSDT,33,-0.11985413840328091,26
0.00178698,0.09317824285714285,0.9545454545454546,0.045454545454545456,0.0,3.40445145154846e-05,0.5540964349435376,1.7759999999999993e-05,22,7,PEOPLEUSDT,17,-0.22415115482303122,16
0.0054253500000000015,0.06600842500000002,0.8351648351648352,0.16483516483516483,0.0,6.304078476164718e-05,0.15814727306657048,0.00024843999999999995,91,30,PEOPLEUSDT,16,-0.12392859989558414,17
0.057013690000000006,0.05701369000000001,0.8100456621004566,0.18995433789954339,0.0,7.533660095389449e-05,0.013685538887937743,0.0010099900000000005,1095,365,PEOPLEUSDT,13,-0.09276710390799209,12
-0.00823129,-0.4292029785714286,0.0,1.0,0.0,9.86252604877354e-05,0.0,0.008069780000000002,43,7,LPTUSDT,90,-0.4131792080066818,39
-0.07592059,-0.9237005116666666,0.20994475138121546,0.7900552486187845,0.0,0.001165184999328982,0.37985838879265815,0.07693241999999999,181,30,LPTUSDT,95,-0.728085923672789,92
-1.04980004,-1.04980004,0.30246913580246915,0.6975308641975309,0.0,0.0014285216402698724,0.016755195534807407,1.0496138500000103,3078,365,LPTUSDT,99,-0.7418009652490858,100
-0.02105044,-1.0976300857142856,0.0,1.0,0.0,0.0013987774729307418,0.0,0.02100101,22,7,ROSEUSDT,94,-1.0009763008571428,94
-0.07573008,-0.9213826400000001,0.18681318681318682,0.8131868131868132,0.0,0.0011543795141534532,0.6075998590368326,0.07737020000000001,91,30,ROSEUSDT,93,-0.8077647944770424,94
-0.014850670000000003,-0.014850670000000003,0.7926940639269406,0.20730593607305936,0.0,0.000424047711900623,0.013089056632421329,0.07737019999999999,1095,365,ROSEUSDT,66,-0.2199912193886092,65
-0.13541763,-7.061062135714286,0.046511627906976744,0.9534883720930233,0.0,0.003021566648548418,1.0,0.13349364000000002,43,7,DUSKUSDT,100,-1.3752617841478407,100
-0.37916935000000007,-4.613227091666667,0.024390243902439025,0.975609756097561,0.0,0.0027517192828627507,0.9999999999999998,0.37772168999999983,246,30,DUSKUSDT,99,-1.3580834904288617,99
-0.36232892000000005,-0.36232892000000005,0.6818545163868905,0.3181454836131095,0.0,0.0014166828489239512,0.02284441451147151,0.41795790999999965,1251,365,DUSKUSDT,96,-0.6076313588452358,96
-0.028326289999999997,-1.4770136928571427,0.2558139534883721,0.7441860465116279,0.0,0.0012220998622573228,0.997754494899644,0.030816239999999998,43,7,FLOWUSDT,95,-1.2496105155942914,97
-0.04680083,-0.5694100983333333,0.5686274509803921,0.43137254901960786,0.0,0.00093091650265954,0.43314958145496363,0.05765083999999998,255,30,FLOWUSDT,89,-0.5568566225055507,87
-0.21522343,-0.21522342999999997,0.6295143212951432,0.37048567870485677,0.0,0.0008242723071785575,0.14564128161755574,0.2554727999999999,1606,365,FLOWUSDT,89,-0.4584340484253992,87
0.00022719000000000003,0.011846335714285715,0.627906976744186,0.37209302325581395,0.0,4.139730357940253e-05,0.5821534162497972,0.00042436000000000004,43,7,IMXUSDT,40,-0.3478952352155124,31
-0.00830085,-0.10099367500000002,0.4088397790055249,0.5911602209944752,0.0,0.00010905333321147703,0.2098003283471735,0.008681250000000008,181,30,IMXUSDT,79,-0.29647260450677804,64
-0.08407455999999999,-0.08407455999999999,0.5739726027397261,0.42557077625570777,0.00045662100456621003,0.000206844467193887,0.0097388278789771,0.08599254999999932,2190,365,IMXUSDT,79,-0.2162522427992456,64
-0.05983287000000001,-3.1198567928571435,0.11627906976744186,0.8837209302325582,0.0,0.0022500095364423826,1.0,0.059831140000000005,43,7,API3USDT,97,-1.3128264749053158,98
-0.07589161999999999,-0.9233480433333332,0.2430939226519337,0.7569060773480663,0.0,0.0012363659166296,0.32220439357911096,0.07568337999999995,181,30,API3USDT,94,-0.7184466596095249,91
-1.0992047299999999,-1.0992047299999999,0.5300467794170565,0.46995322058294353,0.0,0.0014642791907504415,0.05613166758014726,1.1004373600000117,2779,365,API3USDT,100,-0.6925937810682172,99
-0.0009325900000000002,-0.048627907142857155,0.46511627906976744,0.5348837209302325,0.0,7.337800523557876e-05,0.6533385600418137,0.0011321399999999996,43,7,GMTUSDT,60,-0.4512923414275617,41
-0.03325708,-0.4046278066666667,0.13942307692307693,0.8605769230769231,0.0,0.00014630524170364853,0.46617873292620393,0.032915960000000015,208,30,GMTUSDT,88,-0.48366049470696026,84
-0.1673328,-0.1673328,0.5528771384136858,0.44712286158631415,0.0,0.0008620207071943717,0.047892604060211216,0.16782963999999867,1286,365,GMTUSDT,87,-0.46408417807577085,89
-0.0022516,-0.11740485714285713,0.22727272727272727,0.7727272727272727,0.0,0.00010470291433502667,1.0,0.0023481599999999997,22,7,APEUSDT,78,-0.6699225469029395,80
-0.0027623599999999997,-0.03360871333333333,0.45054945054945056,0.5494505494505495,0.0,0.0001085711893179283,0.3705474096883326,0.00360117,91,30,APEUSDT,66,-0.3349433995862078,71
0.030225210000000002,0.030225210000000002,0.691324200913242,0.308675799086758,0.0,8.764611044874949e-05,0.017781248677519627,0.004760959999999939,1095,365,APEUSDT,40,-0.13783512046745652,37
