rebalance_date,asset_id,weight,rebalance_price_btc_denom,divisor,reconstructed_index_value
2024-06-06,ADA,0.01991661701547571877704250977,0.2955885676665373026253078729,0.07004929444925627661723197865,
2024-06-06,BCH,0.01192104527118864837844337241,0.0002753599564323478919680709041,0.07004929444925627661723197865,
2024-06-06,BNB,0.1311466854935792222641151728,0.0001949738055284671104905718375,0.07004929444925627661723197865,
2024-06-06,DOGE,0.02879312106379665045833174632,0.8346190114133548234056771826,0.07004929444925627661723197865,
2024-06-06,DOT,0.01213453786706926349629175663,0.01881254494103947023212480131,0.07004929444925627661723197865,
2024-06-06,ETC,0.005364834046140898228128838000,0.004569041306474705315257611049,0.07004929444925627661723197865,
2024-06-06,ETH,0.5665599925168124661587163209,0.00003525289944981642195456622581,0.07004929444925627661723197865,
2024-06-06,FET,0.006636004365477710404869712798,0.06318342708900885599312358384,0.07004929444925627661723197865,
2024-06-06,ICP,0.006984570452551416904738466730,0.01104474816839117991753805171,0.07004929444925627661723197865,
2024-06-06,KAS,0.005173424191641716424689415082,0.7658254568044360277952708657,0.07004929444925627661723197865,
2024-06-06,LEO,0.006784628863621329743659222074,0.02272588312932746541811420525,0.07004929444925627661723197865,
2024-06-06,LINK,0.01271265551421147467086544029,0.007685388928396888258328800397,0.07004929444925627661723197865,
2024-06-06,LTC,0.007773046662486539777393405354,0.001596540100426375094971901824,0.07004929444925627661723197865,
2024-06-06,NEAR,0.01011788853801180312541188855,0.01781345068217987474324918417,0.07004929444925627661723197865,
2024-06-06,PEPE,0.007475747711765608660776266923,9362.294001619205302586001082,0.07004929444925627661723197865,
2024-06-06,RENDER,0.005090171428267704349642314238,0.01270489926466596988336217980,0.07004929444925627661723197865,
2024-06-06,SOL,0.09737088974909509644823560934,0.0007853323603410216111361113654,0.07004929444925627661723197865,
2024-06-06,TRX,0.01221591868988453740112693370,1.189820026672892408195691348,0.07004929444925627661723197865,
2024-06-06,UNI,0.01026394127108398490474540868,0.01222221989453388067087712385,0.07004929444925627661723197865,
2024-06-06,XRP,0.03556427928783820942277619941,0.2593115197530054031379288612,0.07004929444925627661723197865,
2024-06-13,ADA,0.02071214842707249401620951360,0.2781049447973704750323891120,0.06607875252161870216333157831,
2024-06-13,APT,0.004831565039939162182490330510,0.01477041602337220286259504798,0.06607875252161870216333157831,
2024-06-13,BCH,0.01196808591146775441759519188,0.0002678752067000846226971298872,0.06607875252161870216333157831,
2024-06-13,BNB,0.1272532524678256132410705650,0.0001966665691877531402428775268,0.06607875252161870216333157831,
2024-06-13,DOGE,0.02822173443700320731687002165,0.8331073766462015425565486662,0.06607875252161870216333157831,
2024-06-13,DOT,0.01239374630960501622416290031,0.01805486407329775401300576609,0.06607875252161870216333157831,
2024-06-13,ETC,0.005147154852919917877797431029,0.004662109157789713386666136799,0.06607875252161870216333157831,
2024-06-13,ETH,0.5717430960905704409220456294,0.00003419207539815063059615333452,0.06607875252161870216333157831,
2024-06-13,FET,0.005751038793755480084079516214,0.07115350332688803937197099463,0.06607875252161870216333157831,
2024-06-13,ICP,0.006531566083976027410669363026,0.01158562917222915012102505295,0.06607875252161870216333157831,
2024-06-13,KAS,0.005438416853240597104863434338,0.7144453349094676161780043811,0.06607875252161870216333157831,
2024-06-13,LEO,0.007328405373574148744779074596,0.02056166302872815083295908232,0.06607875252161870216333157831,
2024-06-13,LINK,0.01254836521372077627944803155,0.007609197228948055480031403796,0.06607875252161870216333157831,
2024-06-13,LTC,0.007820219326244220128103359418,0.001551896363327225466799126175,0.06607875252161870216333157831,
2024-06-13,NEAR,0.009251196115109733595647483479,0.01903417211547503059253283459,0.06607875252161870216333157831,
2024-06-13,PEPE,0.007404632721892783746943646697,9240.149560388613906727627293,0.06607875252161870216333157831,
2024-06-13,SOL,0.09548194948527751710697467631,0.0007859177505384374062377570121,0.06607875252161870216333157831,
2024-06-13,TRX,0.01358752246479404665952227983,1.045434267208171502036329301,0.06607875252161870216333157831,
2024-06-13,UNI,0.01012657402473655671217132138,0.01208936921141242478247085977,0.06607875252161870216333157831,
2024-06-13,XRP,0.03645933000727450622855622976,0.2476575383119003315897321667,0.06607875252161870216333157831,
2024-06-20,ADA,0.01861803919442289275878676098,0.3329276819661938159744634015,0.06418458132376467010644558711,
2024-06-20,BCH,0.01050187014948178791424999799,0.0003286255720265873372452646851,0.06418458132376467010644558711,
2024-06-20,BNB,0.1263153796100571689933133851,0.0002133257373100902975431543879,0.06418458132376467010644558711,
2024-06-20,DOGE,0.02427805967557707119077010874,1.044171768630664584874953870,0.06418458132376467010644558711,
2024-06-20,DOT,0.01095407120221644845044575196,0.02203761280695925579646573046,0.06418458132376467010644558711,
2024-06-20,ETC,0.004845163583449218567781480247,0.005333309487783291454421367928,0.06418458132376467010644558711,
2024-06-20,ETH,0.5967579886644044990133252460,0.00003588552511246281285313264249,0.06418458132376467010644558711,
2024-06-20,EZETH,0.004871741425130753870057400609,0.00003588776743974916699593285982,0.06418458132376467010644558711,
2024-06-20,FET,0.005121000398749120920346953803,0.08562822047300934564699527551,0.06418458132376467010644558711,
2024-06-20,ICP,0.005339228671177333455502442700,0.01525581458713449981419204420,0.06418458132376467010644558711,
2024-06-20,KAS,0.004712226232061876613998307770,0.8882369453360603719580893548,0.06418458132376467010644558711,
2024-06-20,LEO,0.007260172398265504615184844393,0.02230857226339375130805763900,0.06418458132376467010644558711,
2024-06-20,LINK,0.01152424698475945973216715258,0.008909925487182283335731735105,0.06418458132376467010644558711,
2024-06-20,LTC,0.007548965253451651642526445068,0.001732227617350807807690374345,0.06418458132376467010644558711,
2024-06-20,NEAR,0.007402952309870195141977158220,0.02575934358624662684136197011,0.06418458132376467010644558711,
2024-06-20,PEPE,0.006547896430120795435750690672,11232.97408490823810237062539,0.06418458132376467010644558711,
2024-06-20,SOL,0.08565058368128646192631057306,0.0009424282535569969149941528500,0.06418458132376467010644558711,
2024-06-20,TRX,0.01387821287004339677045621800,1.101919105146472420568467664,0.06418458132376467010644558711,
2024-06-20,UNI,0.01027390027867006282202521548,0.01282251370541744338936391623,0.06418458132376467010644558711,
2024-06-20,XRP,0.03759830098680430016502386664,0.2588410683924084484415851586,0.06418458132376467010644558711,
2024-06-27,ADA,0.01958385356050215313994048672,0.2579044358075431599311116141,0.06495126238605501607721991696,
2024-06-27,BCH,0.01059570530754835179757758136,0.0002656266530229198281015830865,0.06495126238605501607721991696,
2024-06-27,BNB,0.1265209349179345753418218962,0.0001734263698392164989998146075,0.06495126238605501607721991696,
2024-06-27,DOGE,0.02553599795401250869197185414,0.8089669105095223075933961253,0.06495126238605501607721991696,
2024-06-27,DOT,0.01149737595951724895401220920,0.01712960759732258414377525625,0.06495126238605501607721991696,
2024-06-27,ETC,0.005016761332483585542407883120,0.004194201242021450061099764776,0.06495126238605501607721991696,
2024-06-27,ETH,0.5814892258564648564151250548,0.00002946984904052585680713200644,0.06495126238605501607721991696,
2024-06-27,EZETH,0.004868824417455566555000481207,0.00002920335065592788875974419144,0.06495126238605501607721991696,
2024-06-27,FET,0.006439632532859555475709736272,0.05596942147071496865558292086,0.06495126238605501607721991696,
2024-06-27,ICP,0.005422682460696672874556705590,0.01223764674600056106148239243,0.06495126238605501607721991696,
2024-06-27,KAS,0.006106763856891942600390696819,0.5617154956474017144252604930,0.06495126238605501607721991696,
2024-06-27,LEO,0.007628772779206054604198005555,0.01737960865581196337823309743,0.06495126238605501607721991696,
2024-06-27,LINK,0.01215247364215419542208207476,0.007136632852962265643373412224,0.06495126238605501607721991696,
2024-06-27,LTC,0.007616199131059546748003905258,0.001398480212096338480993045648,0.06495126238605501607721991696,
2024-06-27,NEAR,0.008113580607168227586934854940,0.01918982371638840332064850923,0.06495126238605501607721991696,
2024-06-27,PEPE,0.007547798302104583112870458077,7948.206785807861124061554420,0.06495126238605501607721991696,
2024-06-27,SOL,0.09073954972832845126508708994,0.0007270066037659144661385087805,0.06495126238605501607721991696,
2024-06-27,TRX,0.01535639046122252316876627807,0.8099913260521630627410106238,0.06495126238605501607721991696,
2024-06-27,UNI,0.01017609351152381327805253632,0.01056355906906640396111317706,0.06495126238605501607721991696,
2024-06-27,XRP,0.03759138368086558742549021168,0.2113123556454660517390783532,0.06495126238605501607721991696,
2024-07-04,ADA,0.04270178915000782431541678012,148192.5205060178432820428697,0.0004084925108784609639068609781,2448.02529635
2024-07-04,BCH,0.02183272158855271371201967081,161.4559898635279149568582667,0.0004084925108784609639068609781,2448.02529635
2024-07-04,BNB,0.20,108.1631504633690386675736526,0.0004084925108784609639068609781,2448.02529635
2024-07-04,DOGE,0.05094176051241596828819607941,508387.6043347129975821022498,0.0004084925108784609639068609781,2448.02529635
2024-07-04,DOT,0.02483268207263034449485283393,9938.750836718152165614001336,0.0004084925108784609639068609781,2448.02529635
2024-07-04,ETC,0.009880355307183260786073580680,2671.902631839309175496866847,0.0004084925108784609639068609781,2448.02529635
2024-07-04,ETH,0.20,18.27918139495112840482720138,0.0004084925108784609639068609781,2448.02529635
2024-07-04,EZETH,0.009845263546191066093623494446,18.10294513739872204711363918,0.0004084925108784609639068609781,2448.02529635
2024-07-04,FET,0.009356776849213443615743455428,48172.07651961008768054313888,0.0004084925108784609639068609781,2448.02529635
2024-07-04,ICP,0.01010993972716518784030223361,8226.498704935172101594794028,0.0004084925108784609639068609781,2448.02529635
2024-07-04,KAS,0.01238103795786559886874776636,346857.4220561088064388001598,0.0004084925108784609639068609781,2448.02529635
2024-07-04,LEO,0.01591728672303618000787288218,10393.97630447315793500018077,0.0004084925108784609639068609781,2448.02529635
2024-07-04,LINK,0.02455964539797445850016036485,4420.072806065518230545644214,0.0004084925108784609639068609781,2448.02529635
2024-07-04,LTC,0.01592567635949977309662939383,837.0962239318882097516302124,0.0004084925108784609639068609781,2448.02529635
2024-07-04,NEAR,0.01632280522109725028067235750,11967.28233254629231803811458,0.0004084925108784609639068609781,2448.02529635
2024-07-04,PEPE,0.01275466299811971252125841896,5884657714.326931773358046959,0.0004084925108784609639068609781,2448.02529635
2024-07-04,SOL,0.1931464077064861561488895098,428.1046212402325484094826285,0.0004084925108784609639068609781,2448.02529635
2024-07-04,TRX,0.03329480264320568081009091709,468814.5305967283184601880800,0.0004084925108784609639068609781,2448.02529635
2024-07-04,UNI,0.01906224602469680152218831582,7073.129981760979934968923502,0.0004084925108784609639068609781,2448.02529635
2024-07-04,XRP,0.07713414021465857909726194518,129050.2206557818927740459057,0.0004084925108784609639068609781,2448.02529635
2024-07-11,ADA,0.04230597248318530268913472836,148372.0506066276757773910069,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,BCH,0.02063463985062054766656419590,169.3340603704178977505715011,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,BNB,0.20,110.0608833847391508501110002,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,DOGE,0.04801198011903115898952773308,534575.3628132686556515331139,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,DOT,0.02594598609682974414440461539,9465.074944579417247701439740,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,ETC,0.009532464470658098486578329076,2746.900219733740027194467616,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,ETH,0.20,18.61599918038840123218528268,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,EZETH,0.009611854487581473024958833532,18.36338898515229669931387108,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,FET,0.009229811916085515746766772432,48324.86135281642232673548449,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,ICP,0.01029968072634492166595823778,8005.972699464297593912056860,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,KAS,0.01258850219790323163317364555,339873.9079891830183718821312,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,LEO,0.01645090306744645629015847646,9929.794096681436739719444511,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,LINK,0.02387566735532880442596588198,4507.878098691092549462775445,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,LTC,0.01532878448078455287434345765,862.1200874318642778657165644,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,NEAR,0.01557308854965016038515865927,12476.59559097776407641546514,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,PEPE,0.01187339772366066234940703556,6270826110.729676068146539918,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,SOL,0.20,406.5890777266743160638526161,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,TRX,0.03513998293578146147562998409,439096.5581279575445857266646,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,UNI,0.01858096207774754285346844988,7181.197406873904838931572714,0.0004019094055921187110901300687,2488.1229105020216
2024-07-11,XRP,0.07501632146136036529880096400,131479.6327160054780796581023,0.0004019094055921187110901300687,2488.1229105020216
2024-07-18,ADA,0.04164099572410984637850132582,146824.0274304365894564083534,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,APT,0.008834262450744540025376196378,9083.093470516097102456955592,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,BCH,0.01985525805357777253620610557,170.8867785039442024850352611,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,BNB,0.20,112.7844001284325345795459684,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,DOGE,0.04737432393491946617606311766,526489.0016408937706941509520,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,DOT,0.02326944252404589077513562670,10248.02457962491894611306938,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,ETC,0.009093001121236321371969886824,2793.505962351296139259801502,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,ETH,0.20,18.92238525826561230635530048,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,FET,0.009831378168699647697523983594,44116.74812520004634234438893,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,ICP,0.01286530746515678176473644966,6236.256545209906119876194025,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,KAS,0.01139814337944939407896669952,363891.4323604095283082598634,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,LEO,0.01402929745656453948509329345,11309.88838181992481873486525,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,LINK,0.02237477936564824029443248118,4667.826714462874786886489204,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,LTC,0.01429109899391024110575566737,898.1412470868138669049781529,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,NEAR,0.01793976812335022654082963523,10565.52856969892635464839621,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,PEPE,0.01316203254469018747832326543,5488909705.574452361777747494,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,SOL,0.1930732589796284702678827167,412.7133265773181878306101381,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,TRX,0.03109770476145651694258030754,480509.7365804602333215485766,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,UNI,0.01601353301710940695215791281,8087.498416416513221612680805,0.0004015788508927702825601508123,2490.1709783193246
2024-07-18,XRP,0.09385641393570251012846532852,102227.9746008387275962565918,0.0004015788508927702825601508123,2490.1709783193246
2024-07-25,ADA,0.03890575775568820102868765674,160824.9861136622716709102090,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,APT,0.008575337054780317317942682564,9601.351243105744535983337415,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,BCH,0.01922061907717157328019857471,180.5655894849920040107025194,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,BNB,0.2000000000000000000000000000,113.8619826169948949599545022,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,DOGE,0.04999817568716101294067269696,510890.0665971398982484832335,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,DOT,0.02151080360291665548357020541,11376.64961103324514145222328,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,ETC,0.009104867825863500573586672816,2859.967961764711291008056274,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,ETH,0.2000000000000000000000000000,19.60314177937786616166205460,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,FET,0.008232898980831742243930320736,53858.19265031667828624761596,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,ICP,0.01194485957953213816130003776,6877.993747084576304365942839,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,KAS,0.01161041844333908011238744032,367852.5338122427651288865985,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,LEO,0.01464883943208297550518826856,11117.27791819285885479463767,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,LINK,0.02186648684864842037810786824,4888.191850279023698261471110,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,LTC,0.01432353255407504141405369632,918.2967493092099801977868785,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,NEAR,0.01664559387968096249581130970,11667.72244298458979031558748,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,PEPE,0.01379779528245491680468269793,5352714180.436330127992653897,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,SOL,0.2000000000000000000000000000,367.3965067231971621920102150,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,TRX,0.03146369634521473064609418470,486751.5641796356783544680263,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,UNI,0.01505490185879983158561620898,8809.982312348632936845142827,0.0003998093458849954569618618072,2501.192156442607
2024-07-25,XRP,0.09309541579175890002816947752,105737.6545925211779899939330,0.0003998093458849954569618618072,2501.192156442607
