label,count,mean_y,median_y,std_y,hit_rate
Red,19,-0.0022668746359384186,-0.0019508045681277829,0.04251391758855326,0.5263157894736842
Orange,15,-0.010326917821412747,-0.013155210500123748,0.033290698802539986,0.6
Yellow,8,0.027546346848816863,0.035292749082035994,0.04163332152184792,0.25
YellowGreen,7,0.035430003634322506,0.030605156187689716,0.03941940799016721,0.2857142857142857
Green,4,0.009537584951896081,0.02402997699334616,0.06611180485292445,0.25
