decision_date,next_date,basket_hash,basket_members,n_valid,coverage,F_tk,F_tk_apr,label_v0_0,label_v0_1,p_v0_0,p_v0_1,r_alts,r_maj_weighted,y,r_btc,r_eth,y_hot,y_cold,funding_pct_rank,funding_regime,btcd_index_decision,sma_30,BTCDOM_Trend,btcdom_7d_ret,is_mrf_active,y_filtered,y_gated
2024-05-27,2024-06-03,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,DOT,LINK,TRX,BCH,NEAR,UNI,PEPE,LTC,FET,ICP,ETC,APT,RENDER,HBAR,EZETH,IMX,KAS,ATOM,FIL,ARB,XLM,GRT,TAO,WIF,STX",26,86.66666666666667,8.689159340659343e-05,3.1715431593406604,Green,,86.5979381443299,,-0.0372864309288482,-0.0113505992358419,0.0256052025831866,-0.0112221182888341,-0.0116503881121935,-0.038186203732594,-0.0435495224528238,,,,,Falling,,False,0.0,0.0
2024-06-03,2024-06-10,"ADA,APT,AR,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,LINK,TRX,DOT,BCH,NEAR,UNI,LTC,PEPE,ICP,FET,ETC,APT,RENDER,EZETH,HBAR,KAS,FIL,ATOM,ARB,IMX,WIF,XLM,AR,GRT,XMR",26,86.66666666666667,0.0001149695054945,4.196386950549451,Green,,91.75257731958764,,-0.0410487021544452,0.0138436963732942,0.0534387698096659,0.0282572092968573,-0.0197878337816863,-0.0470059170002024,-0.0379345253515551,,,,,Falling,,False,0.0,0.0
2024-06-10,2024-06-17,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,FLOKI,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,BCH,DOT,UNI,NEAR,LTC,PEPE,ICP,FET,KAS,ETC,APT,EZETH,RENDER,FIL,STX,HBAR,XMR,ATOM,IMX,XLM,ARB,WIF,FLOKI",25,83.33333333333334,0.0001132226285714,4.132625942857144,Green,,90.72164948453609,,-0.0656351036131231,-0.0376115943537884,0.0276380357007973,-0.0436244279467068,-0.0235816493036454,-0.0920299477263032,-0.0409003252474299,,,,,Falling,,False,0.0,0.0
2024-06-17,2024-06-24,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,UNI,DOT,BCH,NEAR,LTC,PEPE,ICP,KAS,ETC,FET,EZETH,APT,XMR,RENDER,HBAR,FIL,XLM,ATOM,STX,ARB,WIF,IMX,INJ",26,86.66666666666667,7.370192307692309e-05,2.6901201923076927,YellowGreen,,79.38144329896907,,-0.1169035943910909,-0.0523066546423495,0.0625962671973831,-0.0509517831417509,-0.0554680214770795,-0.1221581776990052,-0.1421026202728671,,,,,Falling,,False,0.0,0.0
2024-06-24,2024-07-01,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TRX,UNI,VET,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,DOT,BCH,UNI,NEAR,LTC,PEPE,ICP,KAS,FET,EZETH,ETC,APT,XMR,RENDER,HBAR,XLM,ATOM,ARB,FIL,STX,IMX,SUI,VET",26,86.66666666666667,3.005467032967033e-05,1.0969954670329671,Yellow,,43.29896907216495,,0.0431045475988058,-0.0038538243871084,-0.0480966952597974,-0.0077025164448681,0.0051264570809976,0.0345356572316778,0.0451884905571827,,,,,Falling,,False,0.0,0.0
2024-07-01,2024-07-08,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,DOT,BCH,UNI,NEAR,LTC,PEPE,KAS,ICP,FET,ETC,EZETH,APT,XMR,RENDER,HBAR,XLM,ATOM,ARB,STX,FIL,IMX,INJ,WIF",26,86.66666666666667,4.116659340659342e-05,1.50258065934066,Yellow,,56.70103092783505,,-0.163016601940198,-0.1207288579800701,0.0414180510449874,-0.1092545578638128,-0.1475022249180039,-0.1683086777019097,-0.1826130157546001,,,,,Falling,,False,0.0,0.0
2024-07-08,2024-07-15,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,VET,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,DOT,LINK,BCH,UNI,NEAR,LTC,KAS,PEPE,ICP,EZETH,ETC,FET,XMR,APT,RENDER,XLM,HBAR,ATOM,ARB,FIL,STX,VET,INJ,IMX",26,86.66666666666667,3.312043956043956e-05,1.208896043956044,Yellow,,48.45360824742268,,0.1545865859151574,0.0966051883656272,-0.0597302567764817,0.0905855110686109,0.1106511020586655,0.1478900927628544,0.1557986047503756,,,2542.0345891620696,,Falling,-0.010807029774076805,False,0.0,0.0
2024-07-15,2024-07-22,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,VET,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,DOT,LINK,BCH,UNI,NEAR,LTC,KAS,ICP,PEPE,ETC,FET,APT,XLM,XMR,HBAR,STX,VET,FIL,ATOM,RENDER,ARB,IMX,INJ,EZETH",26,86.66666666666667,6.013401098901099e-05,2.1948914010989014,YellowGreen,,69.0721649484536,,0.1075367312397461,0.1079465992042839,0.0004097839916081,0.1172553213551856,0.0862262475188466,0.079618762733558,0.1014154914014877,,,2514.710656879088,,Falling,0.014969322828649314,False,0.0,0.0
2024-07-22,2024-07-29,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,DOT,BCH,NEAR,UNI,LTC,PEPE,ICP,KAS,FET,ETC,APT,XLM,XMR,STX,WIF,RENDER,FIL,ARB,HBAR,INJ,IMX,ATOM,TAO",27,90.0,4.81589417989418e-05,1.7578013756613755,YellowGreen,,63.91752577319587,,-0.0682315671205913,-0.0205152426901906,0.0466128664622311,0.0022633527790179,-0.0736652987850104,-0.0917974282248584,-0.051828260105259,,,2552.6373326323483,,Falling,0.04147566145942058,False,0.0,0.0
2024-07-29,2024-08-05,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,BCH,LINK,DOT,NEAR,UNI,LTC,PEPE,KAS,ICP,ETC,APT,FET,XMR,XLM,STX,FIL,RENDER,ATOM,HBAR,WIF,TAO,ARB,INJ,VET",28,93.33333333333331,4.725295918367348e-05,1.724733010204082,YellowGreen,,60.824742268041234,,-0.2066734327668817,-0.1591160971064111,0.0464611070302642,-0.1499956587120745,-0.1803971200265299,-0.2322138143169581,-0.2322062755627709,,,2660.7358882596354,,Falling,0.04600554256713429,False,0.0,0.0
2024-08-05,2024-08-12,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,LINK,DOT,BCH,LTC,UNI,NEAR,KAS,ICP,PEPE,ETC,XMR,XLM,APT,FET,FIL,STX,HBAR,ATOM,ARB,VET,RENDER,INJ,IMX,OP",28,93.33333333333331,1.5173469387755103e-05,0.5538316326530613,Orange,,31.95876288659793,,-0.0163826633354182,-0.0041981111387337,0.0121109180697276,0.0137576297468573,-0.0460948398717796,-0.0180653758777367,-0.0133319860869502,,,2786.0039044823247,2573.966498055968,Rising,0.038173239579313255,False,0.0,0.0
2024-08-12,2024-08-19,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,BCH,DOT,LINK,LTC,UNI,NEAR,KAS,PEPE,ICP,XLM,XMR,ETC,APT,SUI,FET,TAO,STX,FIL,ATOM,HBAR,ARB,VET,RENDER,INJ",28,93.33333333333331,-4.761658163265306e-05,-1.738005229591837,Red,,5.154639175257731,,0.0040976998222863,0.0021872490715641,-0.0019122779893614,-0.0062230341122991,0.0218112431672452,0.0187779278125405,-0.0086121966114486,,,2894.4106535602677,2657.949431272205,Rising,-0.009278643236868328,False,0.0,0.0
2024-08-19,2024-08-26,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,BCH,DOT,LINK,LTC,UNI,NEAR,KAS,ICP,PEPE,APT,XMR,ETC,XLM,SUI,STX,FET,FIL,TAO,HBAR,VET,ARB,ATOM,RENDER,IMX",28,93.33333333333331,9.733826530612246e-06,0.3552846683673469,Orange,,26.804123711340207,,0.1742976978030311,0.0847855457036484,-0.0937747265255981,0.0997209568729515,0.0499362529752744,0.1434704500700389,0.1688646342187376,,,2867.678659827994,2736.942483776938,Rising,0.008379721383195676,False,0.0,0.0
2024-08-26,2024-09-02,"ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,UNI,LTC,KAS,ICP,PEPE,APT,FET,XMR,ETC,XLM,STX,SUI,TAO,RENDER,FIL,IMX,INJ,HBAR,ARB,VET",28,93.33333333333331,4.747137755102041e-05,1.732705280612245,YellowGreen,,61.855670103092784,,-0.1514230604141409,-0.1096847704231187,0.0408907505478866,-0.1074926070539606,-0.1147998182844874,-0.1833018362828688,-0.1485440515065,,,2891.809973649408,2802.5484910027903,Rising,0.03731526732463214,False,0.0,0.0
2024-09-02,2024-09-09,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,LTC,NEAR,UNI,KAS,ICP,XMR,PEPE,APT,FET,XLM,ETC,STX,SUI,IMX,FIL,TAO,RENDER,AAVE,HBAR,ARB,VET",28,93.33333333333331,-2.492433673469388e-05,-0.9097382908163266,Red,,10.309278350515465,,0.0028540592181317,-0.0478031411257482,-0.0519853236202166,-0.0447247342869662,-0.0549860904162394,0.0025384703825483,0.0054683686453532,,,3001.75723405666,2878.3524462979794,Rising,-0.01186639470014133,False,0.0,0.0
2024-09-09,2024-09-16,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,UNI,LTC,NEAR,KAS,ICP,XMR,PEPE,APT,FET,ETC,XLM,SUI,POL,STX,FIL,IMX,RENDER,AAVE,HBAR,TAO,ARB",27,90.0,-9.541005291005288e-06,-0.348246693121693,Red,,20.61855670103093,,0.0599741629035975,0.0599262905286445,-4.787352087166191e-05,0.0807118158784387,0.0114267313791247,0.0376486682467646,0.0855913014043596,0.11538461538461539,Q1: Negative/Low,2966.3477051506543,2916.3043554269902,Rising,0.04043575742720924,False,0.0,0.0
2024-09-16,2024-09-23,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,UNI,LTC,NEAR,KAS,ICP,FET,XMR,PEPE,APT,SUI,XLM,ETC,STX,TAO,POL,AAVE,IMX,FIL,RENDER,HBAR,INJ",28,93.33333333333331,2.1613503401360545e-05,0.7888928741496598,Orange,,38.144329896907216,,0.1125557374564932,0.0852421632542025,-0.0276935243827851,0.0737619165130478,0.1120294056502302,0.0598269773750262,0.1411014220679946,0.3333333333333333,Q2: Weak,3088.752305068853,2953.320004115419,Rising,-0.016707212331836876,True,-0.0276935243827851,-0.0276935243827851
2024-09-23,2024-09-30,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,LTC,NEAR,UNI,SUI,KAS,FET,APT,ICP,TAO,PEPE,XMR,POL,XLM,ETC,IMX,STX,AAVE,RENDER,FIL,ARB,INJ",28,93.33333333333331,4.026433673469388e-05,1.4696482908163266,Yellow,,54.63917525773196,,0.0909058519778481,0.0318275006257662,-0.0608954067869629,0.0327305003487403,0.0297205012721599,0.0883327224688057,0.0639013527717348,0.42857142857142855,Q2: Weak,3037.5765569020846,3002.233997216736,Rising,-0.021148461521783332,True,-0.0608954067869629,-0.0608954067869629
2024-09-30,2024-10-07,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,LINK,BCH,DOT,NEAR,UNI,LTC,PEPE,SUI,ICP,FET,TAO,APT,KAS,POL,ETC,XLM,STX,IMX,XMR,RENDER,WIF,AAVE,FIL,OP",28,93.33333333333331,7.481734693877552e-05,2.7308331632653062,Green,,81.44329896907216,,-0.0719691998164462,-0.0553961499679523,0.0164372155951567,-0.0434317679116642,-0.0833130414326244,-0.0846359986012561,-0.0676062594548628,0.7586206896551724,Q4: High,2974.0110118730527,3014.102597087893,Falling,0.007968256919189462,False,0.0,0.0
2024-10-07,2024-10-14,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,UNI,SUI,LTC,TAO,APT,PEPE,ICP,FET,KAS,POL,ETC,XLM,STX,XMR,WIF,IMX,AAVE,FIL,RENDER,OP",28,93.33333333333331,1.545122448979592e-05,0.563969693877551,Orange,,32.98969072164948,,0.0029981203220017,0.0037451465075124,0.0007467473003308,0.0002823348169131,0.0118250404522439,-0.0063150459868293,0.0113669940789007,0.26666666666666666,Q2: Weak,2997.803361586363,3014.90025929817,Falling,-0.008182129364807247,False,0.0,0.0
2024-10-14,2024-10-21,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,SUI,BCH,DOT,UNI,NEAR,APT,LTC,TAO,PEPE,ICP,FET,KAS,POL,ETC,XMR,XLM,WIF,STX,IMX,AAVE,WBT,OP,RENDER",27,90.0,5.9716084656084655e-05,2.17963708994709,YellowGreen,,68.04123711340206,,0.0655475255030942,0.101909518416089,0.0357164968151151,0.0976180330258607,0.1119229843266218,0.0588466440666809,0.0501325208794296,0.6129032258064516,Q3: Neutral,2973.375020877548,3009.9858151559774,Falling,-0.0011866054749776836,False,0.0,0.0
2024-10-21,2024-10-28,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,SUI,UNI,LTC,APT,PEPE,TAO,ICP,FET,KAS,XMR,ETC,POL,XLM,STX,WIF,IMX,WBT,AAVE,FIL,OP",27,90.0,7.321719576719578e-05,2.672427645502646,YellowGreen,,76.28865979381443,,-0.0743137838370127,-0.0363676024562924,0.0372439350187142,-0.0148525671549807,-0.0865693514926864,-0.0690756925218772,-0.0885868317687588,0.71875,Q3: Neutral,2969.8488902752943,2993.196127643268,Falling,0.02973258653756187,False,0.0,0.0
2024-10-28,2024-11-04,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,POL,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,BCH,LINK,DOT,UNI,LTC,NEAR,SUI,APT,PEPE,TAO,ICP,FET,KAS,XMR,XLM,ETC,WBT,STX,POL,WIF,AAVE,IMX,FIL,ARB",27,90.0,5.861730158730159e-05,2.139531507936508,YellowGreen,,67.0103092783505,,-0.0628104880893335,0.0031019697028886,0.0638312002253116,0.0127313886056128,-0.0193666744034679,-0.0530234406735573,-0.1017530413438661,0.5757575757575758,Q3: Neutral,3059.4759996694247,3003.3231377661464,Rising,0.04909157867173204,False,0.0,0.0
