decision_date,next_date,basket_hash,basket_members,n_valid,coverage,F_tk,label_v0_0,label_v0_1,p_v0_0,p_v0_1,r_alts,r_maj_weighted,y,r_btc,r_eth,funding_pct_rank,funding_regime,btcd_index_decision,sma_30,BTCDOM_Trend,is_mrf_active,y_filtered,y_gated
2023-07-03,2023-07-10,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0011541428571428,Orange,,27.08333333333333,,-0.0291395457648655,0.0,0.0295725344736425,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-07-10,2023-07-17,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.002499,Orange,,37.5,,0.0612339831841951,0.0,-0.0594323661235876,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-07-17,2023-07-24,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0068420476190476,YellowGreen,,68.05555555555556,,-0.0194747628803798,0.0,0.01966689464626,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-07-24,2023-07-31,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0084956666666666,YellowGreen,,78.47222222222221,,-0.0401760383830566,0.0,0.0410053846508813,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-07-31,2023-08-07,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0056011904761904,Yellow,,59.72222222222222,,-0.0126438609767022,0.0,0.0127244748212374,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-08-07,2023-08-14,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0067226666666666,YellowGreen,,65.27777777777779,,-0.0118008700998861,0.0,0.0118710530605392,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-08-14,2023-08-21,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0084238095238095,YellowGreen,,77.08333333333334,,-0.0840362598867609,0.0,0.0877785001207298,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-08-21,2023-08-28,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,-0.0040409047619047,Red,,6.25,,-0.0147788724222969,0.0,0.0148891680025363,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-08-28,2023-09-04,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,-0.0057348571428571,Red,,2.7777777777777777,,-0.0178373008375235,0.0,0.0179983029231394,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-09-04,2023-09-11,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,-0.0020635714285714,Red,,11.11111111111111,,-0.0107988586793354,0.0,0.0108575895540367,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-09-11,2023-09-18,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0022083809523809,Orange,,35.41666666666667,,-0.0203999097599986,0.0,0.0206108617848948,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-09-18,2023-09-25,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,-0.0001407142857142,Orange,,21.52777777777778,,-0.0073151451756719,0.0,0.007342032051319,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-09-25,2023-10-02,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0024794761904761,Orange,,36.80555555555556,,0.0087046996962013,0.0,-0.008667032229295,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-10-02,2023-10-09,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0043728571428571,Yellow,,52.083333333333336,,-0.0107875283015716,0.0,0.0108461355510017,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-10-09,2023-10-16,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,-0.0014137142857142,Red,,15.97222222222222,,-0.0340119083728934,0.0,0.0346037723537747,0.0,0.0,,,,,Falling,False,0.0,0.0
2023-10-16,2023-10-23,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0030383333333333,Orange,,40.27777777777778,,0.0279802655045012,0.0,-0.0275959698686517,0.0,0.0,0.5769230769230769,Q3: Neutral,,,Falling,False,0.0,0.0
2023-10-23,2023-10-30,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0067514285714285,YellowGreen,,65.97222222222221,,0.1215911509441608,0.0,-0.1147483475953109,0.0,0.0,0.8518518518518519,Q4: High,,,Falling,False,0.0,0.0
2023-10-30,2023-11-06,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.01,Green,,83.33333333333334,,0.1279266684998874,0.0,-0.1203811407674775,0.0,0.0,1.0,Q4: High,,,Falling,False,0.0,0.0
2023-11-06,2023-11-13,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0139615238095238,Green,,88.19444444444444,,0.0705685092794282,0.0,-0.0681898244584475,0.0,0.0,1.0,Q4: High,,,Falling,False,0.0,0.0
2023-11-13,2023-11-20,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0164855714285714,Green,,91.66666666666666,,0.0253518683633473,0.0,-0.0250358398892863,0.0,0.0,1.0,Q4: High,,,Falling,False,0.0,0.0
2023-11-20,2023-11-27,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0116171904761904,Green,,86.80555555555556,,-0.0296405477412893,0.0,0.0300887067896913,0.0,0.0,0.9354838709677419,Q4: High,,,Falling,False,0.0,0.0
2023-11-27,2023-12-04,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.01,Green,,83.33333333333334,,0.044515179319818,0.0,-0.0435528345271894,0.0,0.0,0.890625,Q4: High,,,Falling,False,0.0,0.0
2023-12-04,2023-12-11,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0106861904761904,Green,,84.72222222222221,,0.0922264176851377,0.0,-0.0882181980327967,0.0,0.0,0.9090909090909091,Q4: High,,,Falling,False,0.0,0.0
2023-12-11,2023-12-18,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0247597142857142,Green,,94.44444444444444,,-0.025333400917162,0.0,0.0256598161210334,0.0,0.0,1.0,Q4: High,,,Falling,False,0.0,0.0
2023-12-18,2023-12-25,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0124998095238095,Green,,87.5,,0.2806666495841992,0.0,-0.2473807623395246,0.0,0.0,0.9142857142857143,Q4: High,,,Falling,False,0.0,0.0
2023-12-25,2024-01-01,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.0251959523809523,Green,,95.13888888888889,,-0.0454150582136164,0.0,0.0464786489047727,0.0,0.0,1.0,Q4: High,,,Falling,False,0.0,0.0
2024-01-01,2024-01-08,"LINK,NEAR,XRP","XRP,NEAR,LINK",3,100.0,0.035244619047619,Green,,96.5277777777778,,-0.1813149835505955,3.9292670044727855,1.7952461607708945,5.613238577818267,0.0,1.0,Q4: High,,,Falling,False,0.0,0.0
2024-01-08,2024-01-15,"ADA,APT,ARB,ATOM,BCH,BSV,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,QNT,SEI,STETH,STX,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,DOT,LINK,ICP,LTC,BCH,UNI,ATOM,XLM,NEAR,INJ,OP,FIL,ETC,XMR,LDO,APT,HBAR,IMX,STX,KAS,ARB,TIA,VET,QNT,SEI,GRT,BSV",29,96.66666666666669,0.0158143201970443,Green,,90.2777777777778,,0.0787342682565253,-0.0332234128428214,-0.1095762272892078,-0.0474620183468877,0.0,0.8947368421052632,Q4: High,,,Falling,False,0.0,0.0
2024-01-15,2024-01-22,"ADA,APT,ARB,ATOM,BCH,BSV,DOT,ETC,FIL,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,QNT,RETH,SEI,STETH,STX,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,DOT,LINK,ICP,LTC,BCH,UNI,ATOM,ETC,NEAR,XLM,OP,APT,INJ,FIL,LDO,TIA,XMR,IMX,HBAR,ARB,KAS,STX,VET,QNT,BSV,SEI,RETH",28,93.33333333333331,0.0075955918367346,YellowGreen,,74.30555555555556,,-0.0518304188298156,-0.0043377825127115,0.04887469164669,-0.0061968321610165,0.0,0.6410256410256411,Q3: Neutral,,,Falling,False,0.0,0.0
2024-01-22,2024-01-29,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,QNT,RETH,SEI,STETH,STX,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,DOT,LINK,LTC,ICP,UNI,BCH,ATOM,ETC,XLM,INJ,NEAR,OP,XMR,APT,FIL,TIA,LDO,HBAR,IMX,ARB,KAS,STX,VET,QNT,SEI,TAO,RETH",27,90.0,0.0083112222222222,YellowGreen,,76.38888888888889,,0.0021433208679743,0.0081670645328064,0.0059928673073151,0.0116672350468662,0.0,0.65,Q3: Neutral,,,Falling,False,0.0,0.0
2024-01-29,2024-02-05,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,QNT,RENDER,SEI,STETH,STX,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,DOT,LINK,ICP,LTC,BCH,UNI,ATOM,ETC,XLM,INJ,APT,NEAR,XMR,OP,LDO,TIA,FIL,IMX,HBAR,KAS,ARB,TAO,STX,VET,SEI,QNT,RENDER",27,90.0,0.0052245396825396,Yellow,,57.638888888888886,,0.0017260957185063,2.964309045496851,1.3756069687430463,0.0136290278160271,9.849229086752104,0.4634146341463415,Q2: Weak,,,Falling,False,0.0,0.0
2024-02-05,2024-02-12,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,QNT,RENDER,STETH,STX,SUI,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,DOT,ICP,LTC,BCH,UNI,ETC,ATOM,XLM,XMR,APT,OP,INJ,IMX,NEAR,TIA,TAO,FIL,LDO,HBAR,KAS,ARB,STX,VET,RENDER,SUI,QNT",27,90.0,0.0072729894179894,YellowGreen,,69.44444444444444,,0.1031291987976402,0.1200283078517272,0.0152030924474508,0.1312348783254884,0.0938796434129511,0.6190476190476191,Q3: Neutral,,,Falling,False,0.0,0.0
2024-02-12,2024-02-19,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,RENDER,SEI,STETH,STX,SUI,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,DOT,ICP,BCH,LTC,UNI,IMX,ATOM,ETC,OP,TAO,NEAR,KAS,TIA,XLM,INJ,APT,FIL,STX,HBAR,LDO,ARB,VET,XMR,SUI,RENDER,SEI",27,90.0,-0.0012519629629629,Red,,17.36111111111111,,0.1301016260471834,0.1016511784519046,-0.0254974375925801,0.0819384453494833,0.1476475556908878,0.16279069767441862,Q1: Negative/Low,,,Falling,False,0.0,0.0
2024-02-19,2024-02-26,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,RENDER,SEI,STETH,STX,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,DOT,ICP,UNI,BCH,LTC,IMX,ATOM,TAO,STX,ETC,KAS,NEAR,OP,APT,INJ,VET,XLM,FIL,TIA,HBAR,LDO,ARB,SEI,GRT,XMR,RENDER",27,90.0,0.0219867142857142,Green,,93.75,,0.0303088336583581,0.0196931406040262,-0.0103568563133131,-0.0074149014485934,0.0829452387268057,0.9318181818181818,Q4: High,,,Falling,False,0.0,0.0
2024-02-26,2024-03-04,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,RENDER,SEI,STETH,STX,TAO,TIA,UNI,VET,XLM,XMR,XRP","STETH,XRP,ADA,LINK,DOT,UNI,ICP,BCH,LTC,IMX,FIL,ATOM,KAS,ETC,NEAR,STX,OP,HBAR,TAO,APT,XLM,VET,INJ,LDO,TIA,GRT,RENDER,ARB,XMR,SEI",27,90.0,0.0258643333333333,Green,,95.83333333333334,,0.1419728208143008,0.1888779287773035,0.0402526339903142,0.2183731392683872,0.1200557709647751,0.9777777777777777,Q4: High,,,Falling,False,0.0,0.0
2024-03-04,2024-03-11,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,DOT,LINK,UNI,BCH,LTC,ICP,FIL,ETC,ATOM,IMX,NEAR,STX,APT,TAO,OP,XLM,KAS,HBAR,INJ,VET,GRT,LDO,RENDER,TIA,XMR,ARB,PEPE",26,86.66666666666667,0.0556287197802197,Green,,100.0,,0.0787735575019688,0.1012969161858652,0.0206636990726356,0.0955156990437775,0.1147864228507364,1.0,Q4: High,,,Falling,False,0.0,0.0
2024-03-11,2024-03-18,"ADA,APT,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,THETA,TRX,UNI,VET,XLM,XRP","SOL,STETH,XRP,ADA,DOGE,DOT,LINK,TRX,UNI,BCH,LTC,ICP,NEAR,FIL,ETC,ATOM,IMX,APT,OP,TAO,RENDER,STX,HBAR,GRT,XLM,PEPE,INJ,VET,KAS,THETA",26,86.66666666666667,0.0424341043956044,Green,,98.61111111111111,,-0.0250643047337179,-0.025434112881731,-0.0003793873837192,-0.0094136076404169,-0.0628152917781306,0.9787234042553191,Q4: High,,,Falling,False,0.0,0.0
2024-03-18,2024-03-25,"ADA,APT,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,THETA,TRX,UNI,VET,XLM,XRP","SOL,STETH,XRP,ADA,DOGE,DOT,TRX,LINK,UNI,NEAR,BCH,LTC,ICP,APT,RENDER,FIL,ATOM,ETC,TAO,IMX,GRT,STX,HBAR,XLM,INJ,OP,PEPE,KAS,THETA,VET",26,86.66666666666667,0.0383760714285714,Green,,97.2222222222222,,-0.0011433294782261,-0.0269655880970111,-0.0261918470367617,-0.0162868194170004,-0.051882715017036,0.9583333333333334,Q4: High,,,Falling,False,0.0,0.0
2024-03-25,2024-04-01,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,XLM,XRP","SOL,XRP,STETH,DOGE,ADA,DOT,LINK,TRX,BCH,UNI,NEAR,ICP,LTC,APT,STX,FIL,ETC,ATOM,ARB,IMX,RENDER,TAO,XLM,OP,HBAR,GRT,KAS,PEPE,INJ,VET",26,86.66666666666667,0.0164475439560439,Green,,90.9722222222222,,0.0620473061264575,0.05747778414969,-0.0043118423815183,0.0584743823578293,0.0551523883306985,0.8163265306122449,Q4: High,,,Falling,False,0.0,0.0
2024-04-01,2024-04-08,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,BCH,DOT,LINK,TRX,UNI,ICP,LTC,NEAR,APT,STX,FIL,ETC,ATOM,WIF,ARB,IMX,RENDER,XLM,HBAR,OP,GRT,PEPE,TAO,VET,INJ",26,86.66666666666667,0.0434978076923077,Green,,99.30555555555556,,-0.083111768525639,-0.0338753239934576,0.0523073102244187,-0.0258955336921261,-0.0524948346965644,0.98,Q4: High,,,Falling,False,0.0,0.0
2024-04-08,2024-04-15,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,BCH,DOT,TRX,LINK,UNI,ICP,LTC,NEAR,APT,ETC,STX,FIL,ATOM,ARB,IMX,WIF,XLM,RENDER,TAO,HBAR,KAS,OP,GRT,INJ,PEPE",26,86.66666666666667,0.0144833571428571,Green,,88.88888888888889,,-0.1948577406118493,-0.0624995993532358,0.1521982036587197,-0.0525822735586044,-0.0856400262073758,0.7647058823529411,Q4: High,,,Falling,False,0.0,0.0
2024-04-15,2024-04-22,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,BCH,TRX,DOT,LINK,NEAR,ICP,LTC,UNI,APT,STX,ETC,TAO,RENDER,FIL,ATOM,XLM,ARB,VET,IMX,WIF,HBAR,KAS,GRT,INJ,OP",28,93.33333333333331,0.0070438290816326,YellowGreen,,68.75,,0.0215275078870632,-0.0096915865262292,-0.0310379194354714,-0.0124137835629444,-0.0033397934405604,0.5192307692307693,Q3: Neutral,,,Falling,False,0.0,0.0
2024-04-22,2024-04-29,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,BCH,TRX,DOT,LINK,ICP,NEAR,LTC,UNI,APT,STX,ETC,FIL,RENDER,ATOM,XLM,IMX,HBAR,ARB,TAO,VET,WIF,KAS,GRT,OP,INJ",28,93.33333333333331,0.0018457142857142,Orange,Orange,31.944444444444443,23.07692307692308,-0.0371759074325283,-0.0098348891555409,0.0280009788181389,-0.0293515891063832,0.0357040773964245,0.23076923076923078,Q1: Negative/Low,,,Falling,False,0.0,0.0
2024-04-29,2024-05-06,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,BCH,DOT,LINK,NEAR,ICP,LTC,UNI,ETC,APT,HBAR,STX,XLM,FIL,ATOM,RENDER,IMX,PEPE,ARB,VET,TAO,OP,KAS,WIF,GRT",27,90.0,0.0010683756613756,Orange,Red,26.38888888888889,17.307692307692307,0.0430631294066878,-0.000435231415407,-0.0425970270992275,0.0155413024981603,-0.0377138105470642,0.19230769230769232,Q1: Negative/Low,,,Falling,False,0.0,0.0
2024-05-06,2024-05-13,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,DOT,BCH,LINK,NEAR,LTC,ICP,FET,UNI,ETC,APT,HBAR,RENDER,ATOM,PEPE,FIL,STX,IMX,WIF,XLM,EZETH,TAO,OP,ARB,GRT",26,86.66666666666667,0.001419445054945,Orange,Orange,28.47222222222222,21.153846153846157,-0.0602722675730241,-0.04700445240401,0.0140200447017079,-0.0391025513149201,-0.0654422216118865,0.23076923076923078,Q1: Negative/Low,,,Falling,False,0.0,0.0
2024-05-13,2024-05-20,"ADA,APT,AR,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,WIF,XLM,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,DOT,BCH,LINK,NEAR,LTC,FET,ICP,UNI,RENDER,ETC,HBAR,PEPE,APT,ATOM,IMX,FIL,XLM,WIF,STX,KAS,EZETH,AR,ARB,OP",26,86.66666666666667,0.0047611153846153,Yellow,Orange,55.55555555555556,38.46153846153847,0.0333152667998618,0.0683389004144394,0.0333326737592222,0.0771563305808273,0.0477648966928674,0.38461538461538464,Q2: Weak,,,Falling,False,0.0,0.0
2024-05-20,2024-05-27,"ADA,APT,AR,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,BCH,DOT,NEAR,LTC,ICP,UNI,FET,ETC,HBAR,RENDER,PEPE,APT,IMX,ATOM,AR,FIL,XLM,EZETH,KAS,GRT,STX,OP,ARB",26,86.66666666666667,0.0061195219780219,YellowGreen,Yellow,63.19444444444444,44.230769230769226,0.0825543434436596,0.0974817282670446,0.0136948358948013,0.0340532247577727,0.2454815697886792,0.4423076923076923,Q2: Weak,,,Falling,False,0.0,0.0
2024-05-27,2024-06-03,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,DOT,LINK,TRX,BCH,NEAR,UNI,PEPE,LTC,FET,ICP,ETC,APT,RENDER,HBAR,EZETH,IMX,KAS,ATOM,FIL,ARB,XLM,GRT,TAO,WIF,STX",26,86.66666666666667,0.0086891593406593,YellowGreen,YellowGreen,79.86111111111111,61.53846153846154,-0.0372864309288482,-0.0113505992358419,0.0265838385593444,-0.0112221182888341,-0.0116503881121935,0.6153846153846154,Q3: Neutral,,,Falling,False,0.0,0.0
2024-06-03,2024-06-10,"ADA,APT,AR,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,LINK,TRX,DOT,BCH,NEAR,UNI,LTC,PEPE,ICP,FET,ETC,APT,RENDER,EZETH,HBAR,KAS,FIL,ATOM,ARB,IMX,WIF,XLM,AR,GRT,XMR",26,86.66666666666667,0.0114969505494505,Green,YellowGreen,86.11111111111111,69.23076923076923,-0.0410487021544452,0.0138436963732942,0.0556637373983421,0.0282572092968573,-0.0197878337816863,0.6923076923076923,Q3: Neutral,,,Falling,False,0.0,0.0
2024-06-10,2024-06-17,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,FLOKI,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,BCH,DOT,UNI,NEAR,LTC,PEPE,ICP,FET,KAS,ETC,APT,EZETH,RENDER,FIL,STX,HBAR,XMR,ATOM,IMX,XLM,ARB,WIF,FLOKI",25,83.33333333333334,0.0113222628571428,Green,YellowGreen,85.41666666666666,67.3076923076923,-0.0656351036131232,-0.0376115943537884,0.0295510739652186,-0.0436244279467068,-0.0235816493036454,0.6730769230769231,Q3: Neutral,,,Falling,False,0.0,0.0
2024-06-17,2024-06-24,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,UNI,DOT,BCH,NEAR,LTC,PEPE,ICP,KAS,ETC,FET,EZETH,APT,XMR,RENDER,HBAR,FIL,XLM,ATOM,STX,ARB,WIF,IMX,INJ",26,86.66666666666667,0.0073701923076923,YellowGreen,Yellow,72.22222222222221,50.0,-0.1169035943910909,-0.0523066546423495,0.0705966002951168,-0.0509517831417509,-0.0554680214770795,0.5,Q2: Weak,,,Falling,False,0.0,0.0
