label,count,mean_y,median_y,std_y,hit_rate
Red,26,-0.009011390594465714,-0.0031748020321395384,0.031075226460007863,0.6153846153846154
Orange,27,0.011177954425863423,0.014020044701707916,0.038126215180744855,0.37037037037037035
Yellow,17,0.01688413417095173,0.017993250124849508,0.04360288723394281,0.23529411764705882
YellowGreen,15,0.022360546596782483,0.03089251075414099,0.05370874773566143,0.3333333333333333
Green,7,-0.01243613344781856,-0.003987637410724249,0.08137626270231993,0.5714285714285714
