label,count,mean_y,median_y,std_y,hit_rate
Red,29,-0.005114429216834042,-0.001904466590558894,0.029630657394238327,0.5862068965517241
Orange,29,-0.004025214157390891,0.0052747228222555734,0.031009869604872665,0.4482758620689655
Yellow,28,0.06607689733192654,0.02377300817289956,0.2590891477882544,0.2857142857142857
YellowGreen,29,0.019325932939268074,0.026583838559344444,0.0535337029098651,0.2413793103448276
Green,29,0.053095021151311,-0.0003793873837192492,0.34568668833428606,0.5172413793103449
