date,r_btc,r_basket,r_ls,cost,r_ls_net,equity_curve
2024-03-04,0.01587357013708046,-0.012344525001339084,0.028218095138419545,0.0,0.028218095138419545,0.8668033682911299
2024-03-05,0.08141614056136337,0.005263800042397234,0.07615234051896613,0.0,0.07615234051896613,0.9328124735562229
2024-03-06,-0.05712422606185763,-0.054509194653636725,-0.0026150314082209053,0.0,-0.0026150314082209053,0.9303731396398931
2024-03-07,0.02884334113368814,0.07545802104627755,-0.04661467991258941,0.0,-0.04661467991258941,0.8870040935363086
2024-03-08,0.012078705999432282,0.021332605117131313,-0.00925389911769903,0.0,-0.00925389911769903,0.8787958471377375
2024-03-09,0.020470207790855177,-0.001438550531518111,0.021908758322373288,0.0,0.021908758322373288,0.8980491729673836
2024-03-10,0.002821508175894216,0.00827557211717197,-0.005454063941277754,0.0,-0.005454063941277754,0.8931511553556079
2024-03-11,0.008286081720485061,-0.006670740532352528,0.01495682225283759,0.0,0.01495682225283759,0.9065098584311782
2024-03-12,0.0442252136475183,0.07008836078378745,-0.025863147136269152,0.0,-0.025863147136269152,0.8830646605820941
2024-03-13,-0.009196928024741036,-0.025827246097239114,0.01663031807249808,0.0,0.01663031807249808,0.8977503067661569
2024-03-14,0.022815978913819146,0.02202554572954796,0.0007904331842711852,0.0,0.0007904331842711852,0.8984599183998144
2024-03-15,-0.022951935384010747,-0.019890610675134913,-0.0030613247088758337,0.0,-0.0030613247088758337,0.8957094408516825
2024-03-16,-0.026914978332995387,-0.04908387398221077,0.022168895649215384,0.0,0.022168895649215384,0.9155663299779405
2024-03-17,-0.06051201803370043,-0.0735217216781316,0.013009703644431173,0.0,0.013009703644431173,0.9274775765977731
2024-03-18,0.04798577665708992,0.030292574180176945,0.017693202476912973,0.0,0.017693202476912973,0.943887625153314
2024-03-19,-0.010470846837379089,-0.012799438121140129,0.0023285912837610404,0.0,0.0023285912837610404,0.9460855536500958
2024-03-20,-0.08235878354195869,-0.10198221920559886,0.019623435663640165,0.0,0.019623435663640165,0.9646510026444479
2024-03-21,0.09152274152104778,0.09585555472054923,-0.004332813199501448,0.0,-0.004332813199501448,0.9604713500472778
2024-03-22,-0.03366424428309234,0.010726235778973433,-0.04439048006206577,0.0,-0.04439048006206577,0.9178355657328187
2024-03-23,-0.030928560635419267,-0.017230776654528514,-0.013697783980890752,0.0,-0.013697783980890752,0.9052632524234319
2024-03-24,0.012230664564644389,0.02404263296585507,-0.011811968401210682,0.0,-0.011811968401210682,0.8945703114910291
2024-03-25,0.04705829818930973,0.04118667188535656,0.005871626303953173,0.0,0.005871626303953173,0.8998228940627153
2024-03-26,0.039042098425960514,0.03810515155699798,0.0009369468689625349,0.0,0.0009369468689625349,0.9006659803059283
2024-03-27,0.0020461550019010843,0.016584283980229805,-0.014538128978328721,0.0,-0.014538128978328721,0.8875719821178478
2024-03-28,-0.0092220591494242,-0.011578873361583199,0.002356814212158999,0.0,0.002356814212158999,0.8896638243796173
2024-03-29,0.01835430506883373,0.009913232026099292,0.00844107304273444,0.0,0.00844107304273444,0.8971735417046841
2024-03-30,-0.011188483969621688,0.03547420500689801,-0.0466626889765197,0.0,-0.0466626889765197,0.8553090117701558
2024-03-31,-0.003099966278123034,-0.015805024643304372,0.012705058365181338,0.0,0.012705058365181338,0.8661757626849612
