decision_date,next_date,basket_hash,basket_members,n_valid,coverage,F_tk,label_v0_0,label_v0_1,p_v0_0,p_v0_1,r_alts,r_maj_weighted,y,r_btc,r_eth
2024-02-05,2024-02-12,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,QNT,RENDER,STETH,STX,SUI,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,DOT,ICP,LTC,BCH,UNI,ETC,ATOM,XLM,XMR,APT,OP,INJ,IMX,NEAR,TIA,TAO,FIL,LDO,HBAR,KAS,ARB,STX,VET,RENDER,SUI,QNT",27,90.0,0.0069138518518518524,YellowGreen,,71.56862745098039,,0.10312919879764024,0.12002830785172725,0.016899109054087008,0.1312348783254884,0.09387964341295119
2024-02-12,2024-02-19,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,RENDER,SEI,STETH,STX,SUI,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,DOT,ICP,BCH,LTC,UNI,IMX,ATOM,ETC,OP,TAO,NEAR,KAS,TIA,XLM,INJ,APT,FIL,STX,HBAR,LDO,ARB,VET,XMR,SUI,RENDER,SEI",27,90.0,-0.0012519629629629628,Red,,15.686274509803921,,0.13010162604718348,0.10165117845190469,-0.02845044759527879,0.08193844534948336,0.14764755569088783
2024-02-19,2024-02-26,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,RENDER,SEI,STETH,STX,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,DOT,ICP,UNI,BCH,LTC,IMX,ATOM,TAO,STX,ETC,KAS,NEAR,OP,APT,INJ,VET,XLM,FIL,TIA,HBAR,LDO,ARB,SEI,GRT,XMR,RENDER",27,90.0,0.021986714285714287,Green,,94.11764705882352,,0.03030883365835812,0.019693140604026285,-0.010615693054331833,-0.0074149014485934694,0.0829452387268057
2024-02-26,2024-03-04,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,RENDER,SEI,STETH,STX,TAO,TIA,UNI,VET,XLM,XMR,XRP","STETH,XRP,ADA,LINK,DOT,UNI,ICP,BCH,LTC,IMX,FIL,ATOM,KAS,ETC,NEAR,STX,OP,HBAR,TAO,APT,XLM,VET,INJ,LDO,TIA,GRT,RENDER,ARB,XMR,SEI",27,90.0,0.025864333333333333,Green,,95.09803921568627,,0.14197282081430088,0.18887792877730358,0.04690510796300271,0.2183731392683872,0.12005577096477515
2024-03-04,2024-03-11,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,DOT,LINK,UNI,BCH,LTC,ICP,FIL,ETC,ATOM,IMX,NEAR,STX,APT,TAO,OP,XLM,KAS,HBAR,INJ,VET,GRT,LDO,RENDER,TIA,XMR,ARB,PEPE",26,86.66666666666667,0.05562871978021978,Green,,100.0,,0.07877355750196886,0.10129691618586521,0.02252335868389635,0.09551569904377755,0.11478642285073648
2024-03-11,2024-03-18,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,GALA,GRT,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,THETA,UNI,VET,XLM,XRP","STETH,XRP,ADA,DOT,LINK,UNI,BCH,LTC,ICP,NEAR,FIL,ETC,ATOM,IMX,APT,OP,TAO,RENDER,STX,HBAR,GRT,XLM,PEPE,INJ,VET,KAS,THETA,ARB,LDO,GALA",26,86.66666666666667,0.045986384615384616,Green,,99.01960784313727,,-0.05253699870316594,-0.025434112881731072,0.027102885821434865,-0.009413607640416988,-0.06281529177813061
2024-03-18,2024-03-25,"ADA,APT,ATOM,BCH,DOT,ETC,FET,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,RUNE,STETH,STX,TAO,THETA,UNI,VET,WIF,XLM,XRP","STETH,XRP,ADA,DOT,LINK,UNI,NEAR,BCH,LTC,ICP,APT,RENDER,FIL,ATOM,ETC,TAO,IMX,GRT,STX,HBAR,XLM,INJ,OP,PEPE,KAS,THETA,VET,WIF,FET,RUNE",26,86.66666666666667,0.04131573626373627,Green,,97.05882352941177,,-0.007195439328170398,-0.026965588097011148,-0.01977014876884075,-0.016286819417000498,-0.05188271501703601
2024-03-25,2024-04-01,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,RUNE,STETH,STX,TAO,THETA,UNI,VET,WIF,XLM,XRP","XRP,STETH,ADA,DOT,LINK,BCH,UNI,NEAR,ICP,LTC,APT,STX,FIL,ETC,ATOM,ARB,IMX,RENDER,TAO,XLM,OP,HBAR,GRT,KAS,PEPE,INJ,VET,RUNE,THETA,WIF",26,86.66666666666667,0.017442126373626375,Green,,91.17647058823529,,0.07196050512989288,0.05747778414969009,-0.014482720980202791,0.05847438235782931,0.055152388330698576
2024-04-01,2024-04-08,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,THETA,UNI,VET,WIF,XLM,XRP","STETH,XRP,ADA,BCH,DOT,LINK,UNI,ICP,LTC,NEAR,APT,STX,FIL,ETC,ATOM,WIF,ARB,IMX,RENDER,XLM,HBAR,OP,GRT,PEPE,TAO,VET,INJ,KAS,FET,THETA",26,86.66666666666667,0.04582134615384615,Green,,98.0392156862745,,-0.08321638974678883,-0.03387532399345765,0.04934106575333118,-0.02589553369212616,-0.05249483469656446
2024-04-08,2024-04-15,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,THETA,UNI,VET,WIF,XLM,XRP","STETH,XRP,ADA,BCH,DOT,LINK,UNI,ICP,LTC,NEAR,APT,ETC,STX,FIL,ATOM,ARB,IMX,WIF,XLM,RENDER,TAO,HBAR,KAS,OP,GRT,INJ,PEPE,VET,FET,THETA",26,86.66666666666667,0.014815956043956044,Green,,90.19607843137256,,-0.19326678364867408,-0.062499599353235874,0.1307671842954382,-0.05258227355860445,-0.08564002620737587
2024-04-15,2024-04-22,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,UNI,VET,WIF,XLM,XMR,XRP","STETH,XRP,ADA,BCH,DOT,LINK,NEAR,ICP,LTC,UNI,APT,STX,ETC,TAO,RENDER,FIL,ATOM,XLM,ARB,VET,IMX,WIF,HBAR,KAS,GRT,INJ,OP,FET,PEPE,XMR",27,90.0,0.007226722222222222,YellowGreen,,74.50980392156863,,0.028506965326409353,-0.009691586526229234,-0.03819855185263859,-0.012413783562944425,-0.003339793440560457
2024-04-22,2024-04-29,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,THETA,UNI,VET,WIF,XLM,XRP","STETH,XRP,ADA,BCH,DOT,LINK,ICP,NEAR,LTC,UNI,APT,STX,ETC,FIL,RENDER,ATOM,XLM,IMX,HBAR,ARB,TAO,VET,WIF,KAS,GRT,OP,INJ,FET,PEPE,THETA",27,90.0,0.0026069365079365078,Orange,,37.254901960784316,,-0.03177353962077599,-0.009834889155540903,0.021938650465235087,-0.029351589106383247,0.03570407739642456
2024-04-29,2024-05-06,"ADA,APT,AR,ARB,ATOM,BCH,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,UNI,VET,WIF,XLM,XMR,XRP","STETH,XRP,ADA,BCH,DOT,LINK,NEAR,ICP,LTC,UNI,ETC,APT,HBAR,STX,XLM,FIL,ATOM,RENDER,IMX,PEPE,ARB,VET,TAO,OP,KAS,WIF,GRT,AR,INJ,XMR",27,90.0,0.0014131587301587302,Orange,,30.392156862745097,,0.04249353814141081,-0.00043523141540704503,-0.042928769556817854,0.015541302498160325,-0.03771381054706424
2024-05-06,2024-05-13,"ADA,APT,AR,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,SUI,TAO,UNI,VET,WIF,XLM,XRP","STETH,XRP,ADA,DOT,BCH,LINK,NEAR,LTC,ICP,FET,UNI,ETC,APT,HBAR,RENDER,ATOM,PEPE,FIL,STX,IMX,WIF,XLM,EZETH,TAO,OP,ARB,GRT,VET,AR,SUI",26,86.66666666666667,0.000993445054945055,Orange,,27.450980392156865,,-0.06170551159915181,-0.047004452404010036,0.014701059195141773,-0.03910255131492013,-0.06544222161188651
2024-05-13,2024-05-20,"ADA,APT,AR,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,UNI,VET,WIF,XLM,XRP","XRP,STETH,ADA,DOT,BCH,LINK,NEAR,LTC,FET,ICP,UNI,RENDER,ETC,HBAR,PEPE,APT,ATOM,IMX,FIL,XLM,WIF,STX,KAS,EZETH,AR,ARB,OP,GRT,VET,TAO",26,86.66666666666667,0.005338445054945055,YellowGreen,,60.78431372549019,,0.029665075021798753,0.0683389004144394,0.03867382539264064,0.07715633058082738,0.04776489669286743
2024-05-20,2024-05-27,"ADA,APT,AR,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,UNI,VET,WIF,XLM,XRP","STETH,XRP,ADA,LINK,BCH,DOT,NEAR,LTC,ICP,UNI,FET,ETC,HBAR,RENDER,PEPE,APT,IMX,ATOM,AR,FIL,XLM,EZETH,KAS,GRT,STX,OP,ARB,WIF,VET,TAO",26,86.66666666666667,0.006438923076923077,YellowGreen,,67.64705882352942,,0.09531519016942293,0.09748172826704467,0.0021665380976217397,0.034053224757772727,0.2454815697886792
2024-05-27,2024-06-03,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,UNI,VET,WIF,XLM,XMR,XRP","STETH,XRP,ADA,DOT,LINK,BCH,NEAR,UNI,PEPE,LTC,FET,ICP,ETC,APT,RENDER,HBAR,EZETH,IMX,KAS,ATOM,FIL,ARB,XLM,GRT,TAO,WIF,STX,OP,XMR,VET",26,86.66666666666667,0.009319873626373628,Green,,84.31372549019608,,-0.03757620990526827,-0.01135059923584195,0.02622561066942632,-0.011222118288834126,-0.011650388112193544
2024-06-03,2024-06-10,"ADA,APT,AR,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,UNI,WIF,XLM,XMR,XRP","STETH,XRP,ADA,LINK,DOT,BCH,NEAR,UNI,LTC,PEPE,ICP,FET,ETC,APT,RENDER,EZETH,HBAR,KAS,FIL,ATOM,ARB,IMX,WIF,XLM,AR,GRT,XMR,STX,TAO,OP",26,86.66666666666667,0.011879159340659341,Green,,88.23529411764706,,-0.03515984866265043,0.013843696373294256,0.04900354503594469,0.028257209296857377,-0.01978783378168636
2024-06-10,2024-06-17,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,FLOKI,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,STETH,STX,SUI,UNI,WIF,XLM,XMR,XRP","STETH,XRP,ADA,LINK,BCH,DOT,UNI,NEAR,LTC,PEPE,ICP,FET,KAS,ETC,APT,EZETH,RENDER,FIL,STX,HBAR,XMR,ATOM,IMX,XLM,ARB,WIF,FLOKI,INJ,SUI,GRT",25,83.33333333333334,0.011717725714285714,Green,,87.25490196078431,,-0.07237291584220754,-0.037611594353788434,0.0347613214884191,-0.043624427946706845,-0.02358164930364548
2024-06-17,2024-06-24,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,SUI,UNI,WIF,XLM,XMR,XRP","STETH,XRP,ADA,LINK,UNI,DOT,BCH,NEAR,LTC,PEPE,ICP,KAS,ETC,FET,EZETH,APT,XMR,RENDER,HBAR,FIL,XLM,ATOM,STX,ARB,WIF,IMX,INJ,SUI,OP,GRT",26,86.66666666666667,0.007451692307692308,YellowGreen,,78.43137254901961,,-0.12244228679660353,-0.05230665464234953,0.070135632154254,-0.05095178314175097,-0.05546802147707952
2024-06-24,2024-07-01,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,SUI,UNI,VET,XLM,XMR,XRP","STETH,XRP,ADA,LINK,DOT,BCH,UNI,NEAR,LTC,PEPE,ICP,KAS,FET,EZETH,ETC,APT,XMR,RENDER,HBAR,XLM,ATOM,ARB,FIL,STX,IMX,SUI,VET,INJ,GRT,OP",26,86.66666666666667,0.003287554945054945,Yellow,,44.11764705882353,,0.04434437998385345,-0.0038538243871084287,-0.04819820437096188,-0.00770251644486819,0.005126457080997682
2024-07-01,2024-07-08,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,UNI,VET,WIF,XLM,XMR,XRP","STETH,XRP,ADA,LINK,DOT,BCH,UNI,NEAR,LTC,PEPE,KAS,ICP,FET,ETC,EZETH,APT,XMR,RENDER,HBAR,XLM,ATOM,ARB,STX,FIL,IMX,INJ,WIF,VET,OP,GRT",26,86.66666666666667,0.004250494505494505,Yellow,,51.9607843137255,,-0.17302359843372242,-0.12072885798007019,0.05229474045365223,-0.10925455786381288,-0.1475022249180039
2024-07-08,2024-07-15,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,RETH,STETH,STX,UNI,VET,WIF,XLM,XMR,XRP","STETH,XRP,ADA,DOT,LINK,BCH,UNI,NEAR,LTC,KAS,PEPE,ICP,EZETH,ETC,FET,XMR,APT,RENDER,XLM,HBAR,ATOM,ARB,FIL,STX,VET,INJ,IMX,WIF,GRT,RETH",25,83.33333333333334,0.003444428571428572,Yellow,,46.07843137254902,,0.15345897935744224,0.09660518836562729,-0.05685379099181495,0.0905855110686109,0.11065110205866557
2024-07-15,2024-07-22,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,SUI,TAO,UNI,VET,XLM,XMR,XRP","STETH,XRP,ADA,DOT,LINK,BCH,UNI,NEAR,LTC,KAS,ICP,PEPE,ETC,FET,APT,XLM,XMR,HBAR,STX,VET,FIL,ATOM,RENDER,ARB,IMX,INJ,EZETH,SUI,OP,TAO",26,86.66666666666667,0.005721291208791209,YellowGreen,,62.745098039215684,,0.10718038236500475,0.10794659920428397,0.0007662168392792157,0.11725532135518568,0.08622624751884667
2024-07-22,2024-07-29,"ADA,APT,AR,ARB,ATOM,BCH,BONK,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,STETH,STX,TAO,UNI,VET,WIF,XLM,XMR,XRP","STETH,XRP,ADA,LINK,DOT,BCH,NEAR,UNI,LTC,PEPE,ICP,KAS,FET,ETC,APT,XLM,XMR,STX,WIF,RENDER,FIL,ARB,HBAR,INJ,IMX,ATOM,TAO,VET,BONK,AR",26,86.66666666666667,0.006166274725274725,YellowGreen,,66.66666666666666,,-0.0783835257904283,-0.020515242690190616,0.057868283100237686,0.002263352779017902,-0.07366529878501049
2024-07-29,2024-08-05,"ADA,APT,AR,ARB,ATOM,BCH,BONK,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,STETH,STX,TAO,UNI,VET,WIF,XLM,XMR,XRP","XRP,STETH,ADA,BCH,LINK,DOT,NEAR,UNI,LTC,PEPE,KAS,ICP,ETC,APT,FET,XMR,XLM,STX,FIL,RENDER,ATOM,HBAR,WIF,TAO,ARB,INJ,VET,IMX,AR,BONK",27,90.0,0.004618248677248677,Yellow,,53.92156862745098,,-0.216684740828305,-0.15911609710641117,0.057568643721893825,-0.14999565871207454,-0.18039712002652997
2024-08-05,2024-08-12,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,RETH,STETH,STX,SUI,TAO,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,DOT,BCH,LTC,UNI,NEAR,KAS,ICP,PEPE,ETC,XMR,XLM,APT,FET,FIL,STX,HBAR,ATOM,ARB,VET,RENDER,INJ,IMX,OP,TAO,RETH,SUI",27,90.0,0.0022223068783068785,Orange,,35.294117647058826,,0.009589825832429889,-0.004198111138733753,-0.013787936971163641,0.013757629746857347,-0.04609483987177965
2024-08-12,2024-08-19,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,SUI,TAO,UNI,VET,WIF,XLM,XMR,XRP","XRP,STETH,ADA,BCH,DOT,LINK,LTC,UNI,NEAR,KAS,PEPE,ICP,XLM,XMR,ETC,APT,SUI,FET,TAO,STX,FIL,ATOM,HBAR,ARB,VET,RENDER,INJ,IMX,WIF,OP",28,93.33333333333333,-0.00450194387755102,Red,,5.88235294117647,,-0.0017332320197625355,0.0021872490715641457,0.003920481091326681,-0.006223034112299186,0.021811243167245253
2024-08-19,2024-08-26,"AAVE,ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,SUI,TAO,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,BCH,DOT,LINK,LTC,UNI,NEAR,KAS,ICP,PEPE,APT,XMR,ETC,XLM,SUI,STX,FET,FIL,TAO,HBAR,VET,ARB,ATOM,RENDER,IMX,INJ,AAVE,OP",28,93.33333333333333,0.0011839387755102043,Orange,,28.431372549019606,,0.18049007053311975,0.08478554570364844,-0.09570452482947131,0.09972095687295157,0.04993625297527449
2024-08-26,2024-09-02,"AAVE,ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,STETH,STX,SUI,TAO,UNI,VET,WIF,XLM,XMR,XRP","XRP,STETH,ADA,LINK,BCH,DOT,NEAR,UNI,LTC,KAS,ICP,PEPE,APT,FET,XMR,ETC,XLM,STX,SUI,TAO,RENDER,FIL,IMX,INJ,HBAR,ARB,VET,AAVE,ATOM,WIF",28,93.33333333333333,0.004726775510204082,Yellow,,55.88235294117647,,-0.15606573219723313,-0.10968477042311872,0.04638096177411441,-0.10749260705396069,-0.11479981828448749
