decision_date,next_date,basket_hash,basket_members,n_valid,coverage,F_tk,F_tk_apr,label_v0_0,label_v0_1,p_v0_0,p_v0_1,r_alts,r_maj_weighted,y,r_btc,r_eth,funding_pct_rank,funding_regime,btcd_index_decision,sma_30,BTCDOM_Trend,is_mrf_active,y_filtered,y_gated
2023-09-18,2023-09-25,"LINK,NEAR","NEAR,LINK",2,100.0,1.5790714285714285e-05,0.5763610714285714,Orange,,28.57142857142857,,,,0.0,,,,,,,Falling,False,0.0,0.0
2023-09-25,2023-10-02,"LINK,NEAR","NEAR,LINK",2,100.0,2.358214285714286e-05,0.8607482142857145,Orange,,33.57142857142857,,,,0.0,,,,,,,Falling,False,0.0,0.0
2023-10-02,2023-10-09,"LINK,NEAR","NEAR,LINK",2,100.0,4.179214285714286e-05,1.5254132142857142,Yellow,,49.28571428571429,,,,0.0,,,,,,,Falling,False,0.0,0.0
2023-10-09,2023-10-16,"LINK,NEAR","NEAR,LINK",2,100.0,-2.9074285714285716e-05,-1.0612114285714285,Red,,7.857142857142857,,,,0.0,,,,,,,Falling,False,0.0,0.0
2023-10-16,2023-10-23,"LINK,NEAR","NEAR,LINK",2,100.0,4.8497857142857146e-05,1.7701717857142858,Yellow,,55.71428571428572,,,,0.0,,,0.5769230769230769,Q3: Neutral,,,Falling,False,0.0,0.0
2023-10-23,2023-10-30,"LINK,NEAR","NEAR,LINK",2,100.0,9.086285714285716e-05,3.3164942857142865,YellowGreen,,79.28571428571428,,,,0.0,,,0.8888888888888888,Q4: High,,,Falling,False,0.0,0.0
2023-10-30,2023-11-06,"LINK,NEAR","NEAR,LINK",2,100.0,0.0001,3.65,Green,,83.57142857142857,,,,0.0,,,1.0,Q4: High,,,Falling,False,0.0,0.0
2023-11-06,2023-11-13,"LINK,NEAR","NEAR,LINK",2,100.0,0.0001549471428571,5.655570714285715,Green,,90.0,,,,0.0,,,1.0,Q4: High,,,Falling,False,0.0,0.0
2023-11-13,2023-11-20,"LINK,NEAR","NEAR,LINK",2,100.0,0.0001568335714285,5.724425357142858,Green,,90.71428571428572,,,,0.0,,,1.0,Q4: High,,,Falling,False,0.0,0.0
2023-11-20,2023-11-27,"LINK,NEAR","NEAR,LINK",2,100.0,0.0001191792857142,4.35004392857143,Green,,87.14285714285714,,,,0.0,,,0.9354838709677419,Q4: High,,,Falling,False,0.0,0.0
2023-11-27,2023-12-04,"LINK,NEAR","NEAR,LINK",2,100.0,0.0001,3.65,Green,,83.57142857142857,,,,0.0,,,0.890625,Q4: High,,,Falling,False,0.0,0.0
2023-12-04,2023-12-11,"LINK,NEAR","NEAR,LINK",2,100.0,0.00010469,3.8211850000000007,Green,,84.28571428571429,,,,0.0,,,0.9090909090909091,Q4: High,,,Falling,False,0.0,0.0
2023-12-11,2023-12-18,"LINK,NEAR","NEAR,LINK",2,100.0,0.0002438221428571,8.899508214285715,Green,,94.28571428571428,,,,0.0,,,1.0,Q4: High,,,Falling,False,0.0,0.0
2023-12-18,2023-12-25,"LINK,NEAR","NEAR,LINK",2,100.0,0.0001324171428571,4.833225714285716,Green,,87.85714285714286,,,,0.0,,,0.9142857142857143,Q4: High,,,Falling,False,0.0,0.0
2023-12-25,2024-01-01,"LINK,NEAR","NEAR,LINK",2,100.0,0.0002565285714285,9.36329285714286,Green,,95.0,,,,0.0,,,1.0,Q4: High,,,Falling,False,0.0,0.0
2024-01-01,2024-01-08,"LINK,NEAR","NEAR,LINK",2,100.0,0.000364595,13.3077175,Green,,96.42857142857144,,,,0.0,,,1.0,Q4: High,,,Falling,False,0.0,0.0
2024-02-05,2024-02-12,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,QNT,RENDER,STETH,STX,SUI,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,DOT,ICP,LTC,BCH,UNI,ETC,ATOM,XLM,XMR,APT,OP,INJ,IMX,NEAR,TIA,TAO,FIL,LDO,HBAR,KAS,ARB,STX,VET,RENDER,SUI,QNT",27,90.0,7.272989417989419e-05,2.654641137566138,YellowGreen,,68.57142857142857,,0.1031291987976402,0.1200283078517272,0.0167579076754097,0.1312348783254884,0.0938796434129511,0.5789473684210527,Q3: Neutral,,,Falling,False,0.0,0.0
2024-02-12,2024-02-19,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,RENDER,SEI,STETH,STX,SUI,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,DOT,ICP,BCH,LTC,UNI,IMX,ATOM,ETC,OP,TAO,NEAR,KAS,TIA,XLM,INJ,APT,FIL,STX,HBAR,LDO,ARB,VET,XMR,SUI,RENDER,SEI",27,90.0,-1.2519629629629624e-05,-0.4569664814814813,Red,,17.142857142857142,,0.1301016260471834,0.1016511784519046,-0.0288630053874654,0.0819384453494833,0.1476475556908878,0.15384615384615385,Q1: Negative/Low,,,Falling,False,0.0,0.0
2024-02-19,2024-02-26,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,RENDER,SEI,STETH,STX,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,DOT,ICP,UNI,BCH,LTC,IMX,ATOM,TAO,STX,ETC,KAS,NEAR,OP,APT,INJ,VET,XLM,FIL,TIA,HBAR,LDO,ARB,SEI,GRT,XMR,RENDER",27,90.0,0.0002198671428571,8.025150714285715,Green,,93.57142857142856,,0.0303088336583581,0.0196931406040262,-0.0106724414971889,-0.0074149014485934,0.0829452387268057,0.925,Q4: High,,,Falling,False,0.0,0.0
2024-02-26,2024-03-04,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,RENDER,SEI,STETH,STX,TAO,TIA,UNI,VET,XLM,XMR,XRP","STETH,XRP,ADA,LINK,DOT,UNI,ICP,BCH,LTC,IMX,FIL,ATOM,KAS,ETC,NEAR,STX,OP,HBAR,TAO,APT,XLM,VET,INJ,LDO,TIA,GRT,RENDER,ARB,XMR,SEI",27,90.0,0.0002586433333333,9.440481666666669,Green,,95.71428571428572,,0.1419728208143008,0.1888779287773035,0.045838295462994,0.2183731392683872,0.1200557709647751,0.975609756097561,Q4: High,,,Falling,False,0.0,0.0
2024-03-04,2024-03-11,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LDO,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,TAO,TIA,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,DOT,LINK,UNI,BCH,LTC,ICP,FIL,ETC,ATOM,IMX,NEAR,STX,APT,TAO,OP,XLM,KAS,HBAR,INJ,VET,GRT,LDO,RENDER,TIA,XMR,ARB,PEPE",26,86.66666666666667,0.0005562871978021,20.30448271978022,Green,,100.0,,0.0787735575019688,0.1012969161858652,0.0222734533525113,0.0955156990437775,0.1147864228507364,1.0,Q4: High,,,Falling,False,0.0,0.0
2024-03-11,2024-03-18,"ADA,APT,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,THETA,TRX,UNI,VET,XLM,XRP","SOL,STETH,XRP,ADA,DOGE,DOT,LINK,TRX,UNI,BCH,LTC,ICP,NEAR,FIL,ETC,ATOM,IMX,APT,OP,TAO,RENDER,STX,HBAR,GRT,XLM,PEPE,INJ,VET,KAS,THETA",26,86.66666666666667,0.000424341043956,15.488448104395603,Green,,98.57142857142858,,-0.0250643047337179,-0.025434112881731,-0.000369876543909,-0.0094136076404169,-0.0628152917781306,0.9767441860465116,Q4: High,,,Falling,False,0.0,0.0
2024-03-18,2024-03-25,"ADA,APT,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,THETA,TRX,UNI,VET,XLM,XRP","SOL,STETH,XRP,ADA,DOGE,DOT,TRX,LINK,UNI,NEAR,BCH,LTC,ICP,APT,RENDER,FIL,ATOM,ETC,TAO,IMX,GRT,STX,HBAR,XLM,INJ,OP,PEPE,KAS,THETA,VET",26,86.66666666666667,0.0003837607142857,14.007266071428573,Green,,97.14285714285714,,-0.0011433294782261,-0.0269655880970111,-0.0261615059704753,-0.0162868194170004,-0.051882715017036,0.9545454545454546,Q4: High,,,Falling,False,0.0,0.0
2024-03-25,2024-04-01,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,XLM,XRP","SOL,XRP,STETH,DOGE,ADA,DOT,LINK,TRX,BCH,UNI,NEAR,ICP,LTC,APT,STX,FIL,ETC,ATOM,ARB,IMX,RENDER,TAO,XLM,OP,HBAR,GRT,KAS,PEPE,INJ,VET",26,86.66666666666667,0.0001644754395604,6.003353543956044,Green,,91.42857142857144,,0.0620473061264575,0.05747778414969,-0.0045799941563966,0.0584743823578293,0.0551523883306985,0.8222222222222222,Q4: High,,,Falling,False,0.0,0.0
2024-04-01,2024-04-08,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,BCH,DOT,LINK,TRX,UNI,ICP,LTC,NEAR,APT,STX,FIL,ETC,ATOM,WIF,ARB,IMX,RENDER,XLM,HBAR,OP,GRT,PEPE,TAO,VET,INJ",26,86.66666666666667,0.000434978076923,15.876699807692308,Green,,99.28571428571428,,-0.083111768525639,-0.0338753239934576,0.0480627039507604,-0.0258955336921261,-0.0524948346965644,0.9782608695652174,Q4: High,,,Falling,False,0.0,0.0
2024-04-08,2024-04-15,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,BCH,DOT,TRX,LINK,UNI,ICP,LTC,NEAR,APT,ETC,STX,FIL,ATOM,ARB,IMX,WIF,XLM,RENDER,TAO,HBAR,KAS,OP,GRT,INJ,PEPE",26,86.66666666666667,0.0001448335714285,5.286425357142857,Green,,88.57142857142857,,-0.1948577406118493,-0.0624995993532358,0.1243023089473666,-0.0525822735586044,-0.0856400262073758,0.7446808510638298,Q3: Neutral,,,Falling,False,0.0,0.0
2024-04-15,2024-04-22,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,BCH,TRX,DOT,LINK,NEAR,ICP,LTC,UNI,APT,STX,ETC,TAO,RENDER,FIL,ATOM,XLM,ARB,VET,IMX,WIF,HBAR,KAS,GRT,INJ,OP",28,93.33333333333331,7.043829081632654e-05,2.5709976147959184,YellowGreen,,66.42857142857143,,0.0215275078870632,-0.0096915865262292,-0.0317167962823381,-0.0124137835629444,-0.0033397934405604,0.4375,Q2: Weak,,,Falling,False,0.0,0.0
2024-04-22,2024-04-29,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,BCH,TRX,DOT,LINK,ICP,NEAR,LTC,UNI,APT,STX,ETC,FIL,RENDER,ATOM,XLM,IMX,HBAR,ARB,TAO,VET,WIF,KAS,GRT,OP,INJ",28,93.33333333333331,1.8457142857142856e-05,0.6736857142857142,Orange,,30.0,,-0.0371759074325283,-0.0098348891555409,0.0269739286791109,-0.0293515891063832,0.0357040773964245,0.1836734693877551,Q1: Negative/Low,,,Falling,False,0.0,0.0
2024-04-29,2024-05-06,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,BCH,DOT,LINK,NEAR,ICP,LTC,UNI,ETC,APT,HBAR,STX,XLM,FIL,ATOM,RENDER,IMX,PEPE,ARB,VET,TAO,OP,KAS,WIF,GRT",27,90.0,1.0683756613756617e-05,0.3899571164021164,Orange,,25.0,,0.0430631294066878,-0.000435231415407,-0.0444727763783579,0.0155413024981603,-0.0377138105470642,0.16,Q1: Negative/Low,,,Falling,False,0.0,0.0
2024-05-06,2024-05-13,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,DOT,BCH,LINK,NEAR,LTC,ICP,FET,UNI,ETC,APT,HBAR,RENDER,ATOM,PEPE,FIL,STX,IMX,WIF,XLM,EZETH,TAO,OP,ARB,GRT",26,86.66666666666667,1.419445054945055e-05,0.518097445054945,Orange,,26.42857142857143,,-0.0602722675730241,-0.04700445240401,0.0131805685765161,-0.0391025513149201,-0.0654422216118865,0.17647058823529413,Q1: Negative/Low,,,Falling,False,0.0,0.0
2024-05-13,2024-05-20,"ADA,APT,AR,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,WIF,XLM,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,DOT,BCH,LINK,NEAR,LTC,FET,ICP,UNI,RENDER,ETC,HBAR,PEPE,APT,ATOM,IMX,FIL,XLM,WIF,STX,KAS,EZETH,AR,ARB,OP",26,86.66666666666667,4.761115384615384e-05,1.7378071153846153,Yellow,,54.285714285714285,,0.0333152667998618,0.0683389004144394,0.034424260866851,0.0771563305808273,0.0477648966928674,0.36538461538461536,Q2: Weak,,,Falling,False,0.0,0.0
2024-05-20,2024-05-27,"ADA,APT,AR,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,BCH,DOT,NEAR,LTC,ICP,UNI,FET,ETC,HBAR,RENDER,PEPE,APT,IMX,ATOM,AR,FIL,XLM,EZETH,KAS,GRT,STX,OP,ARB",26,86.66666666666667,6.119521978021978e-05,2.233625521978022,YellowGreen,Yellow,60.71428571428571,40.38461538461539,0.0825543434436595,0.0974817282670446,0.0148170678885703,0.0340532247577727,0.2454815697886792,0.4230769230769231,Q2: Weak,,,Falling,False,0.0,0.0
2024-05-27,2024-06-03,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,WIF,XLM,XRP","SOL,STETH,XRP,DOGE,ADA,DOT,LINK,TRX,BCH,NEAR,UNI,PEPE,LTC,FET,ICP,ETC,APT,RENDER,HBAR,EZETH,IMX,KAS,ATOM,FIL,ARB,XLM,GRT,TAO,WIF,STX",26,86.66666666666667,8.689159340659343e-05,3.1715431593406604,YellowGreen,Yellow,77.14285714285715,55.76923076923077,-0.0372864309288482,-0.0113505992358419,0.0256052025831866,-0.0112221182888341,-0.0116503881121935,0.5576923076923077,Q3: Neutral,,,Falling,False,0.0,0.0
2024-06-03,2024-06-10,"ADA,APT,AR,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,GRT,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,LINK,TRX,DOT,BCH,NEAR,UNI,LTC,PEPE,ICP,FET,ETC,APT,RENDER,EZETH,HBAR,KAS,FIL,ATOM,ARB,IMX,WIF,XLM,AR,GRT,XMR",26,86.66666666666667,0.0001149695054945,4.196386950549451,Green,YellowGreen,86.42857142857143,71.15384615384616,-0.0410487021544452,0.0138436963732942,0.0534387698096659,0.0282572092968573,-0.0197878337816863,0.7115384615384616,Q3: Neutral,,,Falling,False,0.0,0.0
2024-06-10,2024-06-17,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,FLOKI,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,BCH,DOT,UNI,NEAR,LTC,PEPE,ICP,FET,KAS,ETC,APT,EZETH,RENDER,FIL,STX,HBAR,XMR,ATOM,IMX,XLM,ARB,WIF,FLOKI",25,83.33333333333334,0.0001132226285714,4.132625942857144,Green,YellowGreen,85.71428571428571,69.23076923076923,-0.0656351036131231,-0.0376115943537884,0.0276380357007973,-0.0436244279467068,-0.0235816493036454,0.6923076923076923,Q3: Neutral,,,Falling,False,0.0,0.0
2024-06-17,2024-06-24,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,UNI,DOT,BCH,NEAR,LTC,PEPE,ICP,KAS,ETC,FET,EZETH,APT,XMR,RENDER,HBAR,FIL,XLM,ATOM,STX,ARB,WIF,IMX,INJ",26,86.66666666666667,7.370192307692309e-05,2.6901201923076927,YellowGreen,Yellow,71.42857142857143,50.0,-0.1169035943910909,-0.0523066546423495,0.0625962671973831,-0.0509517831417509,-0.0554680214770795,0.5,Q2: Weak,,,Falling,False,0.0,0.0
2024-06-24,2024-07-01,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TRX,UNI,VET,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,DOT,BCH,UNI,NEAR,LTC,PEPE,ICP,KAS,FET,EZETH,ETC,APT,XMR,RENDER,HBAR,XLM,ATOM,ARB,FIL,STX,IMX,SUI,VET",26,86.66666666666667,3.005467032967033e-05,1.0969954670329671,Orange,Orange,37.85714285714285,26.923076923076923,0.0431045475988058,-0.0038538243871084,-0.0480966952597974,-0.0077025164448681,0.0051264570809976,0.28846153846153844,Q2: Weak,,,Falling,False,0.0,0.0
2024-07-01,2024-07-08,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,DOT,BCH,UNI,NEAR,LTC,PEPE,KAS,ICP,FET,ETC,EZETH,APT,XMR,RENDER,HBAR,XLM,ATOM,ARB,STX,FIL,IMX,INJ,WIF",26,86.66666666666667,4.116659340659341e-05,1.5025806593406597,Yellow,Orange,48.57142857142857,30.76923076923077,-0.163016601940198,-0.1207288579800701,0.0414180510449874,-0.1092545578638128,-0.1475022249180039,0.3269230769230769,Q2: Weak,,,Falling,False,0.0,0.0
2024-07-08,2024-07-15,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,VET,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,DOT,LINK,BCH,UNI,NEAR,LTC,KAS,PEPE,ICP,EZETH,ETC,FET,XMR,APT,RENDER,XLM,HBAR,ATOM,ARB,FIL,STX,VET,INJ,IMX",26,86.66666666666667,3.312043956043956e-05,1.208896043956044,Yellow,Orange,42.85714285714285,30.76923076923077,0.1545865859151574,0.0966051883656272,-0.0597302567764817,0.0905855110686109,0.1106511020586655,0.3076923076923077,Q2: Weak,2542.0345891620696,,Falling,False,0.0,0.0
2024-07-15,2024-07-22,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,VET,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,DOT,LINK,BCH,UNI,NEAR,LTC,KAS,ICP,PEPE,ETC,FET,APT,XLM,XMR,HBAR,STX,VET,FIL,ATOM,RENDER,ARB,IMX,INJ,EZETH",26,86.66666666666667,6.0134010989011e-05,2.1948914010989014,Yellow,Yellow,60.0,42.30769230769231,0.1075367312397461,0.1079465992042839,0.0004097839916081,0.1172553213551856,0.0862262475188466,0.4230769230769231,Q2: Weak,2514.710656879088,,Falling,False,0.0,0.0
2024-07-22,2024-07-29,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,STETH,XRP,DOGE,ADA,TRX,LINK,DOT,BCH,NEAR,UNI,LTC,PEPE,ICP,KAS,FET,ETC,APT,XLM,XMR,STX,WIF,RENDER,FIL,ARB,HBAR,INJ,IMX,ATOM,TAO",27,90.0,4.81589417989418e-05,1.7578013756613755,Yellow,Orange,55.00000000000001,36.53846153846153,-0.0682315671205913,-0.0205152426901906,0.0466128664622311,0.0022633527790179,-0.0736652987850104,0.36538461538461536,Q2: Weak,2552.6373326323483,,Falling,False,0.0,0.0
2024-07-29,2024-08-05,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,TAO,TRX,UNI,VET,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,BCH,LINK,DOT,NEAR,UNI,LTC,PEPE,KAS,ICP,ETC,APT,FET,XMR,XLM,STX,FIL,RENDER,ATOM,HBAR,WIF,TAO,ARB,INJ,VET",28,93.33333333333331,4.725295918367348e-05,1.724733010204082,Yellow,Orange,52.85714285714286,32.69230769230769,-0.2066734327668817,-0.1591160971064111,0.0464611070302642,-0.1499956587120745,-0.1803971200265299,0.3269230769230769,Q2: Weak,2660.7358882596354,,Falling,False,0.0,0.0
2024-08-05,2024-08-12,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,LINK,DOT,BCH,LTC,UNI,NEAR,KAS,ICP,PEPE,ETC,XMR,XLM,APT,FET,FIL,STX,HBAR,ATOM,ARB,VET,RENDER,INJ,IMX,OP",28,93.33333333333331,1.5173469387755103e-05,0.5538316326530613,Orange,Red,27.142857142857142,13.461538461538462,-0.0163826633354182,-0.0041981111387337,0.0121109180697276,0.0137576297468573,-0.0460948398717796,0.15384615384615385,Q1: Negative/Low,2786.0039044823247,2573.966498055968,Rising,False,0.0,0.0
2024-08-12,2024-08-19,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,BCH,DOT,LINK,LTC,UNI,NEAR,KAS,PEPE,ICP,XLM,XMR,ETC,APT,SUI,FET,TAO,STX,FIL,ATOM,HBAR,ARB,VET,RENDER,INJ",28,93.33333333333331,-4.761658163265306e-05,-1.738005229591837,Red,Red,5.0,3.8461538461538463,0.0040976998222863,0.0021872490715641,-0.0019122779893614,-0.0062230341122991,0.0218112431672452,0.057692307692307696,Q1: Negative/Low,2894.4106535602677,2657.949431272205,Rising,False,0.0,0.0
2024-08-19,2024-08-26,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,BCH,DOT,LINK,LTC,UNI,NEAR,KAS,ICP,PEPE,APT,XMR,ETC,XLM,SUI,STX,FET,FIL,TAO,HBAR,VET,ARB,ATOM,RENDER,IMX",28,93.33333333333331,9.733826530612246e-06,0.3552846683673469,Orange,Red,23.57142857142857,11.538461538461538,0.1742976978030311,0.0847855457036484,-0.0937747265255981,0.0997209568729515,0.0499362529752744,0.1346153846153846,Q1: Negative/Low,2867.678659827994,2736.942483776938,Rising,False,0.0,0.0
2024-08-26,2024-09-02,"ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,UNI,LTC,KAS,ICP,PEPE,APT,FET,XMR,ETC,XLM,STX,SUI,TAO,RENDER,FIL,IMX,INJ,HBAR,ARB,VET",28,93.33333333333331,4.747137755102041e-05,1.732705280612245,Yellow,Orange,53.57142857142857,36.53846153846153,-0.1514230604141409,-0.1096847704231187,0.0408907505478866,-0.1074926070539606,-0.1147998182844874,0.38461538461538464,Q2: Weak,2891.809973649408,2802.5484910027903,Rising,True,0.0408907505478866,0.0408907505478866
2024-09-02,2024-09-09,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,LTC,NEAR,UNI,KAS,ICP,XMR,PEPE,APT,FET,XLM,ETC,STX,SUI,IMX,FIL,TAO,RENDER,AAVE,HBAR,ARB,VET",28,93.33333333333331,-2.492433673469388e-05,-0.9097382908163266,Red,Red,10.0,7.6923076923076925,0.0028540592181317,-0.0478031411257482,-0.0519853236202166,-0.0447247342869662,-0.0549860904162394,0.09615384615384616,Q1: Negative/Low,3001.75723405666,2878.3524462979794,Rising,False,0.0,0.0
