timestamp,open,high,low,close,volume
2024-07-26 00:00:00+00:00,2581.92312782,2601.15398536,2558.24369633,2577.8358156,0
2024-07-27 00:00:00+00:00,2577.81423787,2622.46262545,2571.34983689,2589.83089612,0
2024-07-28 00:00:00+00:00,2589.8306432,2599.62429024,2572.48803246,2593.08438204,0
2024-07-29 00:00:00+00:00,2593.07147974,2604.53149407,2519.45530568,2525.98104844,0
2024-07-30 00:00:00+00:00,2525.81575312,2532.76202969,2496.01383205,2520.63441759,0
2024-07-31 00:00:00+00:00,2520.63888556,2523.76235469,2489.05286092,2509.88158338,0
2024-08-01 00:00:00+00:00,2509.88436134,2576.76651979,2501.03002075,2566.77483412,0
2024-08-02 00:00:00+00:00,2566.77482042,2633.77292051,2555.66799958,2587.50730054,0
2024-08-03 00:00:00+00:00,2587.53424147,2646.69286741,2583.11199165,2635.90902187,0
2024-08-04 00:00:00+00:00,2635.92642916,2716.19660435,2623.73531745,2694.65273696,0
2024-08-05 00:00:00+00:00,2694.67370863,2966.61769371,2686.82969782,2741.65667806,0
2024-08-06 00:00:00+00:00,2741.61641465,2757.24791119,2689.88262125,2747.03720982,0
2024-08-07 00:00:00+00:00,2746.95231567,2811.15940302,2711.28538056,2774.72277788,0
2024-08-08 00:00:00+00:00,2774.77963966,2810.15509332,2746.98392433,2775.04914766,0
2024-08-09 00:00:00+00:00,2775.04017707,2833.86842241,2758.28744434,2823.36934339,0
2024-08-10 00:00:00+00:00,2823.37088515,2827.07449195,2791.10028447,2814.43275552,0
2024-08-11 00:00:00+00:00,2814.42696126,2824.83224279,2758.03330452,2818.33471873,0
2024-08-12 00:00:00+00:00,2818.29748835,2828.09094477,2702.49564434,2712.36065094,0
2024-08-13 00:00:00+00:00,2712.36123839,2795.82819254,2712.322751,2771.36860641,0
2024-08-14 00:00:00+00:00,2771.36867419,2792.04330865,2723.44157375,2723.46096908,0
2024-08-15 00:00:00+00:00,2723.41906952,2779.08172427,2705.92689124,2737.0460909,0
2024-08-16 00:00:00+00:00,2737.05441861,2807.17520803,2727.23803089,2789.54933684,0
2024-08-17 00:00:00+00:00,2789.54935444,2800.64533374,2770.70166318,2776.88746987,0
2024-08-18 00:00:00+00:00,2776.89837784,2799.06995615,2738.42759877,2741.4006001,0
2024-08-19 00:00:00+00:00,2741.31387379,2752.67860881,2725.63002082,2734.6629155,0
2024-08-20 00:00:00+00:00,2734.92860985,2774.05175612,2733.15035352,2741.42684739,0
2024-08-21 00:00:00+00:00,2741.44611083,2791.88039535,2739.12252789,2786.85838483,0
2024-08-22 00:00:00+00:00,2786.85545084,2787.13143833,2741.29628679,2742.89844726,0
2024-08-23 00:00:00+00:00,2742.89727461,2800.14257728,2726.09510194,2781.50787765,0
2024-08-24 00:00:00+00:00,2781.48082918,2803.40040269,2741.38077771,2772.74080224,0
2024-08-25 00:00:00+00:00,2772.73864178,2814.54858057,2772.39187157,2808.56644168,0
2024-08-26 00:00:00+00:00,2808.41578981,2847.30498711,2794.62972278,2825.89510061,0
2024-08-27 00:00:00+00:00,2825.91389222,2902.30013239,2809.5082923,2860.35136642,0
2024-08-28 00:00:00+00:00,2860.32878722,2872.89852337,2797.35177429,2801.7463796,0
2024-08-29 00:00:00+00:00,2801.67560792,2844.15657912,2798.02146142,2827.62782478,0
2024-08-30 00:00:00+00:00,2827.62717076,2865.19770986,2818.14417761,2820.49349582,0
2024-08-31 00:00:00+00:00,2820.49416899,2841.32883455,2818.23565263,2832.78753691,0
2024-09-01 00:00:00+00:00,2832.78873433,2881.96075851,2827.69409863,2860.21088177,0
2024-09-02 00:00:00+00:00,2860.20511196,2876.88542869,2817.5708655,2837.05140033,0
2024-09-03 00:00:00+00:00,2837.08083228,2871.80016166,2836.24480486,2869.00800971,0
2024-09-04 00:00:00+00:00,2868.9672461,2909.18885286,2833.36960021,2864.21022125,0
2024-09-05 00:00:00+00:00,2864.21534371,2868.48342604,2834.66206407,2848.87301287,0
2024-09-06 00:00:00+00:00,2848.86880373,2899.57926727,2814.07528979,2876.15267044,0
2024-09-07 00:00:00+00:00,2876.14366866,2876.44070917,2821.61561253,2829.10064137,0
2024-09-08 00:00:00+00:00,2829.10466654,2834.3844328,2805.85403728,2828.19030688,0
2024-09-09 00:00:00+00:00,2828.19865381,2883.72380724,2815.4351687,2856.85511466,0
2024-09-10 00:00:00+00:00,2856.75187494,2880.85477218,2854.75493386,2864.80217903,0
2024-09-11 00:00:00+00:00,2864.75233805,2898.97245652,2857.76200405,2880.64018622,0
2024-09-12 00:00:00+00:00,2880.64863936,2901.78473037,2860.47514029,2874.87843955,0
2024-09-13 00:00:00+00:00,2874.83756075,2916.02976401,2868.23809749,2913.74109488,0
2024-09-14 00:00:00+00:00,2913.74603916,2920.50106658,2895.9939645,2908.29968701,0
2024-09-15 00:00:00+00:00,2908.3050253,2969.43471495,2906.81686825,2966.21727351,0
2024-09-16 00:00:00+00:00,2966.21805492,2987.88935765,2937.38496883,2954.32502839,0
2024-09-17 00:00:00+00:00,2954.33752192,3024.6397843,2949.01665302,3013.65337068,0
2024-09-18 00:00:00+00:00,3013.65336875,3046.58194434,3013.34788239,3034.73753185,0
2024-09-19 00:00:00+00:00,3034.73080694,3043.83918908,2993.17540862,2998.52331437,0
2024-09-20 00:00:00+00:00,2998.52626688,3019.84095386,2927.10113413,2937.72292767,0
2024-09-21 00:00:00+00:00,2937.71942539,2950.88078043,2878.5865831,2880.53864011,0
2024-09-22 00:00:00+00:00,2880.55269398,2942.04490283,2871.89448385,2933.51361227,0
2024-09-23 00:00:00+00:00,2933.52032364,2936.51042544,2843.82627338,2866.15340554,0
2024-09-24 00:00:00+00:00,2866.18598676,2889.34891163,2859.11744916,2872.44898226,0
2024-09-25 00:00:00+00:00,2872.44941634,2906.08731872,2870.76202643,2894.27425228,0
2024-09-26 00:00:00+00:00,2894.27429383,2909.8015797,2866.20814049,2908.21450587,0
2024-09-27 00:00:00+00:00,2908.2161827,2910.8863176,2870.09156157,2878.70400882,0
2024-09-28 00:00:00+00:00,2878.71122231,2913.51032002,2874.73304478,2892.54950612,0
2024-09-29 00:00:00+00:00,2892.54718179,2913.32110107,2879.76817747,2889.81347005,0
2024-09-30 00:00:00+00:00,2889.55649873,2906.62266983,2849.6612751,2882.70090974,0
2024-10-01 00:00:00+00:00,2882.64551834,2969.75798778,2848.79130851,2920.93308044,0
2024-10-02 00:00:00+00:00,2920.92893808,3017.95495276,2911.80950375,3008.28092669,0
2024-10-03 00:00:00+00:00,3008.28020909,3060.64057002,2997.72930691,3031.1155581,0
2024-10-04 00:00:00+00:00,3031.05969943,3033.93017074,2995.0819804,3015.2666124,0
2024-10-05 00:00:00+00:00,3015.2651268,3028.62788585,3003.01783052,3015.24995946,0
2024-10-06 00:00:00+00:00,3015.26557057,3018.67572953,2998.16052161,3012.28516996,0
2024-10-07 00:00:00+00:00,3012.28445898,3035.63450151,2985.05157705,3014.87399058,0
2024-10-08 00:00:00+00:00,3014.79798852,3030.71822988,2984.33624677,2989.94049232,0
2024-10-09 00:00:00+00:00,2989.93635102,2999.89253207,2963.6506881,2986.30675126,0
2024-10-10 00:00:00+00:00,2986.30760911,3005.51812697,2949.49908952,2963.67083761,0
2024-10-11 00:00:00+00:00,2963.6768035,3012.64741734,2950.66484477,2994.72274965,0
2024-10-12 00:00:00+00:00,2994.70678589,3006.31726406,2980.89675571,2992.04149872,0
2024-10-13 00:00:00+00:00,2992.04565323,3002.44437228,2973.90426525,2988.03124694,0
2024-10-14 00:00:00+00:00,2987.98512433,3017.01444892,2974.33807725,2984.86020067,0
2024-10-15 00:00:00+00:00,2984.86024527,3077.60480801,2964.93503961,3054.25296085,0
2024-10-16 00:00:00+00:00,3054.23119359,3085.91895874,3051.94611969,3068.11898062,0
2024-10-17 00:00:00+00:00,3068.10430519,3096.83318396,3037.86141813,3083.56681442,0
2024-10-18 00:00:00+00:00,3083.55432277,3091.96003179,3058.46146595,3076.68346397,0
2024-10-19 00:00:00+00:00,3076.6673549,3077.94083699,3053.56030442,3059.6956407,0
2024-10-20 00:00:00+00:00,3059.68404375,3070.6237669,2998.71150164,3000.37697602,0
2024-10-21 00:00:00+00:00,3000.37271432,3005.29108154,2981.45093289,2992.74351735,0
2024-10-22 00:00:00+00:00,2992.74434089,3028.13618545,2982.8543769,3026.26662494,0
2024-10-23 00:00:00+00:00,3026.35785875,3089.33509477,3021.77249934,3064.09606178,0
2024-10-24 00:00:00+00:00,3064.05194795,3101.83327299,3054.33238738,3096.9494627,0
2024-10-25 00:00:00+00:00,3096.9367716,3207.36818152,3091.9655186,3181.03240586,0
2024-10-26 00:00:00+00:00,3181.03481232,3195.53783591,3124.41243364,3136.68099922,0
2024-10-27 00:00:00+00:00,3136.68884186,3146.09788728,3127.53389963,3135.51679741,0
2024-10-28 00:00:00+00:00,3135.5034281,3204.21091683,3132.4481724,3160.41862588,0
2024-10-29 00:00:00+00:00,3160.40923544,3226.66594708,3135.0376259,3205.14032106,0
2024-10-30 00:00:00+00:00,3205.13012535,3215.22778776,3147.26991289,3204.61470884,0
2024-10-31 00:00:00+00:00,3204.64787451,3271.54501053,3190.03246032,3257.15222382,0
2024-11-01 00:00:00+00:00,3257.16893687,3258.63468176,3213.73393262,3234.89793278,0
2024-11-02 00:00:00+00:00,3234.93120417,3275.45498362,3226.20011585,3248.79699289,0
2024-11-03 00:00:00+00:00,3248.79105517,3305.88511344,3240.59978487,3284.83400732,0
2024-11-04 00:00:00+00:00,3284.8936546,3316.43653707,3257.26857212,3302.21643246,0
2024-11-05 00:00:00+00:00,3302.16317737,3320.14708747,3278.22972508,3305.86771227,0
2024-11-06 00:00:00+00:00,3305.8701851,3324.78088516,3243.49052173,3262.54169874,0
2024-11-07 00:00:00+00:00,3262.33732117,3268.85064763,3121.97323497,3136.48104295,0
2024-11-08 00:00:00+00:00,3136.4346721,3148.41178415,3084.31001857,3101.57927821,0
2024-11-09 00:00:00+00:00,3101.56451896,3104.27351157,2966.47773944,2978.00629325,0
2024-11-10 00:00:00+00:00,2978.00838078,3066.30738135,2954.34182462,3011.83855028,0
2024-11-11 00:00:00+00:00,3012.38161514,3190.63318444,2991.15285725,3130.06411687,0
2024-11-12 00:00:00+00:00,3129.99176422,3226.49601884,3066.45795711,3194.91012664,0
2024-11-13 00:00:00+00:00,3195.12279629,3362.82049725,3182.88832342,3322.01741658,0
2024-11-14 00:00:00+00:00,3322.01574888,3351.95761523,3231.86542705,3291.30946139,0
2024-11-15 00:00:00+00:00,3290.92070704,3371.78243892,3281.31888827,3329.64453192,0
2024-11-16 00:00:00+00:00,3329.63794201,3346.51430349,3217.79807964,3246.20869924,0
2024-11-17 00:00:00+00:00,3246.21363814,3320.65665629,3186.75305273,3238.43941317,0
2024-11-18 00:00:00+00:00,3238.43624773,3252.4532455,3147.41569309,3157.32161552,0
2024-11-19 00:00:00+00:00,3157.39526804,3304.76641457,3150.23565714,3272.40205898,0
2024-11-20 00:00:00+00:00,3272.51200138,3418.44435533,3260.77700252,3388.63689517,0
2024-11-21 00:00:00+00:00,3388.63205631,3464.31999608,3267.71444928,3281.36611809,0
2024-11-22 00:00:00+00:00,3281.34456874,3305.68302784,3200.79231037,3206.74500728,0
2024-11-23 00:00:00+00:00,3206.80994085,3207.02866561,3008.88216409,3082.70934366,0
2024-11-24 00:00:00+00:00,3082.6999132,3202.20168468,3046.26636375,3111.82183665,0
2024-11-25 00:00:00+00:00,3111.55518344,3163.94041011,3002.54210677,3023.11256251,0
2024-11-26 00:00:00+00:00,3023.12341153,3147.24643746,3014.124597,3051.21713663,0
2024-11-27 00:00:00+00:00,3051.28931627,3082.75329108,2953.34556474,2967.22563654,0
2024-11-28 00:00:00+00:00,2967.12361134,3025.23439331,2960.30515779,2976.27209135,0
2024-11-29 00:00:00+00:00,2976.27577899,3002.84485309,2950.51264618,2957.35255083,0
2024-11-30 00:00:00+00:00,2957.34795155,2971.8389733,2854.06078688,2870.89594021,0
2024-12-01 00:00:00+00:00,2870.90800432,2903.46584711,2841.23120772,2844.43459186,0
2024-12-02 00:00:00+00:00,2844.36967416,2906.44151525,2798.6072685,2799.34449135,0
2024-12-03 00:00:00+00:00,2799.26568444,2878.11990672,2740.19626592,2753.77773285,0
2024-12-04 00:00:00+00:00,2753.79343145,2796.29196078,2648.23340475,2757.93874995,0
2024-12-05 00:00:00+00:00,2758.07753943,2914.10364633,2669.44564276,2751.43834712,0
2024-12-06 00:00:00+00:00,2751.33011333,2777.19240117,2689.02504598,2706.25796113,0
2024-12-07 00:00:00+00:00,2706.26999007,2720.077423,2666.70263358,2678.89430106,0
2024-12-08 00:00:00+00:00,2678.90140298,2716.24867442,2672.49848563,2708.32023275,0
2024-12-09 00:00:00+00:00,2708.31984271,3022.02637961,2701.09138978,2907.79661374,0
2024-12-10 00:00:00+00:00,2908.043982,3051.93087273,2869.5517847,2911.09386655,0
2024-12-11 00:00:00+00:00,2911.14773315,2970.4828253,2866.96061614,2889.26590369,0
2024-12-12 00:00:00+00:00,2889.23506651,2894.0989281,2789.72145888,2833.53793144,0
2024-12-13 00:00:00+00:00,2833.63725789,2867.28926144,2794.17440723,2846.1037278,0
2024-12-14 00:00:00+00:00,2846.1163604,2922.47068047,2833.67748637,2898.02570826,0
2024-12-15 00:00:00+00:00,2897.98941456,2960.93467669,2893.8347503,2922.70894817,0
2024-12-16 00:00:00+00:00,2922.74794536,3021.31990545,2913.52231196,2978.42236488,0
2024-12-17 00:00:00+00:00,2978.42670427,3027.63212197,2940.45802779,3010.70940422,0
2024-12-18 00:00:00+00:00,3010.44462851,3104.44800603,2982.50783461,3075.0392428,0
2024-12-19 00:00:00+00:00,3075.0865996,3216.60906156,3057.57013887,3181.54302538,0
2024-12-20 00:00:00+00:00,3181.33574455,3384.71057266,3105.53287558,3130.95001401,0
2024-12-21 00:00:00+00:00,3130.58288826,3249.19025934,3064.83723285,3228.0213778,0
2024-12-22 00:00:00+00:00,3227.95242795,3247.59501317,3160.28327676,3207.17143833,0
2024-12-23 00:00:00+00:00,3207.16704958,3233.58649049,3004.99832525,3051.6630953,0
2024-12-24 00:00:00+00:00,3051.66030928,3123.28039208,3033.63309717,3104.10899818,0
2024-12-25 00:00:00+00:00,3103.97877177,3147.01881802,3080.83750497,3137.24443925,0
2024-12-26 00:00:00+00:00,3137.24776848,3198.85772008,3129.86299663,3178.74022391,0
2024-12-27 00:00:00+00:00,3178.73733032,3184.86741557,3107.89170913,3139.51669603,0
2024-12-28 00:00:00+00:00,3139.51669342,3146.93308087,3074.75415869,3088.11288143,0
2024-12-29 00:00:00+00:00,3088.12811783,3122.28920978,3079.18983591,3117.44528751,0
2024-12-30 00:00:00+00:00,3117.20397098,3135.50382737,3056.60714712,3086.43072359,0
2024-12-31 00:00:00+00:00,3086.53375028,3130.89617268,3083.5381803,3127.09590107,0
2025-01-01 00:00:00+00:00,3127.16550922,3128.94981954,3061.49944071,3062.58912345,0
2025-01-02 00:00:00+00:00,3062.5829706,3071.50949512,3016.96124888,3046.77663365,0
2025-01-03 00:00:00+00:00,3046.69775118,3051.92183673,2944.7603369,2946.79693188,0
2025-01-04 00:00:00+00:00,2946.79463514,2965.0204851,2917.65150747,2934.09198442,0
2025-01-05 00:00:00+00:00,2934.08712726,2972.67333645,2928.66868146,2958.18799968,0
2025-01-06 00:00:00+00:00,2958.19191452,3034.29407864,2943.78515076,3031.68858089,0
2025-01-07 00:00:00+00:00,3031.67374152,3114.55664678,3007.52489269,3112.31746597,0
2025-01-08 00:00:00+00:00,3112.34981943,3142.94938428,3066.04073946,3079.37590575,0
2025-01-09 00:00:00+00:00,3079.37575574,3127.34866844,3051.8883414,3113.306989,0
2025-01-10 00:00:00+00:00,3113.32407072,3129.04790104,3090.62556196,3120.49286825,0
2025-01-11 00:00:00+00:00,3120.49033182,3134.12828634,3036.05834603,3059.10397578,0
2025-01-12 00:00:00+00:00,3059.0983075,3098.37812205,3057.41286522,3089.56920646,0
2025-01-13 00:00:00+00:00,3089.78118787,3219.50438299,3071.05200129,3170.07806972,0
2025-01-14 00:00:00+00:00,3170.0941194,3182.15209914,3130.85090704,3139.96140641,0
2025-01-15 00:00:00+00:00,3139.96171663,3164.44824746,3008.16025499,3021.86424477,0
2025-01-16 00:00:00+00:00,3021.87316684,3081.4553813,2959.84845835,3041.89155135,0
2025-01-17 00:00:00+00:00,3041.70582988,3118.98519004,2995.46539021,3036.48624669,0
2025-01-18 00:00:00+00:00,3036.41797646,3162.26856172,3033.34063583,3103.00313528,0
2025-01-19 00:00:00+00:00,3103.08877034,3264.32333736,3066.52612083,3180.77675203,0
2025-01-20 00:00:00+00:00,3180.70288822,3241.07542573,3131.03090314,3160.42428984,0
2025-01-21 00:00:00+00:00,3160.45597673,3232.32371523,3156.86319505,3213.35913132,0
2025-01-22 00:00:00+00:00,3213.36164601,3217.23074061,3153.54732314,3180.08549998,0
2025-01-23 00:00:00+00:00,3180.07632802,3288.59149492,3161.34145131,3178.10244117,0
2025-01-24 00:00:00+00:00,3178.29461973,3231.99010508,3146.07296294,3230.45952457,0
2025-01-25 00:00:00+00:00,3230.25723195,3248.63081609,3192.29941838,3211.7978361,0
2025-01-26 00:00:00+00:00,3211.80620385,3261.26696434,3190.70703979,3252.75103681,0
2025-01-27 00:00:00+00:00,3252.61690349,3372.50105664,3237.13220997,3261.97283578,0
2025-01-28 00:00:00+00:00,3261.90417054,3342.33461493,3245.65071685,3334.16915389,0
2025-01-29 00:00:00+00:00,3334.44849661,3382.12944478,3289.80347215,3375.55528346,0
2025-01-30 00:00:00+00:00,3375.35859423,3382.40297469,3283.14614018,3290.25290414,0
2025-01-31 00:00:00+00:00,3290.25503902,3309.77381599,3204.69489801,3229.20562266,0
2025-02-01 00:00:00+00:00,3229.20317255,3379.6874345,3209.92348516,3367.42399715,0
2025-02-02 00:00:00+00:00,3367.40341105,3670.53436922,3331.51465393,3575.94727566,0
2025-02-03 00:00:00+00:00,3575.79001582,4415.34541426,3574.59272255,3616.27682816,0
2025-02-04 00:00:00+00:00,3616.2799054,3810.74494539,3604.39030039,3708.39352978,0
2025-02-05 00:00:00+00:00,3708.40282942,3780.70493568,3649.61789555,3719.43431806,0
2025-02-06 00:00:00+00:00,3719.59092124,3852.06440643,3676.71148439,3823.67333388,0
2025-02-07 00:00:00+00:00,3823.56541635,3885.87884471,3741.40753619,3834.34718798,0
2025-02-08 00:00:00+00:00,3834.36753965,3851.43057183,3759.66954536,3774.01363222,0
2025-02-09 00:00:00+00:00,3773.77256822,3855.74607901,3716.52531684,3783.89277045,0
2025-02-10 00:00:00+00:00,3783.90377138,3839.27723767,3734.95021396,3763.54407682,0
2025-02-11 00:00:00+00:00,3763.52132091,3767.93601472,3669.215311,3723.22007452,0
2025-02-12 00:00:00+00:00,3723.53581962,3777.43183099,3611.44386955,3658.0134102,0
2025-02-13 00:00:00+00:00,3657.98640798,3708.75217009,3626.1144132,3665.10420383,0
2025-02-14 00:00:00+00:00,3664.74873534,3674.9531461,3571.94566389,3614.29343285,0
2025-02-15 00:00:00+00:00,3614.30263377,3669.31547296,3588.23997164,3645.68969076,0
2025-02-16 00:00:00+00:00,3645.69941317,3669.73027384,3618.81694648,3634.30922809,0
2025-02-17 00:00:00+00:00,3634.51759616,3674.93518288,3549.27664537,3622.81539368,0
2025-02-18 00:00:00+00:00,3622.78819946,3803.56387952,3621.70586267,3738.17819898,0
2025-02-19 00:00:00+00:00,3738.14213527,3760.81250482,3681.70398767,3697.47224741,0
2025-02-20 00:00:00+00:00,3697.47221577,3741.57441879,3676.00363822,3724.07039357,0
2025-02-21 00:00:00+00:00,3724.07403895,3799.78276727,3669.21574593,3769.58939145,0
2025-02-22 00:00:00+00:00,3769.54127653,3778.32008575,3665.37510555,3692.81402349,0
2025-02-23 00:00:00+00:00,3692.81311931,3716.69052366,3640.59723274,3670.4809634,0
2025-02-24 00:00:00+00:00,3670.46317604,4009.58501001,3653.28563192,3926.59025631,0
2025-02-25 00:00:00+00:00,3926.43753969,4081.33937026,3755.28516783,3783.7345524,0
2025-02-26 00:00:00+00:00,3783.71897071,3876.64709857,3746.62202841,3773.93432758,0
2025-02-27 00:00:00+00:00,3773.765741,3840.94355763,3765.86762082,3808.84900451,0
2025-02-28 00:00:00+00:00,3808.8410477,3911.68296356,3806.54776279,3850.36746479,0
2025-03-01 00:00:00+00:00,3850.36967007,3962.68179016,3823.04994547,3916.42767902,0
2025-03-02 00:00:00+00:00,3916.25547227,3926.41831326,3595.85190543,3673.61082109,0
2025-03-03 00:00:00+00:00,3673.12360511,4000.20489677,3665.41522519,3954.02456591,0
2025-03-04 00:00:00+00:00,3954.08976495,4056.45363191,3855.88967862,3951.87579069,0
2025-03-05 00:00:00+00:00,3951.89031063,4024.23329114,3893.31929379,3986.36245682,0
2025-03-06 00:00:00+00:00,3986.36141523,3996.36871804,3898.28543544,3974.68553583,0
2025-03-07 00:00:00+00:00,3974.68675079,4008.79875927,3905.64591443,3986.33910414,0
2025-03-08 00:00:00+00:00,3986.3327724,4004.26815627,3915.59027429,3960.8149083,0
2025-03-09 00:00:00+00:00,3960.80130738,4173.21372438,3949.61975264,4045.08803452,0
2025-03-10 00:00:00+00:00,4045.19884302,4238.3996308,3965.38957561,4215.34667886,0
2025-03-11 00:00:00+00:00,4215.35731163,4343.82108873,4158.35551586,4244.34292211,0
2025-03-12 00:00:00+00:00,4244.29132578,4292.07218871,4168.90177082,4226.91746933,0
2025-03-13 00:00:00+00:00,4226.92289474,4270.71340971,4117.76641301,4159.81368346,0
2025-03-14 00:00:00+00:00,4159.82058621,4205.27084469,4130.89335225,4162.23587707,0
2025-03-15 00:00:00+00:00,4162.23995383,4166.37407661,4063.00163958,4089.73085666,0
2025-03-16 00:00:00+00:00,4089.74455893,4200.96937621,4076.09451739,4160.10480509,0
2025-03-17 00:00:00+00:00,4160.10703526,4161.32993712,4094.48968187,4127.74790492,0
2025-03-18 00:00:00+00:00,4127.7469636,4157.38017118,4085.21633315,4090.94227391,0
2025-03-19 00:00:00+00:00,4090.94088144,4121.68892317,3961.4817955,4050.63727457,0
2025-03-20 00:00:00+00:00,4050.44624558,4103.69844572,4044.00596738,4053.5396761,0
2025-03-21 00:00:00+00:00,4053.53700827,4106.10869829,4047.86185824,4088.36051325,0
2025-03-22 00:00:00+00:00,4088.36782276,4090.55304154,4047.24642654,4071.57242879,0
2025-03-23 00:00:00+00:00,4071.56860858,4123.21826987,4040.63719512,4117.01764032,0
2025-03-24 00:00:00+00:00,4116.74069226,4131.92854391,4048.03793667,4062.30967163,0
2025-03-25 00:00:00+00:00,4062.39333606,4080.03108982,4036.83776223,4052.97982589,0
2025-03-26 00:00:00+00:00,4052.97509422,4154.43154276,4041.02706906,4134.71732614,0
2025-03-27 00:00:00+00:00,4134.72872919,4140.09723559,4098.54595246,4130.73328804,0
2025-03-28 00:00:00+00:00,4130.72532086,4260.74841213,4125.39196126,4217.59085452,0
2025-03-29 00:00:00+00:00,4217.58373882,4309.57820963,4195.6239176,4282.50102643,0
2025-03-30 00:00:00+00:00,4282.46394375,4320.89678604,4246.41917462,4290.61147202,0
2025-03-31 00:00:00+00:00,4290.61090701,4362.79541151,4256.26623864,4304.05964238,0
2025-04-01 00:00:00+00:00,4304.37977223,4322.68937506,4236.87407215,4310.09098726,0
2025-04-02 00:00:00+00:00,4310.51197839,4455.5377002,4310.31997184,4417.12264519,0
2025-04-03 00:00:00+00:00,4416.79912596,4497.3247481,4361.70831582,4411.26928706,0
2025-04-04 00:00:00+00:00,4411.30028642,4457.26055607,4369.6868831,4391.17838428,0
2025-04-05 00:00:00+00:00,4391.221841,4431.52247282,4376.57830622,4403.94098096,0
2025-04-06 00:00:00+00:00,4404.05088344,4669.77996726,4393.22752809,4632.69433697,0
2025-04-07 00:00:00+00:00,4632.52973713,4924.3015391,4597.12205175,4689.8781587,0
2025-04-08 00:00:00+00:00,4689.86074534,4755.58726767,4600.81920064,4704.14889107,0
2025-04-09 00:00:00+00:00,4704.13181685,4821.81871926,4537.17975149,4556.26984513,0
2025-04-10 00:00:00+00:00,4556.36879286,4719.27264763,4555.66799049,4639.80844136,0
2025-04-11 00:00:00+00:00,4639.79728985,4726.35806671,4599.3896997,4711.66300494,0
2025-04-12 00:00:00+00:00,4711.66300474,4735.02982667,4547.0791288,4585.45712292,0
2025-04-13 00:00:00+00:00,4585.51058813,5492.59285439,4551.48190562,5157.89007638,0
2025-04-14 00:00:00+00:00,5157.87374327,5197.42404573,5055.23778192,5182.54563121,0
2025-04-15 00:00:00+00:00,5182.54481482,5246.32347605,5173.53653297,5240.48688074,0
2025-04-16 00:00:00+00:00,5240.4762215,5322.38349909,5205.42535381,5253.04704648,0
2025-04-17 00:00:00+00:00,5253.05574349,5277.67137172,5206.81381379,5271.26918527,0
2025-04-18 00:00:00+00:00,5271.26319743,5295.03880581,5212.92953558,5237.07145223,0
2025-04-19 00:00:00+00:00,5237.07545602,5244.59229254,5192.8451561,5195.35916555,0
2025-04-20 00:00:00+00:00,5195.28744004,5252.39902651,5184.54473795,5243.62035067,0
2025-04-21 00:00:00+00:00,5243.62036096,5388.1731158,5217.2944172,5381.22714381,0
2025-04-22 00:00:00+00:00,5381.24030221,5432.42320178,5279.16865822,5319.5059691,0
2025-04-23 00:00:00+00:00,5318.369692,5324.70721175,5203.62139357,5283.01082375,0
