label,count,mean_y,median_y,std_y,hit_rate
Red,8,-0.02729931090174078,-0.02432007426610001,0.042179651486685225,0.625
Orange,8,-0.025775941414058322,-0.02535164030521192,0.03318758381166451,0.625
Yellow,8,0.03701976879437521,0.04044625389452469,0.020416698523040174,0.0
YellowGreen,8,0.01946341002076875,0.041283386365198696,0.0780274453419489,0.25
Green,8,-0.021713511547146847,-0.001077047089459375,0.09444626872385108,0.5
