label,count,mean_y,median_y,std_y,hit_rate
Red,21,-2.4837634084301044e-06,-0.000304350728003148,0.035577329011092826,0.5238095238095238
Orange,21,-0.016860355257426844,-0.017823351186731964,0.035618798090613975,0.7619047619047619
Yellow,21,0.00320792964139956,0.00804725566046933,0.04937433930498736,0.38095238095238093
YellowGreen,21,0.02043481221737092,0.033785175575955145,0.04975040179116788,0.23809523809523808
Green,21,0.01676626802992791,0.03740300983803988,0.0773278772175119,0.2857142857142857
