label,count,mean_y,median_y,std_y,hit_rate
Red,19,0.00016586162928954168,-0.008259468632368545,0.04015580006721904,0.631578947368421
Orange,15,-0.01183299059703055,-0.013155210500123748,0.032767427645796605,0.6666666666666666
Yellow,8,0.027546346848816863,0.035292749082035994,0.04163332152184792,0.25
YellowGreen,7,0.035430003634322506,0.030605156187689716,0.03941940799016721,0.2857142857142857
Green,4,0.009537584951896081,0.02402997699334616,0.06611180485292445,0.25
