label,count,mean_y,median_y,std_y,hit_rate
Red,10,-0.01680438207961856,-0.00098007575511657,0.03732055263116263,0.6
Orange,9,-0.005876624552502093,-0.01966790725648093,0.04631868453456328,0.5555555555555556
Yellow,10,0.013718392626358194,0.026237202245262416,0.05201741186382286,0.2
YellowGreen,9,0.019833157953705584,0.025605202583186697,0.06432124442446147,0.2222222222222222
Green,10,-0.009249597600977582,-0.002474935350152813,0.07200842848019193,0.6
