date,reconstructed_index_value,daily_divisor
2024-12-29,2903.848986275411183793544674,0.0003384317654370462938162482925
2024-12-30,2930.908849084217880779792604,0.0003384317654370462938162482925
2024-12-31,2903.885146650395123082970543,0.0003384317654370462938162482925
2025-01-01,2942.039323266184139784734703,0.0003384317654370462938162482925
2025-01-02,2942.039323266184139784734703,0.0003399002834842544133554928256
2025-01-03,2922.902551336805552494732448,0.0003399002834842544133554928256
2025-01-04,2832.906609661605143529272692,0.0003399002834842544133554928256
2025-01-05,2820.365369437286931223937611,0.0003399002834842544133554928256
2025-01-06,2847.081661028705481651577796,0.0003399002834842544133554928256
2025-01-07,2916.897194525767167873870638,0.0003399002834842544133554928256
2025-01-08,2985.283817994405226556646827,0.0003399002834842544133554928256
2025-01-09,2985.283817994405226556646827,0.0003349765251706710982369890019
2025-01-10,3014.240679763742233906432178,0.0003349765251706710982369890019
2025-01-11,3022.490325909342790526460879,0.0003349765251706710982369890019
2025-01-12,2958.458637712447187936400281,0.0003349765251706710982369890019
2025-01-13,2991.072109750574169277741637,0.0003349765251706710982369890019
2025-01-14,3067.248653180263095375055544,0.0003349765251706710982369890019
2025-01-15,3041.648615629248867198987423,0.0003349765251706710982369890019
2025-01-16,3041.648615629248867198987423,0.0003287690743965579444047340406
2025-01-17,3068.913158834302389037041933,0.0003287690743965579444047340406
2025-01-18,3061.348524756690045609021121,0.0003287690743965579444047340406
2025-01-19,3120.339099994847001916323256,0.0003287690743965579444047340406
2025-01-20,3210.341380843488708177434470,0.0003287690743965579444047340406
2025-01-21,3183.575174161764848053380202,0.0003287690743965579444047340406
2025-01-22,3245.201544157994639981987612,0.0003287690743965579444047340406
2025-01-23,3245.201544157994639981987612,0.0003081472710994477398292556766
2025-01-24,3240.989741818622211931958287,0.0003081472710994477398292556766
2025-01-25,3285.603490619914725347153295,0.0003081472710994477398292556766
2025-01-26,3269.437550324961113793738307,0.0003081472710994477398292556766
2025-01-27,3314.215226717169130811380264,0.0003081472710994477398292556766
2025-01-28,3326.355055812056036534685302,0.0003081472710994477398292556766
2025-01-29,3397.405572070508934148592150,0.0003081472710994477398292556766
2025-01-30,3397.405572070508934148592150,0.0002943422499276592820289582486
2025-01-31,3314.398767122832983667944226,0.0002943422499276592820289582486
2025-02-01,3255.616789114828619689165869,0.0002943422499276592820289582486
2025-02-02,3383.734344369628942263716782,0.0002943422499276592820289582486
2025-02-03,3602.730173210665402605924907,0.0002943422499276592820289582486
2025-02-04,3642.103982542207134265371532,0.0002943422499276592820289582486
2025-02-05,3721.718298464670747073508529,0.0002943422499276592820289582486
2025-02-06,3721.718298464670747073508528,0.0002686930927610862878513365947
2025-02-07,3831.568061117952848019228225,0.0002686930927610862878513365947
2025-02-08,3838.901487587632347308089613,0.0002686930927610862878513365947
2025-02-09,3775.423410583613169996037395,0.0002686930927610862878513365947
2025-02-10,3788.816110767436407611441076,0.0002686930927610862878513365947
2025-02-11,3777.555737160319741838473061,0.0002686930927610862878513365947
2025-02-12,3731.611055806475550740522021,0.0002686930927610862878513365947
2025-02-13,3731.611055806475550740522021,0.0002679807689078357234653397244
2025-02-14,3732.923895378935402641234031,0.0002679807689078357234653397244
2025-02-15,3680.561074598744759861562352,0.0002679807689078357234653397244
2025-02-16,3711.312635485387120387119069,0.0002679807689078357234653397244
2025-02-17,3703.654664244700552812713401,0.0002679807689078357234653397244
2025-02-18,3692.239138101656713000990051,0.0002679807689078357234653397244
2025-02-19,3804.582623616667046581342100,0.0002679807689078357234653397244
2025-02-20,3804.582623616667046581342100,0.0002628409207865728786034629412
2025-02-21,3843.063993004098536074387760,0.0002628409207865728786034629412
2025-02-22,3890.596359858923388850275169,0.0002628409207865728786034629412
2025-02-23,3810.922837805674376352266236,0.0002628409207865728786034629412
2025-02-24,3782.414963623980480582679947,0.0002628409207865728786034629412
2025-02-25,4051.192859252816471237342619,0.0002628409207865728786034629412
2025-02-26,3904.491769232601369178231265,0.0002628409207865728786034629412
2025-02-27,3904.491769232601369178231265,0.0002561152792996007556361294388
2025-02-28,3940.824156797167713221773868,0.0002561152792996007556361294388
2025-03-01,3981.870215949340910295388783,0.0002561152792996007556361294388
2025-03-02,4032.296661223780279258762361,0.0002561152792996007556361294388
2025-03-03,3801.898270661370655707113347,0.0002561152792996007556361294388
2025-03-04,4057.962450942392471414247334,0.0002561152792996007556361294388
2025-03-05,4051.574583219414722374421292,0.0002561152792996007556361294388
2025-03-06,4051.574583219414722374421291,0.0002468176210162202461935058755
2025-03-07,4049.969926532891903280888691,0.0002468176210162202461935058755
2025-03-08,4060.126715501887291038497494,0.0002468176210162202461935058755
2025-03-09,4036.282309256723494634688374,0.0002468176210162202461935058755
2025-03-10,4113.140893428153971585388268,0.0002468176210162202461935058755
2025-03-11,4260.404036308059389143735576,0.0002468176210162202461935058755
2025-03-12,4301.240568701648254692409205,0.0002468176210162202461935058755
2025-03-13,4301.240568701648254692409204,0.0002324910648515191466768830746
2025-03-14,4223.622845546206069866730634,0.0002324910648515191466768830746
2025-03-15,4227.588699584650010744124185,0.0002324910648515191466768830746
2025-03-16,4164.566775297426912161488270,0.0002324910648515191466768830746
2025-03-17,4226.559145503476741723146960,0.0002324910648515191466768830746
2025-03-18,4197.031853871823627248153863,0.0002324910648515191466768830746
2025-03-19,4161.114736284274084423933622,0.0002324910648515191466768830746
2025-03-20,4161.114736284274084423933622,0.0002403202178685810671904647198
2025-03-21,4181.868532500184342711140789,0.0002403202178685810671904647198
2025-03-22,4214.393042585458167040771296,0.0002403202178685810671904647198
2025-03-23,4201.379273090977868724886108,0.0002403202178685810671904647198
2025-03-24,4244.386760923262186741059957,0.0002403202178685810671904647198
2025-03-25,4199.223773507549730357518337,0.0002403202178685810671904647198
2025-03-26,4196.097466593931610196574864,0.0002403202178685810671904647198
2025-03-27,4196.097466593931610196574864,0.0002383166759021264814788157612
2025-03-28,4191.669345542899047409779600,0.0002383166759021264814788157612
2025-03-29,4268.793506835474404260044545,0.0002383166759021264814788157612
2025-03-30,4329.247209704701675571627064,0.0002383166759021264814788157612
2025-03-31,4348.805955041044409498395232,0.0002383166759021264814788157612
2025-04-01,4358.535064914429028372958186,0.0002383166759021264814788157612
2025-04-02,4375.024674701260854903361806,0.0002383166759021264814788157612
2025-04-03,4375.024674701260854903361807,0.0002285701394514495733796850917
2025-04-04,4375.850491505257466732921137,0.0002285701394514495733796850917
2025-04-05,4359.011125387670368647894815,0.0002285701394514495733796850917
2025-04-06,4356.085537002507982609431189,0.0002285701394514495733796850917
2025-04-07,4569.064102583898529684253490,0.0002285701394514495733796850917
2025-04-08,4635.400245032817962383776499,0.0002285701394514495733796850917
2025-04-09,4649.327134703365446864471670,0.0002285701394514495733796850917
2025-04-10,4649.327134703365446864471670,0.0002150848867002346586335723284
2025-04-11,4710.977167457276642595594511,0.0002150848867002346586335723284
2025-04-12,4789.232413363324188906678833,0.0002150848867002346586335723284
2025-04-13,4667.266875952534959721112131,0.0002150848867002346586335723284
2025-04-14,4694.956346988416640919893000,0.0002150848867002346586335723284
2025-04-15,4718.794524898677212932126750,0.0002150848867002346586335723284
2025-04-16,4769.092407823579342208064163,0.0002150848867002346586335723284
2025-04-17,4769.092407823579342208064164,0.0002096835025380352205257326230
2025-04-18,4786.795527648112663989810480,0.0002096835025380352205257326230
2025-04-19,4753.484173826165842603525547,0.0002096835025380352205257326230
2025-04-20,4722.245813868141209691821883,0.0002096835025380352205257326230
2025-04-21,4764.783709825859760777975203,0.0002096835025380352205257326230
2025-04-22,4894.143952948930074229695563,0.0002096835025380352205257326230
2025-04-23,4849.015701705843715409909548,0.0002096835025380352205257326230
2025-04-24,4849.015701705843715409909548,0.0002062274204738516831033323311
2025-04-25,4863.388287033752087629355145,0.0002062274204738516831033323311
2025-04-26,4907.924126532029287579889138,0.0002062274204738516831033323311
2025-04-27,4862.358222068871269320011948,0.0002062274204738516831033323311
2025-04-28,4840.273615167494776475391555,0.0002062274204738516831033323311
2025-04-29,4871.237609578072182051310078,0.0002062274204738516831033323311
2025-04-30,4886.378250060676050322892369,0.0002062274204738516831033323311
2025-05-01,4886.378250060676050322892368,0.0002046505507402302744132994923
2025-05-02,4921.015451248470532364417487,0.0002046505507402302744132994923
2025-05-03,4950.886804827902352954930933,0.0002046505507402302744132994923
2025-05-04,4946.207266160059977206407759,0.0002046505507402302744132994923
2025-05-05,4944.864995493267882911930111,0.0002046505507402302744132994923
2025-05-06,4949.425001672007086100869170,0.0002046505507402302744132994923
2025-05-07,5034.011663229830131710541623,0.0002046505507402302744132994923
2025-05-08,5034.011663229830131710541622,0.0001986487252908743483978430242
2025-05-09,4744.694437201694825403775472,0.0001986487252908743483978430242
2025-05-10,4547.408946237396597841154525,0.0001986487252908743483978430242
2025-05-11,4360.765736769228940833717759,0.0001986487252908743483978430242
2025-05-12,4462.582550047437166066243146,0.0001986487252908743483978430242
2025-05-13,4333.663683824634644888229870,0.0001986487252908743483978430242
2025-05-14,4236.343822970128991214724269,0.0001986487252908743483978430242
2025-05-15,4236.343822970128991214724269,0.0002360526061595475768049762182
2025-05-16,4390.117410855148620679246158,0.0002360526061595475768049762182
2025-05-17,4390.169807511680308918949622,0.0002360526061595475768049762182
2025-05-18,4465.924386343896553921716734,0.0002360526061595475768049762182
2025-05-19,4518.637227437239787318050172,0.0002360526061595475768049762182
2025-05-20,4498.230613889105417191028739,0.0002360526061595475768049762182
2025-05-21,4547.542481742840253600979805,0.0002360526061595475768049762182
2025-05-22,4547.542481742840253600979805,0.0002198989902820547567507768051
2025-05-23,4498.295072561363935658866993,0.0002198989902820547567507768051
2025-05-24,4547.922334595526352764152203,0.0002198989902820547567507768051
2025-05-25,4540.147814169048171734868935,0.0002198989902820547567507768051
2025-05-26,4566.897102876558601573066863,0.0002198989902820547567507768051
2025-05-27,4592.644150355643365204711842,0.0002198989902820547567507768051
2025-05-28,4489.951777306686752944128485,0.0002198989902820547567507768051
2025-05-29,4489.951777306686752944128485,0.0002227195412329914800958112617
2025-05-30,4484.176162720199215190976163,0.0002227195412329914800958112617
2025-05-31,4635.661219257944250339161148,0.0002227195412329914800958112617
2025-06-01,4644.642848603631624667946361,0.0002227195412329914800958112617
2025-06-02,4670.358364542438835322073982,0.0002227195412329914800958112617
2025-06-03,4613.891117234189786160675443,0.0002227195412329914800958112617
2025-06-04,4600.758097438248301153585170,0.0002227195412329914800958112617
2025-06-05,4600.758097438248301153585169,0.0002173554833401936038976542977
2025-06-06,4735.456242673067285486579114,0.0002173554833401936038976542977
2025-06-07,4741.693154801187344651902638,0.0002173554833401936038976542977
2025-06-08,4724.644777143040823689103553,0.0002173554833401936038976542977
2025-06-09,4703.909886141713398571257133,0.0002173554833401936038976542977
2025-06-10,4678.237394813561304421276483,0.0002173554833401936038976542977
2025-06-11,4565.414538506574964932095865,0.0002173554833401936038976542977
2025-06-12,4565.414538506574964932095865,0.0002190381599667654871335245590
2025-06-13,4638.417706076994951055208924,0.0002190381599667654871335245590
2025-06-14,4745.039762164649543864923257,0.0002190381599667654871335245590
2025-06-15,4789.600381038651346563291506,0.0002190381599667654871335245590
2025-06-16,4736.987807220736215665320334,0.0002190381599667654871335245590
2025-06-17,4758.283756947814574398009710,0.0002190381599667654871335245590
2025-06-18,4765.908085014802630275977551,0.0002190381599667654871335245590
2025-06-19,4765.908085014802630275977551,0.0002098236017484785501901141501
2025-06-20,4758.081128831340882311894217,0.0002098236017484785501901141501
2025-06-21,4861.080957899941807376676874,0.0002098236017484785501901141501
2025-06-22,4997.139584789885452684412335,0.0002098236017484785501901141501
2025-06-23,5053.738198075713213240921843,0.0002098236017484785501901141501
2025-06-24,4908.219447701002689501460294,0.0002098236017484785501901141501
2025-06-25,4890.382250680775532027099052,0.0002098236017484785501901141501
2025-06-26,4890.382250680775532027099052,0.0002044829930954360431814835958
2025-06-27,4948.625905248769150317984514,0.0002044829930954360431814835958
2025-06-28,4907.450659831870703404201883,0.0002044829930954360431814835958
2025-06-29,4850.048010130656979336577888,0.0002044829930954360431814835958
2025-06-30,4806.692976997408032659191544,0.0002044829930954360431814835958
2025-07-01,4758.542375953147978730736817,0.0002044829930954360431814835958
2025-07-02,4849.436943645224270873844015,0.0002044829930954360431814835958
2025-07-03,4849.436943645224270873844014,0.0002062095067161178718685398949
2025-07-04,4849.672583139181488099721971,0.0002062095067161178718685398949
2025-07-05,4911.870610469649479920809468,0.0002062095067161178718685398949
2025-07-06,4906.295059670817005872340742,0.0002062095067161178718685398949
2025-07-07,4849.875219744893526454225103,0.0002062095067161178718685398949
2025-07-08,4850.519897433037185115647607,0.0002062095067161178718685398949
2025-07-09,4788.368123697523044267557189,0.0002062095067161178718685398949
2025-07-10,4788.368123697523044267557189,0.0002088394154682934963560442088
2025-07-11,4731.945312593777846637667599,0.0002088394154682934963560442088
2025-07-12,4711.424404951781339850025870,0.0002088394154682934963560442088
2025-07-13,4730.656956387952278435021056,0.0002088394154682934963560442088
2025-07-14,4720.634050650514339852725883,0.0002088394154682934963560442088
2025-07-15,4687.501069617344689135450913,0.0002088394154682934963560442088
2025-07-16,4529.328504765316817581445499,0.0002088394154682934963560442088
2025-07-17,4529.328504765316817581445498,0.0002207832792317664144775728280
2025-07-18,4332.344969761472095346679605,0.0002207832792317664144775728280
2025-07-19,4254.382439974728247332992422,0.0002207832792317664144775728280
2025-07-20,4211.795882079472653995191218,0.0002207832792317664144775728280
2025-07-21,4055.987462271269939681911545,0.0002207832792317664144775728280
2025-07-22,3998.715688927578996191682950,0.0002207832792317664144775728280
2025-07-23,4060.190095143747968564929974,0.0002207832792317664144775728280
2025-07-24,4060.190095143747968564929974,0.0002462938868788594870189700533
2025-07-25,4048.995958259450482809689188,0.0002462938868788594870189700533
2025-07-26,3983.510126445640859530391910,0.0002462938868788594870189700533
2025-07-27,3972.247867919935586496790306,0.0002462938868788594870189700533
2025-07-28,3905.811511672450636585723267,0.0002462938868788594870189700533
2025-07-29,3976.238539400018076375339434,0.0002462938868788594870189700533
2025-07-30,3983.479144506230851200117831,0.0002462938868788594870189700533
2025-07-31,3983.479144506230851200117831,0.0002510368358220573148604429329
2025-08-01,4021.700950854689930819555822,0.0002510368358220573148604429329
2025-08-02,4114.783040708005180741388653,0.0002510368358220573148604429329
2025-08-03,4225.664564496097648490391991,0.0002510368358220573148604429329
2025-08-04,4141.566853364813383678899372,0.0002510368358220573148604429329
2025-08-05,3982.261586014212205293655101,0.0002510368358220573148604429329
2025-08-06,4066.335990547937104027028616,0.0002510368358220573148604429329
2025-08-07,4066.335990547937104027028616,0.0002459216361669244185749409389
2025-08-08,3915.329931917848937345244821,0.0002459216361669244185749409389
2025-08-09,3832.429132784207257793875947,0.0002459216361669244185749409389
2025-08-10,3721.261023275274964437089870,0.0002459216361669244185749409389
2025-08-11,3818.101758652452598093661048,0.0002459216361669244185749409389
2025-08-12,3851.709901510207278891123704,0.0002459216361669244185749409389
2025-08-13,3653.408283670779940548134657,0.0002459216361669244185749409389
2025-08-14,3653.408283670779940548134657,0.0002737170122675818433250479403
2025-08-15,3662.207170985085967130699832,0.0002737170122675818433250479403
2025-08-16,3700.053244683055263219890661,0.0002737170122675818433250479403
2025-08-17,3682.821715182418978462184475,0.0002737170122675818433250479403
2025-08-18,3636.810053571452087849195429,0.0002737170122675818433250479403
2025-08-19,3709.739138032014416861861175,0.0002737170122675818433250479403
2025-08-20,3797.898100888301193591455643,0.0002737170122675818433250479403
2025-08-21,3797.898100888301193591455643,0.0002633035361759988122214256446
2025-08-22,3847.105223897093473471269745,0.0002633035361759988122214256446
2025-08-23,3603.777151116292684348739877,0.0002633035361759988122214256446
2025-08-24,3593.070020944370822397629819,0.0002633035361759988122214256446
2025-08-25,3540.820141737610516881090098,0.0002633035361759988122214256446
2025-08-26,3708.272298027699723942975869,0.0002633035361759988122214256446
2025-08-27,3601.234297893863515830268994,0.0002633035361759988122214256446
2025-08-28,3601.234297893863515830268994,0.0002776825713852712650805823919
2025-08-29,3600.620540074798747123734517,0.0002776825713852712650805823919
2025-08-30,3598.687033186796849060570929,0.0002776825713852712650805823919
