asset,system,exposure,model,window,dSharpe,dSharpe_lo,dSharpe_hi,P(dSharpe>0),dCAGR,dCAGR_lo,dCAGR_hi
SOL,GERHARD_SMA120,long_flat,M1_1close,walk_forward_oos,0.018911630963890702,-0.18203840137662283,0.24598256965170986,0.5635,0.016170988852290513,-0.16143335939019723,0.2729356383812131
SOL,GERHARD_SMA120,long_flat,M2_2close,walk_forward_oos,0.1071379615019179,0.006458215415806646,0.2524965775091958,0.9825,0.09401194545828973,0.008272523268962231,0.2308005215834153
SOL,GERHARD_SMA120,long_flat,M3_linear,walk_forward_oos,0.0385461638344744,-0.044164184670941097,0.1347201160663505,0.8085,0.03203276532756982,-0.03999377931043026,0.13673625246147653
SOL,GERHARD_SMA120,long_flat,M4_strength,walk_forward_oos,0.10845260261505318,0.015777882879441162,0.2346757277348303,0.993,0.09497939728898097,0.013871574806641772,0.2563072709145727
SOL,GERHARD_SMA120,long_flat,M5_override,walk_forward_oos,0.07653228406809032,-0.01680882183658042,0.19426455900474116,0.931,0.06682529933020254,-0.014700480050799785,0.21431283440519003
SOL,GERHARD_SMA120,long_flat,M6_probability,walk_forward_oos,0.03727908845785677,0.0,0.122831769048835,0.867,0.031941562353937414,0.0,0.12951248025251755
SOL,GERHARD_SMA120,long_flat,M1_1close,test_2024+,0.11749395731983382,-0.13284755141383034,0.4218087752533164,0.785,0.06336320962397912,-0.07040842141400672,0.24876649646936502
SOL,GERHARD_SMA120,long_flat,M2_2close,test_2024+,0.17399214543186287,0.029289412411989124,0.3635698054558585,0.995,0.09260946175097018,0.018550659531467763,0.18720098460784426
SOL,GERHARD_SMA120,long_flat,M3_linear,test_2024+,0.08331805522438636,-0.026022006142167986,0.2164294448934338,0.919,0.04580742105493396,-0.010279256034173507,0.12471664837608083
SOL,GERHARD_SMA120,long_short,M1_1close,walk_forward_oos,0.023580510857167683,-0.2822751979642401,0.37461812351842555,0.5535,0.012658910114844657,-0.19481024145901601,0.2880992826510315
SOL,GERHARD_SMA120,long_short,M2_2close,walk_forward_oos,0.16253188463882404,0.010635981474182866,0.3503309684646992,0.9815,0.09286798643473027,0.008701284662507316,0.2342318309334809
SOL,GERHARD_SMA120,long_short,M3_linear,walk_forward_oos,0.04540166077620755,-0.076812524767184,0.1806199712147011,0.7545,0.03436835833386609,-0.044451912693941394,0.14499031126202272
SOL,GERHARD_SMA120,long_short,M4_strength,walk_forward_oos,0.16419763091008727,0.02377730215675511,0.3347026280193849,0.993,0.0942233524443038,0.013977936004147934,0.274013703605122
SOL,GERHARD_SMA120,long_short,M5_override,walk_forward_oos,0.11950194987123539,-0.02698397568604224,0.2884479342011486,0.933,0.06685600267727232,-0.01611969510122455,0.22864783690866244
