feature,bucket,n,confirmed_rate,confirmed_lo,confirmed_hi,reversed_early_rate,reversed_early_lo,reversed_early_hi,valid_3d_rate,valid_3d_lo,valid_3d_hi,valid_5d_rate,valid_5d_lo,valid_5d_hi,valid_10d_rate,valid_10d_lo,valid_10d_hi,valid_20d_rate,valid_20d_lo,valid_20d_hi,fwd_3d_mean,mae_3d_median,mfe_3d_median,excess_3d_mean,fwd_3d_median,win_3d,fwd_5d_mean,mae_5d_median,mfe_5d_median,excess_5d_mean,fwd_5d_median,win_5d,fwd_10d_mean,mae_10d_median,mfe_10d_median,excess_10d_mean,fwd_10d_median,win_10d,fwd_20d_mean,mae_20d_median,mfe_20d_median,excess_20d_mean,fwd_20d_median,win_20d,binning,system,asset
range_breakout_60,1.5-2,1,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,-0.11786038077969185,-0.34179510426110604,0.18404351767905713,-0.09886675856750203,-0.11786038077969185,0.0,-0.052493200362647485,-0.34179510426110604,0.18404351767905713,-0.019135495460133663,-0.052493200362647485,0.0,-0.10988213961922044,-0.39619220308250225,0.18404351767905713,-0.037555227913544376,-0.10988213961922044,0.0,-0.2342701722574796,-0.39619220308250225,0.18404351767905713,-0.08152431354996248,-0.2342701722574796,0.0,sigma,GERHARD_SMA120,ETH
range_breakout_60,2-2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,GERHARD_SMA120,ETH
range_breakout_60,2.5-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,GERHARD_SMA120,ETH
range_breakout_60,>3,1,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.07564129894123517,-0.013971789952391123,0.13159951680522997,0.07642878614532415,0.07564129894123517,1.0,0.10237689192069932,-0.013971789952391123,0.13159951680522997,0.10409236961468357,0.10237689192069932,1.0,0.09148724507922967,-0.013971789952391123,0.14003766076884827,0.09478876423804013,0.09148724507922967,1.0,0.10362929013003641,-0.013971789952391123,0.14003766076884827,0.11111485393013876,0.10362929013003641,1.0,sigma,GERHARD_SMA120,ETH
range_breakout_120,<0.5,74,0.5540540540540541,0.4409291962707845,0.6618436141544893,0.44594594594594594,0.33815638584551055,0.5590708037292155,0.6081081081081081,0.4941931053499984,0.7113525155005493,0.6081081081081081,0.4941931053499984,0.7113525155005493,0.6621621621621622,0.5487829947311834,0.7595354365446382,0.6486486486486487,0.5350055040184238,0.7476197246510794,-0.016410364301847714,-0.03651377587588567,0.042315224706728605,-0.01691942580056306,-0.004943053806753306,0.4594594594594595,-0.004292645307264456,-0.03971211018589521,0.05413175027809741,-0.005343102134590075,-0.001247495770397733,0.5,-0.00538555448453466,-0.06925954722620214,0.0686585938977094,-0.008161670845362512,-0.0012457115957023035,0.4864864864864865,-0.01708821367325438,-0.110445972464568,0.09596232152978634,-0.02366783014744336,0.006701916007093134,0.527027027027027,sigma,GERHARD_SMA120,ETH
range_breakout_120,0.5-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,GERHARD_SMA120,ETH
range_breakout_120,1-1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,GERHARD_SMA120,ETH
range_breakout_120,1.5-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,GERHARD_SMA120,ETH
range_breakout_120,2-2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,GERHARD_SMA120,ETH
range_breakout_120,2.5-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,GERHARD_SMA120,ETH
range_breakout_120,>3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,GERHARD_SMA120,ETH
trend_agree_count,0-2,4,0.5,0.15003570882017148,0.8499642911798285,0.5,0.15003570882017148,0.8499642911798285,0.75,0.3006360524426366,0.9544139373553637,0.75,0.3006360524426366,0.9544139373553637,0.25,0.045586062644636216,0.6993639475573634,0.5,0.15003570882017148,0.8499642911798285,-0.004976928664814195,-0.055186775764643314,0.050301611651274336,-0.002661225883002615,0.024737337474812937,0.75,0.03498861881208307,-0.055186775764643314,0.10235824448947883,0.038375596830156844,0.07175827509118426,0.75,-0.036338143276025026,-0.11863032838460125,0.1023953302874725,-0.03208408483413638,-0.07912117932356899,0.25,-0.044128272782555794,-0.20390326567573552,0.1023953302874725,-0.0426117755333496,-0.10908860626591632,0.25,count,GERHARD_SMA120,ETH
trend_agree_count,3-4,36,0.4166666666666667,0.2714033350508729,0.5780003033572231,0.5833333333333334,0.4219996966427768,0.7285966649491271,0.4444444444444444,0.2954102987654314,0.6041921268399659,0.4166666666666667,0.2714033350508729,0.5780003033572231,0.5277777777777778,0.3700567162693947,0.6801420709279067,0.6111111111111112,0.4486417029674347,0.7521534458217705,-0.03541400389974692,-0.049530200664699764,0.03190920484930937,-0.03381103630521567,-0.027774636017140808,0.3888888888888889,-0.0387750165598978,-0.05779972129378086,0.03952664099466424,-0.03641987296648965,-0.019620481392380262,0.3888888888888889,-0.036851966345891274,-0.0983560570049744,0.050153029702753926,-0.03351745659326101,-0.02737766619476739,0.3888888888888889,-0.04970327710335692,-0.13673968552613902,0.07190381391304901,-0.0451894056465699,-0.007340011863587681,0.4722222222222222,count,GERHARD_SMA120,ETH
trend_agree_count,5-6,28,0.6785714285714286,0.4933850455563118,0.8206695245657927,0.32142857142857145,0.1793304754342074,0.5066149544436882,0.75,0.566439747592954,0.8732366505779922,0.75,0.566439747592954,0.8732366505779922,0.8214285714285714,0.644082084514089,0.9212161417056989,0.6428571428571429,0.4582997758222723,0.7929438802754113,0.005640499232102687,-0.029716972573823164,0.05357164855124802,0.0030100669261943764,0.0009459964671520993,0.5,0.03131691509835686,-0.035691627188258745,0.059687676076916496,0.02695620682957151,0.008101477639752719,0.6071428571428571,0.031222925537204013,-0.045270027314421146,0.07856906088861426,0.022983267075018184,0.018894105595067656,0.5714285714285714,0.02000060826367936,-0.0689258722492273,0.10891831712074801,0.004636179537087357,0.0336667091884531,0.6071428571428571,count,GERHARD_SMA120,ETH
trend_agree_count,7-8,6,0.8333333333333334,0.43649056343635395,0.9699474141282697,0.16666666666666666,0.03005258587173032,0.563509436563646,0.8333333333333334,0.43649056343635395,0.9699474141282697,1.0,0.6096569663469354,0.9999999999999999,1.0,0.6096569663469354,0.9999999999999999,1.0,0.6096569663469354,0.9999999999999999,-0.012914846964243368,-0.03187995242659536,0.07195874131770147,-0.018079528775889007,0.012697558532971387,0.5,0.010236124236071101,-0.03323540834407879,0.07195874131770147,0.0012416150475553385,0.006126331095968662,0.5,0.033208402443151465,-0.03859408225090932,0.0913225975208542,0.014578276006101157,0.03511481869003241,0.8333333333333334,0.023547703941204312,-0.03859408225090932,0.19755809101945943,-0.013994458756556666,0.025227469960095172,0.6666666666666666,count,GERHARD_SMA120,ETH
spot_vol_z,Q1,11,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.0010583786267166293,-0.01977805620189721,0.0424837579713182,0.005423815597473117,0.011039205869445734,0.5454545454545454,0.030271569402925302,-0.01977805620189721,0.05402203357106505,0.037235991226096374,0.01845137378132311,0.6363636363636364,0.030384719965431937,-0.03471822035570782,0.05402203357106505,0.04304827391414612,0.017932472445683967,0.6363636363636364,0.02464308430737725,-0.07892876320028641,0.17277683775145714,0.047491385380214406,0.0527340254161448,0.6363636363636364,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
spot_vol_z,Q2,11,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.022807263372382248,-0.021448169123078342,0.0313588237363257,0.025230271808849573,0.02256498645749061,0.7272727272727273,0.01485478202356625,-0.024923147277762236,0.05692243283256082,0.018771165272466285,0.0065310428460337855,0.5454545454545454,-0.004188688654910692,-0.052308649492997183,0.08082365793551993,0.0038185442992686083,-0.03874717860349963,0.36363636363636365,-0.07665389698746972,-0.10504089508045522,0.09841004903013606,-0.06095024745735145,0.027037939159672675,0.5454545454545454,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
spot_vol_z,Q3,11,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.7272727272727273,0.4343497069897537,0.9025411942607853,-0.013733402701335334,-0.03858521730153819,0.037148520084566594,-0.0127488057022685,-0.01582017136368319,0.36363636363636365,-0.017485859113872963,-0.0394078069634326,0.037148520084566594,-0.01621863435798675,-0.01677587474590192,0.45454545454545453,0.03285615791528307,-0.08531490677789089,0.05129555073810266,0.03426053780366609,0.019011650236845368,0.7272727272727273,0.011648449231065823,-0.09792247341798266,0.153203021391916,0.013142198063402954,0.03823047515019118,0.6363636363636364,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
spot_vol_z,Q4,11,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.6363636363636364,0.35379677689163724,0.8483377638586862,-0.039376365408287796,-0.04001641340835782,0.013887703956489306,-0.03990826145224182,-0.023924566247400914,0.36363636363636365,0.011698097487534243,-0.04001641340835782,0.032825442274261096,0.010515446500430316,0.006976513621682057,0.5454545454545454,-0.016881164139554265,-0.06727038384597805,0.06467926537130686,-0.01998902280380064,-0.023135043827611446,0.36363636363636365,0.019726189740325906,-0.11095576150474806,0.09543145565729438,0.013600232430264352,0.051844044949854284,0.5454545454545454,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
spot_vol_z,Q5,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.02732289945971387,-0.022901757405562106,0.0779705640569055,0.024675946079147967,0.03258764826533311,0.7272727272727273,0.04378932119091512,-0.028161485292094057,0.08193556172318073,0.039454586384271524,0.006093881983830096,0.7272727272727273,0.03793526986973632,-0.03830933139606352,0.11680674358464294,0.029717467097095142,0.03542744181420332,0.8181818181818182,0.03877070563166652,-0.03830933139606352,0.17780861590442854,0.024069036681536263,0.10362929013003641,0.6363636363636364,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
perp_vol_z,Q1,11,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.36363636363636365,0.15166223614131383,0.6462032231083628,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.015640441634605037,-0.017411321683648673,0.0424837579713182,0.018247340919233534,0.012209599011629435,0.6363636363636364,0.028184632151652667,-0.024923147277762236,0.05402203357106505,0.032508085188150154,0.01845137378132311,0.6363636363636364,0.027514068713415583,-0.03858500577161683,0.05402203357106505,0.03561302062210187,0.017932472445683967,0.6363636363636364,-0.012591824251792333,-0.07892876320028641,0.10102989065685308,0.001619438025065332,0.029749525759456552,0.6363636363636364,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
perp_vol_z,Q2,10,0.2,0.056680947980693314,0.5098431532792765,0.8,0.49015684672072335,0.9433190520193067,0.6,0.3126695474501864,0.8318224187964902,0.5,0.23658959361548731,0.7634104063845126,0.7,0.39677321997956516,0.892210712513788,0.9,0.5958436145024278,0.9821242504842788,0.006549656469607812,-0.02499748489878384,0.022623263846407504,0.006221055143220062,0.003604099839443986,0.5,0.022899250364827484,-0.02499748489878384,0.03802306208931844,0.021670706673559012,-0.008906985076888418,0.4,0.03932280690001018,-0.06274387115646995,0.0994811311237409,0.035790567822750606,0.04580612235439163,0.6,0.05769668648097087,-0.0858610194263083,0.12361135470131512,0.04995412008127677,0.07362206994020115,0.7,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
perp_vol_z,Q3,11,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.8181818181818182,0.5230138624217553,0.9486333993289995,-0.03126819552890047,-0.0394078069634326,0.011019430396592922,-0.02995150864908158,-0.017148923350596035,0.36363636363636365,-0.015163149812677594,-0.04001641340835782,0.03166564914972114,-0.013185595259427231,0.0065310428460337855,0.6363636363636364,0.012356355192836177,-0.09792247341798266,0.05129555073810266,0.016290095615642878,0.007486838030349996,0.5454545454545454,0.06329374520702963,-0.09792247341798266,0.2029450593029748,0.0710152811774422,0.11749992360780681,0.7272727272727273,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
perp_vol_z,Q4,10,0.6,0.3126695474501864,0.8318224187964902,0.4,0.16817758120350967,0.6873304525498135,0.6,0.3126695474501864,0.8318224187964902,0.7,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.4,0.16817758120350967,0.6873304525498135,-0.02451676225249282,-0.042116885403238435,0.034986981179413845,-0.021812014007273544,-0.0034791928629921975,0.5,0.009177004861157533,-0.04427712673670808,0.04980071970291938,0.013177610271618656,-0.002449087901581659,0.5,-0.012350929292395063,-0.061420772148465586,0.053857637849568485,-0.00674492246262038,-0.012342866623336723,0.4,-0.06773930151490995,-0.12798018160113156,0.07299623847200393,-0.05945760495145656,-0.10489445381925827,0.3,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
perp_vol_z,Q5,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.037013745764582516,-0.013971789952391123,0.10005771124011265,0.03552421901933174,0.03649257479553514,0.7272727272727273,0.054341070993576504,-0.013971789952391123,0.13159951680522997,0.052150651329681504,0.02425016986443196,0.7272727272727273,0.03364829140864216,-0.022901757405562106,0.14003766076884827,0.03047986102016076,0.03542744181420332,0.8181818181818182,0.0353179990384475,-0.022901757405562106,0.17167396544115143,0.032113155635587746,0.0817259055572529,0.6363636363636364,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
funding_z90,Q1,11,0.36363636363636365,0.15166223614131383,0.6462032231083628,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.005930427182462828,-0.03830933139606352,0.013845158273107505,0.004992570372616282,0.0023111517148746152,0.5454545454545454,0.021054722948983595,-0.03830933139606352,0.026261909751890133,0.01898755064785751,0.009671912433471652,0.6363636363636364,0.01108666406132733,-0.06727038384597805,0.08531725981903637,0.00615947081860658,-0.0015506894190620013,0.45454545454545453,0.0039713214574115755,-0.06727038384597805,0.09841004903013606,-0.0076467565721232015,0.029749525759456552,0.6363636363636364,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
funding_z90,Q2,10,0.8,0.49015684672072335,0.9433190520193067,0.2,0.056680947980693314,0.5098431532792765,0.9,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.7,0.39677321997956516,0.892210712513788,0.011594746310140135,-0.017724309991592635,0.061115131491629504,0.00602242010393147,0.010691110551054983,0.5,0.03188068516537342,-0.025555056405528853,0.06143467570552913,0.022393633610925563,0.03360731615128937,0.6,0.047299432133229645,-0.03679852673073147,0.0963796954399832,0.027933245420787782,0.04118989870853895,0.8,0.052518634235846705,-0.03765350721371857,0.15692882588799084,0.012632802957115075,0.022007629772664905,0.6,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
funding_z90,Q3,11,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.7272727272727273,0.4343497069897537,0.9025411942607853,-0.019109820468511618,-0.028546800674489337,0.026669889614052145,-0.016961200895756427,-0.003831006190557762,0.45454545454545453,-0.01900047440358521,-0.028546800674489337,0.042146691442139006,-0.0154818735462408,-0.008104468890526184,0.45454545454545453,-0.04218320218565908,-0.09792247341798266,0.05129555073810266,-0.034563654594796114,-0.07494142755018451,0.36363636363636365,-0.006496046171316453,-0.11095576150474806,0.17277683775145714,0.009840772497416595,0.028386635219668443,0.5454545454545454,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
funding_z90,Q4,10,0.9,0.5958436145024278,0.9821242504842788,0.1,0.01787574951572113,0.4041563854975721,0.9,0.5958436145024278,0.9821242504842788,0.8,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.7,0.39677321997956516,0.892210712513788,0.04514901991152993,-0.016071437176359837,0.0685383037385971,0.04986194492483377,0.03319557854760258,0.9,0.04768208386326426,-0.018934344129647673,0.0685383037385971,0.05572745014653148,0.019582950218765605,0.8,0.06404441204930325,-0.024578563032291112,0.10530220819170932,0.07977900118410014,0.053109846816613904,0.8,0.009501790850112258,-0.0408438596778411,0.15909653294876674,0.04091265249482674,0.06172106516505543,0.7,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
funding_z90,Q5,11,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.36363636363636365,0.15166223614131383,0.6462032231083628,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.7272727272727273,0.4343497069897537,0.9025411942607853,-0.03335358939325965,-0.04001641340835782,0.032825442274261096,-0.029188885362665905,-0.0350574687555929,0.36363636363636365,0.022138746784741682,-0.04001641340835782,0.037148520084566594,0.02862858523653372,-0.008862528547567972,0.45454545454545453,0.02791346564384587,-0.04867573371510392,0.09280123624394876,0.03927206899340622,0.07031137457929737,0.6363636363636364,0.023032790053136906,-0.09878964059196615,0.12404782587818275,0.04523664043814587,0.0817259055572529,0.5454545454545454,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
premium_z90,Q1,11,0.5454545454545454,0.28008775568998817,0.7872904245601196,0.45454545454545453,0.21270957543988045,0.7199122443100118,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.002440295479827785,-0.030771334792122573,0.02499126734622581,-0.0027876107711641454,-0.010033320071613172,0.36363636363636365,0.018955116494803425,-0.0394078069634326,0.03166564914972114,0.010082735624202937,0.006976513621682057,0.5454545454545454,0.029726075984033207,-0.06727038384597805,0.03333646603923046,0.012754108688597504,0.018354450477914286,0.5454545454545454,0.04902242691689249,-0.06727038384597805,0.11680674358464294,0.018258420166248478,0.03823047515019118,0.6363636363636364,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
premium_z90,Q2,10,0.5,0.23658959361548731,0.7634104063845126,0.5,0.23658959361548731,0.7634104063845126,0.7,0.39677321997956516,0.892210712513788,0.5,0.23658959361548731,0.7634104063845126,0.7,0.39677321997956516,0.892210712513788,0.8,0.49015684672072335,0.9433190520193067,-4.261652858200682e-05,-0.02101505381027402,0.022601991004716604,-0.0017294031348062562,-0.0007599272378415733,0.5,0.00993297152818412,-0.02318565820042029,0.048843079675550516,0.007219575560951973,-0.0007867130222461993,0.5,0.03750084802601095,-0.02808319473939308,0.08860425571509545,0.033085548781420955,0.04580612235439163,0.6,0.054645620427852745,-0.02808319473939308,0.14702255962486865,0.04667486794464533,0.0964882960526312,0.7,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
premium_z90,Q3,10,0.6,0.3126695474501864,0.8318224187964902,0.4,0.16817758120350967,0.6873304525498135,0.6,0.3126695474501864,0.8318224187964902,0.7,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.5,0.23658959361548731,0.7634104063845126,-0.0030528346990823852,-0.033485970875793636,0.028870657471112837,-0.0015328602045442546,0.0034370148390792665,0.5,0.008311541962225343,-0.035646212209263284,0.04988496378626828,0.01031851073078413,-0.001247495770397733,0.5,-0.001758111318359412,-0.05212344708302852,0.06762301049293862,0.0006776501598613531,-0.0026012856909637394,0.5,-0.05963010154789601,-0.12959572645429385,0.07299623847200393,-0.05836183142023584,-0.06824066612291224,0.4,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
premium_z90,Q4,10,0.7,0.39677321997956516,0.892210712513788,0.3,0.10778928748621183,0.6032267800204347,0.8,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.9,0.5958436145024278,0.9821242504842788,0.8,0.49015684672072335,0.9433190520193067,0.011986589181340001,-0.011608138684733593,0.048319898216055424,0.016262161201656043,0.013287942595312241,0.8,0.024269282938438184,-0.022527232247392504,0.055850334049384054,0.03121899872118199,0.015778421779879426,0.7,0.047862564310855525,-0.03510673756221888,0.09647598885373354,0.060667618364016594,0.03503124524167067,0.8,0.05635865070856463,-0.0408438596778411,0.17546612144007118,0.08040499279466659,0.09135114701718045,0.8,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
premium_z90,Q5,11,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.36363636363636365,0.15166223614131383,0.6462032231083628,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.6363636363636364,0.35379677689163724,0.8483377638586862,0.00524369124628527,-0.01977805620189721,0.05640230093305543,0.009603861270094377,0.03215472590641011,0.6363636363636364,0.04369087214084099,-0.01977805620189721,0.05640230093305543,0.05048566152354051,0.02425016986443196,0.7272727272727273,0.002296994377251706,-0.03858500577161683,0.09280123624394876,0.01360191479311324,0.019855738744451346,0.6363636363636364,0.0024613408979627634,-0.07892876320028641,0.12404782587818275,0.0227902884588835,0.0527340254161448,0.5454545454545454,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
oi_chg_1d,Q1,10,0.5,0.23658959361548731,0.7634104063845126,0.5,0.23658959361548731,0.7634104063845126,0.8,0.49015684672072335,0.9433190520193067,0.7,0.39677321997956516,0.892210712513788,1.0,0.7224598312333834,1.0,0.9,0.5958436145024278,0.9821242504842788,-0.001616087986771031,-0.014334975033037267,0.016240099239018924,0.0005986855262077754,0.0048021700868017825,0.6,0.020720087102988383,-0.017210359758155547,0.04014197166147759,0.02427029062498452,0.010127889528843192,0.7,0.030733194338808424,-0.02101505381027402,0.06472387745025127,0.03791959713567643,0.02749672691737337,0.7,0.06545187260403976,-0.02101505381027402,0.13244496186800203,0.0788644249744292,0.09097939573098779,0.8,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
oi_chg_1d,Q2,9,0.4444444444444444,0.188775429471914,0.7333526542559703,0.5555555555555556,0.2666473457440297,0.811224570528086,0.5555555555555556,0.2666473457440297,0.811224570528086,0.5555555555555556,0.2666473457440297,0.811224570528086,0.4444444444444444,0.188775429471914,0.7333526542559703,0.5555555555555556,0.2666473457440297,0.811224570528086,-0.014771142538248861,-0.028662610355523754,0.032825442274261096,-0.010859483836579364,0.0110137407005374,0.5555555555555556,-0.011333280998968995,-0.03666503402080967,0.037148520084566594,-0.005020034709377135,-0.008862528547567972,0.4444444444444444,-0.028520433729576418,-0.052308649492997183,0.037148520084566594,-0.017193301846154155,-0.029041046675249094,0.3333333333333333,-0.06067360644292287,-0.14500460169751506,0.05236522198731508,-0.04015483680528176,-0.011857822410147989,0.4444444444444444,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
oi_chg_1d,Q3,10,0.9,0.5958436145024278,0.9821242504842788,0.1,0.01787574951572113,0.4041563854975721,0.8,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.03374681073357585,-0.022281690983019853,0.06388037473598518,0.03132959925056717,0.02745247643399823,0.6,0.0412821963022502,-0.025531621348828082,0.06943559487997181,0.037275749931443516,0.012223721594371517,0.7,0.05539104524604749,-0.03679852673073147,0.08448840232235322,0.04809184040919162,0.029251695068381323,0.8,0.0757907890495397,-0.03679852673073147,0.21061047776797964,0.06282327042998595,0.11274384047661029,0.6,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
oi_chg_1d,Q4,9,0.5555555555555556,0.2666473457440297,0.811224570528086,0.4444444444444444,0.188775429471914,0.7333526542559703,0.6666666666666666,0.35419734749908977,0.879418401317257,0.6666666666666666,0.35419734749908977,0.879418401317257,0.6666666666666666,0.35419734749908977,0.879418401317257,0.6666666666666666,0.35419734749908977,0.879418401317257,-0.0016355742290627233,-0.0394078069634326,0.026245039047496976,0.0019943122829190144,-0.014251574184713345,0.4444444444444444,0.014682521834602835,-0.0394078069634326,0.05477823526620729,0.020353597270751925,-0.008104468890526184,0.4444444444444444,0.024986167153088188,-0.08531490677789089,0.08082365793551993,0.0346310749804435,0.019011650236845368,0.5555555555555556,-0.025526438185620653,-0.11797922660554927,0.08824832512116865,-0.007872879748036363,0.051844044949854284,0.5555555555555556,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
oi_chg_1d,Q5,10,0.7,0.39677321997956516,0.892210712513788,0.3,0.10778928748621183,0.6032267800204347,0.8,0.49015684672072335,0.9433190520193067,0.9,0.5958436145024278,0.9821242504842788,0.7,0.39677321997956516,0.892210712513788,0.6,0.3126695474501864,0.8318224187964902,0.020704930481159088,-0.014198490346685633,0.0838267958171306,0.02107295226006963,0.0514341914712414,0.7,0.057566645182500584,-0.020042365047455324,0.08670100985709994,0.05786647740602642,0.03643156746989529,0.8,0.012672739167942492,-0.03957186832890813,0.10611909962096866,0.012967852528626,0.02935236179569678,0.6,0.039013420567701906,-0.054445346024270036,0.1284222021767456,0.040627757912525875,0.04697518516362603,0.6,"quintile(full-sample, descriptive)",GERHARD_SMA120,ETH
