ts,from_state,target,closes_reached,confirmed,reversed_early,exposure_change,valid_3d,regime_3d,valid_5d,regime_5d,valid_10d,regime_10d,valid_20d,regime_20d,kind,direction,ret_z10,ret_z20,ret_z30,ret_z60,move_atr,ret2_z20,mom30,mom90,sma_slope,funding_z90,premium_z90,oi_chg_1d,oi_chg_7d,spx_ret20,perp_taker_share,breadth_above20,breadth_up30,tr_atr,range_atr,spot_vol_z,perp_vol_z,vol_pct,dvol,dvol_chg5,rv_minus_iv,funding_ann,premium,weekend,macro_risk_on,gap_from_high90,gap_from_low90,brk_atr_toward,brk_vol_toward,brk_atr_leave,brk_vol_leave,range_breakout_20,range_breakout_60,range_breakout_120,trend_agree_count,trend_agree_share,liq_forced_oi,vol_regime,bull_env,liquidity_regime,brk_atr,brk_vol,asset,prior_vol,fwd_1d,mfe_1d,mae_1d,voladj_1d,fwd_3d,mfe_3d,mae_3d,voladj_3d,fwd_5d,mfe_5d,mae_5d,voladj_5d,fwd_10d,mfe_10d,mae_10d,voladj_10d,fwd_20d,mfe_20d,mae_20d,voladj_20d,entry_px,year,base_1d,base_3d,base_5d,base_10d,base_20d,excess_1d,excess_3d,excess_5d,excess_10d,excess_20d,cluster,system,exposure,incr_m1,incr_m2,incr_k1,incr_m3
2025-10-10,1,-1,2,0,1,-1.0,0,0,1,0,1,1,1,1,to_short,-1,4.098397968626491,4.073896447341908,4.7011700510932695,4.388355877304822,3.035358352428352,3.3949162976608953,0.008805536427622274,0.038241837568148807,-0.01105336766112508,1.7655341978942378,2.610351586359697,0.24675152281427717,0.23342532004355387,-0.010616173413715568,0.036240505883511465,0.446058091286307,0.4164926931106472,5.4213811976421855,5.4213811976421855,3.211957830548965,2.543684855445805,0.09531459170013387,44.11,0.16231884057971002,-4.808874390723211,0.02072105,-0.00080779,0,1.0,-0.10543263444606321,0.05589046728971958,0.25094397772877886,0.3474402360859961,0.25094397772877886,0.3474402360859961,-1.51401800628359,-1.991412323668273,-5.12781688103422,5.0,0.625,0.019926905485339215,low,bull,high,0.25094397772877886,0.3474402360859961,BTC,0.018278552547673098,0.01953618294715842,0.029139372155203458,-0.004106889595410612,1.068803609925088,-0.02034077854227645,0.029139372155203458,-0.02745273089393052,-0.642488180411467,0.019224346832570904,0.029139372155203458,-0.02745273089393052,0.47035394327362806,0.021313816977604372,0.08372804102393061,-0.02745273089393052,0.3687393031007591,0.04131700172452546,0.08372804102393061,-0.030396276165178815,0.5054427818699251,112976.01,2025,-6.995971205850131e-05,-3.192601522007353e-05,-9.086322441900706e-05,-0.0001565654758547206,-0.00016699319588391206,0.01960614265921692,-0.020308852527056376,0.019315210056989912,0.021470382453459093,0.04148399492040937,2025-10,GERHARD_SMA120,long_flat,0.0223036830039548,-0.04260193889204311,0.0223036830039548,0.0016708877305995043
2025-10-14,1,-1,3,1,0,-1.0,1,1,1,1,1,1,1,1,to_short,-1,0.63371587268063,0.7312072238998613,0.8719377778584293,1.0052929896903606,0.5619500778083937,0.4691690995576126,0.019478358809974172,0.047300307848692325,-0.008214977092269926,2.9372238871927125,-0.31154445709339984,0.020979884991628003,0.2068193444936089,0.0003304391606125945,0.017317793902809353,0.3783505154639175,0.3879668049792531,1.41862444337513,1.41862444337513,1.5264868005888756,1.6035928302070839,0.24445038780422573,45.01,0.13289705512207406,7.106472023263052,-0.028568549999999998,-0.00035976,0,0.0,-0.104738075631849,0.056710280373831745,0.22558059530744845,0.2940755705492356,0.22558059530744845,0.2940755705492356,-1.5457237989244639,-1.5457237989244639,-3.7810090458467096,5.0,0.625,0.0009985463892781983,low,bull,high,0.22558059530744845,0.2940755705492356,BTC,0.026425827224157403,0.020058514835391006,0.02552626118997614,-0.0053046646840984035,0.7590496473485734,0.058448329199985216,0.08450734743064114,-0.0053046646840984035,1.276976433360122,0.03887251488385557,0.08450734743064114,-0.0053046646840984035,0.6578532811810202,0.01795357620238669,0.08450734743064114,-0.0089333202915165,0.21484357883426045,0.057610987954773596,0.08450734743064114,-0.029519904896146976,0.4874855353630387,113072.18,2025,-6.995971205850131e-05,-3.192601522007353e-05,-9.086322441900706e-05,-0.0001565654758547206,-0.00016699319588391206,0.020128474547449506,0.05848025521520529,0.03896337810827458,0.01811014167824141,0.057777981150657506,2025-10,GERHARD_SMA120,long_flat,0.0435794128552236,0.023520066229178238,0.0435794128552236,0.022366492792282533
2025-10-26,-1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,to_long,1,1.5435280657152017,1.0413634424089129,1.1246065174924709,1.3665528292716869,0.6556290268292407,0.8983170715816347,0.044219870882863166,-0.029833847700769467,0.003261881197494265,-0.5583863896118322,0.36067382346168564,0.0388835248557971,0.05481201894948375,0.011301708645189423,0.015312394926408235,-0.1606425702811245,-0.33772819472616633,0.9740818962982372,0.9740818962982372,-0.19281381903344882,-0.3435674676356742,0.2612636630231938,43.91,-0.10878830931601391,3.8469666117672077,0.034098300000000005,-0.00041004,1,1.0,-0.09301886045480456,0.10656574902129368,0.03263270395709811,0.05124129562680958,0.03263270395709811,0.05124129562680958,-2.672654933785423,-2.672654933785423,-2.672654933785423,6.0,0.75,0.0009144307674534589,low,bull,high,0.03263270395709811,0.05124129562680958,BTC,0.024468480633124765,-0.004143008016030514,0.016134276650422885,-0.006359630344140443,-0.16932019924530262,-0.03953817371234658,0.016134276650422885,-0.04854755546989575,-0.9329298201371116,-0.0437006472233431,0.016134276650422885,-0.07229607035301244,-0.798722399786811,-0.09333565173488623,0.016134276650422885,-0.13677102703355726,-1.206258986015324,-0.1659957181148427,0.016134276650422885,-0.1799063020107332,-1.516962639585358,114561.69,2025,6.995971205850131e-05,3.192601522007353e-05,9.086322441900706e-05,0.0001565654758547206,0.00016699319588391206,-0.004212967728089015,-0.03957009972756666,-0.04379151044776211,-0.09349221721074094,-0.16616271131072663,2025-10,GERHARD_SMA120,long_flat,-0.006143008016030514,0.0,-0.006143008016030514,-0.002047669338676801
2026-04-17,-1,1,1,0,1,1.0,0,0,1,0,1,1,1,1,to_long,1,1.0403915137344888,1.323591872525224,1.118917007794265,1.0470116231683644,0.8359207626677468,1.096359179264004,0.08215297013040335,-0.18938052669335792,-0.016648498013705715,-0.468650842682737,-6.2521404191479375,0.08562192110036945,0.1141503561703768,0.10558101968006062,0.018917477452691123,0.3916349809885932,0.1324626865671642,1.655403230718915,1.655403230718915,0.9899465973324504,1.0473273659517088,0.26962283384301733,42.83,-0.05723090468853187,-5.642360776899736,-0.01719515,-0.00118799,0,1.0,-0.19256417238309687,0.2849454175763737,0.03554073780941482,0.05562518842753704,0.03554073780941482,0.05562518842753704,0.4194162828544492,0.4194162828544492,-9.014324429293088,4.0,0.5,0.0034603455375582567,low,bear,low,0.03554073780941482,0.05562518842753704,BTC,0.019203188032729333,-0.017655319508246503,0.004567433063447313,-0.021066691604621157,-0.9193952315706804,-0.015994576254302673,0.004567433063447313,-0.04353523521553926,-0.4808822832050954,0.014403873718660254,0.031453341013600866,-0.04353523521553926,0.33544472635848377,0.0034554718078976254,0.031453341013600866,-0.04353523521553926,0.056902850114430886,0.03771005243844838,0.07414225088299942,-0.04353523521553926,0.4391054263684551,77098.01,2026,-0.0002033895678008853,-0.0008732255193557267,-0.0017977405791731235,-0.0029143380858277505,-0.006284335823863899,-0.01745192994044562,-0.015121350734946946,0.01620161429783338,0.0063698098937253755,0.04399438826231228,2026-04,GERHARD_SMA120,long_flat,-0.01966614647457554,0.0,-0.01966614647457554,-0.00655538215819192
2026-04-22,-1,1,3,1,0,1.0,1,1,1,1,1,1,1,1,to_long,1,0.9355079519876416,1.1133733563936288,1.0817540435158282,0.9727299615966819,0.7543297796900714,0.9951656656631515,0.1034831701169805,-0.12580527254131568,-0.012843832066920524,0.15991241139204354,-0.008543368818435745,0.09751630169331907,0.09376627031625094,0.07432185117540113,0.033858876632411605,0.25428571428571434,0.11638733705772808,1.3700044064824985,1.3700044064824985,0.3763873848766812,0.5426594587236718,0.25120895902265206,43.18,0.008171842166705634,-0.8284316423281197,0.0020950999999999986,-0.00051267,0,1.0,-0.14195188629884836,0.303453609106515,0.6901190358624427,1.0288236804625295,0.6901190358624427,1.0288236804625295,-0.07360224975975081,-0.07360224975975081,-8.0120112642103,4.0,0.5,0.001942636442260643,low,bear,low,0.6901190358624427,1.0288236804625295,BTC,0.02161822891890022,0.0009308448747016307,0.006577799963482178,-0.0157083908505109,0.04305833184548336,-0.007132215262480424,0.006577799963482178,-0.0157083908505109,-0.1904775093815092,-0.010792941740874307,0.0164621450450666,-0.022516856219757297,-0.22327223474528385,0.00605803562067142,0.0164621450450666,-0.04212482220607172,0.08861591196772327,0.029104245931261596,0.058890131151951186,-0.04212482220607172,0.3010379461717873,78208.52,2026,-0.0002033895678008853,-0.0008732255193557267,-0.0017977405791731235,-0.0029143380858277505,-0.006284335823863899,0.001134234442502516,-0.006258989743124697,-0.008995201161701183,0.00897237370649917,0.03538858175512549,2026-04,GERHARD_SMA120,long_flat,-0.009538193338307743,-0.010469038213009374,-0.009538193338307743,-0.0066690771837724094
2026-04-29,1,-1,1,0,1,-1.0,0,0,0,0,0,0,0,0,to_short,-1,0.42370786995775656,0.37144122918584266,0.3854524949319633,0.3243152692112411,0.2438073658204175,0.7439076297384702,-0.13509261254371263,0.10365623358244624,0.011499841156284552,-0.4976640950367031,-0.18525142969500666,0.013410935450673199,0.13762073703558364,-0.052484109538452284,0.0012071204379488498,0.04807692307692307,-0.26029962546816476,1.2912113335845707,1.2912113335845707,0.20692071124280997,0.49066856104940776,0.1760670731707317,39.62,-0.01344621513944222,-2.352554209749968,0.0074314,-0.00048788,0,1.0,-0.10456530219033311,0.26252695788403524,0.06728740594660357,0.10268304490616317,0.06728740594660357,0.10268304490616317,-2.279754833618764,-5.493563120549635,-6.795888180211491,4.0,0.5,0.0010745745760950803,low,bear,low,0.06728740594660357,0.10268304490616317,BTC,0.0200091596261372,-0.007298865376321739,0.006108943463132066,-0.011921396509465554,-0.3647762081315754,-0.03867101008846263,0.006108943463132066,-0.04491090568581768,-1.115824877284906,-0.05411676151675837,0.006108943463132066,-0.06596621355732135,-1.209533630943173,-0.06472480844620154,0.006108943463132066,-0.09321574218904183,-1.0229206005270604,-0.013393683962072966,0.006108943463132066,-0.09321574218904183,-0.1496773895952251,75752.87,2026,0.0002033895678008853,0.0008732255193557267,0.0017977405791731235,0.0029143380858277505,0.006284335823863899,-0.0075022549441226246,-0.039544235607818355,-0.0559145020959315,-0.06763914653202929,-0.019678019785936866,2026-04,GERHARD_SMA120,long_flat,-0.009298864412811692,0.0,-0.009298864412811692,-0.003099621470937194
2026-06-01,1,-1,3,1,0,-1.0,1,1,1,1,1,1,1,1,to_short,-1,2.2899928192959482,2.351984148163628,2.368399356057839,1.8572741069534213,1.1788412914354303,1.8045276724347212,0.09364099757620237,-0.043585085984705785,0.012395550486735463,-1.7207446501855412,-1.4594714924170993,-0.0046614479870954765,0.004048479714209042,-0.022558185306639,0.00821050827962816,0.24903474903474904,0.2293666026871401,1.7851539259338844,1.7851539259338844,1.3092347222365492,1.1601176884125541,0.03754094230284707,37.27,0.002151115891368738,-11.049143205407919,0.07351465,-0.00030453,0,1.0,-0.1388627292676633,0.09818126829226226,0.6405582151797966,1.2761886874655968,0.6405582151797966,1.2761886874655968,0.5473588375683703,-2.929157934750354,-5.8992487640612294,6.0,0.75,0.0029336546752497727,low,bear,low,0.6405582151797966,1.2761886874655968,BTC,0.013269244904448044,0.06528945123728802,0.0731187222557903,-1.738778533333374e-05,4.9203591995956035,0.10528598489814744,0.14029671133878507,-1.738778533333374e-05,4.581036235337224,0.14672977123984576,0.1716541799464707,-1.738778533333374e-05,4.945236073008278,0.1086878209641442,0.1716541799464707,-1.738778533333374e-05,2.590208189254839,0.11328422592734733,0.1716541799464707,-1.738778533333374e-05,1.909010134156761,71314.43,2026,0.0002033895678008853,0.0008732255193557267,0.0017977405791731235,0.0029143380858277505,0.006284335823863899,0.06508606166948713,0.10441275937879171,0.14493203066067264,0.10577348287831645,0.10699989010348343,2026-06,GERHARD_SMA120,long_flat,0.10456976674358431,0.03928180653829039,0.10456976674358431,0.047950530975040324
2026-08-19,-1,1,3,1,0,1.0,1,1,1,1,1,1,1,1,to_long,1,6.578517086339221,6.0773704712687,5.626401504187908,4.677493290402485,3.8143089853887493,4.487547716804983,0.06267089179236351,-0.10635542393177255,-0.012839131208162158,0.1886284833518653,1.1207563283322595,0.04519272869089797,0.08137593560764259,0.051339826041689296,0.05013912186089198,0.1942307692307692,-0.0621414913957935,4.881068146579045,4.881068146579045,1.949656053198138,1.9914140925714414,0.025691699604743084,37.84,0.08923431203223964,-13.217647822661199,0.0563268,-0.00029772,0,1.0,-0.11171439609533818,0.2006748380691834,0.7855144216442578,1.2262104920394097,0.7855144216442578,1.2262104920394097,3.199327763015812,1.962254801766478,-11.160636973447051,4.0,0.5,0.01379828640616376,low,bear,low,0.7855144216442578,1.2262104920394097,BTC,0.011349061827644592,0.053562185633162285,0.05903924111987857,-0.006447185216856277,4.719525406293314,0.11189652064985278,0.14718598164704466,-0.006447185216856277,5.692407645644395,0.13970531894584148,0.15440084352080197,-0.006447185216856277,5.505135045088127,0.12891657591391392,0.17575019108943857,-0.006447185216856277,3.5921031555661163,0.1319927659462099,0.18734470601086506,-0.006447185216856277,2.60060965105518,69300.01,2026,-0.0002033895678008853,-0.0008732255193557267,-0.0017977405791731235,-0.0029143380858277505,-0.006284335823863899,0.05376557520096317,0.11276974616920851,0.1415030595250146,0.13183091399974167,0.1382771017700738,2026-08,GERHARD_SMA120,long_flat,0.12634035170396674,0.07279300641027908,0.12634035170396674,0.06637789792390181
2016-08-06,1,0,3,1,0,-1.0,1,1,1,1,1,1,0,0,to_neutral,-1,-0.30771160132249725,-0.4321499676701099,-0.47380550973936014,-0.36842387045001324,-0.3702680298424993,-0.14713528221308692,0.07829026278486528,-0.2785712742280517,0.012778429256080193,,,,,,,,,0.732033923523286,0.732033923523286,,,,,,,,,1,,-0.2463733044641151,0.36025287356321845,-0.6491597352920451,-0.7127451373574536,0.01380969327377275,0.015162357112077153,-4.621336110697812,-4.961421557166237,-7.490381958467062,3.0,0.375,,,bull,low,0.01380969327377275,0.015162357112077153,BTC,0.0343155495894369,-0.005813756971438044,0.007605205340544208,-0.011745817137062575,-0.16942048257993367,0.00887273956396828,0.01068108838938664,-0.011745817137062575,0.1492815541932455,0.006405272942369589,0.014213283758661599,-0.015869528477268968,0.08347600947639969,0.021429778604022398,0.05093797532533395,-0.015869528477268968,0.19748164010963276,0.02097346628358976,0.05093797532533395,-0.015869528477268968,0.13666718701874694,591.7,2016,-0.0025721118392046704,-0.007814324815015825,-0.013439336562378225,-0.02481326966229085,-0.04919771293832621,-0.003241645132233374,0.016687064378984102,0.019844609504747812,0.046243048266313244,0.07017117922191597,2016-08,LL3_k0.30,long_flat,0.00016708734722137297,0.005980746065174181,0.00016708734722137297,0.002049277804131777
2016-08-23,0,-1,3,1,0,0.0,1,1,1,1,1,1,0,0,to_short,-1,0.4091013438039175,0.2616650329464418,0.1679566856144715,0.16881717789682876,0.18877431057069347,-0.07267300949063601,0.11892586989409992,-0.28992890207978017,0.018481684670324627,,,,,,,,,0.6247690705720298,0.6247690705720298,,,0.4625,,,,,,0,,-0.2582436477106286,0.29708240534521146,0.002620973572650939,0.0035024729910035396,0.8907561055097164,1.1903398163468557,-4.2383527593967285,-6.676967518726273,-9.968761546471393,3.0,0.375,,mid,bull,low,0.002620973572650939,0.0035024729910035396,BTC,0.01839505525967811,0.006730884802280235,0.012191143391885206,-0.0004979481103726258,0.3659072890655734,0.005322893593640021,0.01591716890743311,-0.0004979481103726258,0.16706522517995293,0.011985095897937836,0.023077319322103662,-0.0004979481103726258,0.2913770985335093,0.010611445938288666,0.024502481155239564,-0.0004979481103726258,0.18242042744111836,-0.04181047064681742,0.024502481155239564,-0.08398152440804263,-0.508240139634021,582.39,2016,-0.0025721118392046704,-0.007814324815015825,-0.013439336562378225,-0.02481326966229085,-0.04919771293832621,0.009302996641484904,0.013137218408655846,0.02542443246031606,0.03542471560057951,0.0073872422915087915,2016-08,LL3_k0.30,long_flat,0.0,0.0,0.0,0.0
2016-09-07,-1,0,3,1,0,0.0,1,1,1,1,1,1,1,1,to_neutral,1,0.24475958610999535,0.29468380286612755,0.290222733746938,0.1624141883024213,0.2614840989399326,0.8989231610924435,0.040119699736254955,0.06537249333287143,-0.003642752189706999,,,,,,,,,1.0977620730270834,1.0977620730270834,,,0.08674698795180723,,,,,,0,,-0.21644271795198367,0.27372670807453425,-1.2726206556398363,-1.4711972784380123,0.08464316607078398,0.09785067923410821,-0.22614840989398816,-8.213191990577153,-20.016489988221434,7.0,0.875,,low,bull,low,0.08464316607078398,0.09785067923410821,BTC,0.012267556992211368,0.02072429374857765,0.02613699164526495,-0.0029095282988200744,1.689357853542921,0.01384870452846143,0.02613699164526495,-0.0029095282988200744,0.6517641036851223,-0.013783687136308953,0.02613699164526495,-0.03806768310523079,-0.5024840958463783,-0.011865674067813248,0.02613699164526495,-0.03806768310523079,-0.3058682022126169,-0.015457884984233283,0.02613699164526495,-0.03806768310523079,-0.2817584759138598,615.22,2016,0.0025721118392046704,0.007814324815015825,0.013439336562378225,0.02481326966229085,0.04919771293832621,0.01815218190937298,0.006034379713445606,-0.027223023698687177,-0.036678943730104094,-0.0646555979225595,2016-09,LL3_k0.30,long_flat,0.0,0.0,0.0,0.0
2016-10-14,0,1,3,1,0,1.0,1,1,1,1,1,1,1,1,to_long,1,0.2874089460926906,0.385086907762934,0.41757620605078216,0.3398042115376631,0.3482477407978835,0.2573351137137597,0.04864980359285376,-0.04245707768039397,0.010337245108631654,,,,,,,,,2.337815002571437,2.337815002571437,,,0.05088495575221239,,,,,,0,,-0.06848775075189084,0.3209730848861283,0.06057202271937633,0.06983603450674716,1.2930182761902824,1.4907751945518823,-1.3224597751818337,-1.3224597751818337,-21.617809124972375,6.0,0.75,,low,bull,low,0.06057202271937633,0.06983603450674716,BTC,0.009663987290951774,0.0002037521746627302,0.0030719558641443268,-0.0031816685735780448,0.021083655072011518,0.0023980063633370907,0.00921586759243298,-0.0031816685735780448,0.143262773191701,-0.012914753224769981,0.00921586759243298,-0.01948184254658869,-0.5976470219545617,0.018729526824757592,0.0312994686770216,-0.01948184254658869,0.6128729527501496,0.08145385013243889,0.1694747895866966,-0.01948184254658869,1.8846914885302544,638.03,2016,0.0025721118392046704,0.007814324815015825,0.013439336562378225,0.02481326966229085,0.04919771293832621,-0.00236835966454194,-0.005416318451678734,-0.026354089787148205,-0.006083742837533258,0.032256137194112675,2016-10,LL3_k0.30,long_flat,0.006374991041251721,0.006171238866588991,0.006374991041251721,0.004182076635947163
2017-03-28,1,0,3,1,0,-1.0,1,1,1,1,0,1,0,0,to_neutral,-1,-0.049930584491433005,-0.052980226991272195,-0.06295245469077897,-0.08165332259482619,-0.031524773534384445,-0.8443112907618648,0.11773890000084397,-0.06437785719376499,0.020006298736611416,,,,,,,,,0.5045862848244307,0.5045862848244307,,,0.940032414910859,,,,,,0,,-0.2313235294117646,0.42300990961559415,-0.32486303001521016,-0.5317635016906898,0.014365656430408711,0.0235149310993062,-1.475112520652526,-1.475112520652526,-3.011945230453691,2.0,0.25,,high,bull,low,0.014365656430408711,0.0235149310993062,BTC,0.060038842061854926,0.002171126881802654,0.03803776039175921,-0.012070317730550784,0.03616203789483238,-0.04155747269353638,0.03803776039175921,-0.046817912274996765,-0.3996282610136747,-0.06546856170017401,0.03803776039175921,-0.07026034393710434,-0.48765815369959326,-0.14199361095701746,0.03803776039175921,-0.15439868393366107,-0.7478878812376341,-0.1380817567955317,0.999942613386384,-0.18025135336763776,-0.5142674043068696,1045.54,2017,-0.00834000453139004,-0.025775735540767817,-0.04344838894572062,-0.09081221849474663,-0.1904711333893669,0.010511131413192694,-0.015781737152768562,-0.022020172754453393,-0.051181392462270825,0.05238937659383519,2017-03,LL3_k0.30,long_flat,0.0030820331504729515,0.0007380810762940282,0.0030820331504729515,0.001273357625001914
2017-04-06,0,1,3,1,0,1.0,1,1,1,1,1,1,1,1,to_long,1,1.9718945908480539,1.0044279972498176,1.006625285299536,1.309804357996304,0.8371974845963274,0.5757460959109424,-0.03641624102928809,0.3311227964408121,0.010024909071157717,,,,,,,,,1.0444148016402348,1.0444148016402348,,,0.9376996805111821,,,,,,0,,-0.12330882352941175,0.6229717957094631,0.007313713845565299,0.009415461699969043,0.4961721504229244,0.6387575420018684,0.24264752588452076,-2.3671896504266443,-2.3671896504266443,7.0,0.875,,high,bull,low,0.007313713845565299,0.009415461699969043,BTC,0.05079912058213053,0.001434214830284608,0.008982713937045528,-0.014283437754237571,0.028233064152475073,0.01566732925714387,0.024079712150567367,-0.01869511612107788,0.1780648298718076,0.026587491298257993,0.0349830997492222,-0.01869511612107788,0.23406483109474174,-0.01199372635852014,0.0349830997492222,-0.9999496766726216,-0.07466171164203685,0.08903035335363052,0.1071132023249377,-0.9999496766726216,0.3918924577398557,1192.29,2017,0.00834000453139004,0.025775735540767817,0.04344838894572062,0.09081221849474663,0.1904711333893669,-0.006905789701105431,-0.010108406283623948,-0.016860897647462625,-0.10280594485326677,-0.10144078003573637,2017-04,LL3_k0.30,long_flat,-0.006522234080938215,-0.007956448911222824,-0.006522234080938215,-0.004826227664053606
2018-01-23,1,0,3,1,0,-1.0,1,1,1,1,1,1,0,0,to_neutral,-1,-0.07294809948399501,-0.07910994202574075,-0.07754616011977575,-0.07465641934672033,-0.036582949041723205,0.6436539226250616,0.23885630230474886,-0.8858879053374844,0.03393549281096431,,,,,-0.05087892289448748,,,,0.8951013458869466,0.8951013458869466,,,0.9379084967320261,,,,,,0,1.0,-0.45581412417762124,0.9642032185893588,-0.4698751649613385,-0.8502882086107635,0.010005430802519543,0.01810587251223055,-1.1431794690761332,-1.8372756004481163,-4.494935139700194,3.0,0.375,,high,bull,low,0.010005430802519543,0.01810587251223055,BTC,0.06819235963190635,-0.04913094286809638,0.03463757338371087,-0.05774160619679525,-0.7204757707945426,-0.024197802299317672,0.04803255442288423,-0.07991260929611688,-0.20487057122997296,-0.06568621564071875,0.04803255442288423,-0.08058143455627964,-0.43077800548387024,0.1882161118527107,0.30346098596298376,-0.08058143455627964,0.8728127447244063,0.1803860525914669,0.4574570783236874,-0.08058143455627964,0.5914965810900714,10824.95,2018,0.0024920653453473158,0.008139692875092386,0.014033887214871131,0.02749168831543621,0.05290094999245199,-0.0516230082134437,-0.03233749517441006,-0.07972010285558988,0.16072442353727448,0.1274851025990149,2018-01,LL3_k0.30,long_flat,-0.028104800397239615,0.021027068388162484,-0.028104800397239615,-0.0023592419458079417
2018-02-04,0,-1,3,1,0,0.0,1,1,1,1,1,1,1,1,to_short,-1,2.295827721406491,1.9220131070970625,1.938884781604895,1.677395487304939,0.7543347740949975,0.8057675972613899,0.5184018169800607,-0.1719069236243429,0.06518125464708657,,,,,0.0086532773581528,,,,1.0490846367148663,1.0490846367148663,,,0.889247311827957,,,,,,1,0.0,-0.5893869844093025,0.48208074235498843,0.02364105578373119,0.04379538023902441,0.5493205187800888,1.0176237987487713,-0.4418046507308059,-0.4418046507308059,-2.707433443636151,4.0,0.5,,high,bull,low,0.02364105578373119,0.04379538023902441,BTC,0.06416648409199038,0.1545942041405992,0.21329227830899,-0.02219175063357781,2.409267179404279,0.0724972147063504,0.28096573170582395,-0.05902373927202831,0.6523076185100538,-0.061596003868803484,0.28096573170582395,-0.06514526377649088,-0.4292984218849454,-0.15978158400568088,0.28096573170582395,-0.16094712227133057,-0.7874418253665123,-0.18618249488852712,0.28096573170582395,-0.4416190208009403,-0.6488071158681744,8167.9,2018,0.0024920653453473158,0.008139692875092386,0.014033887214871131,0.02749168831543621,0.05290094999245199,0.1521021387952519,0.06435752183125801,-0.07562989108367461,-0.1872732723211171,-0.2390834448809791,2018-02,LL3_k0.30,long_flat,0.0,0.0,0.0,0.0
2018-03-04,-1,0,3,1,0,0.0,1,1,1,1,0,0,0,0,to_neutral,1,0.07491039780954852,0.05803470747560069,0.04775193379798692,0.049274746798484086,0.044543774679960284,0.5255928353217691,0.3052488073995847,-0.014950214617338697,-0.005747980034083056,,,,,0.027371094209080127,,,,0.5311904681086225,0.5311904681086225,,,0.9008350730688935,,,,,,1,1.0,-0.4233910232209046,0.9529882513195982,-0.7715578551696957,-1.0710089480010796,0.028138596585958627,0.0390595319920968,-0.36337715654695274,-6.798404284777641,-10.030793564020065,6.0,0.75,,high,bull,low,0.028138596585958627,0.0390595319920968,BTC,0.05627729163205781,-0.008052380578732032,0.01533056085929263,-0.011412479620572125,-0.1430840103567648,-0.13469167124386439,0.01533056085929263,-0.18046364833172035,-1.3818055275060184,-0.19310543247979495,0.01533056085929263,-0.2702639081421808,-1.5345332418354987,-0.2844732735246166,0.01533056085929263,-0.3085379994594547,-1.598483956305788,-0.2561975256976957,0.01533056085929263,-0.36267970950051875,-1.0179506982545765,11469.9,2018,-0.0024920653453473158,-0.008139692875092386,-0.014033887214871131,-0.02749168831543621,-0.05290094999245199,-0.005560315233384717,-0.126551978368772,-0.1790715452649238,-0.2569815852091804,-0.20329657570524373,2018-03,LL3_k0.30,long_flat,0.0,0.0,0.0,0.0
2018-03-10,0,-1,3,1,0,0.0,1,1,1,1,1,1,1,1,to_short,-1,1.1645805468673256,1.0473244916238789,0.906449075567207,0.7856459776147351,0.5404003849923532,0.8187433120483378,-0.07025224808654063,0.424759042015015,0.009474143333202845,,,,,-0.019892284749775557,,,,0.9391861421567224,0.9391861421567224,,,0.8246887966804979,,,,,,1,1.0,-0.5578401155439954,0.49760599352971235,0.013234453753638962,0.021877930420391718,0.7895300288570486,1.3051753670902277,-0.500278396272842,-3.436521240136336,-3.8620706685567447,4.0,0.5,,high,bull,low,0.013234453753638962,0.021877930420391718,BTC,0.04862918901391282,-0.08395590902114147,0.031772109442950724,-0.10966465615744503,-1.7264509386969558,-0.03978875441279284,0.031772109442950724,-0.12444502555298476,-0.4723921689167703,0.0608792045887363,0.12841298625994124,-0.12444502555298476,0.5598696693773144,-0.011886827848489823,0.16888845937388086,-0.12444502555298476,-0.07729812262506039,0.22141448135115316,0.24961201530336719,-0.12444502555298476,1.0181083450978183,8795.45,2018,0.0024920653453473158,0.008139692875092386,0.014033887214871131,0.02749168831543621,0.05290094999245199,-0.0864479743664888,-0.04792844728788522,0.04684531737386517,-0.03937851616392603,0.16851353135870117,2018-03,LL3_k0.30,long_flat,0.0,0.0,0.0,0.0
2018-04-28,-1,0,3,1,0,0.0,1,1,1,1,1,1,1,1,to_neutral,1,0.9138828391082198,0.9420108438239505,0.8817172499133482,0.945218237205276,0.8384798539698363,0.09283170971012013,0.317795197740113,-0.19122832871012485,0.018692085814498993,,,,,0.025126011104894097,,,,1.2009622844583654,1.2009622844583654,,,0.7877591312931885,,,,,,1,1.0,-0.20764416135881103,0.5886242124978716,-0.9224044565910647,-1.0971168391594186,0.06062508805438253,0.072108069843675,-0.8921093085998517,-4.765633521084444,-16.150594636642957,5.0,0.625,,high,bull,low,0.06062508805438253,0.072108069843675,BTC,0.047400901128685384,0.006325837433909465,0.019561650119667817,-0.01607718764971877,0.1334539488339239,-0.027620608382216805,0.019561650119667817,-0.05345986437284511,-0.3364232600000863,0.04241698008250805,0.05037625978162885,-0.05345986437284511,0.40019176263020184,-0.016309770964384795,0.06625194667947132,-0.05345986437284511,-0.10880810941360963,-0.11698619183943382,0.06625194667947132,-0.15035171527515034,-0.5518651990847924,9329.99,2018,-0.0024920653453473158,-0.008139692875092386,-0.014033887214871131,-0.02749168831543621,-0.05290094999245199,0.00881790277925678,-0.01948091550712442,0.05645086729737918,0.011181917351051413,-0.06408524184698183,2018-04,LL3_k0.30,long_flat,0.0,0.0,0.0,0.0
