feature,bucket,n,confirmed_rate,confirmed_lo,confirmed_hi,reversed_early_rate,reversed_early_lo,reversed_early_hi,valid_3d_rate,valid_3d_lo,valid_3d_hi,valid_5d_rate,valid_5d_lo,valid_5d_hi,valid_10d_rate,valid_10d_lo,valid_10d_hi,valid_20d_rate,valid_20d_lo,valid_20d_hi,fwd_3d_mean,mae_3d_median,mfe_3d_median,excess_3d_mean,fwd_3d_median,win_3d,fwd_5d_mean,mae_5d_median,mfe_5d_median,excess_5d_mean,fwd_5d_median,win_5d,fwd_10d_mean,mae_10d_median,mfe_10d_median,excess_10d_mean,fwd_10d_median,win_10d,fwd_20d_mean,mae_20d_median,mfe_20d_median,excess_20d_mean,fwd_20d_median,win_20d,binning,system
spot_vol_z,Q4,30,0.7,0.5212387898833981,0.8333543735604105,0.3,0.16664562643958933,0.4787612101166018,0.6666666666666666,0.48779725813830266,0.807697044731538,0.8,0.6269395261897256,0.9049502189759876,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.5666666666666667,0.3919700954540873,0.7262276256938489,0.0025545665247460087,-0.023636562644365422,0.026713387875479166,0.0039128303198917615,0.009847349915360348,0.5333333333333333,0.022577503429086352,-0.02839975325576599,0.031559495081661004,0.024783034192629,0.00706341145046635,0.5666666666666667,0.008532458990706863,-0.04488884701970369,0.05086175032391205,0.012981325872182077,0.005059126848532436,0.5666666666666667,0.002286907030950273,-0.09899928521351109,0.08541172804169828,0.011079703100585354,-0.01096592375902844,0.4666666666666667,"quintile(full-sample, descriptive)",GERHARD_SMA120
spot_vol_z,Q5,31,0.8709677419354839,0.7114724304561464,0.9486579883535524,0.12903225806451613,0.05134201164644764,0.28852756954385356,0.8387096774193549,0.6736529727502113,0.9290748009456006,0.8709677419354839,0.7114724304561464,0.9486579883535524,0.8709677419354839,0.7114724304561464,0.9486579883535524,0.8064516129032258,0.6371939644454013,0.9081311641365236,0.006342109865531939,-0.02979604156784954,0.06245291932127217,0.004195299378104365,0.021135293051906867,0.6129032258064516,0.016230219232841264,-0.03830933139606352,0.0779705640569055,0.012614318344302648,0.0239109001477531,0.7419354838709677,0.025897462628843525,-0.044114888135176944,0.12160149498236783,0.018068734886267417,0.0386476513923113,0.7419354838709677,0.04071374472438039,-0.05605210574697894,0.14599334393785557,0.025340898282197176,0.061086714295077615,0.7419354838709677,"quintile(full-sample, descriptive)",GERHARD_SMA120
perp_vol_z,Q1,30,0.5333333333333333,0.3614201328152505,0.6976787277587178,0.4666666666666667,0.30232127224128236,0.6385798671847496,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.5666666666666667,0.3919700954540873,0.7262276256938489,0.6,0.42320052498273836,0.7540960567391659,0.6,0.42320052498273836,0.7540960567391659,0.004270904159881198,-0.021071396031187017,0.0385659308443802,0.008701384857842337,0.011026473284991567,0.5333333333333333,0.0152778817701041,-0.029555611843051888,0.05547223320181294,0.02278163601203768,0.015778421779879426,0.6,0.0056192386498185,-0.04370617601490684,0.07312740284967578,0.02077248429726791,0.007130352372501814,0.5666666666666667,-0.007167653707277003,-0.09198482914037082,0.10370525110083101,0.023739833291345675,0.016411361777405653,0.5333333333333333,"quintile(full-sample, descriptive)",GERHARD_SMA120
perp_vol_z,Q2,30,0.5333333333333333,0.3614201328152505,0.6976787277587178,0.4666666666666667,0.30232127224128236,0.6385798671847496,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.6666666666666666,0.48779725813830266,0.807697044731538,0.7,0.5212387898833981,0.8333543735604105,0.6666666666666666,0.48779725813830266,0.807697044731538,0.01693320661538037,-0.020241014016906977,0.05666281694200964,0.01872410442358349,0.02347443481174183,0.6666666666666666,0.0020000982787060527,-0.02875977198233537,0.06407215513772196,0.004821778554883316,-0.005446138499873521,0.4666666666666667,0.017359866283819646,-0.044124441462306596,0.08685172965657972,0.02294825900140331,0.052587826630177525,0.6333333333333333,0.024841738495653642,-0.0774454467447373,0.14702255962486865,0.036564634732408716,0.058191822763762,0.6333333333333333,"quintile(full-sample, descriptive)",GERHARD_SMA120
perp_vol_z,Q3,30,0.5,0.33153851227173764,0.6684614877282624,0.5,0.33153851227173764,0.6684614877282624,0.5666666666666667,0.3919700954540873,0.7262276256938489,0.7,0.5212387898833981,0.8333543735604105,0.6,0.42320052498273836,0.7540960567391659,0.6666666666666666,0.48779725813830266,0.807697044731538,-0.01371780686374782,-0.04024082774826876,0.026224920693404985,-0.015378048001607551,-0.015574680200067026,0.36666666666666664,-0.0011598087499023431,-0.04971348848196139,0.03822617860994976,-0.0039588271151587235,0.002084361831509063,0.5,0.0011672326455632283,-0.08926532448346636,0.05419118438905962,-0.004179858747694934,0.006772436825510708,0.5333333333333333,0.015158043945775527,-0.10741009415419644,0.10252057850033419,0.004404088158430852,0.02124280865383321,0.5666666666666667,"quintile(full-sample, descriptive)",GERHARD_SMA120
perp_vol_z,Q4,30,0.7,0.5212387898833981,0.8333543735604105,0.3,0.16664562643958933,0.4787612101166018,0.6666666666666666,0.48779725813830266,0.807697044731538,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.7,0.5212387898833981,0.8333543735604105,0.5,0.33153851227173764,0.6684614877282624,0.0021758146628582885,-0.027438063728386197,0.030610299374729755,0.004002402140940542,0.012576415074782243,0.5666666666666667,0.018272891616066236,-0.028641858980498036,0.036822385357071385,0.02114192817540603,0.009184113231532454,0.5666666666666667,0.002930018268590029,-0.04745909626948602,0.056492641449132075,0.007895536147983327,0.0022062420294118867,0.5333333333333333,-0.020973283506951473,-0.10487270104835711,0.07545837029766128,-0.012414935456130769,-0.045600163507934444,0.43333333333333335,"quintile(full-sample, descriptive)",GERHARD_SMA120
perp_vol_z,Q5,30,0.9,0.7437855868473339,0.9654007400402839,0.1,0.03459925995971615,0.25621441315266624,0.8666666666666667,0.7031831605558306,0.9469043057578189,0.8666666666666667,0.7031831605558306,0.9469043057578189,0.8333333333333334,0.6643529481431982,0.9266356575964831,0.8,0.6269395261897256,0.9049502189759876,0.008465803677342388,-0.025177244149746314,0.06886103330030408,0.006913628091345945,0.01879363039733911,0.6,0.013706684370641193,-0.02780710809301229,0.07785229608986721,0.011163415660924355,0.02408053500609253,0.7,0.02223476856077509,-0.041496860620466036,0.12381524070286182,0.016944017395500555,0.02935236179569678,0.7333333333333333,0.03371904103659563,-0.05173595524447977,0.14301550235335192,0.02403960910903758,0.059348851124925606,0.7,"quintile(full-sample, descriptive)",GERHARD_SMA120
funding_z90,Q1,30,0.7,0.5212387898833981,0.8333543735604105,0.3,0.16664562643958933,0.4787612101166018,0.7666666666666667,0.5907132766967574,0.8820776078949878,0.7666666666666667,0.5907132766967574,0.8820776078949878,0.7,0.5212387898833981,0.8333543735604105,0.5,0.33153851227173764,0.6684614877282624,0.026630525806552487,-0.02155489684177797,0.04252234467232985,0.02483767052904142,0.01294713117205376,0.6666666666666666,0.042216412456738545,-0.027932189545478492,0.0802728475095667,0.0392265596177512,0.03572940951711023,0.6666666666666666,0.03710930409120117,-0.0407534117795364,0.09068650207997209,0.03128814572649735,0.028403090954259858,0.6333333333333333,-0.007275551992515283,-0.1262173000192065,0.10138308838717336,-0.01867414279325618,-0.04137834734645124,0.4666666666666667,"quintile(full-sample, descriptive)",GERHARD_SMA120
funding_z90,Q2,30,0.5333333333333333,0.3614201328152505,0.6976787277587178,0.4666666666666667,0.30232127224128236,0.6385798671847496,0.7,0.5212387898833981,0.8333543735604105,0.7,0.5212387898833981,0.8333543735604105,0.6333333333333333,0.45513246433604937,0.7812629779598231,0.5333333333333333,0.3614201328152505,0.6976787277587178,-0.010961585004896409,-0.032744777573915196,0.02973379386608982,-0.012521018220556478,-0.006623816311169595,0.43333333333333335,-0.00799373997012337,-0.036668105595185685,0.044364274750246624,-0.01084679532367425,0.004030454990629595,0.5,0.004126306946012784,-0.0438250616753581,0.07106620825331139,-0.0018084914886879828,0.005874399110557538,0.5333333333333333,0.008298037523710666,-0.08573753468708895,0.09183989038923152,-0.005232298108901466,-0.00032990844038671696,0.5,"quintile(full-sample, descriptive)",GERHARD_SMA120
funding_z90,Q3,30,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.26666666666666666,0.14182495553910618,0.4444830204431169,0.7666666666666667,0.5907132766967574,0.8820776078949878,0.7,0.5212387898833981,0.8333543735604105,0.6666666666666666,0.48779725813830266,0.807697044731538,0.7666666666666667,0.5907132766967574,0.8820776078949878,0.015648044448581963,-0.0195292239900558,0.049274496187597217,0.016099873904126687,0.011041736454199647,0.6,0.00181167466085073,-0.02391245234166217,0.049274496187597217,0.0025651652310155946,0.0063870701091470194,0.5333333333333333,0.004916030799552788,-0.061473143332724856,0.07318315528437064,0.006765577227727901,0.01367128838740067,0.6,0.028428918353287914,-0.07196363622343604,0.1736877410571478,0.03236719922775989,0.07032734599857632,0.7,"quintile(full-sample, descriptive)",GERHARD_SMA120
funding_z90,Q4,30,0.6666666666666666,0.48779725813830266,0.807697044731538,0.3333333333333333,0.19230295526846194,0.5122027418616973,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.6666666666666666,0.48779725813830266,0.807697044731538,0.7,0.5212387898833981,0.8333543735604105,0.7,0.5212387898833981,0.8333543735604105,0.009456724539046195,-0.019278831845591093,0.05433449975417676,0.013428222744994226,0.016600731158409876,0.6333333333333333,0.006291576592238705,-0.029605059876586293,0.06261712537965997,0.013216744071708197,0.005435952788324927,0.6,0.018392158820953627,-0.04241373229774248,0.07299623847200393,0.032169243742681,0.03785431639068704,0.6333333333333333,0.0028382172629352978,-0.0641242350361344,0.1478430408386271,0.033318320516662656,0.04857716009651225,0.6333333333333333,"quintile(full-sample, descriptive)",GERHARD_SMA120
funding_z90,Q5,30,0.5333333333333333,0.3614201328152505,0.6976787277587178,0.4666666666666667,0.30232127224128236,0.6385798671847496,0.6,0.42320052498273836,0.7540960567391659,0.7,0.5212387898833981,0.8333543735604105,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.7333333333333333,0.5555169795568831,0.8581750444608938,-0.02264578753756981,-0.04007143007643199,0.034986981179413845,-0.01888127744550109,-0.01946969722961578,0.4,0.005771823545910633,-0.049949892713426314,0.046002614952951715,0.011788257691291914,0.008780034629016664,0.5333333333333333,-0.015232676249153872,-0.05616255337532955,0.08411769422728588,-0.0040340371137581,0.01748991717368653,0.6,0.013288265116377729,-0.07423083819181109,0.08480341419974968,0.034554150992827146,0.04587860645004488,0.5666666666666667,"quintile(full-sample, descriptive)",GERHARD_SMA120
premium_z90,Q1,29,0.6551724137931034,0.47344776507155983,0.8005949125080951,0.3448275862068966,0.19940508749190483,0.5265522349284402,0.8275862068965517,0.6545119942718488,0.9240225472852007,0.8620689655172413,0.6944064228730067,0.9450264914795217,0.8275862068965517,0.6545119942718488,0.9240225472852007,0.5862068965517241,0.40737528478515245,0.7448706472035449,0.03305929918006669,-0.0254505734571272,0.052901830117366266,0.02667493581682441,0.025770160253231644,0.6206896551724138,0.03984406910957157,-0.0254505734571272,0.06594691857849744,0.02919845205423366,0.048740861088545806,0.7586206896551724,0.05999148091106932,-0.028638021219437926,0.11680674358464294,0.03876577144329201,0.05042285200179941,0.7931034482758621,0.03167484883765483,-0.060632629989114895,0.15564842090840592,-0.008997260990281178,0.03771005243844838,0.5862068965517241,"quintile(full-sample, descriptive)",GERHARD_SMA120
premium_z90,Q2,29,0.6206896551724138,0.4400222620928496,0.7731220426913266,0.3793103448275862,0.22687795730867344,0.5599777379071503,0.5862068965517241,0.40737528478515245,0.7448706472035449,0.5172413793103449,0.3443073797056916,0.6861418066920478,0.5172413793103449,0.3443073797056916,0.6861418066920478,0.5862068965517241,0.40737528478515245,0.7448706472035449,-0.012695092039878588,-0.021448169123078342,0.02499126734622581,-0.010081258647444217,-0.005194882709738224,0.41379310344827586,-0.012402214740425428,-0.029564814054278576,0.028300242265049458,-0.007915591567985422,-0.008532695606242258,0.3448275862068966,-0.02496464107342312,-0.08485385296722758,0.03851756890624092,-0.01517957160391585,-0.013404171764314965,0.41379310344827586,-0.019075923276518365,-0.110738436570192,0.06067734827269611,0.0015726414411953572,-0.008485471843661552,0.4482758620689655,"quintile(full-sample, descriptive)",GERHARD_SMA120
premium_z90,Q3,29,0.5862068965517241,0.40737528478515245,0.7448706472035449,0.41379310344827586,0.2551293527964552,0.5926247152148476,0.7241379310344828,0.5428252365556403,0.8530141866149725,0.6896551724137931,0.5076952952728147,0.8272457551023193,0.6551724137931034,0.47344776507155983,0.8005949125080951,0.6896551724137931,0.5076952952728147,0.8272457551023193,-0.002120419246630737,-0.03830933139606352,0.03569817642889361,-0.0011013570504411795,0.00729318845872895,0.5517241379310345,-0.008693053850777788,-0.03861799083466355,0.07542572132943748,-0.007014442364460033,0.017519073184515288,0.5517241379310345,0.004998850830050396,-0.060441372580853914,0.08531725981903637,0.00864504351744091,0.017353645311304122,0.5517241379310345,0.032553373552546123,-0.08182220256523642,0.10346248969497096,0.04028181556551091,0.017724649629018874,0.6206896551724138,"quintile(full-sample, descriptive)",GERHARD_SMA120
premium_z90,Q4,29,0.6896551724137931,0.5076952952728147,0.8272457551023193,0.3103448275862069,0.17275424489768068,0.49230470472718546,0.7241379310344828,0.5428252365556403,0.8530141866149725,0.6896551724137931,0.5076952952728147,0.8272457551023193,0.7586206896551724,0.578920477816713,0.8778173181493787,0.6551724137931034,0.47344776507155983,0.8005949125080951,0.010243211837320155,-0.021560853564904336,0.04400142762453474,0.014187853791533044,0.011882129277566489,0.5862068965517241,0.013513659693571992,-0.03298309302246305,0.05402203357106505,0.01998274470449639,0.005232383808095875,0.5517241379310345,0.030493863008752557,-0.04657794676806093,0.07056675561457038,0.04284416956173665,0.03300150909427857,0.6551724137931034,0.021231505282020138,-0.06663947381838575,0.14003766076884827,0.04504049043848178,0.059162232262875425,0.6206896551724138,"quintile(full-sample, descriptive)",GERHARD_SMA120
premium_z90,Q5,29,0.6206896551724138,0.4400222620928496,0.7731220426913266,0.3793103448275862,0.22687795730867344,0.5599777379071503,0.6896551724137931,0.5076952952728147,0.8272457551023193,0.7241379310344828,0.5428252365556403,0.8530141866149725,0.6206896551724138,0.4400222620928496,0.7731220426913266,0.6551724137931034,0.47344776507155983,0.8005949125080951,-0.008690672108452263,-0.027954729910392162,0.05640230093305543,-0.004541898816693273,0.015818967965139485,0.5517241379310345,0.0038594895618140716,-0.027954729910392162,0.05931648553096758,0.010515138753212541,0.019224346832570904,0.6206896551724138,-0.02930237982620064,-0.03951730539716203,0.08372804102393061,-0.01724136565074608,0.019011650236845368,0.5862068965517241,-0.03119310447262735,-0.07892876320028641,0.09543145565729438,-0.00899843220035636,0.031295011130024974,0.5517241379310345,"quintile(full-sample, descriptive)",GERHARD_SMA120
oi_chg_1d,Q1,28,0.5357142857142857,0.3581239514210167,0.7046869626034041,0.4642857142857143,0.29531303739659587,0.6418760485789833,0.75,0.566439747592954,0.8732366505779922,0.6785714285714286,0.4933850455563118,0.8206695245657927,0.7142857142857143,0.529403642629825,0.8474618415167003,0.6428571428571429,0.4582997758222723,0.7929438802754113,0.004589390667761852,-0.016512394266248454,0.026060670476229175,0.0076995976636985665,0.007417600363955168,0.6071428571428571,0.015504358994323357,-0.020801247112591847,0.05271678741014696,0.02058262974952365,0.010127889528843192,0.6071428571428571,0.018439469854297147,-0.039082816561015976,0.06292939476818782,0.0284266184648553,0.014739712290508522,0.6071428571428571,0.034391040857166114,-0.050014372354655,0.09973677360381011,0.05344349409991088,0.0432681146802823,0.6071428571428571,"quintile(full-sample, descriptive)",GERHARD_SMA120
oi_chg_1d,Q2,28,0.6071428571428571,0.42408726034906297,0.7643454817241996,0.39285714285714285,0.23565451827580033,0.575912739650937,0.75,0.566439747592954,0.8732366505779922,0.7142857142857143,0.529403642629825,0.8474618415167003,0.6785714285714286,0.4933850455563118,0.8206695245657927,0.6428571428571429,0.4582997758222723,0.7929438802754113,0.021359467607232594,-0.021611239062690968,0.042550760416182,0.022046419006543094,0.01401428348838446,0.6785714285714286,0.019613373085954993,-0.02910141763685825,0.04930244326497879,0.020600569262672636,0.012124500188967546,0.5714285714285714,0.03497963714831432,-0.04258147626983888,0.08357184032622728,0.03651927273739162,0.026428623919364957,0.6428571428571429,0.02101883290652948,-0.05947406165569147,0.128090461628867,0.02289781354198315,0.022894806708151305,0.6071428571428571,"quintile(full-sample, descriptive)",GERHARD_SMA120
oi_chg_1d,Q3,27,0.6666666666666666,0.47824419872105484,0.8135694555640665,0.3333333333333333,0.1864305444359335,0.5217558012789452,0.6296296296296297,0.442289046234463,0.7846771293206314,0.5925925925925926,0.4072638305536409,0.7548548662714265,0.6296296296296297,0.442289046234463,0.7846771293206314,0.5925925925925926,0.4072638305536409,0.7548548662714265,-0.004102308140851054,-0.03072233023955384,0.05477823526620729,-0.003298046807565961,-0.00719253119939034,0.4444444444444444,-0.0010143782797390436,-0.0533218386587917,0.058547398617811997,0.00038000265021689286,-0.00928127454753458,0.4074074074074074,0.003739275787780274,-0.08531490677789089,0.06278133143804776,0.006658900073109713,0.018354450477914286,0.5555555555555556,-0.02585775162491914,-0.11797922660554927,0.08082365793551993,-0.018594143131841934,-0.016868036348122506,0.4074074074074074,"quintile(full-sample, descriptive)",GERHARD_SMA120
oi_chg_1d,Q4,28,0.6428571428571429,0.4582997758222723,0.7929438802754113,0.35714285714285715,0.20705611972458876,0.5417002241777278,0.7142857142857143,0.529403642629825,0.8474618415167003,0.7857142857142857,0.6046105292072612,0.8978767829881058,0.6428571428571429,0.4582997758222723,0.7929438802754113,0.6071428571428571,0.42408726034906297,0.7643454817241996,0.014458820075988223,-0.02771118976084408,0.056679103020968125,0.015689415656382023,0.015727983719040883,0.5714285714285714,0.026951367899863802,-0.0319575049820382,0.058735873276709094,0.029048700013720886,0.017133706187457742,0.6428571428571429,-0.005493263786725461,-0.04646607405074521,0.07159622575441171,-0.0010778962454824359,-0.0008311161519011234,0.5,0.005424100103081657,-0.11966147964426849,0.09131355525178297,0.01572316929524459,0.02407149355812066,0.5714285714285714,"quintile(full-sample, descriptive)",GERHARD_SMA120
oi_chg_1d,Q5,28,0.7857142857142857,0.6046105292072612,0.8978767829881058,0.21428571428571427,0.10212321701189422,0.3953894707927388,0.7857142857142857,0.6046105292072612,0.8978767829881058,0.75,0.566439747592954,0.8732366505779922,0.7142857142857143,0.529403642629825,0.8474618415167003,0.6785714285714286,0.4933850455563118,0.8206695245657927,-0.0076018555228966845,-0.03322785684872176,0.04923101733669333,-0.0065157286022900435,-0.0013076737257426974,0.4642857142857143,-0.018454891784992943,-0.04135739878008565,0.06327274084232415,-0.016626500578526653,0.01937507439257552,0.6428571428571429,-0.019050977643288367,-0.05173595524447977,0.08891117674601712,-0.015431940212142848,0.022295549377397306,0.6785714285714286,-0.0012167560944890726,-0.0645404590300529,0.11013461663980695,0.006371396682104155,0.03106868628563314,0.6071428571428571,"quintile(full-sample, descriptive)",GERHARD_SMA120
liq_forced_oi,Q1,28,0.4642857142857143,0.29531303739659587,0.6418760485789833,0.5357142857142857,0.3581239514210167,0.7046869626034041,0.6785714285714286,0.4933850455563118,0.8206695245657927,0.6428571428571429,0.4582997758222723,0.7929438802754113,0.6071428571428571,0.42408726034906297,0.7643454817241996,0.5,0.3263284683244634,0.6736715316755366,0.01667799493209695,-0.014897658279178216,0.03372000190634411,0.016574767457676956,0.021248680110793505,0.6428571428571429,0.02357811337547613,-0.019214392025795057,0.05571626937837304,0.023308211973953406,0.02866194433258934,0.6071428571428571,0.00943717240479623,-0.02900854554106147,0.06822250165048671,0.008862574790785076,0.017943024324035328,0.6071428571428571,-0.015324594335460216,-0.1020333800080786,0.08357184032622728,-0.01713973079809541,-0.01317279175730618,0.4642857142857143,"quintile(full-sample, descriptive)",GERHARD_SMA120
liq_forced_oi,Q2,28,0.7142857142857143,0.529403642629825,0.8474618415167003,0.2857142857142857,0.15253815848329969,0.470596357370175,0.75,0.566439747592954,0.8732366505779922,0.6785714285714286,0.4933850455563118,0.8206695245657927,0.7142857142857143,0.529403642629825,0.8474618415167003,0.7142857142857143,0.529403642629825,0.8474618415167003,0.027998961459814307,-0.02780224974782275,0.03646929094942164,0.028166490303434228,0.011312596337171299,0.5714285714285714,0.017583398531180655,-0.037448869142441055,0.041129915533360595,0.01787918404465289,0.008780034629016664,0.5714285714285714,0.03361769944227293,-0.039766859402759924,0.05820165178549208,0.034589986929851865,0.008502689163311927,0.6428571428571429,0.06402137839511216,-0.05818764473821131,0.15169473823398816,0.06705005250092415,0.06958245981424549,0.6428571428571429,"quintile(full-sample, descriptive)",GERHARD_SMA120
liq_forced_oi,Q3,27,0.6666666666666666,0.47824419872105484,0.8135694555640665,0.3333333333333333,0.1864305444359335,0.5217558012789452,0.6666666666666666,0.47824419872105484,0.8135694555640665,0.6666666666666666,0.47824419872105484,0.8135694555640665,0.5555555555555556,0.37312719479576884,0.7241440232992717,0.6296296296296297,0.442289046234463,0.7846771293206314,-0.009886382233466738,-0.027772609936434822,0.026204802339312994,-0.008504380645431641,-0.015994576254302673,0.4074074074074074,-0.008952032339742141,-0.0394078069634326,0.0424837579713182,-0.006709360655355122,-0.010792941740874307,0.4444444444444444,-0.03495928829336305,-0.060441372580853914,0.049010508667405195,-0.03038839219526854,-0.028393573365718794,0.4444444444444444,-0.026671061365540382,-0.110738436570192,0.07414225088299942,-0.01793110800657945,0.005784784395138631,0.5185185185185185,"quintile(full-sample, descriptive)",GERHARD_SMA120
liq_forced_oi,Q4,28,0.75,0.566439747592954,0.8732366505779922,0.25,0.12676334942200781,0.433560252407046,0.8214285714285714,0.644082084514089,0.9212161417056989,0.7857142857142857,0.6046105292072612,0.8978767829881058,0.8214285714285714,0.644082084514089,0.9212161417056989,0.6428571428571429,0.4582997758222723,0.7929438802754113,0.006558127939423322,-0.025064057638540582,0.054712600601747874,0.00978329441993674,0.012351321049039687,0.6428571428571429,0.016699308315503737,-0.03143985282390094,0.06363782786791616,0.022160843289275835,0.011658349890563635,0.6428571428571429,0.029493108928471578,-0.03985661918375394,0.08594431299084726,0.04047740033098964,0.028076795097647156,0.6785714285714286,0.016379224038053718,-0.06420007466664868,0.12933671162331695,0.039079350380966806,0.02815235671390609,0.5714285714285714,"quintile(full-sample, descriptive)",GERHARD_SMA120
liq_forced_oi,Q5,28,0.6428571428571429,0.4582997758222723,0.7929438802754113,0.35714285714285715,0.20705611972458876,0.5417002241777278,0.7142857142857143,0.529403642629825,0.8474618415167003,0.75,0.566439747592954,0.8732366505779922,0.6785714285714286,0.4933850455563118,0.8206695245657927,0.6785714285714286,0.4933850455563118,0.8206695245657927,-0.012851761485369182,-0.039095569767051586,0.05784158077770701,-0.010584455113058094,0.0032475037171351695,0.5,-0.006592445612008327,-0.05051826222776373,0.06974130009041946,-0.002906669101547187,0.02311196639670282,0.6071428571428571,-0.006356642696126323,-0.0689258722492273,0.09692075234371522,0.00023026738035979453,0.028370629395903846,0.6071428571428571,-0.004674527361246993,-0.07077925592176582,0.11013461663980695,0.00880684623608698,0.04658052333718987,0.6071428571428571,"quintile(full-sample, descriptive)",GERHARD_SMA120
dvol_chg5,Q1,18,0.5,0.2903070395897999,0.7096929604102,0.5,0.2903070395897999,0.7096929604102,0.7777777777777778,0.5478497354769452,0.90999218086618,0.7222222222222222,0.49126922453805477,0.8750043085364452,0.7777777777777778,0.5478497354769452,0.90999218086618,0.6111111111111112,0.3861866858065617,0.7969500807306884,0.025143755107232442,-0.014436657162534394,0.04869799906362654,0.030405202338917876,0.01896087146983272,0.6111111111111112,0.019097604744428662,-0.020179997349683454,0.055850334049384054,0.027647339581652067,0.009818128763378065,0.5555555555555556,0.011672967781454373,-0.023531481050003245,0.08369751204908904,0.027581769867569907,0.007478054151192348,0.6666666666666666,-0.012798071292399467,-0.05540280953075866,0.09215203473103822,0.01671803426542283,0.03372978909895247,0.6111111111111112,"quintile(full-sample, descriptive)",GERHARD_SMA120
dvol_chg5,Q2,18,0.6666666666666666,0.4374906934425036,0.8372144563633714,0.3333333333333333,0.1627855436366286,0.5625093065574964,0.7222222222222222,0.49126922453805477,0.8750043085364452,0.8888888888888888,0.6719975513339578,0.9689811315464172,0.7777777777777778,0.5478497354769452,0.90999218086618,0.6666666666666666,0.4374906934425036,0.8372144563633714,0.03850423581816159,-0.014561472311347357,0.05337075770528249,0.03762318326728217,0.024167573355361127,0.6666666666666666,0.06294415342978775,-0.014561472311347357,0.08132092247882433,0.0613625305560911,0.04810040150934275,0.8333333333333334,0.05821070888018414,-0.021609970569661185,0.0968563943586715,0.0557168826039173,0.0493475025693923,0.7222222222222222,0.07130148053871628,-0.03713293132153811,0.1521328815747408,0.06693344024714085,0.10284431098193109,0.6111111111111112,"quintile(full-sample, descriptive)",GERHARD_SMA120
dvol_chg5,Q3,17,0.7647058823529411,0.5273775411082839,0.9044511092832406,0.23529411764705882,0.0955488907167594,0.47262245889171595,0.6470588235294118,0.4129996672121182,0.826905138560951,0.5294117647058824,0.30962897311549487,0.738351988039119,0.5882352941176471,0.36005074385515545,0.7838921396086862,0.6470588235294118,0.4129996672121182,0.826905138560951,0.006538636692400976,-0.020024589069375986,0.03827175406300776,0.006763742423301032,0.0110137407005374,0.5882352941176471,0.004819740144431787,-0.022516856219757297,0.042146691442139006,0.005142468892913672,-0.010792941740874307,0.47058823529411764,0.006568127537505706,-0.051969135474394634,0.05129555073810266,0.0068772124559915195,0.007486838030349996,0.5882352941176471,-0.011269203152034724,-0.09482994563038005,0.10102989065685308,-0.010879335766490045,0.028386635219668443,0.5882352941176471,"quintile(full-sample, descriptive)",GERHARD_SMA120
dvol_chg5,Q4,18,0.6666666666666666,0.4374906934425036,0.8372144563633714,0.3333333333333333,0.1627855436366286,0.5625093065574964,0.7222222222222222,0.49126922453805477,0.8750043085364452,0.7777777777777778,0.5478497354769452,0.90999218086618,0.6666666666666666,0.4374906934425036,0.8372144563633714,0.7222222222222222,0.49126922453805477,0.8750043085364452,0.015546928114563294,-0.018614794108031962,0.028463461437939597,0.0166879790260252,-0.0014418654974318046,0.5,0.023704266699258538,-0.0236118504219322,0.03098009524871509,0.025578043377698683,0.006753778233857921,0.6111111111111112,0.006770970481827275,-0.033416781508073645,0.042438596919761984,0.010218034214198944,0.017990319756991613,0.5555555555555556,0.005277932637405774,-0.047465469426367035,0.06858301366050212,0.012360545593017077,0.003832726271226161,0.5,"quintile(full-sample, descriptive)",GERHARD_SMA120
dvol_chg5,Q5,18,0.7777777777777778,0.5478497354769452,0.90999218086618,0.2222222222222222,0.09000781913382,0.4521502645230549,0.8333333333333334,0.6077750036164076,0.9416352959953425,0.8333333333333334,0.6077750036164076,0.9416352959953425,0.8888888888888888,0.6719975513339578,0.9689811315464172,0.6111111111111112,0.3861866858065617,0.7969500807306884,-0.0013457759196010802,-0.0191129811254816,0.04555186480144624,-0.001933499888457757,0.01879363039733911,0.7222222222222222,0.023358200555019422,-0.025846421914285878,0.0594276101271638,0.022259413313889427,0.022942331538363392,0.7222222222222222,0.03730220459077223,-0.028045376056684224,0.07957688117668404,0.03476599879589573,0.022295549377397306,0.7777777777777778,0.026479137774797965,-0.05956609369837207,0.08411769422728588,0.021929616202867153,0.022628795705001925,0.5555555555555556,"quintile(full-sample, descriptive)",GERHARD_SMA120
