label,count,mean_y,median_y,std_y,hit_rate
Red,20,0.0007690089145343489,-0.006041243197821771,0.039177751439209894,0.6
Orange,14,-0.006802528350149896,-0.0017249554945405882,0.03337474967234928,0.5714285714285714
Yellow,8,0.027546346848816863,0.035292749082035994,0.04163332152184792,0.25
YellowGreen,7,0.035430003634322506,0.030605156187689716,0.03941940799016721,0.2857142857142857
Green,5,0.0022538402963749025,0.02091179433981855,0.05952598371062456,0.4
