label,count,mean_y,median_y,std_y,hit_rate
Red,20,-0.0059442426915571125,-0.0018858002058716222,0.04233952478472087,0.55
Orange,19,-0.017352683832096056,-0.016032840178419615,0.034704757986945216,0.6842105263157895
Yellow,19,0.01735030515930102,0.027369271682898356,0.045318486993479595,0.2631578947368421
YellowGreen,19,0.02162004626577943,0.033785175575955145,0.06060429191464565,0.2631578947368421
Green,20,0.009615491848175856,0.02402997699334616,0.07294988469808122,0.35
