decision_date,next_date,basket_hash,basket_members,n_valid,coverage,F_tk,label_v0_0,label_v0_1,p_v0_0,p_v0_1,r_alts,r_maj_weighted,y,r_btc,r_eth,funding_pct_rank,funding_regime,btcd_index_decision,sma_30,BTCDOM_Trend,is_mrf_active,y_filtered,y_gated
2025-03-24,2025-03-31,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,LINK,XLM,HBAR,SUI,LTC,DOT,BCH,PI,OM,BGB,WBT,UNI,XMR,APT,NEAR,PEPE,ICP,AAVE,TKX,ETC,ONDO,CBBTC,TAO,VET",23,76.66666666666667,-0.0037214409937888,Red,Red,7.142857142857142,1.9230769230769231,-0.0685686302576362,-0.0573395399898367,0.0112290902677995,-0.0399978979648444,-0.0978033713814855,0.038461538461538464,Q1: Negative/Low,4244.386760923262,4089.918218035453,Rising,False,0.0,0.0
2025-03-31,2025-04-07,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ENA,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,PI,SOL,STETH,SUI,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,LINK,XLM,SUI,HBAR,LTC,OM,DOT,BCH,BGB,PI,WBT,XMR,UNI,APT,NEAR,PEPE,CBBTC,ICP,ETC,ONDO,TKX,AAVE,VET,ENA",23,76.66666666666667,-0.0006826583850931,Orange,Red,21.428571428571427,15.384615384615383,-0.1274732533820613,-0.07356742152998,0.0539058318520812,-0.0503287963103796,-0.1277908803757144,0.17307692307692307,Q1: Negative/Low,4348.805955041044,4168.375756432964,Rising,False,0.0,0.0
2025-04-07,2025-04-14,"AAVE,ADA,APT,ATOM,BCH,BGB,CBBTC,DOGE,DOT,ETC,FTN,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,PI,SOL,STETH,SUI,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,ADA,STETH,LINK,XLM,SUI,HBAR,DOT,OM,BCH,LTC,BGB,PI,WBT,XMR,UNI,PEPE,APT,NEAR,CBBTC,TKX,ONDO,ICP,ETC,ATOM,AAVE,FTN",22,73.33333333333333,-0.0005374155844155,Orange,Red,22.448979591836736,17.307692307692307,0.0600369042970719,0.0521960959798391,-0.0078408083172328,0.0689072278356051,0.0132034549830517,0.19230769230769232,Q1: Negative/Low,4569.064102583899,4257.148839082802,Rising,False,0.0,0.0
2025-04-14,2025-04-21,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,ONDO,PEPE,PI,RENDER,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,ADA,STETH,LINK,XLM,SUI,HBAR,BCH,LTC,DOT,BGB,PI,WBT,XMR,UNI,CBBTC,PEPE,APT,TKX,ONDO,NEAR,ICP,ETC,AAVE,TAO,VET,RENDER",23,76.66666666666667,0.0010332981366459,Orange,Orange,27.55102040816326,23.07692307692308,0.0216207348074673,0.0104547601573839,-0.0111659746500834,0.0176116136930803,-0.006244564759241,0.25,Q1: Negative/Low,4694.956346988417,4368.247752305269,Rising,False,0.0,0.0
2025-04-21,2025-04-28,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,ONDO,PEPE,PI,RENDER,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,TRX,DOGE,ADA,STETH,LINK,XLM,HBAR,SUI,BCH,DOT,LTC,BGB,PI,WBT,XMR,CBBTC,PEPE,UNI,APT,TAO,NEAR,TKX,ONDO,ETC,ICP,RENDER,AAVE,VET",23,76.66666666666667,-9.80062111801237e-05,Orange,Red,23.46938775510204,19.230769230769237,0.1026321580397429,0.1112846009078944,0.0086524428681514,0.1026901059227836,0.1313384225398197,0.21153846153846154,Q1: Negative/Low,4764.78370982586,4500.835743751509,Rising,False,0.0,0.0
2025-04-28,2025-05-05,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,SUI,LINK,XLM,HBAR,BCH,LTC,DOT,BGB,PI,XMR,WBT,CBBTC,PEPE,APT,UNI,TAO,NEAR,ONDO,ICP,AAVE,KAS,ETC,TKX,VET",23,76.66666666666667,0.0030451490683229,Yellow,Yellow,43.87755102040816,42.30769230769231,-0.0338271271619012,0.0062791205515278,0.0401062477134291,0.005514191632016,0.0080639546970553,0.4230769230769231,Q2: Weak,4840.273615167495,4653.118144220667,Rising,True,0.0401062477134291,0.0401062477134291
2025-05-05,2025-05-12,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,RENDER,SOL,STETH,SUI,TAO,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,SUI,LINK,XLM,HBAR,BCH,LTC,DOT,XMR,BGB,PI,WBT,CBBTC,PEPE,APT,UNI,TAO,NEAR,ONDO,AAVE,ICP,ETC,TKX,KAS,RENDER",23,76.66666666666667,0.0045905590062111,Yellow,Yellow,59.18367346938776,53.84615384615385,0.2527978619135266,0.1877687688762306,-0.065029093037296,0.1024890013202675,0.3867548931734779,0.5384615384615384,Q3: Neutral,4944.864995493268,4782.6337919364505,Rising,False,0.0,0.0
2025-05-12,2025-05-19,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,RENDER,SOL,STETH,SUI,TAO,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,SUI,LINK,XLM,HBAR,BCH,PI,DOT,LTC,XMR,PEPE,BGB,CBBTC,WBT,UNI,TAO,NEAR,APT,AAVE,ONDO,ICP,KAS,ETC,TKX,RENDER",23,76.66666666666667,0.0065979875776397,YellowGreen,YellowGreen,70.40816326530613,69.23076923076923,-0.0454038148934078,0.0086681664057134,0.0540719812991213,0.0195835803961132,-0.0168011329052194,0.6923076923076923,Q3: Neutral,4462.582550047437,4808.416667387812,Falling,False,0.0,0.0
2025-05-19,2025-05-26,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,SUI,LINK,XLM,HBAR,BCH,LTC,DOT,XMR,BGB,PEPE,PI,CBBTC,WBT,TAO,UNI,AAVE,NEAR,APT,ONDO,KAS,TKX,ETC,ICP,VET",23,76.66666666666667,0.0037622422360248,Yellow,Yellow,51.02040816326531,44.230769230769226,0.0102396208162271,0.0285816363760872,0.0183420155598601,0.0267014587120386,0.0329687175922006,0.46153846153846156,Q2: Weak,4518.63722743724,4722.140597286206,Falling,False,0.0,0.0
2025-05-26,2025-06-02,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,RENDER,SOL,STETH,SUI,TAO,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,SUI,LINK,XLM,BCH,HBAR,XMR,LTC,DOT,BGB,PEPE,PI,WBT,CBBTC,AAVE,TAO,UNI,NEAR,APT,ONDO,ICP,KAS,ETC,TKX,RENDER",23,76.66666666666667,0.0050179689440993,YellowGreen,YellowGreen,64.28571428571429,61.53846153846154,-0.0838800380631362,-0.0212432352310488,0.0626368028320873,-0.0289523426836945,-0.0032553178415424,0.6346153846153846,Q3: Neutral,4566.897102876559,4652.009284218102,Falling,False,0.0,0.0
