label,count,mean_y,median_y,std_y,hit_rate
Red,20,-0.010969334870097998,-0.012330164588209024,0.02716773331458681,0.75
Orange,19,0.00012570731702625342,0.008652442868151491,0.03357102946661022,0.3684210526315789
Yellow,20,0.0063072498645246056,0.020057330805464253,0.04201552966467951,0.4
YellowGreen,19,0.024129363821748392,0.0363619929129948,0.04742130566826829,0.21052631578947367
Green,20,0.006486355112479293,0.015288840592398444,0.07015405994431195,0.45
