label,count,mean_y,median_y,std_y,hit_rate
Red,15,-0.001877510604605686,-0.00422108931202074,0.026595672979520577,0.6
Orange,10,0.002689330222457837,-0.0029620640484758843,0.031117306979148728,0.5
Yellow,10,0.007642371579027034,0.014535912041934705,0.03691770402886262,0.3
YellowGreen,7,0.03675858230654388,0.054071981299121344,0.03356299343128227,0.2857142857142857
Green,4,0.004237584245019069,0.005014943517401905,0.05069831820116142,0.5
