label,count,mean_y,median_y,std_y,hit_rate
Red,28,-0.007569784527106144,-0.003071150624197227,0.026418781406527803,0.6071428571428571
Orange,27,-0.0033939343802395893,0.0,0.030202994772148897,0.2962962962962963
Yellow,28,0.015615704858959589,0.02341699923998359,0.03639422679549081,0.21428571428571427
YellowGreen,27,0.009583249101485492,0.000409783991608109,0.04751065692036961,0.25925925925925924
Green,28,0.0014772974191641695,0.0,0.05236024145586818,0.25
