date,pnl,pnl_long,pnl_short,gross_exposure,cost,turnover,equity
2023-02-01,-0.0009644455466487835,0.0015215221191054564,-0.0014859676657542399,0.2,0.001,1.0,0.9990355544533512
2023-02-02,0.0006105986577221059,0.004373525002212797,-0.0037629263444906914,0.2,0.0,0.0,0.9996455642219171
2023-02-03,-0.0023472780672669337,-0.0013275269943854085,-0.0010197510728815252,0.2,0.0,0.0,0.9972991181139782
2023-02-04,-0.0023576119399565834,5.4448044331234516e-05,-0.0024120599842878177,0.2,0.0,0.0,0.9949478738054045
2023-02-05,-4.4010362388791075e-05,-0.00019021254699191914,0.00014620218460312807,0.2,0.0,0.0,0.9949040857889204
2023-02-06,0.0026349615407256885,-0.001697939980368135,0.004332901521093824,0.2,0.0,0.0,0.9975256197916851
2023-02-07,-0.0004081465720284223,-0.004013313221797643,0.0036051666497692206,0.2,0.0,0.0,0.9971184831294566
2023-02-08,-0.005221781629713073,0.0027129490528147618,-0.007934730682527836,0.2,0.0,0.0,0.9919117481516039
2023-02-09,-0.009898236196046106,-0.003269768274139695,-0.006628467921906411,0.2,0.0,0.0,0.9820935713827663
2023-02-10,0.005897419102507628,-0.009049099661702054,0.014946518764209682,0.2,0.0,0.0,0.987885388771089
2023-02-11,0.0041227627247303,0.0036972340489037194,0.00042552867582658084,0.2,0.0,0.0,0.99195820582822
2023-02-12,0.0004646568962492826,0.0020890322167030685,-0.0016243753204537859,0.2,0.0,0.0,0.9924191260493491
2023-02-13,-0.0010091306481157082,-0.0034782879758542442,0.002469157327738536,0.2,0.0,0.0,0.9914176454934766
2023-02-14,-0.0020561687526974627,-0.0038921607131520266,0.001835991960454564,0.2,0.0,0.0,0.9893791235099401
2023-02-15,0.0016676153472682037,0.004329180707696701,-0.0026615653604284972,0.2,0.0,0.0,0.991029027320572
2023-02-16,0.0034236697607955124,0.01538301894602352,-0.011959349185228008,0.2,0.0,0.0,0.99442198343348
2023-02-17,0.0005309750377259564,-0.007189345868627572,0.007720320906353529,0.2,0.0,0.0,0.9949499966836491
2023-02-18,0.0046049366215584085,0.010701234190622766,-0.006096297569064358,0.2,0.0,0.0,0.999531678359997
2023-02-19,-0.002495541113873889,0.002313311328991441,-0.00480885244286533,0.2,0.0,0.0,0.9970373059620303
2023-02-20,0.012499878437710632,0.012103787727600146,0.000396090710110486,0.2,0.0,0.0,1.0095001510844182
2023-02-21,0.001281105276495254,0.005855654121885468,-0.004574548845390214,0.2,0.0,0.0,1.010793427054595
2023-02-22,0.005385327285162323,0.0005493828082041574,0.004835944476958166,0.2,0.0,0.0,1.0162368804769748
2023-02-23,-0.0005653196574129664,-0.0027399274957910173,0.002174607838378051,0.2,0.0,0.0,1.015662381791853
2023-02-24,-0.0033472618033559493,-0.004623702161104626,0.0012764403577486762,0.2,0.0,0.0,1.0122626938961756
2023-02-25,-0.005098333675253631,-0.011490779578815214,0.006392445903561583,0.2,0.0,0.0,1.0071018409156818
2023-02-26,-0.001034216863434745,-0.0021059478601978656,0.0010717309967631205,0.2,0.0,0.0,1.0060602792086106
2023-02-27,-8.483735500086718e-06,0.0035955060447343313,-0.003603989780234418,0.2,0.0,0.0,1.0060517440593046
2023-02-28,-0.0009637842858127744,-0.0019831914715956467,0.0010194071857828723,0.2,0.0,0.0,1.0050821271976658
2023-03-01,0.003429269276331126,-0.0016092638863911214,0.0050385331627222476,0.2,0.0,0.0,1.0085288244566544
2023-03-02,-0.003553592534308381,0.00048498735696878015,-0.004038579891277161,0.2,0.0,0.0,1.0049449239554304
2023-03-03,0.0016060400606708327,-0.0010369229276983472,0.00264296298836918,0.2,0.0,0.0,1.0065589057620705
2023-03-04,0.0011411598810468944,-0.00581150834139732,0.0069526682224442145,0.2,0.0,0.0,1.0077075504032367
2023-03-05,0.003250749114742435,0.0008650095421348869,0.002385739572607548,0.2,0.0,0.0,1.0109833548306293
2023-03-06,-0.0010904326769387686,-0.0018806254305949845,0.0007901927536562159,0.2,0.0,0.0,1.0098809455446809
2023-03-07,0.0002654056730999831,0.0013413124357056772,-0.001075906762605694,0.2,0.0,0.0,1.010148973676784
2023-03-08,0.0037892185918902534,0.0012039045627372015,0.002585314029153052,0.2,0.0,0.0,1.0139766489484188
2023-03-09,0.0032443939476552884,-0.004869249881056537,0.008113643828711825,0.2,0.0,0.0,1.0172663886513307
2023-03-10,-0.0008343560400255745,-0.0034854614230000695,0.002651105382974495,0.2,0.0,0.0,1.0164176262956444
2023-03-11,0.00039954547697449436,0.001040395288868612,-0.0006408498118941176,0.2,0.0,0.0,1.016823731360948
2023-03-12,-0.003046296263570847,-0.0033775410397523077,0.00033124477618146075,0.2,0.0,0.0,1.013726185027393
2023-03-13,-0.002813949000189853,0.005768624408123358,-0.008582573408313211,0.2,0.0,0.0,1.010873611242569
2023-03-14,0.0015179565841793481,0.005812035389741599,-0.004294078805562251,0.2,0.0,0.0,1.0124080734965277
2023-03-15,-0.00612638727723398,-0.0017793110691241454,-0.004347076208109835,0.2,0.0,0.0,1.0062056695556896
2023-03-16,0.007126876937289306,-0.0019623333389012453,0.009089210276190552,0.2,0.0,0.0,1.0133767735362158
2023-03-17,0.0006930276564289127,0.0032420420643396453,-0.0025490144079107326,0.2,0.0,0.0,1.0140790716666592
2023-03-18,-0.0077035372567563435,0.001835963063619528,-0.009539500320375871,0.2,0.0,0.0,1.0062670757567782
2023-03-19,-0.00038030496537389035,-0.003959987224615525,0.0035796822592416345,0.2,0.0,0.0,1.0058843873913756
2023-03-20,0.002554803338574896,0.005873177452659939,-0.0033183741140850433,0.2,0.0,0.0,1.0084542241825036
2023-03-21,0.0038321571188600022,-0.0032476675853028492,0.0070798247041628515,0.2,0.0,0.0,1.012318779216749
2023-03-22,-0.0005939913014297192,0.0031917591205023357,-0.003785750421932055,0.2,0.0,0.0,1.0117174706676202
2023-03-23,0.0014277405872017762,-0.004211604297959737,0.005639344885161513,0.2,0.0,0.0,1.0131619407632735
2023-03-24,-0.00034146480695431726,0.004309209800922131,-0.0046506746078764484,0.2,0.0,0.0,1.0128159816167572
2023-03-25,-0.0010391480023482667,-0.005000564072322256,0.003961416069973989,0.2,0.0,0.0,1.0117635159127139
2023-03-26,0.0017540381958219499,-0.00018829014610698415,0.001942328341928934,0.2,0.0,0.0,1.0135381877647638
2023-03-27,0.0017689556176357923,0.0030721965355712034,-0.001303240917935411,0.2,0.0,0.0,1.0153310918356988
2023-03-28,0.0019197438670901065,-0.0038090052074828853,0.005728749074572992,0.2,0.0,0.0,1.0172802674723163
2023-03-29,-0.0010092325506940946,0.001066148250506993,-0.0020753808012010876,0.2,0.0,0.0,1.0162535951132043
2023-03-30,-0.004888388486911289,0.0012577371529776784,-0.006146125639888967,0.2,0.0,0.0,1.0112857527390706
